scenario,population_group,activity_purpose,departure_period,origin_tcs_zone,distance_band,tour_leg_count,candidate_tours,candidate_legs,ideal_taxi_legs,allocated_taxi_leg_quota,quota_remainder,selected_tours,selected_taxi_legs
base,resident,leisure>shopping,02_midday_1000_1559,7,04_20km_plus,3,4,12,10.168689698101463,10,0.1686896981014634,3,9
base,resident,leisure>shopping,02_midday_1000_1559,8,02_5_10km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,02_midday_1000_1559,8,03_10_20km,3,4,12,10.168689698101463,10,0.1686896981014634,3,9
base,resident,leisure>shopping,02_midday_1000_1559,8,04_20km_plus,3,3,9,7.6265172735760975,8,0.6265172735760975,3,9
base,resident,leisure>shopping,02_midday_1000_1559,9,01_2_5km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,02_midday_1000_1559,9,03_10_20km,3,6,18,15.253034547152195,15,0.2530345471521951,5,15
base,resident,leisure>shopping,02_midday_1000_1559,9,04_20km_plus,3,8,24,20.337379396202927,20,0.3373793962029268,7,21
base,resident,leisure>shopping,02_midday_1000_1559,10,01_2_5km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,02_midday_1000_1559,10,02_5_10km,3,3,9,7.6265172735760975,8,0.6265172735760975,3,9
base,resident,leisure>shopping,02_midday_1000_1559,10,03_10_20km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,02_midday_1000_1559,10,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,02_midday_1000_1559,11,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,02_midday_1000_1559,11,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,02_midday_1000_1559,12,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,02_midday_1000_1559,12,04_20km_plus,3,4,12,10.168689698101463,10,0.1686896981014634,3,9
base,resident,leisure>shopping,02_midday_1000_1559,13,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,02_midday_1000_1559,14,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,02_midday_1000_1559,14,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,02_midday_1000_1559,15,02_5_10km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,02_midday_1000_1559,15,04_20km_plus,3,3,9,7.6265172735760975,8,0.6265172735760975,3,9
base,resident,leisure>shopping,02_midday_1000_1559,16,04_20km_plus,3,3,9,7.6265172735760975,8,0.6265172735760975,3,9
base,resident,leisure>shopping,02_midday_1000_1559,19,03_10_20km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,02_midday_1000_1559,19,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,02_midday_1000_1559,20,04_20km_plus,3,4,12,10.168689698101463,10,0.1686896981014634,3,9
base,resident,leisure>shopping,02_midday_1000_1559,21,03_10_20km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,02_midday_1000_1559,21,04_20km_plus,3,7,21,17.795206971677562,18,0.7952069716775618,6,18
base,resident,leisure>shopping,02_midday_1000_1559,22,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,02_midday_1000_1559,23,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,02_midday_1000_1559,24,04_20km_plus,3,4,12,10.168689698101463,10,0.1686896981014634,3,9
base,resident,leisure>shopping,02_midday_1000_1559,25,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,1,02_5_10km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,1,03_10_20km,3,6,18,15.253034547152195,15,0.2530345471521951,5,15
base,resident,leisure>shopping,03_evening_peak_1600_1959,1,04_20km_plus,3,4,12,10.168689698101463,10,0.1686896981014634,3,9
base,resident,leisure>shopping,03_evening_peak_1600_1959,2,03_10_20km,3,4,12,10.168689698101463,10,0.1686896981014634,3,9
base,resident,leisure>shopping,03_evening_peak_1600_1959,3,02_5_10km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,3,03_10_20km,3,4,12,10.168689698101463,10,0.1686896981014634,3,9
base,resident,leisure>shopping,03_evening_peak_1600_1959,3,04_20km_plus,3,8,24,20.337379396202927,20,0.3373793962029268,7,21
base,resident,leisure>shopping,03_evening_peak_1600_1959,4,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,03_evening_peak_1600_1959,5,02_5_10km,3,4,12,10.168689698101463,10,0.1686896981014634,3,9
base,resident,leisure>shopping,03_evening_peak_1600_1959,5,03_10_20km,3,3,9,7.6265172735760975,8,0.6265172735760975,3,9
base,resident,leisure>shopping,03_evening_peak_1600_1959,5,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,6,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,6,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,03_evening_peak_1600_1959,7,01_2_5km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,7,02_5_10km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,03_evening_peak_1600_1959,7,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,8,02_5_10km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,03_evening_peak_1600_1959,8,03_10_20km,3,5,15,12.710862122626828,13,0.7108621226268284,4,12
base,resident,leisure>shopping,03_evening_peak_1600_1959,8,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,03_evening_peak_1600_1959,9,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,9,04_20km_plus,3,4,12,10.168689698101463,10,0.1686896981014634,3,9
base,resident,leisure>shopping,03_evening_peak_1600_1959,10,03_10_20km,3,3,9,7.6265172735760975,8,0.6265172735760975,3,9
base,resident,leisure>shopping,03_evening_peak_1600_1959,10,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,03_evening_peak_1600_1959,11,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,03_evening_peak_1600_1959,12,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,12,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,13,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,03_evening_peak_1600_1959,14,02_5_10km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,14,04_20km_plus,3,3,9,7.6265172735760975,8,0.6265172735760975,3,9
base,resident,leisure>shopping,03_evening_peak_1600_1959,15,02_5_10km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,15,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,16,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,17,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,18,01_2_5km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,19,03_10_20km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,03_evening_peak_1600_1959,19,04_20km_plus,3,6,18,15.253034547152195,15,0.2530345471521951,5,15
base,resident,leisure>shopping,03_evening_peak_1600_1959,20,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,21,03_10_20km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>shopping,03_evening_peak_1600_1959,21,04_20km_plus,3,4,12,10.168689698101463,10,0.1686896981014634,3,9
base,resident,leisure>shopping,03_evening_peak_1600_1959,22,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,23,02_5_10km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,03_evening_peak_1600_1959,24,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,04_night_2000_2359,1,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,04_night_2000_2359,3,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,04_night_2000_2359,3,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,04_night_2000_2359,6,02_5_10km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,04_night_2000_2359,9,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,04_night_2000_2359,10,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,04_night_2000_2359,19,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>shopping,04_night_2000_2359,22,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,01_morning_0600_0959,2,03_10_20km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,01_morning_0600_0959,3,03_10_20km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,01_morning_0600_0959,3,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,01_morning_0600_0959,4,03_10_20km,3,3,9,7.6265172735760975,8,0.6265172735760975,3,9
base,resident,leisure>social,01_morning_0600_0959,4,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,01_morning_0600_0959,7,02_5_10km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,01_morning_0600_0959,7,03_10_20km,3,3,9,7.6265172735760975,8,0.6265172735760975,3,9
base,resident,leisure>social,01_morning_0600_0959,8,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,01_morning_0600_0959,9,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,01_morning_0600_0959,12,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,01_morning_0600_0959,13,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,01_morning_0600_0959,14,00_0_2km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,01_morning_0600_0959,19,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,01_morning_0600_0959,20,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,01_morning_0600_0959,21,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,01_morning_0600_0959,24,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,1,02_5_10km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,1,03_10_20km,3,4,12,10.168689698101463,10,0.1686896981014634,3,9
base,resident,leisure>social,02_midday_1000_1559,2,03_10_20km,3,5,15,12.710862122626828,13,0.7108621226268284,4,12
base,resident,leisure>social,02_midday_1000_1559,3,02_5_10km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,3,03_10_20km,3,9,27,22.87955182072829,23,0.8795518207282917,8,24
base,resident,leisure>social,02_midday_1000_1559,3,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,02_midday_1000_1559,4,03_10_20km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,02_midday_1000_1559,4,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,5,01_2_5km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,5,03_10_20km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,02_midday_1000_1559,6,03_10_20km,3,3,9,7.6265172735760975,8,0.6265172735760975,3,9
base,resident,leisure>social,02_midday_1000_1559,6,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,7,03_10_20km,3,3,9,7.6265172735760975,8,0.6265172735760975,3,9
base,resident,leisure>social,02_midday_1000_1559,7,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,8,03_10_20km,3,3,9,7.6265172735760975,8,0.6265172735760975,3,9
base,resident,leisure>social,02_midday_1000_1559,8,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,02_midday_1000_1559,9,03_10_20km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,02_midday_1000_1559,10,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,11,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,11,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,12,03_10_20km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,02_midday_1000_1559,13,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,14,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,14,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,02_midday_1000_1559,15,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,16,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,17,04_20km_plus,3,4,12,10.168689698101463,10,0.1686896981014634,3,9
base,resident,leisure>social,02_midday_1000_1559,19,04_20km_plus,3,3,9,7.6265172735760975,8,0.6265172735760975,3,9
base,resident,leisure>social,02_midday_1000_1559,20,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,21,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,02_midday_1000_1559,21,04_20km_plus,3,5,15,12.710862122626828,13,0.7108621226268284,4,12
base,resident,leisure>social,02_midday_1000_1559,22,01_2_5km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,1,01_2_5km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,3,03_10_20km,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,03_evening_peak_1600_1959,5,02_5_10km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,5,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,7,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,7,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,8,02_5_10km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,8,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,9,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,10,03_10_20km,3,3,9,7.6265172735760975,8,0.6265172735760975,3,9
base,resident,leisure>social,03_evening_peak_1600_1959,10,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,13,03_10_20km,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,13,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,14,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,03_evening_peak_1600_1959,16,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,18,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,19,04_20km_plus,3,2,6,5.084344849050732,5,0.0843448490507317,2,6
base,resident,leisure>social,03_evening_peak_1600_1959,21,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,leisure>social,03_evening_peak_1600_1959,23,04_20km_plus,3,1,3,2.542172424525366,3,0.5421724245253658,1,3
base,resident,medical,01_morning_0600_0959,1,03_10_20km,2,3,6,5.084344849050732,5,0.0843448490507317,2,4
base,resident,medical,01_morning_0600_0959,1,04_20km_plus,2,1,2,1.6947816163502438,2,0.6947816163502438,1,2
base,resident,medical,01_morning_0600_0959,2,00_0_2km,2,2,4,3.3895632327004876,3,0.38956323270048765,2,4
base,resident,medical,01_morning_0600_0959,2,01_2_5km,2,1,2,1.6947816163502438,2,0.6947816163502438,1,2
base,resident,medical,01_morning_0600_0959,2,02_5_10km,2,1,2,1.6947816163502438,2,0.6947816163502438,1,2
base,resident,medical,01_morning_0600_0959,2,03_10_20km,2,1,2,1.6947816163502438,2,0.6947816163502438,1,2
base,resident,medical,01_morning_0600_0959,3,00_0_2km,2,3,6,5.084344849050732,5,0.0843448490507317,2,4
base,resident,medical,01_morning_0600_0959,3,01_2_5km,2,1,2,1.6947816163502438,2,0.6947816163502438,1,2
base,resident,medical,01_morning_0600_0959,3,02_5_10km,2,2,4,3.3895632327004876,3,0.38956323270048765,2,4
base,resident,medical,01_morning_0600_0959,3,03_10_20km,2,6,12,10.168689698101463,10,0.1686896981014634,5,10
base,resident,medical,01_morning_0600_0959,3,04_20km_plus,2,1,2,1.6947816163502438,2,0.6947816163502438,1,2
base,resident,medical,01_morning_0600_0959,4,01_2_5km,2,1,2,1.6947816163502438,2,0.6947816163502438,1,2
base,resident,medical,01_morning_0600_0959,4,02_5_10km,2,4,8,6.779126465400975,7,0.7791264654009753,4,8
base,resident,medical,01_morning_0600_0959,4,03_10_20km,2,1,2,1.6947816163502438,2,0.6947816163502438,1,2
base,resident,medical,01_morning_0600_0959,4,04_20km_plus,2,2,4,3.3895632327004876,3,0.38956323270048765,2,4
base,resident,medical,01_morning_0600_0959,5,00_0_2km,2,2,4,3.3895632327004876,3,0.38956323270048765,1,2
base,resident,medical,01_morning_0600_0959,5,02_5_10km,2,1,2,1.6947816163502438,2,0.6947816163502438,1,2
base,resident,medical,01_morning_0600_0959,5,03_10_20km,2,1,2,1.6947816163502438,2,0.6947816163502438,1,2
base,resident,medical,01_morning_0600_0959,6,04_20km_plus,2,1,2,1.6947816163502438,2,0.6947816163502438,1,2
