"person_id","pt_no_transit_route_lines","pt_no_stop_lines"
"hk_person_04904086","1","1"
"hk_person_04904157","1","1"
"hk_person_04904522","1","1"
"hk_person_04904523","1","1"
"hk_person_04904788","1","1"
"hk_person_04904789","1","1"
"hk_person_04904820","1","1"
"hk_person_04904844","1","1"
"hk_person_04904845","1","1"
"hk_person_04905183","1","1"
"hk_person_04905184","1","1"
"hk_person_04905185","1","1"
"hk_person_04905187","1","1"
"hk_person_04905284","1","1"
"hk_person_04905387","1","1"
"hk_person_04905480","1","1"
"hk_person_04905481","1","1"
"hk_person_04905730","1","1"
"hk_person_04905731","1","1"
"hk_person_04905732","1","1"
"hk_person_04905733","1","1"
"hk_person_04905818","1","1"
"hk_person_04905826","1","1"
"hk_person_04905827","1","1"
"hk_person_04905829","1","1"
"hk_person_04905877","1","1"
"hk_person_04905880","1","1"
"hk_person_04905881","1","1"
"hk_person_04905940","1","1"
"hk_person_04905941","1","1"
"hk_person_04905965","1","1"
"hk_person_04905966","1","1"
"hk_person_04905981","1","1"
"hk_person_04906012","1","1"
"hk_person_04906013","1","1"
"hk_person_04906095","1","1"
"hk_person_04906176","1","1"
"hk_person_04906178","1","1"
"hk_person_04906204","1","1"
"hk_person_04906205","1","1"
"hk_person_04906207","1","1"
"hk_person_04906380","1","1"
"hk_person_04906477","1","1"
"hk_person_04906478","1","1"
"hk_person_04906479","1","1"
"hk_person_04906490","1","1"
"hk_person_04906491","1","1"
"hk_person_04906492","1","1"
"hk_person_04906630","1","1"
"hk_person_04906631","1","1"
"hk_person_04906632","1","1"
"hk_person_04906633","1","1"
"hk_person_04906634","1","1"
"hk_person_04906663","1","1"
"hk_person_04906799","1","1"
"hk_person_04906802","1","1"
"hk_person_04906863","1","1"
"hk_person_04906865","1","1"
"hk_person_04906866","1","1"
"hk_person_04906962","1","1"
"hk_person_04906963","1","1"
"hk_person_04907053","1","1"
"hk_person_04907055","1","1"
"hk_person_04907056","1","1"
"hk_person_04907116","1","1"
"hk_person_04907163","1","1"
"hk_person_04907184","1","1"
"hk_person_04907187","1","1"
"hk_person_04907245","1","1"
"hk_person_04907246","1","1"
"hk_person_04907355","1","1"
"hk_person_04907356","1","1"
"hk_person_04907357","1","1"
"hk_person_04907457","1","1"
"hk_person_04907458","1","1"
"hk_person_04907584","1","1"
"hk_person_04907654","1","1"
"hk_person_04907666","1","1"
"hk_person_04907705","1","1"
"hk_person_04907728","1","1"
"hk_person_04907729","1","1"
"hk_person_04907785","1","1"
"hk_person_04907798","1","1"
"hk_person_04907799","1","1"
"hk_person_04907800","1","1"
"hk_person_04907801","1","1"
"hk_person_04907814","1","1"
"hk_person_04907877","1","1"
"hk_person_04907878","1","1"
"hk_person_04907955","1","1"
"hk_person_04907956","1","1"
"hk_person_04907957","1","1"
"hk_person_04907958","1","1"
"hk_person_04907968","1","1"
"hk_person_04907969","1","1"
"hk_person_04907970","1","1"
"hk_person_04907972","1","1"
"hk_person_04908172","1","1"
"hk_person_04908174","1","1"
"hk_person_04908227","1","1"
"hk_person_04908467","1","1"
"hk_person_04908468","1","1"
"hk_person_04908516","1","1"
"hk_person_04908575","1","1"
"hk_person_04908576","1","1"
"hk_person_04908577","1","1"
"hk_person_04908713","1","1"
"hk_person_04908714","1","1"
"hk_person_04908715","1","1"
"hk_person_04908831","1","1"
"hk_person_04908832","1","1"
"hk_person_04909074","1","1"
"hk_person_04909075","1","1"
"hk_person_04909076","1","1"
"hk_person_04909253","1","1"
"hk_person_04909361","1","1"
"hk_person_04909362","1","1"
"hk_person_04909363","1","1"
"hk_person_04909528","1","1"
"hk_person_04909529","1","1"
"hk_person_04909530","1","1"
"hk_person_04909593","1","1"
"hk_person_04909628","1","1"
"hk_person_04909691","1","1"
"hk_person_04909816","1","1"
"hk_person_04909817","1","1"
"hk_person_04909818","1","1"
"hk_person_04909820","1","1"
"hk_person_04909821","1","1"
"hk_person_04909838","1","1"
"hk_person_04909848","1","1"
"hk_person_04909849","1","1"
"hk_person_04909850","1","1"
"hk_person_04909918","1","1"
"hk_person_04909926","1","1"
"hk_person_04909927","1","1"
"hk_person_04909933","1","1"
"hk_person_04909934","1","1"
"hk_person_04910079","1","1"
"hk_person_04910188","1","1"
"hk_person_04910189","1","1"
"hk_person_04910231","1","1"
"hk_person_04910232","1","1"
"hk_person_04910273","1","1"
"hk_person_04910305","1","1"
"hk_person_04910306","1","1"
"hk_person_04910307","1","1"
"hk_person_04910308","1","1"
"hk_person_04910311","1","1"
"hk_person_04910338","1","1"
"hk_person_04910339","1","1"
"hk_person_04910383","1","1"
"hk_person_04910386","1","1"
"hk_person_04910387","1","1"
"hk_person_04910388","1","1"
"hk_person_04910389","1","1"
"hk_person_04910391","1","1"
"hk_person_04910393","1","1"
"hk_person_04910395","1","1"
"hk_person_04910586","1","1"
"hk_person_04910587","1","1"
"hk_person_04910764","1","1"
"hk_person_04910765","1","1"
"hk_person_04910767","1","1"
"hk_person_04911013","1","1"
"hk_person_04911156","1","1"
"hk_person_04911185","1","1"
"hk_person_04911191","1","1"
"hk_person_04911214","1","1"
"hk_person_04911215","1","1"
"hk_person_04911242","1","1"
"hk_person_04911243","1","1"
"hk_person_04911244","1","1"
"hk_person_04911245","1","1"
"hk_person_04911246","1","1"
"hk_person_04911356","1","1"
"hk_person_04911430","1","1"
"hk_person_04911435","1","1"
"hk_person_04911485","1","1"
"hk_person_04911486","1","1"
"hk_person_04911507","1","1"
"hk_person_04911587","1","1"
"hk_person_04911588","1","1"
"hk_person_04911590","1","1"
"hk_person_04911607","1","1"
"hk_person_04911609","1","1"
"hk_person_04911610","1","1"
"hk_person_04911612","1","1"
"hk_person_04911626","1","1"
"hk_person_04911634","1","1"
"hk_person_04911649","1","1"
"hk_person_04911703","1","1"
"hk_person_04911704","1","1"
"hk_person_04911841","1","1"
"hk_person_04911875","1","1"
"hk_person_04911876","1","1"
"hk_person_04911884","1","1"
"hk_person_04911990","1","1"
"hk_person_04912116","1","1"
"hk_person_04912118","1","1"
"hk_person_04912190","1","1"
"hk_person_04912191","1","1"
"hk_person_04912193","1","1"
"hk_person_04912291","1","1"
"hk_person_04912472","1","1"
"hk_person_04912473","1","1"
"hk_person_04912474","1","1"
"hk_person_04912658","1","1"
"hk_person_04912666","1","1"
"hk_person_04912680","1","1"
"hk_person_04912681","1","1"
"hk_person_04912705","1","1"
"hk_person_04912706","1","1"
"hk_person_04912717","1","1"
"hk_person_04912719","1","1"
"hk_person_04912723","1","1"
"hk_person_04912724","1","1"
"hk_person_04912725","1","1"
"hk_person_04912726","1","1"
"hk_person_04912732","1","1"
"hk_person_04912733","1","1"
"hk_person_04912734","1","1"
"hk_person_04912755","1","1"
"hk_person_04912775","1","1"
"hk_person_04912847","1","1"
"hk_person_04913031","1","1"
"hk_person_04913033","1","1"
"hk_person_04913034","1","1"
"hk_person_04913151","1","1"
"hk_person_04913203","1","1"
"hk_person_04913260","1","1"
"hk_person_04913261","1","1"
"hk_person_04913320","1","1"
"hk_person_04913322","1","1"
"hk_person_04913354","1","1"
"hk_person_04913366","1","1"
"hk_person_04913367","1","1"
"hk_person_04913368","1","1"
"hk_person_04913372","1","1"
"hk_person_04913430","1","1"
"hk_person_04913444","1","1"
"hk_person_04913573","1","1"
"hk_person_04913601","1","1"
"hk_person_04913602","1","1"
"hk_person_04913606","1","1"
"hk_person_04913634","1","1"
"hk_person_04913636","1","1"
"hk_person_04913663","1","1"
"hk_person_04913698","1","1"
"hk_person_04913787","1","1"
"hk_person_04913816","1","1"
"hk_person_04913817","1","1"
"hk_person_04913855","1","1"
"hk_person_04913874","1","1"
"hk_person_04913875","1","1"
"hk_person_04913935","1","1"
"hk_person_04913945","1","1"
"hk_person_04913953","1","1"
"hk_person_04913955","1","1"
"hk_person_04913966","1","1"
"hk_person_04913990","1","1"
"hk_person_04913993","1","1"
"hk_person_04913997","1","1"
"hk_person_04913998","1","1"
"hk_person_04914092","1","1"
"hk_person_04914188","1","1"
"hk_person_04914213","1","1"
"hk_person_04914383","1","1"
"hk_person_04914395","1","1"
"hk_person_04914396","1","1"
"hk_person_04914397","1","1"
"hk_person_04914500","1","1"
"hk_person_04914501","1","1"
"hk_person_04914506","1","1"
"hk_person_04914507","1","1"
"hk_person_04914640","1","1"
"hk_person_04914683","1","1"
"hk_person_04914684","1","1"
"hk_person_04914685","1","1"
"hk_person_04914688","1","1"
"hk_person_04914756","1","1"
"hk_person_04914776","1","1"
"hk_person_04914914","1","1"
"hk_person_04914995","1","1"
"hk_person_04915027","1","1"
"hk_person_04915321","1","1"
"hk_person_04915322","1","1"
"hk_person_04915323","1","1"
"hk_person_04915324","1","1"
"hk_person_04915419","1","1"
"hk_person_04915461","1","1"
"hk_person_04915610","1","1"
"hk_person_04915688","1","1"
"hk_person_04915700","1","1"
"hk_person_04915702","1","1"
"hk_person_04915716","1","1"
"hk_person_04915845","1","1"
"hk_person_04915853","1","1"
"hk_person_04915887","1","1"
"hk_person_04915888","1","1"
"hk_person_04915890","1","1"
"hk_person_04915916","1","1"
"hk_person_04915945","1","1"
"hk_person_04915946","1","1"
"hk_person_04915990","1","1"
"hk_person_04915991","1","1"
"hk_person_04915992","1","1"
"hk_person_04916028","1","1"
"hk_person_04916029","1","1"
"hk_person_04916117","1","1"
"hk_person_04916248","1","1"
"hk_person_04916261","1","1"
"hk_person_04916265","1","1"
"hk_person_04916293","1","1"
"hk_person_04916307","1","1"
"hk_person_04916331","1","1"
"hk_person_04916413","1","1"
"hk_person_04916419","1","1"
"hk_person_04916420","1","1"
"hk_person_04916727","1","1"
"hk_person_04916781","1","1"
"hk_person_04916783","1","1"
"hk_person_04916831","1","1"
"hk_person_04916918","1","1"
"hk_person_04916946","1","1"
"hk_person_04916948","1","1"
"hk_person_04916970","1","1"
"hk_person_04916971","1","1"
"hk_person_04916972","1","1"
"hk_person_04917017","1","1"
"hk_person_04917019","1","1"
"hk_person_04917036","1","1"
"hk_person_04917037","1","1"
"hk_person_04917135","1","1"
"hk_person_04917136","1","1"
"hk_person_04917174","1","1"
"hk_person_04917414","1","1"
"hk_person_04917497","1","1"
"hk_person_04917589","1","1"
"hk_person_04917606","1","1"
"hk_person_04917608","1","1"
"hk_person_04917612","1","1"
"hk_person_04917613","1","1"
"hk_person_04917635","1","1"
"hk_person_04917638","1","1"
"hk_person_04917664","1","1"
"hk_person_04917665","1","1"
"hk_person_04917680","1","1"
"hk_person_04917782","1","1"
"hk_person_04917871","1","1"
"hk_person_04918254","1","1"
"hk_person_04918350","1","1"
"hk_person_04918476","1","1"
"hk_person_04918514","1","1"
"hk_person_04918532","1","1"
"hk_person_04918574","1","1"
"hk_person_04918575","1","1"
"hk_person_04918609","1","1"
"hk_person_04918612","1","1"
"hk_person_04918633","1","1"
"hk_person_04918635","1","1"
"hk_person_04918776","1","1"
"hk_person_04918803","1","1"
"hk_person_04919107","1","1"
"hk_person_04919154","1","1"
"hk_person_04919156","1","1"
"hk_person_04919189","1","1"
"hk_person_04919328","1","1"
"hk_person_04919329","1","1"
"hk_person_04919330","1","1"
"hk_person_04919336","1","1"
"hk_person_04919343","1","1"
"hk_person_04919344","1","1"
"hk_person_04919345","1","1"
"hk_person_04919346","1","1"
"hk_person_04919469","1","1"
"hk_person_04919470","1","1"
"hk_person_04919472","1","1"
"hk_person_04919486","1","1"
"hk_person_04919513","1","1"
"hk_person_04919547","1","1"
"hk_person_04919548","1","1"
"hk_person_04919549","1","1"
"hk_person_04919653","1","1"
"hk_person_04919654","1","1"
"hk_person_04919662","1","1"
"hk_person_04919663","1","1"
"hk_person_04919665","1","1"
"hk_person_04919731","1","1"
"hk_person_04919732","1","1"
"hk_person_04919735","1","1"
"hk_person_04919768","1","1"
"hk_person_04919857","1","1"
"hk_person_04919900","1","1"
"hk_person_04919901","1","1"
"hk_person_04920025","1","1"
"hk_person_04920103","1","1"
"hk_person_04920105","1","1"
"hk_person_04920223","1","1"
"hk_person_04920225","1","1"
"hk_person_04920226","1","1"
"hk_person_04920257","1","1"
"hk_person_04920258","1","1"
"hk_person_04920296","1","1"
"hk_person_04920299","1","1"
"hk_person_04920339","1","1"
"hk_person_04920340","1","1"
"hk_person_04920490","1","1"
"hk_person_04920520","1","1"
"hk_person_04920677","1","1"
"hk_person_04920705","1","1"
"hk_person_04920717","1","1"
"hk_person_04920757","1","1"
"hk_person_04920758","1","1"
"hk_person_04920759","1","1"
"hk_person_04920760","1","1"
"hk_person_04920766","1","1"
"hk_person_04920767","1","1"
"hk_person_04920813","1","1"
"hk_person_04920823","1","1"
"hk_person_04920824","1","1"
"hk_person_04920825","1","1"
"hk_person_04920826","1","1"
"hk_person_04920827","1","1"
"hk_person_04920828","1","1"
"hk_person_04920913","1","1"
"hk_person_04921083","1","1"
"hk_person_04921106","1","1"
"hk_person_04921107","1","1"
"hk_person_04921146","1","1"
"hk_person_04921274","1","1"
"hk_person_04921275","1","1"
"hk_person_04921312","1","1"
"hk_person_04921361","1","1"
"hk_person_04921366","1","1"
"hk_person_04921367","1","1"
"hk_person_04921368","1","1"
"hk_person_04921395","1","1"
"hk_person_04921403","1","1"
"hk_person_04921405","1","1"
"hk_person_04921456","1","1"
"hk_person_04921457","1","1"
"hk_person_04921478","1","1"
"hk_person_04921644","1","1"
"hk_person_04921671","1","1"
"hk_person_04921677","1","1"
"hk_person_04921678","1","1"
"hk_person_04921681","1","1"
"hk_person_04921793","1","1"
"hk_person_04921794","1","1"
"hk_person_04922071","1","1"
"hk_person_04922072","1","1"
"hk_person_04922073","1","1"
"hk_person_04922146","1","1"
"hk_person_04922147","1","1"
"hk_person_04922184","1","1"
"hk_person_04922185","1","1"
"hk_person_04922187","1","1"
"hk_person_04922208","1","1"
"hk_person_04922209","1","1"
"hk_person_04922210","1","1"
"hk_person_04922297","1","1"
"hk_person_04922298","1","1"
"hk_person_04922301","1","1"
"hk_person_04922319","1","1"
"hk_person_04922469","1","1"
"hk_person_04922477","1","1"
"hk_person_04922480","1","1"
"hk_person_04922496","1","1"
"hk_person_04922522","1","1"
"hk_person_04922531","1","1"
"hk_person_04922532","1","1"
"hk_person_04922618","1","1"
"hk_person_04922624","1","1"
"hk_person_04922663","1","1"
"hk_person_04922671","1","1"
"hk_person_04922672","1","1"
"hk_person_04922677","1","1"
"hk_person_04922679","1","1"
"hk_person_04922684","1","1"
"hk_person_04922685","1","1"
"hk_person_04922691","1","1"
"hk_person_04922695","1","1"
"hk_person_04922787","1","1"
"hk_person_04922801","1","1"
"hk_person_04922930","1","1"
"hk_person_04922963","1","1"
"hk_person_04922964","1","1"
"hk_person_04922965","1","1"
"hk_person_04923011","1","1"
"hk_person_04923012","1","1"
"hk_person_04923013","1","1"
"hk_person_04923085","1","1"
"hk_person_04923137","1","1"
"hk_person_04923140","1","1"
"hk_person_04923149","1","1"
"hk_person_04923150","1","1"
"hk_person_04923151","1","1"
"hk_person_04923152","1","1"
"hk_person_04923237","1","1"
"hk_person_04923239","1","1"
"hk_person_04923266","1","1"
"hk_person_04923397","1","1"
"hk_person_04923405","1","1"
"hk_person_04923549","1","1"
"hk_person_04923640","1","1"
"hk_person_04923682","1","1"
"hk_person_04923683","1","1"
"hk_person_04923747","1","1"
"hk_person_04923748","1","1"
"hk_person_04923749","1","1"
"hk_person_04923764","1","1"
"hk_person_04923923","1","1"
"hk_person_04923924","1","1"
"hk_person_04923925","1","1"
"hk_person_04923926","1","1"
"hk_person_04924066","1","1"
"hk_person_04924068","1","1"
"hk_person_04924130","1","1"
"hk_person_04924418","1","1"
"hk_person_04924420","1","1"
"hk_person_04924460","1","1"
"hk_person_04924462","1","1"
"hk_person_04924463","1","1"
"hk_person_04924550","1","1"
"hk_person_04924551","1","1"
"hk_person_04924552","1","1"
"hk_person_04924628","1","1"
"hk_person_04924629","1","1"
"hk_person_04924632","1","1"
"hk_person_04924650","1","1"
"hk_person_04924835","1","1"
"hk_person_04924836","1","1"
"hk_person_04924865","1","1"
"hk_person_04924866","1","1"
"hk_person_04924867","1","1"
"hk_person_04924907","1","1"
"hk_person_04924910","1","1"
"hk_person_04924967","1","1"
"hk_person_04925071","1","1"
"hk_person_04925180","1","1"
"hk_person_04925226","1","1"
"hk_person_04925227","1","1"
"hk_person_04925259","1","1"
"hk_person_04925261","1","1"
"hk_person_04925262","1","1"
"hk_person_04925413","1","1"
"hk_person_04925414","1","1"
"hk_person_04925478","1","1"
"hk_person_04925492","1","1"
"hk_person_04925513","1","1"
"hk_person_04925771","1","1"
"hk_person_04925772","1","1"
"hk_person_04925773","1","1"
"hk_person_04925775","1","1"
"hk_person_04925776","1","1"
"hk_person_04925863","1","1"
"hk_person_04925865","1","1"
"hk_person_04925871","1","1"
"hk_person_04926308","1","1"
"hk_person_04926335","1","1"
"hk_person_04926337","1","1"
"hk_person_04926362","1","1"
"hk_person_04926363","1","1"
"hk_person_04926364","1","1"
"hk_person_04926402","1","1"
"hk_person_04926403","1","1"
"hk_person_04926424","1","1"
"hk_person_04926425","1","1"
"hk_person_04926426","1","1"
"hk_person_04926452","1","1"
"hk_person_04926453","1","1"
"hk_person_04926478","1","1"
"hk_person_04926480","1","1"
"hk_person_04926549","1","1"
"hk_person_04926557","1","1"
"hk_person_04926587","1","1"
"hk_person_04926608","1","1"
"hk_person_04926609","1","1"
"hk_person_04926610","1","1"
"hk_person_04926614","1","1"
"hk_person_04926616","1","1"
"hk_person_04926630","1","1"
"hk_person_04926631","1","1"
"hk_person_04926632","1","1"
"hk_person_04926762","1","1"
"hk_person_04926938","1","1"
"hk_person_04927095","1","1"
"hk_person_04927096","1","1"
"hk_person_04927129","1","1"
"hk_person_04927130","1","1"
"hk_person_04927158","1","1"
"hk_person_04927168","1","1"
"hk_person_04927170","1","1"
"hk_person_04927260","1","1"
"hk_person_04927261","1","1"
"hk_person_04927304","1","1"
"hk_person_04927333","1","1"
"hk_person_04927334","1","1"
"hk_person_04927335","1","1"
"hk_person_04927336","1","1"
"hk_person_04927337","1","1"
"hk_person_04927442","1","1"
"hk_person_04927472","1","1"
"hk_person_04927520","1","1"
"hk_person_04927521","1","1"
"hk_person_04927526","1","1"
"hk_person_04927529","1","1"
"hk_person_04927540","1","1"
"hk_person_04927541","1","1"
"hk_person_04927542","1","1"
"hk_person_04927576","1","1"
"hk_person_04927578","1","1"
"hk_person_04927582","1","1"
"hk_person_04927639","1","1"
"hk_person_04927739","1","1"
"hk_person_04927740","1","1"
"hk_person_04927785","1","1"
"hk_person_04927787","1","1"
"hk_person_04927825","1","1"
"hk_person_04927829","1","1"
"hk_person_04927849","1","1"
"hk_person_04927880","1","1"
"hk_person_04927881","1","1"
"hk_person_04927931","1","1"
"hk_person_04927932","1","1"
"hk_person_04927934","1","1"
"hk_person_04928091","1","1"
"hk_person_04928238","1","1"
"hk_person_04928240","1","1"
"hk_person_04928293","1","1"
"hk_person_04928315","1","1"
"hk_person_04928316","1","1"
"hk_person_04928317","1","1"
"hk_person_04928780","1","1"
"hk_person_04928781","1","1"
"hk_person_04928790","1","1"
"hk_person_04928846","1","1"
"hk_person_04929213","1","1"
"hk_person_04929214","1","1"
"hk_person_04929215","1","1"
"hk_person_04929217","1","1"
"hk_person_04929307","1","1"
"hk_person_04929369","1","1"
"hk_person_04929378","1","1"
"hk_person_04929380","1","1"
"hk_person_04929382","1","1"
"hk_person_04929395","1","1"
"hk_person_04929396","1","1"
"hk_person_04929399","1","1"
"hk_person_04929414","1","1"
"hk_person_04929415","1","1"
"hk_person_04929506","1","1"
"hk_person_04929552","1","1"
"hk_person_04929566","1","1"
"hk_person_04929697","1","1"
"hk_person_04929698","1","1"
"hk_person_04929732","1","1"
"hk_person_04929771","1","1"
"hk_person_04929772","1","1"
"hk_person_04929773","1","1"
"hk_person_04929774","1","1"
"hk_person_04929775","1","1"
"hk_person_04929776","1","1"
"hk_person_04929800","1","1"
"hk_person_04929801","1","1"
"hk_person_04929812","1","1"
"hk_person_04929877","1","1"
"hk_person_04929929","1","1"
"hk_person_04929930","1","1"
"hk_person_04929931","1","1"
"hk_person_04930008","1","1"
"hk_person_04930009","1","1"
"hk_person_04930151","1","1"
"hk_person_04930169","1","1"
"hk_person_04930170","1","1"
"hk_person_04930240","1","1"
"hk_person_04930242","1","1"
"hk_person_04930243","1","1"
"hk_person_04930360","1","1"
"hk_person_04930361","1","1"
"hk_person_04930362","1","1"
"hk_person_04930386","1","1"
"hk_person_04930414","1","1"
"hk_person_04930415","1","1"
"hk_person_04930416","1","1"
"hk_person_04930417","1","1"
"hk_person_04930549","1","1"
"hk_person_04930551","1","1"
"hk_person_04930661","1","1"
"hk_person_04930662","1","1"
"hk_person_04930688","1","1"
"hk_person_04930722","1","1"
"hk_person_04930723","1","1"
"hk_person_04930736","1","1"
"hk_person_04930901","1","1"
"hk_person_04930902","1","1"
"hk_person_04930904","1","1"
"hk_person_04930905","1","1"
"hk_person_04930906","1","1"
"hk_person_04931039","1","1"
"hk_person_04931051","1","1"
"hk_person_04931052","1","1"
"hk_person_04931110","1","1"
"hk_person_04931111","1","1"
"hk_person_04931187","1","1"
"hk_person_04931188","1","1"
"hk_person_04931189","1","1"
"hk_person_04931190","1","1"
"hk_person_04931278","1","1"
"hk_person_04931279","1","1"
"hk_person_04931304","1","1"
"hk_person_04931305","1","1"
"hk_person_04931306","1","1"
"hk_person_04931307","1","1"
"hk_person_04931308","1","1"
"hk_person_04931415","1","1"
"hk_person_04931416","1","1"
"hk_person_04931417","1","1"
"hk_person_04931440","1","1"
"hk_person_04931489","1","1"
"hk_person_04931490","1","1"
"hk_person_04931491","1","1"
"hk_person_04931492","1","1"
"hk_person_04931600","1","1"
"hk_person_04931601","1","1"
"hk_person_04931735","1","1"
"hk_person_04931736","1","1"
"hk_person_04931822","1","1"
"hk_person_04931823","1","1"
"hk_person_04931835","1","1"
"hk_person_04931910","1","1"
"hk_person_04931913","1","1"
"hk_person_04931920","1","1"
"hk_person_04931945","1","1"
"hk_person_04932024","1","1"
"hk_person_04932027","1","1"
"hk_person_04932056","1","1"
"hk_person_04932065","1","1"
"hk_person_04932166","1","1"
"hk_person_04932167","1","1"
"hk_person_04932170","1","1"
"hk_person_04932178","1","1"
"hk_person_04932179","1","1"
"hk_person_04932202","1","1"
"hk_person_04932322","1","1"
"hk_person_04932323","1","1"
"hk_person_04932399","1","1"
"hk_person_04932673","1","1"
"hk_person_04932674","1","1"
"hk_person_04932675","1","1"
"hk_person_04932713","1","1"
"hk_person_04932737","1","1"
"hk_person_04932738","1","1"
"hk_person_04932739","1","1"
"hk_person_04932772","1","1"
"hk_person_04932773","1","1"
"hk_person_04932820","1","1"
"hk_person_04932821","1","1"
"hk_person_04932822","1","1"
"hk_person_04932831","1","1"
"hk_person_04932832","1","1"
"hk_person_04932862","1","1"
"hk_person_04932969","1","1"
"hk_person_04932970","1","1"
"hk_person_04932976","1","1"
"hk_person_04932978","1","1"
"hk_person_04933069","1","1"
"hk_person_04933071","1","1"
"hk_person_04933072","1","1"
"hk_person_04933101","1","1"
"hk_person_04933103","1","1"
"hk_person_04933143","1","1"
"hk_person_04933336","1","1"
"hk_person_04933337","1","1"
"hk_person_04933391","1","1"
"hk_person_04933392","1","1"
"hk_person_04933393","1","1"
"hk_person_04933444","1","1"
"hk_person_04933553","1","1"
"hk_person_04933667","1","1"
"hk_person_04933678","1","1"
"hk_person_04933701","1","1"
"hk_person_04933709","1","1"
"hk_person_04933861","1","1"
"hk_person_04933899","1","1"
"hk_person_04933914","1","1"
"hk_person_04933916","1","1"
"hk_person_04933918","1","1"
"hk_person_04933921","1","1"
"hk_person_04933995","1","1"
"hk_person_04934002","1","1"
"hk_person_04934004","1","1"
"hk_person_04934059","1","1"
"hk_person_04934086","1","1"
"hk_person_04934087","1","1"
"hk_person_04934089","1","1"
"hk_person_04934160","1","1"
"hk_person_04934193","1","1"
"hk_person_04934254","1","1"
"hk_person_04934333","1","1"
"hk_person_04934334","1","1"
"hk_person_04934366","1","1"
"hk_person_04934469","1","1"
"hk_person_04934508","1","1"
"hk_person_04934509","1","1"
"hk_person_04934556","1","1"
"hk_person_04934631","1","1"
"hk_person_04934701","1","1"
"hk_person_04934764","1","1"
"hk_person_04934766","1","1"
"hk_person_04934886","1","1"
"hk_person_04934887","1","1"
"hk_person_04934971","1","1"
"hk_person_04934972","1","1"
"hk_person_04934990","1","1"
"hk_person_04934991","1","1"
"hk_person_04934993","1","1"
"hk_person_04935014","1","1"
"hk_person_04935015","1","1"
"hk_person_04935016","1","1"
"hk_person_04935255","1","1"
"hk_person_04935296","1","1"
"hk_person_04935297","1","1"
"hk_person_04935394","1","1"
"hk_person_04935395","1","1"
"hk_person_04935549","1","1"
"hk_person_04935550","1","1"
"hk_person_04935576","1","1"
"hk_person_04935860","1","1"
"hk_person_04935862","1","1"
"hk_person_04935864","1","1"
"hk_person_04935865","1","1"
"hk_person_04935935","1","1"
"hk_person_04935950","1","1"
"hk_person_04936019","1","1"
"hk_person_04936020","1","1"
"hk_person_04936021","1","1"
"hk_person_04936036","1","1"
"hk_person_04936038","1","1"
"hk_person_04936079","1","1"
"hk_person_04936127","1","1"
"hk_person_04936128","1","1"
"hk_person_04936247","1","1"
"hk_person_04936248","1","1"
"hk_person_04936318","1","1"
"hk_person_04936341","1","1"
"hk_person_04936363","1","1"
"hk_person_04936364","1","1"
"hk_person_04936392","1","1"
"hk_person_04936394","1","1"
"hk_person_04936411","1","1"
"hk_person_04936412","1","1"
"hk_person_04936414","1","1"
"hk_person_04936477","1","1"
"hk_person_04936627","1","1"
"hk_person_04936629","1","1"
"hk_person_04936758","1","1"
"hk_person_04936759","1","1"
"hk_person_04936763","1","1"
"hk_person_04936764","1","1"
"hk_person_04936778","1","1"
"hk_person_04936779","1","1"
"hk_person_04936780","1","1"
"hk_person_04936781","1","1"
"hk_person_04936940","1","1"
"hk_person_04936941","1","1"
"hk_person_04936942","1","1"
"hk_person_04936974","1","1"
"hk_person_04937057","1","1"
"hk_person_04937058","1","1"
"hk_person_04937284","1","1"
"hk_person_04937285","1","1"
"hk_person_04937314","1","1"
"hk_person_04937398","1","1"
"hk_person_04937403","1","1"
"hk_person_04937464","1","1"
"hk_person_04937465","1","1"
"hk_person_04937466","1","1"
"hk_person_04937617","1","1"
"hk_person_04937618","1","1"
"hk_person_04937619","1","1"
"hk_person_04937626","1","1"
"hk_person_04937627","1","1"
"hk_person_04937665","1","1"
"hk_person_04937666","1","1"
"hk_person_04937684","1","1"
"hk_person_04937686","1","1"
"hk_person_04937687","1","1"
"hk_person_04937719","1","1"
"hk_person_04937733","1","1"
"hk_person_04937734","1","1"
"hk_person_04937842","1","1"
"hk_person_04937843","1","1"
"hk_person_04937897","1","1"
"hk_person_04937898","1","1"
"hk_person_04937999","1","1"
"hk_person_04938001","1","1"
"hk_person_04938002","1","1"
"hk_person_04938054","1","1"
"hk_person_04938056","1","1"
"hk_person_04938243","1","1"
"hk_person_04938244","1","1"
"hk_person_04938320","1","1"
"hk_person_04938321","1","1"
"hk_person_04938322","1","1"
"hk_person_04938323","1","1"
"hk_person_04938324","1","1"
"hk_person_04938347","1","1"
"hk_person_04938349","1","1"
"hk_person_04938388","1","1"
"hk_person_04938389","1","1"
"hk_person_04938415","1","1"
"hk_person_04938418","1","1"
"hk_person_04938434","1","1"
"hk_person_04938448","1","1"
"hk_person_04938456","1","1"
"hk_person_04938458","1","1"
"hk_person_04938472","1","1"
"hk_person_04938473","1","1"
"hk_person_04938475","1","1"
"hk_person_04938492","1","1"
"hk_person_04938493","1","1"
"hk_person_04938498","1","1"
"hk_person_04938499","1","1"
"hk_person_04938528","1","1"
"hk_person_04938529","1","1"
"hk_person_04938543","1","1"
"hk_person_04938588","1","1"
"hk_person_04938589","1","1"
"hk_person_04938743","1","1"
