"person_id","taxi_ordinal","hk_taxi_main_trip_index","plan_element_index","expected_departure_time_seconds","preceding_leg_modes","fare_hkd","taxi_type","classification_source","attribution_category","invalid_pt_before_element_indexes","removed_pt_before_element_indexes","stuck_before","last_observed_event_type","last_observed_event_time"
"hk_person_06990072","1","3","7","79102.0","pt|pt|taxi","102.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31119.0"
"hk_person_06990072","2","4","9","85702.0","pt|pt|taxi|taxi","77.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31119.0"
"hk_person_04166343","0","2","5","69193.0","pt|pt","204.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29287.0"
"hk_person_04166343","1","3","7","76093.0","pt|pt|taxi","204.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29287.0"
"hk_person_01816802","0","2","5","68502.0","pt|pt","29.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26532.0"
"hk_person_01816802","1","3","7","75402.0","pt|pt|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26532.0"
"hk_person_00177968","0","2","5","63502.0","pt|pt","47.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24718.0"
"hk_person_00177968","1","3","7","74902.0","pt|pt|taxi","31.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24718.0"
"hk_person_00177968","2","4","9","81802.0","pt|pt|taxi|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24718.0"
"hk_person_00387166","0","2","5","69970.0","pt|pt","123.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34095.0"
"hk_person_00387166","1","3","7","76570.0","pt|pt|taxi","123.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34095.0"
"hk_person_02000166","0","2","5","67477.0","pt|pt","68.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28220.0"
"hk_person_02000166","1","3","7","77077.0","pt|pt|taxi","66.8","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28220.0"
"hk_person_06504033","0","2","5","65477.0","pt|pt","97.9","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28935.0"
"hk_person_06504033","1","3","7","72377.0","pt|pt|taxi","69.2","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28935.0"
"hk_person_06504033","2","4","9","83777.0","pt|pt|taxi|taxi","67.3","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28935.0"
"hk_person_06368100","0","2","5","67985.0","pt|pt","74.9","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29971.0"
"hk_person_06368100","1","3","7","75785.0","pt|pt|taxi","69.2","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29971.0"
"hk_person_03486120","0","2","5","65952.0","pt|pt","157.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29522.0"
"hk_person_03486120","1","3","7","77352.0","pt|pt|taxi","155.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29522.0"
"hk_person_02596725","0","2","5","76247.0","pt|pt","71.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28515.0"
"hk_person_02596725","1","3","7","83147.0","pt|pt|taxi","54.2","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28515.0"
"hk_person_05605488","0","2","5","61200.0","pt|pt","25.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26725.0"
"hk_person_05605488","1","3","7","70800.0","pt|pt|taxi","25.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26725.0"
"hk_person_00636122","0","2","5","64152.0","pt|pt","113.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33115.0"
"hk_person_00636122","1","3","7","70752.0","pt|pt|taxi","109.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33115.0"
"hk_person_06270095","0","2","5","61200.0","pt|pt","85.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","23709.0"
"hk_person_06270095","1","3","7","68100.0","pt|pt|taxi","103.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","23709.0"
"hk_person_06270095","2","4","9","74700.0","pt|pt|taxi|taxi","31.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","23709.0"
"hk_person_02575016","0","2","5","68797.0","pt|pt","129.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29149.0"
"hk_person_02575016","1","3","7","78397.0","pt|pt|taxi","56.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29149.0"
"hk_person_02575016","2","4","9","85297.0","pt|pt|taxi|taxi","133.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29149.0"
"hk_person_05836387","0","2","5","69282.0","pt|pt","160.9","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27417.0"
"hk_person_05836387","1","3","7","77082.0","pt|pt|taxi","40.7","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27417.0"
"hk_person_05836387","2","4","9","83682.0","pt|pt|taxi|taxi","144.1","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27417.0"
"hk_person_05953088","0","2","5","68417.0","pt|pt","108.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26847.0"
"hk_person_05953088","1","3","7","75317.0","pt|pt|taxi","106.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26847.0"
"hk_person_07166119","0","2","5","54665.0","pt|pt","262.1","unresolved","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29231.0"
"hk_person_07166119","1","3","7","61265.0","pt|pt|taxi","220.1","unresolved","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29231.0"
"hk_person_07166119","2","4","9","72665.0","pt|pt|taxi|taxi","245.3","unresolved","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29231.0"
"hk_person_06412649","0","2","5","61200.0","pt|pt","25.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26706.0"
"hk_person_06412649","1","3","7","72600.0","pt|pt|taxi","27.4","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26706.0"
"hk_person_01081239","0","2","5","69247.0","pt|pt","58.4","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34165.0"
"hk_person_01081239","1","3","7","76147.0","pt|pt|taxi","50.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34165.0"
"hk_person_01822671","0","2","5","62192.0","pt|pt","166.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31075.0"
"hk_person_01822671","1","3","7","68792.0","pt|pt|taxi","175.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31075.0"
"hk_person_05962212","0","2","5","68093.0","pt|pt","115.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","22810.0"
"hk_person_05962212","1","3","7","74993.0","pt|pt|taxi","100.4","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","22810.0"
"hk_person_05962212","2","4","9","81593.0","pt|pt|taxi|taxi","178.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","22810.0"
"hk_person_00304697","0","2","5","64506.0","pt|pt","89.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","25662.0"
"hk_person_00304697","1","3","7","71106.0","pt|pt|taxi","79.4","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","25662.0"
"hk_person_03643718","0","2","5","68848.0","pt|pt","134.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27857.0"
"hk_person_03643718","1","3","7","75448.0","pt|pt|taxi","147.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27857.0"
"hk_person_06369209","0","2","5","65049.0","pt|pt","213.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27019.0"
"hk_person_06369209","1","3","7","71649.0","pt|pt|taxi","210.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27019.0"
"hk_person_03025417","0","2","5","79152.0","pt|pt","52.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34597.0"
"hk_person_03025417","1","3","7","86052.0","pt|pt|taxi","269.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34597.0"
"hk_person_03025417","2","4","9","91800.0","pt|pt|taxi|taxi","291.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34597.0"
"hk_person_01582810","0","2","5","68261.0","pt|pt","39.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28347.0"
"hk_person_01582810","1","3","7","74861.0","pt|pt|taxi","39.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28347.0"
"hk_person_00388247","0","2","5","59558.0","pt|pt","138.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34690.0"
"hk_person_00388247","1","3","7","66458.0","pt|pt|taxi","152.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34690.0"
"hk_person_04284118","0","2","5","79200.0","pt|pt","35.0","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33702.0"
"hk_person_04284118","1","3","7","86100.0","pt|pt|taxi","35.0","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33702.0"
"hk_person_06497317","0","2","5","63701.0","pt|pt","46.4","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32445.0"
"hk_person_06497317","1","3","7","75101.0","pt|pt|taxi","48.3","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32445.0"
"hk_person_04169683","0","2","5","75371.0","pt|pt","29.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31760.0"
"hk_person_04169683","1","3","7","86771.0","pt|pt|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31760.0"
"hk_person_05367870","0","2","5","63751.0","pt|pt","27.4","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29602.0"
"hk_person_05367870","1","3","7","75151.0","pt|pt|taxi","27.4","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29602.0"
"hk_person_02229643","0","2","5","67713.0","pt|pt","138.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30499.0"
"hk_person_02229643","1","3","7","74613.0","pt|pt|taxi","94.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30499.0"
"hk_person_02229643","2","4","9","81213.0","pt|pt|taxi|taxi","116.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30499.0"
"hk_person_05963327","0","2","5","68847.0","pt|pt","171.1","unresolved","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30132.0"
"hk_person_05963327","1","3","7","80247.0","pt|pt|taxi","164.1","unresolved","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30132.0"
"hk_person_05963327","2","4","9","86847.0","pt|pt|taxi|taxi","227.1","unresolved","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30132.0"
"hk_person_05615716","0","2","5","68987.0","pt|pt","69.2","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34722.0"
"hk_person_05615716","1","3","7","75587.0","pt|pt|taxi","25.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34722.0"
"hk_person_05615716","2","4","9","82487.0","pt|pt|taxi|taxi","86.7","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34722.0"
"hk_person_01950761","0","2","5","70727.0","pt|pt","29.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28079.0"
"hk_person_01950761","1","3","7","82127.0","pt|pt|taxi","124.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28079.0"
"hk_person_01950761","2","4","9","88727.0","pt|pt|taxi|taxi","126.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28079.0"
"hk_person_06270041","0","2","5","77748.0","pt|pt","150.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26944.0"
"hk_person_06270041","1","3","7","84348.0","pt|pt|taxi","110.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26944.0"
"hk_person_00421360","0","2","5","65904.0","pt|pt","79.4","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28366.0"
"hk_person_00421360","1","3","7","77304.0","pt|pt|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28366.0"
"hk_person_00421360","2","4","9","83904.0","pt|pt|taxi|taxi","85.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28366.0"
"hk_person_00275157","0","2","5","71357.0","pt|pt","108.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34743.0"
"hk_person_00275157","1","3","7","82757.0","pt|pt|taxi","126.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34743.0"
"hk_person_00275157","2","4","9","89357.0","pt|pt|taxi|taxi","130.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34743.0"
"hk_person_00181509","0","2","5","79200.0","pt|pt","79.4","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33507.0"
"hk_person_00181509","1","3","7","86100.0","pt|pt|taxi","81.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33507.0"
"hk_person_06516502","0","2","5","74144.0","pt|pt","169.3","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33986.0"
"hk_person_06516502","1","3","7","85544.0","pt|pt|taxi","152.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33986.0"
"hk_person_01941595","0","2","5","67129.0","pt|pt","77.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","25880.0"
"hk_person_01941595","1","3","7","74029.0","pt|pt|taxi","92.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","25880.0"
"hk_person_02600082","0","2","5","61200.0","pt|pt","103.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26776.0"
"hk_person_02600082","1","3","7","68100.0","pt|pt|taxi","71.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26776.0"
"hk_person_02600082","2","4","9","74700.0","pt|pt|taxi|taxi","134.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26776.0"
"hk_person_06856098","0","2","5","63255.0","pt|pt","186.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26699.0"
"hk_person_06856098","1","3","7","72855.0","pt|pt|taxi","77.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26699.0"
"hk_person_06856098","2","4","9","79455.0","pt|pt|taxi|taxi","166.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26699.0"
"hk_person_00296814","0","2","5","67004.0","pt|pt","52.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31588.0"
"hk_person_00296814","1","3","7","76604.0","pt|pt|taxi","60.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31588.0"
"hk_person_03301957","0","2","5","68710.0","pt|pt","39.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27082.0"
"hk_person_03301957","1","3","7","76510.0","pt|pt|taxi","39.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27082.0"
"hk_person_03301957","2","4","9","83110.0","pt|pt|taxi|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27082.0"
"hk_person_02838746","0","2","5","70792.0","pt|pt","110.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32207.0"
"hk_person_02838746","1","3","7","77692.0","pt|pt|taxi","109.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32207.0"
"hk_person_00903495","0","2","5","66975.0","pt|pt","119.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","40456.0"
"hk_person_00903495","1","3","7","78375.0","pt|pt|taxi","116.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","40456.0"
"hk_person_01794223","0","2","5","66485.0","pt|pt","131.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27570.0"
"hk_person_01794223","1","3","7","73385.0","pt|pt|taxi","85.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27570.0"
"hk_person_01794223","2","4","9","82985.0","pt|pt|taxi|taxi","75.2","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27570.0"
"hk_person_05495936","0","2","5","64064.0","pt|pt","50.2","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","25972.0"
"hk_person_05495936","1","3","7","70664.0","pt|pt|taxi","54.0","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","25972.0"
"hk_person_07202587","0","2","5","61979.0","pt|pt","145.9","unresolved","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28081.0"
"hk_person_07202587","1","3","7","73379.0","pt|pt|taxi","145.9","unresolved","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28081.0"
"hk_person_00649706","0","2","5","72325.0","pt|pt","131.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32825.0"
"hk_person_00649706","1","3","7","79225.0","pt|pt|taxi","45.8","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32825.0"
"hk_person_00649706","2","4","9","85825.0","pt|pt|taxi|taxi","103.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32825.0"
"hk_person_01554159","0","2","5","75312.0","pt|pt","35.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31389.0"
"hk_person_01554159","1","3","7","86712.0","pt|pt|taxi","37.4","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31389.0"
"hk_person_01668351","0","2","5","63003.0","pt|pt","106.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28041.0"
"hk_person_01668351","1","3","7","69903.0","pt|pt|taxi","112.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28041.0"
"hk_person_02946279","0","2","5","64167.0","pt|pt","66.8","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27660.0"
"hk_person_02946279","1","3","7","71067.0","pt|pt|taxi","62.6","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27660.0"
"hk_person_05127734","0","2","5","64842.0","pt|pt","130.1","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34773.0"
"hk_person_05127734","1","3","7","76242.0","pt|pt|taxi","121.7","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34773.0"
"hk_person_01574704","0","2","5","73596.0","pt|pt","141.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30317.0"
"hk_person_01574704","1","3","7","80196.0","pt|pt|taxi","144.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30317.0"
"hk_person_05956376","0","2","5","70041.0","pt|pt","147.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26674.0"
"hk_person_05956376","1","3","7","81441.0","pt|pt|taxi","108.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26674.0"
"hk_person_05956376","2","4","9","88041.0","pt|pt|taxi|taxi","141.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26674.0"
"hk_person_04677308","0","2","5","72535.0","pt|pt","113.3","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26445.0"
"hk_person_04677308","1","3","7","79435.0","pt|pt|taxi","114.7","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26445.0"
"hk_person_00162010","0","2","5","69593.0","pt|pt","94.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29437.0"
"hk_person_00162010","1","3","7","76193.0","pt|pt|taxi","92.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29437.0"
"hk_person_01451359","0","2","5","64259.0","pt|pt","119.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30395.0"
"hk_person_01451359","1","3","7","71159.0","pt|pt|taxi","116.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30395.0"
"hk_person_03284960","0","2","5","67644.0","pt|pt","87.8","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31199.0"
"hk_person_03284960","1","3","7","74544.0","pt|pt|taxi","89.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31199.0"
"hk_person_03743156","0","2","5","68662.0","pt|pt","120.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33581.0"
"hk_person_03743156","1","3","7","75262.0","pt|pt|taxi","137.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33581.0"
"hk_person_03743156","2","4","9","82162.0","pt|pt|taxi|taxi","148.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33581.0"
"hk_person_00202921","0","2","5","73715.0","pt|pt","126.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32086.0"
"hk_person_00202921","1","3","7","80615.0","pt|pt|taxi","140.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32086.0"
"hk_person_00202921","2","4","9","87515.0","pt|pt|taxi|taxi","133.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32086.0"
"hk_person_00527465","0","2","5","70077.0","pt|pt","152.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29498.0"
"hk_person_00527465","1","3","7","76677.0","pt|pt|taxi","141.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29498.0"
"hk_person_00070638","0","2","5","73044.0","pt|pt","62.6","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","35202.0"
"hk_person_00070638","1","3","7","79944.0","pt|pt|taxi","62.6","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","35202.0"
