"person_id","taxi_ordinal","hk_taxi_main_trip_index","plan_element_index","departure_time_seconds","preceding_leg_modes","fare_hkd","taxi_type","classification_source","observed_departure","observed_arrival","missing_attribution"
"hk_person_02297428","0","2","5","65524.0","walk|walk","179.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02297428","1","3","7","72124.0","walk|walk|taxi","180.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02297490","0","2","5","72539.0","pt|pt","96.2","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02297490","1","3","7","79439.0","pt|pt|taxi","221.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02297490","2","4","9","86039.0","pt|pt|taxi|taxi","250.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02297770","0","0","1","48566.0","","64.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02297770","1","1","3","55466.0","taxi","64.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02297773","0","0","1","27361.0","","29.0","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02297773","1","1","3","63700.0","taxi","29.0","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02297918","0","0","1","30972.0","","158.5","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02297918","1","1","3","60438.0","taxi","87.8","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02298113","0","0","1","46406.0","","73.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02298113","1","1","3","53306.0","taxi","68.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02298820","0","0","1","49063.0","","83.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02298820","1","1","3","55663.0","taxi","85.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02299071","0","0","1","36493.0","","54.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02299071","1","1","3","46093.0","taxi","110.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02299071","2","2","5","52693.0","taxi|taxi","137.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02299468","0","0","1","24922.0","","154.3","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02299468","1","1","3","63831.0","taxi","155.7","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02300208","0","0","1","50899.0","","77.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02300208","1","1","3","57499.0","taxi","73.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02300872","0","0","1","51735.0","","133.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02300872","1","1","3","58635.0","taxi","130.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02300940","0","2","5","70477.0","pt|pt","29.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02300940","1","3","7","77377.0","pt|pt|taxi","43.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02300940","2","4","9","83977.0","pt|pt|taxi|taxi","39.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02300943","0","0","1","32620.0","","159.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02300943","1","1","3","39520.0","taxi","148.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02300943","2","2","5","46420.0","taxi|taxi","87.8","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02301285","0","0","1","43869.0","","134.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02301285","1","1","3","53469.0","taxi","131.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02302674","0","0","1","39157.0","","256.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02302674","1","1","3","46057.0","taxi","252.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02303547","0","0","1","52051.0","","124.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02303547","1","1","3","63451.0","taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02303834","0","0","1","54246.0","","100.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02303834","1","1","3","63846.0","taxi","96.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02304289","0","0","1","38909.0","","147.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02304289","1","1","3","45809.0","taxi","109.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02304289","2","2","5","52709.0","taxi|taxi","83.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02305707","0","0","1","39430.0","","89.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02305707","1","1","3","49030.0","taxi","182.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02305707","2","2","5","60430.0","taxi|taxi","147.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02305720","0","0","1","29958.0","","66.8","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02305720","1","1","3","62187.0","taxi","73.1","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02307923","0","0","1","37773.0","","79.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02307923","1","1","3","44373.0","taxi","116.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02307923","2","2","5","53973.0","taxi|taxi","150.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02307942","0","2","5","64871.0","pt|pt","150.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02307942","1","3","7","71471.0","pt|pt|taxi","150.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02308315","0","0","1","44233.0","","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02308315","1","1","3","51133.0","taxi","85.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02308315","2","2","5","57733.0","taxi|taxi","75.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02308691","0","0","1","51144.0","","105.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02308691","1","1","3","57744.0","taxi","108.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02308825","0","2","5","67544.0","pt|pt","66.8","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02308825","1","3","7","74444.0","pt|pt|taxi","66.8","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02309102","0","0","1","33509.0","","87.8","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02309102","1","1","3","40409.0","taxi","37.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02309102","2","2","5","47309.0","taxi|taxi","77.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02309795","0","0","1","33636.0","","75.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02309795","1","1","3","40536.0","taxi","31.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02309795","2","2","5","47436.0","taxi|taxi","83.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02311352","0","2","5","62392.0","pt|pt","64.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02311352","1","3","7","70192.0","pt|pt|taxi","218.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02311352","2","4","9","77092.0","pt|pt|taxi|taxi","239.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02311765","0","2","5","63755.0","pt|pt","134.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02311765","1","3","7","70655.0","pt|pt|taxi","124.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02313255","0","0","1","38391.0","","120.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02313255","1","1","3","45291.0","taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02313655","0","0","1","32400.0","","106.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02313655","1","1","3","43800.0","taxi","100.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02313655","2","2","5","50400.0","taxi|taxi","98.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02314186","0","2","5","62158.0","pt|pt","119.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02314186","1","3","7","68758.0","pt|pt|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02314186","2","4","9","80158.0","pt|pt|taxi|taxi","123.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02314333","0","0","1","52327.0","","112.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02314333","1","1","3","58927.0","taxi","64.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02314333","2","2","5","65827.0","taxi|taxi","130.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02314451","0","2","5","62834.0","pt|pt","126.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02314451","1","3","7","74234.0","pt|pt|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02314451","2","4","9","80834.0","pt|pt|taxi|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02315048","0","2","5","65410.0","walk|walk","129.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02315048","1","3","7","72010.0","walk|walk|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02315048","2","4","9","79810.0","walk|walk|taxi|taxi","124.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02315903","0","0","1","32852.0","","73.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02315903","1","1","3","39752.0","taxi","71.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02315903","2","2","5","46652.0","taxi|taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02316564","0","2","5","66319.0","pt|pt","172.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02316564","1","3","7","73219.0","pt|pt|taxi","171.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02316983","0","2","5","71742.0","pt|pt","124.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02316983","1","3","7","78342.0","pt|pt|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02316983","2","4","9","85242.0","pt|pt|taxi|taxi","124.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02317460","0","0","1","32358.0","","213.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02317460","1","1","3","41958.0","taxi","117.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02317460","2","2","5","49758.0","taxi|taxi","131.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02317953","0","0","1","39544.0","","127.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02317953","1","1","3","49144.0","taxi","123.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02318434","0","0","1","39954.0","","83.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02318434","1","1","3","46554.0","taxi","92.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02319733","0","2","5","63170.0","pt|pt","152.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02319733","1","3","7","70070.0","pt|pt|taxi","138.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02321844","0","0","1","52350.0","","252.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02321844","1","1","3","59250.0","taxi","253.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02322016","0","2","5","62268.0","pt|pt","110.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02322016","1","3","7","69168.0","pt|pt|taxi","79.4","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02322016","2","4","9","75768.0","pt|pt|taxi|taxi","136.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02322098","0","0","1","52463.0","","116.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02322098","1","1","3","63863.0","taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02322565","0","0","1","53763.0","","58.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02322565","1","1","3","61563.0","taxi","60.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02323355","0","0","1","46875.0","","115.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02323355","1","1","3","53775.0","taxi","39.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02323355","2","2","5","65175.0","taxi|taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02323807","0","0","1","39420.0","","81.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02323807","1","1","3","46320.0","taxi","92.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02323807","2","2","5","57720.0","taxi|taxi","130.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02325007","0","2","5","68144.0","pt|pt","119.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02325007","1","3","7","75044.0","pt|pt|taxi","115.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02325374","0","0","1","38881.0","","83.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02325374","1","1","3","45481.0","taxi","43.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02325374","2","2","5","56881.0","taxi|taxi","75.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02327218","0","0","1","34376.0","","41.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02327218","1","1","3","45776.0","taxi","113.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02327218","2","2","5","52676.0","taxi|taxi","94.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02330647","0","0","1","27455.0","","66.8","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02330647","1","1","3","56485.0","taxi","66.8","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02330786","0","0","1","32426.0","","81.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02330786","1","1","3","43826.0","taxi","68.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02330786","2","2","5","50726.0","taxi|taxi","115.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02331510","0","2","5","64633.0","pt|pt","140.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02331510","1","3","7","76033.0","pt|pt|taxi","136.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02332892","0","2","5","56116.0","pt|pt","45.8","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02332892","1","3","7","65716.0","pt|pt|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02332892","2","4","9","72616.0","pt|pt|taxi|taxi","50.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02333894","0","0","1","34572.0","","283.1","unresolved","resident_discretionary_ride_assignment","true","true",""
"hk_person_02333894","1","1","3","45972.0","taxi","29.0","unresolved","resident_discretionary_ride_assignment","true","true",""
"hk_person_02333894","2","2","5","52872.0","taxi|taxi","294.3","unresolved","resident_discretionary_ride_assignment","true","true",""
"hk_person_02334148","0","0","1","55405.0","","62.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02334148","1","1","3","66805.0","taxi","100.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02334148","2","2","5","73705.0","taxi|taxi","87.8","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02334691","0","0","1","36400.0","","43.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02334691","1","1","3","43300.0","taxi","33.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02335058","0","0","1","40282.0","","83.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02335058","1","1","3","47182.0","taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02335058","2","2","5","53782.0","taxi|taxi","87.8","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02335577","0","2","5","69581.0","pt|pt","109.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02335577","1","3","7","76481.0","pt|pt|taxi","110.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02336265","0","0","1","53287.0","","89.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02336265","1","1","3","60187.0","taxi","103.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02336422","0","0","1","50869.0","","109.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02336422","1","1","3","62269.0","taxi","208.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02336422","2","2","5","69169.0","taxi|taxi","182.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02337007","0","2","5","72816.0","pt|pt","100.4","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02337007","1","3","7","79716.0","pt|pt|taxi","100.4","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02337344","0","0","1","45919.0","","43.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02337344","1","1","3","52819.0","taxi","47.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02337345","0","2","5","66542.0","pt|pt","85.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02337345","1","3","7","73442.0","pt|pt|taxi","47.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02337345","2","4","9","84842.0","pt|pt|taxi|taxi","81.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02337412","0","0","1","35719.0","","81.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02337412","1","1","3","42319.0","taxi","113.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02337412","2","2","5","50119.0","taxi|taxi","100.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02338448","0","0","1","39378.0","","105.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02338448","1","1","3","47178.0","taxi","124.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02338448","2","2","5","54078.0","taxi|taxi","81.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02338791","0","2","5","61777.0","pt|pt","43.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02338791","1","3","7","68677.0","pt|pt|taxi","54.2","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02339166","0","2","5","62576.0","pt|pt","52.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02339166","1","3","7","72176.0","pt|pt|taxi","58.4","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02339592","0","2","5","79200.0","pt|pt","43.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02339592","1","3","7","90600.0","pt|pt|taxi","33.2","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02339592","2","4","9","91800.0","pt|pt|taxi|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02339766","0","0","1","38304.0","","100.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02339766","1","1","3","47904.0","taxi","109.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02340543","0","0","1","55525.0","","52.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02340543","1","1","3","62425.0","taxi","56.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02341065","0","0","1","28845.0","","109.5","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02341065","1","1","3","64580.0","taxi","113.7","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02341127","0","0","1","46842.0","","116.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02341127","1","1","3","58242.0","taxi","103.9","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02341503","0","2","5","72693.0","pt|pt","73.1","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02341503","1","3","7","79293.0","pt|pt|taxi","68.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02342274","0","0","1","44197.0","","133.3","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02342274","1","1","3","51097.0","taxi","137.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02342904","0","0","1","42011.0","","134.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02342904","1","1","3","51611.0","taxi","134.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02343939","0","0","1","63134.0","","171.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02343939","1","1","3","70034.0","taxi","169.7","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02345129","0","0","1","54170.0","","96.2","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02345129","1","1","3","63770.0","taxi","37.4","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02345129","2","2","5","70670.0","taxi|taxi","83.6","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02345786","0","0","1","28911.0","","56.3","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02345786","1","1","3","53900.0","taxi","58.4","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02346097","0","2","5","61200.0","pt|pt","41.6","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02346097","1","3","7","68100.0","pt|pt|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02346097","2","4","9","75000.0","pt|pt|taxi|taxi","45.8","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02346996","0","0","1","29605.0","","130.5","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02346996","1","1","3","67514.0","taxi","120.7","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02347147","0","0","1","31230.0","","43.7","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02347147","1","1","3","71253.0","taxi","41.6","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02350048","0","0","1","31554.0","","143.1","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02350048","1","1","3","62582.0","taxi","150.1","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
"hk_person_02350049","0","0","1","39732.0","","52.1","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02350049","1","1","3","46332.0","taxi","102.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02350049","2","2","5","57732.0","taxi|taxi","109.5","urban_taxi","resident_discretionary_ride_assignment","true","true",""
"hk_person_02350159","0","2","5","65884.0","pt|pt","47.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02350159","1","3","7","72784.0","pt|pt|taxi","56.3","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02350159","2","4","9","79684.0","pt|pt|taxi|taxi","83.6","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02352342","0","2","5","67085.0","pt|pt","109.5","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02352342","1","3","7","73685.0","pt|pt|taxi","62.6","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02352342","2","4","9","80585.0","pt|pt|taxi|taxi","68.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02352946","0","2","5","62125.0","pt|pt","68.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02352946","1","3","7","71725.0","pt|pt|taxi","103.9","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02352946","2","4","9","83125.0","pt|pt|taxi|taxi","127.7","urban_taxi","resident_discretionary_ride_assignment","false","false","invalid_pt_before_taxi_agent_removed"
"hk_person_02353252","0","0","1","30479.0","","94.1","urban_taxi","v1_mode_detail_explicit_taxi","true","true",""
