poi_id,name,normalized_name,type,typecode,address,pname,cityname,adname,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,inside_boundary,inside_boundary_500m_buffer,source_tile_ids,source_pages,duplicate_count,stop_cluster_id,saturation_warning
BV10208694,东门村委(公交站),东门村委,交通设施服务;公交车站;公交车站相关,150700,(停运)夜班2号线;106路(敬老线路);107路;108路;133路;166路(敬老线路);17路;23路;322路;46路;70路;K2路,福建省,福州市,鼓楼区,119.315226,26.093312,119.31039213504283,26.09639443226356,731068.2849319982,2888409.0405870406,True,True,L0_007_005,1,1,东门村委_00693,False
BV10208695,胪雷小学(公交站),胪雷小学,交通设施服务;公交车站;公交车站相关,150700,124路;140路;155路;161路;167路;176路(敬老线路);305路;763路快线;K2路;地铁接驳21号专线;地铁接驳27号专线,福建省,福州市,仓山区,119.384558,25.989777,119.37962526533352,25.992680248140818,738204.5746075963,2877041.9230702138,True,True,L0_010_001,1,1,胪雷小学_00694,False
BV10208697,东南眼科(公交站),东南眼科,交通设施服务;公交车站;公交车站相关,150700,157路;18路;192路;42路;地铁江南水都接驳专线,福建省,福州市,仓山区,119.285184,26.043899,119.28040248616011,26.046996273296845,728163.7489862554,2882882.8716754555,True,True,L0_006_003,1,1,东南眼科_00695,False
BV10208698,江南水都中学(公交站),江南水都中学,交通设施服务;公交车站;公交车站相关,150700,157路;18路;192路;209路;42路;地铁江南水都接驳专线,福建省,福州市,仓山区,119.285167,26.041661,119.28038567482074,26.044756782886353,728166.4050565017,2882634.709712815,True,True,L0_006_003,1,1,江南水都中学_00696,False
BV10208699,福建生态工程学校(公交站),福建生态工程学校,交通设施服务;公交车站;公交车站相关,150700,190路(敬老线路),福建省,福州市,仓山区,119.293061,26.035602,119.2882693570505,26.038683028880726,728967.280266833,2881975.564348522,True,True,L0_006_002;L0_006_003;L0_007_002,2;3,3,福建生态工程学校_00697,False
BV10208700,联建村(公交站),联建村,交通设施服务;公交车站;公交车站相关,150700,121路(敬老线路);163路;167路;18路;190路(敬老线路);26路;42路;43路;85路,福建省,福州市,仓山区,119.28981,26.037062,119.2850228992197,26.04014860866443,728639.484235679,2882132.252811838,True,True,L0_006_002;L0_006_003,3,2,联建村_00698,False
BV10208703,小柳路南(公交站),小柳路南,交通设施服务;公交车站;公交车站相关,150700,18路;316路;339路;61路;70路,福建省,福州市,鼓楼区,119.289472,26.072248,119.28468273059565,26.07535871715239,728537.0637931317,2886032.901931371,True,True,L0_006_004,1,1,小柳路南_00699,False
BV10208705,福湾财茂服装城(公交站),福湾财茂服装城,交通设施服务;公交车站;公交车站相关,150700,126路;18路;194路;351路,福建省,福州市,仓山区,119.293559,26.010641,119.28876848821513,26.013704348364406,729065.776748352,2879208.8327809265,True,True,L0_006_001;L0_006_002;L0_007_001;L0_007_002,1;2;3,4,福湾财茂服装城_00700,False
BV10208706,燎原路(公交站),燎原路,交通设施服务;公交车站;公交车站相关,150700,157路;18路;192路;209路;42路;东部10号线;地铁江南水都接驳专线,福建省,福州市,仓山区,119.287163,26.039781,119.28237926313736,26.042872978999263,728369.5934122165,2882429.476959264,True,True,L0_006_003,2,1,燎原路_00701,False
BV10208708,盘屿中学(公交站),盘屿中学,交通设施服务;公交车站;公交车站相关,150700,18路;202路;337路;351路;45路,福建省,福州市,仓山区,119.293408,26.001362,119.28861840674314,26.0044192463195,729068.7809628248,2878179.793277463,True,True,L0_006_001;L0_007_001,1,2,盘屿中学_00702,False
BV10208709,齐安路(公交站),齐安路,交通设施服务;公交车站;公交车站相关,150700,176路(敬老线路);18路;202路;337路;351路;45路;98路,福建省,福州市,仓山区,119.292544,25.997813,119.28775594389151,26.00086908021792,728989.3177277977,2877784.9275257946,True,True,L0_006_001;L0_007_001,1,2,齐安路_00703,False
BV10208710,利嘉国际商业城(公交站),利嘉国际商业城,交通设施服务;公交车站;公交车站相关,150700,176路(敬老线路);337路;351路,福建省,福州市,仓山区,119.291422,25.995878,119.28663571027917,25.998934360920224,728880.9051144309,2877568.5998512874,True,True,L0_006_001,1,1,利嘉国际商业城_00704,False
BV10208711,小柳市场(公交站),小柳市场,交通设施服务;公交车站;公交车站相关,150700,18路;61路,福建省,福州市,鼓楼区,119.289429,26.076225,119.28463949168079,26.079338423920426,728525.0039998735,2886473.7746653566,True,True,L0_006_004,1,1,小柳市场_00705,False
BV10208712,省委党校(公交站),省委党校,交通设施服务;公交车站;公交车站相关,150700,18路;61路,福建省,福州市,鼓楼区,119.285812,26.075933,119.28102729749547,26.079050968122804,728164.1277394646,2886435.5906949826,True,True,L0_006_004,1,1,省委党校_00706,False
BV10208713,华林四桥(公交站),华林四桥,交通设施服务;公交车站;公交车站相关,150700,20路;20路夜间区间车;23路;K1路;马尾快线5号线,福建省,福州市,鼓楼区,119.310905,26.103378,119.30607840963746,26.106474911477893,730616.9249976717,2889518.3116329256,True,True,L0_007_005,1,1,华林四桥_00707,False
BV10208716,福建警察学院(公交站),福建警察学院,交通设施服务;公交车站;公交车站相关,150700,106路(敬老线路);162路;202路;20路;353路;60路;66路;87路,福建省,福州市,仓山区,119.315098,26.024014,119.31026959404036,26.0270502199428,731192.2102908418,2880725.46364418,True,True,L0_007_002,1,1,福建警察学院_00708,False
BV10208718,农林大学(公交站),农林大学,交通设施服务;公交车站;公交车站相关,150700,181路(敬老线路);191路;22路;312路;329路;75路(敬老线路);77路;85路,福建省,福州市,仓山区,119.246916,26.08538,119.24215269657385,26.088527814111146,724256.3082576384,2887418.0681770346,True,True,L0_005_004;L0_005_005,2,2,农林大学_00709,False
BV10208719,福园花园(公交站),福园花园,交通设施服务;公交车站;公交车站相关,150700,121路(敬老线路);22路,福建省,福州市,鼓楼区,119.3114,26.101018,119.30657267851433,26.104112476617416,730671.0096792146,2889257.4285452175,True,True,L0_007_005,1,1,福园花园_00710,False
BV10208723,斗池(公交站),斗池,交通设施服务;公交车站;公交车站相关,150700,105路;106路(敬老线路);109路(敬老线路);117路;171路(敬老线路);27路(敬老线路);307路;316路;320路;K3路;东部4号线;马尾快线2号线,福建省,福州市,台江区,119.291386,26.071718,119.28659408378446,26.074825710363495,728729.3558786344,2885977.2005286696,True,True,L0_006_004,1,1,斗池_00711,False
BV10208728,建新中路(公交站),建新中路,交通设施服务;公交车站;公交车站相关,150700,128路;189路快线;323路快线;32路;45路;79路,福建省,福州市,仓山区,119.25737,26.04454,119.2526095909733,26.047659541355323,725380.7929494142,2882908.015909602,True,True,L0_005_003,1,1,建新中路_00712,False
BV10208729,卢滨路(公交站),卢滨路,交通设施服务;公交车站;公交车站相关,150700,315路;323路快线;325路;337路;47路;95路;K3路;东部18号线,福建省,福州市,仓山区,119.253174,26.042305,119.24841435623212,26.045423914025335,724965.1832988327,2882653.068854982,True,True,L0_005_003,1,1,卢滨路_00713,False
BV10208731,滨洲路北(公交站),滨洲路北,交通设施服务;公交车站;公交车站相关,150700,308路;315路;325路;42路;91路;K3路;东部18号线;地铁接驳3号专线;通勤快线5路,福建省,福州市,仓山区,119.242584,26.045542,119.23782242587004,26.048662355626853,723898.9161670031,2882993.644627551,True,True,L0_005_003,2,1,滨洲路北_00714,False
BV10208732,金山四期(公交站),金山四期,交通设施服务;公交车站;公交车站相关,150700,42路;91路;K3路;地铁接驳3号专线,福建省,福州市,仓山区,119.243179,26.042891,119.23841783987648,26.046009720396466,723963.5519243386,2882700.7641323614,True,True,L0_005_003,2,1,金山四期_00715,False
BV10208733,滨洲路南(公交站),滨洲路南,交通设施服务;公交车站;公交车站相关,150700,K3路,福建省,福州市,仓山区,119.244061,26.040201,119.23930033461708,26.043318107050492,724056.9974399859,2882404.058481108,True,True,L0_005_003,3,1,滨洲路南_00716,False
BV10208736,晋安区委站(公交站),晋安区委站,交通设施服务;公交车站;公交车站相关,150700,108路;122路(敬老线路);27路(敬老线路);303路;335路;78路;79路;86路;93路;马尾快线4号线,福建省,福州市,晋安区,119.329746,26.081247,119.32488511487936,26.084293987314553,732542.1941000258,2887094.108912888,True,True,L0_008_004,2,1,晋安区委站_00717,False
BV10208737,金晖新村站(公交站),金晖新村站,交通设施服务;公交车站;公交车站相关,150700,153路(敬老线路);27路(敬老线路);28路(敬老线路);303路;313路;316路;333路;70路;71路;地铁接驳23号专线;马尾快线4号线,福建省,福州市,晋安区,119.334867,26.077915,119.32999651644519,26.080950027054577,733060.2545307302,2886732.732810024,True,True,L0_008_004,1,1,金晖新村站_00718,False
BV10208739,后屿路口(公交站),后屿路口,交通设施服务;公交车站;公交车站相关,150700,108路;161路;187路(敬老线路);202路;27路(敬老线路);319路;56路;80路;92路,福建省,福州市,晋安区,119.351461,26.078305,119.34656046566799,26.081310197772975,734716.9315769684,2886802.3943300084,True,True,L0_008_004;L0_009_004,2;3,2,后屿路口_00719,False
BV10208743,福新东路(公交站),福新东路,交通设施服务;公交车站;公交车站相关,150700,153路(敬老线路);187路(敬老线路);27路(敬老线路);28路(敬老线路);303路;313路;316路;333路;335路;56路;70路;71路;79路;地铁接驳23号专线,福建省,福州市,晋安区,119.334826,26.082728,119.32995523036739,26.085766298509384,733046.5766093261,2887266.3091471,True,True,L0_008_004,2,1,福新东路_00720,False
BV10208744,西河站(公交站),西河站,交通设施服务;公交车站;公交车站相关,150700,103路;181路(敬老线路);29路(敬老线路);303路;312路;65路;高峰快线3路,福建省,福州市,鼓楼区,119.265704,26.069534,119.26093843427884,26.072666620856285,726166.3295714254,2885693.1738917185,True,True,L0_005_004,2,1,西河站_00721,False
BV10208748,蓬埕(公交站),蓬埕,交通设施服务;公交车站;公交车站相关,150700,13路(敬老线路);149路;19路;25路(敬老线路);29路(敬老线路);321路;335路;37路;79路;82路;东部28号线;马尾快线2号线,福建省,福州市,台江区,119.306023,26.04631,119.30120947596454,26.049377554382996,730241.6083444594,2883183.298250944,True,True,L0_007_003,1,1,蓬埕_00722,False
BV10208751,金牛山公园(公交站),金牛山公园,交通设施服务;公交车站;公交车站相关,150700,103路;124路;168路;181路(敬老线路);29路(敬老线路);303路;312路;45路;538路;65路;762路;地铁接驳28号专线,福建省,福州市,鼓楼区,119.261645,26.074701,119.25688099647108,26.077839190339656,725750.3978728452,2886259.244996403,True,True,L0_005_004,1,1,金牛山公园_00723,False
BV10208760,三江路口(公交站),三江路口,交通设施服务;公交车站;公交车站相关,150700,(停运)681路;155路;199路(敬老线路);30路;31路;35路(敬老线路);711路,福建省,福州市,仓山区,119.391751,25.968441,119.3868170311207,25.971325419872084,738967.9483022429,2874688.879005339,True,True,L0_010_000,1,1,三江路口_00724,False
BV10208761,浚边(公交站),浚边,交通设施服务;公交车站;公交车站相关,150700,155路;199路(敬老线路);30路;31路;35路(敬老线路);711路;763路快线,福建省,福州市,仓山区,119.386131,25.972521,119.38119875364478,25.975411364413716,738397.0003544963,2875131.3532653335,True,True,L0_010_000,1,1,浚边_00725,False
BV10208762,石步(公交站),石步,交通设施服务;公交车站;公交车站相关,150700,(停运)681路;155路;199路(敬老线路);30路;31路;35路(敬老线路);711路;地铁接驳26号专线,福建省,福州市,仓山区,119.382365,25.977461,119.37743453161515,25.980357546701036,738010.0388944249,2875672.541876472,True,True,L0_010_000,1,1,石步_00726,False
BV10208763,胪雷亭(公交站),胪雷亭,交通设施服务;公交车站;公交车站相关,150700,(停运)滨海十二号线;155路;199路(敬老线路);30路;31路;35路(敬老线路);711路;763路快线;83路;地铁接驳21号专线;地铁接驳26号专线;地铁接驳27号专线,福建省,福州市,仓山区,119.377227,25.982847,119.37230003091713,25.985751906853032,737484.9821953842,2876260.9074437744,True,True,L0_009_000;L0_010_000,1,2,胪雷亭_00727,False
BV10208765,温墩(公交站),温墩,交通设施服务;公交车站;公交车站相关,150700,124路;142路;161路;167路;176路(敬老线路);199路(敬老线路);305路;30路;31路;35路(敬老线路);711路;83路;90路;地铁接驳26号专线,福建省,福州市,仓山区,119.373296,25.988955,119.36837227181654,25.9918682828151,737079.3625104974,2876931.481549585,True,True,L0_009_001,1,1,温墩_00728,False
BV10208766,前锦(公交站),前锦,交通设施服务;公交车站;公交车站相关,150700,124路;142路;161路;167路;176路(敬老线路);199路(敬老线路);305路;30路;31路;35路(敬老线路);711路;83路;90路;地铁接驳26号专线;通勤快线22路,福建省,福州市,仓山区,119.365043,25.9919,119.36012866423525,25.994825724268424,736247.9497397986,2877244.2350145006,True,True,L0_009_001,1,1,前锦_00729,False
BV10208767,城门三丰(公交站),城门三丰,交通设施服务;公交车站;公交车站相关,150700,124路;142路;161路;167路;176路(敬老线路);199路(敬老线路);305路;30路;31路;35路(敬老线路);3路;711路;83路;90路,福建省,福州市,仓山区,119.358032,25.998199,119.35312707730316,26.001139373551005,735534.2478346628,2877931.1511092004,True,True,L0_009_001,1,1,城门三丰_00730,False
BV10208770,徐家村(公交站),徐家村,交通设施服务;公交车站;公交车站相关,150700,33路;38路,福建省,福州市,闽侯县,119.183364,26.127062,119.17851496411086,26.130165131300146,717812.2177323566,2891923.1972313602,True,True,L0_002_006,1,1,徐家村_00731,False
BV10208779,原厝(公交站),原厝,交通设施服务;公交车站;公交车站相关,150700,14路;158路;193路;33路;38路;538路;66路;762路;86路,福建省,福州市,鼓楼区,119.250312,26.086203,119.24554907498853,26.08935150255571,724594.5418335703,2887515.186093284,True,True,L0_005_004;L0_005_005,1;2,2,原厝_00732,False
BV10208780,永丰(公交站),永丰,交通设施服务;公交车站;公交车站相关,150700,185路快线;189路快线;33路;38路;538路;762路;766路;通勤快线2路,福建省,福州市,闽侯县,119.236411,26.107574,119.23164170703234,26.110733191808546,723162.5086774494,2889860.294571024,True,True,L0_004_005,1,1,永丰_00733,False
BV10208781,厚屿(公交站),厚屿,交通设施服务;公交车站;公交车站相关,150700,185路快线;189路快线;33路;38路;538路;762路;766路;766路区间;通勤快线2路;高峰快线3路,福建省,福州市,闽侯县,119.228748,26.11202,119.22397245991152,26.11517719460258,722386.9353060345,2890339.5415456565,True,True,L0_004_005;L0_004_006,1,2,厚屿_00734,False
BV10208782,桐口(公交站),桐口,交通设施服务;公交车站;公交车站相关,150700,185路快线;189路快线;33路;38路;538路;762路;766路;766路区间;闽侯906路,福建省,福州市,闽侯县,119.221027,26.114361,119.21624311259873,26.11751273256765,721609.3899004511,2890585.1177773043,True,True,L0_004_006,1,1,桐口_00735,False
BV10208783,沙溪(公交站),沙溪,交通设施服务;公交车站;公交车站相关,150700,185路快线;33路;38路,福建省,福州市,闽侯县,119.209121,26.114275,119.20432060331972,26.117412269271302,720417.0440849263,2890553.7250528256,True,True,L0_003_006,1,1,沙溪_00736,False
BV10208784,光明(公交站),光明,交通设施服务;公交车站;公交车站相关,150700,33路;38路,福建省,福州市,闽侯县,119.19761,26.116863,119.19278968899746,26.11998450679161,719258.8790638773,2890819.225390473,True,True,L0_003_006,1,1,光明_00737,False
BV10208785,汽修厂(公交站),汽修厂,交通设施服务;公交车站;公交车站相关,150700,33路;38路,福建省,福州市,闽侯县,119.187444,26.125195,119.18260339976212,26.128304354717535,718224.5697417562,2891723.8889728896,True,True,L0_002_006;L0_003_006,1,2,汽修厂_00738,False
BV10208786,关口(公交站),关口,交通设施服务;公交车站;公交车站相关,150700,33路;38路;766路,福建省,福州市,闽侯县,119.176531,26.136959,119.17166701992609,26.140055715907167,717109.0398447328,2893007.566333442,True,True,L0_002_006;L0_002_007,1;2,2,关口_00739,False
BV10208787,流洋(公交站),流洋,交通设施服务;公交车站;公交车站相关,150700,33路;38路;602路,福建省,福州市,闽侯县,119.171766,26.146936,119.1668912611786,26.150030030853227,716613.0250350824,2894104.6973356693,True,True,L0_002_007,1,1,流洋_00740,False
BV10208788,铁岭(公交站),铁岭,交通设施服务;公交车站;公交车站相关,150700,33路;38路;602路,福建省,福州市,闽侯县,119.167739,26.147908,119.16285574622735,26.150995037498497,716207.7174875411,2894204.891916857,True,True,L0_002_007,1,1,铁岭_00741,False
BV10208795,淮安大桥(公交站),淮安大桥,交通设施服务;公交车站;公交车站相关,150700,33路;38路;538路;762路,福建省,福州市,闽侯县,119.241623,26.103365,119.23685672749662,26.10652354867078,723692.1876380497,2889402.8342973115,True,True,L0_004_005;L0_005_005,1,2,淮安大桥_00742,False
BV10208797,绿洲家园(公交站),绿洲家园,交通设施服务;公交车站;公交车站相关,150700,185路快线;189路快线;33路;38路;538路;762路;766路;766路区间;通勤快线2路;闽侯906路,福建省,福州市,闽侯县,119.21681,26.115135,119.21202071678874,26.118282608264842,721185.5987988109,2890663.2289277273,True,True,L0_004_006,1,1,绿洲家园_00743,False
BV10208806,青岐(公交站),青岐,交通设施服务;公交车站;公交车站相关,150700,185路快线;189路快线;32路;33路;716路,福建省,福州市,闽侯县,119.112608,26.153606,119.10763906362436,26.15661866803095,710676.3765444064,2894737.2171776346,True,True,L0_000_007,1,1,青岐_00744,False
BV10208812,上坂(公交站),上坂,交通设施服务;公交车站;公交车站相关,150700,178路;36路;380路;58路;73路;高峰快线6路,福建省,福州市,马尾区,119.402518,26.028486,119.39757974769817,26.031408945292867,739923.6976287706,2881366.084145486,True,True,L0_010_002,1,1,上坂_00745,False
BV10208813,龙门(公交站),龙门,交通设施服务;公交车站;公交车站相关,150700,178路;36路;380路;58路;73路,福建省,福州市,马尾区,119.409351,26.029666,119.4044158286058,26.03259085376097,740605.6131396394,2881509.63775931,True,True,L0_011_002,1,1,龙门_00746,False
BV10208814,东联(公交站),东联,交通设施服务;公交车站;公交车站相关,150700,178路;36路;380路;58路;73路;高峰快线6路,福建省,福州市,马尾区,119.41488,26.029178,119.40994917546321,26.032104951575633,741160.5217324031,2881466.017095345,True,True,L0_011_002,1,1,东联_00747,False
BV10208815,快安(公交站),快安,交通设施服务;公交车站;公交车站相关,150700,178路;36路;380路;58路;73路,福建省,福州市,马尾区,119.420253,26.026583,119.41532806523709,26.029511872818457,741704.2962772988,2881188.6475931234,True,True,L0_011_002,1,1,快安_00748,False
BV10208816,儒江(公交站),儒江,交通设施服务;公交车站;公交车站相关,150700,36路;380路;40路快线;73路;高峰快线6路,福建省,福州市,马尾区,119.428045,26.019814,119.42313145193434,26.022745913515866,742499.3973183895,2880453.425923954,True,True,L0_011_002,1,1,儒江_00750,False
BV10208817,上德(公交站),上德,交通设施服务;公交车站;公交车站相关,150700,36路;40路快线;530路;73路,福建省,福州市,马尾区,119.43005,26.016619,119.42513998632853,26.0195511404164,742707.0567803467,2880103.162402472,True,True,L0_011_002,1,1,上德_00751,False
BV10208818,下德(公交站),下德,交通设施服务;公交车站;公交车站相关,150700,36路;380路;530路;73路,福建省,福州市,马尾区,119.433568,26.010831,119.42866468058905,26.01376383209172,743071.8677780146,2879468.457273236,True,True,L0_012_002,1,1,下德_00752,False
BV10208819,六江(公交站),六江,交通设施服务;公交车站;公交车站相关,150700,36路;380路;530路;73路,福建省,福州市,马尾区,119.435977,26.008386,119.43107849593191,26.011320642206087,743318.5840135519,2879202.2359512085,True,True,L0_012_001;L0_012_002,1;2,2,六江_00753,False
BV10208822,君竹(公交站),君竹,交通设施服务;公交车站;公交车站相关,150700,116路;180路;180路区间;36路;380路;381路;40路快线,福建省,福州市,马尾区,119.465812,26.000677,119.46099233999679,26.00366771399182,746329.6768590633,2878410.3467648015,True,True,L0_013_001,1,1,君竹_00754,False
BV10208823,红山(公交站),红山,交通设施服务;公交车站;公交车站相关,150700,116路;180路;180路区间;36路;529路,福建省,福州市,马尾区,119.484878,26.01477,119.4801226964174,26.017822811050824,748215.4490525706,2880015.082969389,True,True,L0_013_002,1,1,红山_00755,False
BV10208824,打石坑(公交站),打石坑,交通设施服务;公交车站;公交车站相关,150700,116路;180路;180路区间;36路,福建省,福州市,马尾区,119.498589,26.023628,119.49388383514861,26.026727683990508,749574.3728226623,2881028.0730717448,False,True,L0_014_002,1,1,打石坑_00756,False
BV10208825,松门(公交站),松门,交通设施服务;公交车站;公交车站相关,150700,116路;180路;180路区间;36路;380路,福建省,福州市,马尾区,119.50415,26.031271,119.49946515326641,26.03439262188179,750116.8693839438,2881888.110965423,False,False,L0_014_002,1,1,松门_00757,False
BV10208835,君竹新村(公交站),君竹新村,交通设施服务;公交车站;公交车站相关,150700,116路;180路;180路区间;201路;36路;380路,福建省,福州市,马尾区,119.470009,26.004384,119.46520268445332,26.00738813688678,746743.4846492629,2878830.547786336,True,True,L0_013_001,1,1,君竹新村_00758,False
BV10208837,宏昌公司(公交站),宏昌公司,交通设施服务;公交车站;公交车站相关,150700,131路;178路;36路;380路;73路;M3路,福建省,福州市,马尾区,119.397998,26.028086,119.39305896858635,26.031009071881318,739471.9568332327,2881313.468575462,True,True,L0_010_002,1,1,宏昌公司_00759,False
BV10208838,双峰村(公交站),双峰村,交通设施服务;公交车站;公交车站相关,150700,116路;180路;180路区间;36路;380路;529路,福建省,福州市,马尾区,119.490621,26.017105,119.48588658448666,26.02017634636204,748787.5673693651,2880286.8519489346,True,True,L0_014_002,1,1,双峰村_00760,False
BV10208841,魁岐洲(公交站),魁岐洲,交通设施服务;公交车站;公交车站相关,150700,137路;179路;37路;56路;58路;59路,福建省,福州市,马尾区,119.383387,26.024598,119.37845229865408,26.0275258510534,738016.789635179,2880900.7809665343,True,True,L0_010_002,1,1,魁岐洲_00761,False
BV10208842,林浦水闸(公交站),林浦水闸,交通设施服务;公交车站;公交车站相关,150700,137路;140路;179路;37路;56路;58路;59路;东部29号线(马尾专线),福建省,福州市,马尾区,119.388489,26.020664,119.38355206022254,26.023585702631127,738535.2894783514,2880473.5139134806,True,True,L0_010_002,1,1,林浦水闸_00762,False
BV10208843,儒江东路(公交站),儒江东路,交通设施服务;公交车站;公交车站相关,150700,137路;178路;179路;37路;532路;58路;M1路,福建省,福州市,马尾区,119.426758,26.012039,119.42184303597863,26.01496417733891,742386.4068030128,2879588.7744564335,True,True,L0_011_002,2,1,儒江东路_00763,False
BV10208844,留学人员创业园(公交站),留学人员创业园,交通设施服务;公交车站;公交车站相关,150700,137路;140路;178路;179路;37路;529路;532路;58路;M1路;M3路;M6路高峰快线,福建省,福州市,马尾区,119.431477,26.004828,119.42657034588198,26.00775392654647,742874.5552321089,2878798.628284579,True,True,L0_011_001;L0_012_001,1;2,2,留学人员创业园_00764,False
BV10208845,开发区管委会(公交站),开发区管委会,交通设施服务;公交车站;公交车站相关,150700,137路;139快线;139路快线;140路;178路;201路;216路快线;37路;529路;M1路;M3路;马尾快线2号线;马尾快线3号线;马尾快线4号线;马尾快线5号线;高峰快线1路,福建省,福州市,马尾区,119.437066,26.00023,119.43217029865106,26.003160734861893,743444.7394100795,2878300.1079791915,True,True,L0_012_001,1,1,开发区管委会_00765,False
BV10208846,马江渡(公交站),马江渡,交通设施服务;公交车站;公交车站相关,150700,137路;215路快线;37路;M1路;M2路;M3路;东部29号线(马尾专线),福建省,福州市,马尾区,119.441191,25.995589,119.4363044272893,25.998523265406877,743868.2783805567,2877793.9648150327,True,True,L0_012_001,1,1,马江渡_00766,False
BV10208850,君竹环岛(公交站),君竹环岛,交通设施服务;公交车站;公交车站相关,150700,116路;137路;139快线;139路快线;178路;180路;180路区间;201路;215路快线;216路快线;37路;529路;532路;58路;58路区间;73路;M1路;M3路;M5路;东部29号线(马尾专线);马尾快线2号线;马尾快线3号线;马尾快线4号线;马尾快线5号线;高峰快线6路,福建省,福州市,马尾区,119.459833,25.996706,119.45499518760275,25.999679307398097,745737.4787908073,2877957.102732531,True,True,L0_012_001;L0_013_001,1;2,2,君竹环岛_00767,False
BV10208854,闽江世纪广场(公交站),闽江世纪广场,交通设施服务;公交车站;公交车站相关,150700,328路;37路;74路(敬老线路);88路,福建省,福州市,台江区,119.333923,26.05201,119.32905628106624,26.055029487253506,733017.5062301302,2883859.0210292204,True,True,L0_008_003,1,1,闽江世纪广场_00768,False
BV10208855,人民埕(公交站),人民埕,交通设施服务;公交车站;公交车站相关,150700,13路(敬老线路);328路;37路,福建省,福州市,台江区,119.350835,26.047962,119.34593781878527,26.05094794930167,734715.1897910608,2883437.071558254,True,True,L0_008_003;L0_009_003,2;3,2,人民埕_00769,False
BV10208856,鳌峰洲(公交站),鳌峰洲,交通设施服务;公交车站;公交车站相关,150700,162路;37路;59路,福建省,福州市,台江区,119.355431,26.046119,119.35052645865721,26.049096052081868,735178.1493290621,2883240.148426321,True,True,L0_009_003,1,1,鳌峰洲_00770,False
BV10208869,儒江西路(公交站),儒江西路,交通设施服务;公交车站;公交车站相关,150700,131路;137路;170路;179路;37路;530路;532路;56路;M3路,福建省,福州市,马尾区,119.410898,26.018892,119.40596469735613,26.02181007885916,740782.6861281048,2880317.936897717,True,True,L0_011_002,1,1,儒江西路_00771,False
BV10208870,名郡(公交站),名郡,交通设施服务;公交车站;公交车站相关,150700,131路;137路;170路;179路;37路;530路;532路;56路;M3路;东部29号线(马尾专线);高峰快线1路,福建省,福州市,马尾区,119.414707,26.018064,119.40977686336453,26.02098330702376,741166.0283598965,2880233.3674166515,True,True,L0_011_002,1,1,名郡_00772,False
BV10208872,江滨路魁岐(公交站),江滨路魁岐,交通设施服务;公交车站;公交车站相关,150700,137路;179路;37路;56路;58路;59路,福建省,福州市,马尾区,119.381699,26.026423,119.37676525020684,26.029353459413404,737844.2147373622,2881100.2086339234,True,True,L0_010_002,1,1,江滨路魁岐_00773,False
BV10208873,东方名城(公交站),东方名城,交通设施服务;公交车站;公交车站相关,150700,137路;139快线;139路快线;140路;179路;37路;56路;58路;59路;东部29号线(马尾专线);高峰快线1路,福建省,福州市,马尾区,119.39457,26.017018,119.38963186635598,26.019934441656627,739151.3546405007,2880080.070668846,True,True,L0_010_002,1,1,东方名城_00774,False
BV10208874,名城港湾(公交站),名城港湾,交通设施服务;公交车站;公交车站相关,150700,137路;178路;179路;37路;532路;58路;M1路;东部29号线(马尾专线),福建省,福州市,马尾区,119.421436,26.015002,119.41651339863485,26.017923988208192,741846.7312877442,2879906.8483702247,True,True,L0_011_002,1,1,名城港湾_00775,False
BV10208875,开发区税务局(公交站),开发区税务局,交通设施服务;公交车站;公交车站相关,150700,137路;139快线;139路快线;140路;178路;179路;216路快线;37路;532路;58路;M1路;M3路;马尾快线2号线;马尾快线3号线;马尾快线4号线;马尾快线5号线,福建省,福州市,马尾区,119.427949,26.00725,119.42303625438902,26.010173252898866,742515.7241430897,2879060.1316045485,True,True,L0_011_001,1,1,开发区税务局_00776,False
BV10208876,东南造船厂(公交站),东南造船厂,交通设施服务;公交车站;公交车站相关,150700,37路,福建省,福州市,台江区,119.326516,26.052743,119.32166352476132,26.05577711148495,732276.1495244042,2883928.661600198,True,True,L0_008_003,2,1,东南造船厂_00777,False
BV10208884,神蜂科技(公交站),神蜂科技,交通设施服务;公交车站;公交车站相关,150700,150路;168路;191路;193路;207路;213路快线;39路;通勤快线9路,福建省,福州市,仓山区,119.247088,26.07758,119.24232531287653,26.08072265906093,724288.4675194394,2886553.5749072754,True,True,L0_005_004,1,1,神蜂科技_00778,False
BV10208885,金山寺(公交站),金山寺,交通设施服务;公交车站;公交车站相关,150700,193路,福建省,福州市,仓山区,119.23579,26.075637,119.23102270012116,26.078774831592682,723161.2666405863,2886318.343161818,True,True,L0_004_004,1,1,金山寺_00779,False
BV10208888,农林大学南门(公交站),农林大学南门,交通设施服务;公交车站;公交车站相关,150700,150路;168路;191路;193路;207路;213路快线;39路;55路快线,福建省,福州市,仓山区,119.239048,26.076515,119.23428253335884,26.07965492383534,723485.7657141391,2886421.44492754,True,True,L0_004_004;L0_005_004,1;2,2,农林大学南门_00780,False
BV10208896,洪塘水闸(公交站),洪塘水闸,交通设施服务;公交车站;公交车站相关,150700,189路快线;95路;地铁接驳5号专线,福建省,福州市,仓山区,119.233607,26.066771,119.2288388561712,26.06990169012317,722959.5744981727,2885331.4887261693,True,True,L0_004_004,1,1,洪塘水闸_00781,False
