line_id,route_id,stop_count,route_link_count,route_length_m,service_length_m,old_terminal_offset_s,new_terminal_offset_s,old_commercial_speed_kmh,new_commercial_speed_kmh,offsets_strictly_increasing,index_warning_count
bus_line_900000139138,bus_route_900000139138,7,223,36776.398,36776.398,4849.0,4848.933,27.304,27.304,true,0
bus_line_900000139139,bus_route_900000139139,7,472,75979.743,75979.743,10059.0,10059.236,27.192,27.192,true,0
bus_line_900000139514,bus_route_900000139514,10,86,18622.199,18622.199,3125.0,3125.449,21.453,21.45,true,0
bus_line_900000139515,bus_route_900000139515,11,78,22466.97,22466.97,3710.0,3710.268,21.801,21.799,true,0
bus_line_900000139516,bus_route_900000139516,12,80,8939.472,8939.472,1644.0,1643.901,19.575,19.577,true,0
bus_line_900000139517,bus_route_900000139517,10,83,8916.79,8916.79,1585.0,1584.989,20.253,20.253,true,0
bus_line_900000140680,bus_route_900000140680,23,427,56902.528,56902.528,8063.0,8062.711,25.406,25.407,true,0
bus_line_900000140681,bus_route_900000140681,28,639,99354.543,99354.543,13613.0,13613.089,26.275,26.274,true,0
bus_line_900000140953,bus_route_900000140953,12,203,27344.878,27344.878,4046.0,4045.729,24.331,24.332,true,0
bus_line_900000140954,bus_route_900000140954,11,168,26571.444,26571.444,3993.0,3992.678,23.956,23.958,true,0
bus_line_900000140959,bus_route_900000140959,14,56,9268.326,9268.326,1663.0,1663.08,20.064,20.063,true,0
bus_line_900000140960,bus_route_900000140960,12,68,8914.006,8914.006,1535.0,1535.333,20.906,20.901,true,0
bus_line_900000144206,bus_route_900000144206,10,500,97084.816,97084.816,14297.0,14296.547,24.446,24.447,true,0
bus_line_900000144207,bus_route_900000144207,10,429,78447.575,78447.575,12070.0,12070.018,23.398,23.398,true,0
bus_line_900000144208,bus_route_900000144208,5,118,13771.908,13771.908,1886.0,1886.166,26.288,26.286,true,0
bus_line_900000144209,bus_route_900000144209,5,81,10760.972,10760.972,1447.0,1446.714,26.772,26.778,true,0
bus_line_900000144210,bus_route_900000144210,16,200,42384.594,42384.594,6348.0,6347.709,24.037,24.038,true,0
bus_line_900000144827,bus_route_900000144827,8,82,9142.521,9142.521,1557.0,1557.242,21.139,21.135,true,0
bus_line_900000144828,bus_route_900000144828,9,193,18355.975,18355.975,3351.0,3350.952,19.72,19.72,true,0
bus_line_900000145013,bus_route_900000145013,6,146,19829.397,19829.397,2912.0,2912.347,24.514,24.511,true,0
bus_line_900000145293,bus_route_900000145293,21,165,16431.927,16431.927,2911.0,2911.192,20.321,20.32,true,0
bus_line_900000145294,bus_route_900000145294,21,133,15077.422,15077.422,2624.0,2624.158,20.685,20.684,true,0
bus_line_900000146201,bus_route_900000146201,9,458,73260.661,73260.661,10370.0,10370.442,25.433,25.432,true,0
bus_line_900000146207,bus_route_900000146207,9,827,142095.13,142095.13,18681.0,18680.74,27.383,27.383,true,0
bus_line_900000146209,bus_route_900000146209,6,2003,436648.088,436648.088,56792.0,56791.624,27.679,27.679,true,0
bus_line_900000146212,bus_route_900000146212,9,392,59733.103,59733.103,8467.0,8467.456,25.397,25.396,true,0
bus_line_900000146272,bus_route_900000146272,8,1206,229273.282,229273.282,29661.0,29660.563,27.827,27.828,true,0
bus_line_900000146903,bus_route_900000146903,15,225,29622.42,29622.42,4447.0,4446.678,23.98,23.982,true,0
bus_line_900000146904,bus_route_900000146904,17,185,20970.376,20970.376,3147.0,3147.001,23.989,23.989,true,0
bus_line_900000146905,bus_route_900000146905,17,148,26815.021,26815.021,4285.0,4285.298,22.528,22.527,true,0
bus_line_900000146906,bus_route_900000146906,16,100,19391.611,19391.611,3199.0,3198.786,21.822,21.824,true,0
bus_line_900000146909,bus_route_900000146909,10,541,90607.36,90607.36,12700.0,12699.654,25.684,25.685,true,0
bus_line_900000146910,bus_route_900000146910,10,702,152059.405,152059.405,20602.0,20602.183,26.571,26.571,true,0
bus_line_900000146927,bus_route_900000146927,11,511,69919.666,69919.666,10023.0,10022.679,25.113,25.114,true,0
bus_line_900000146928,bus_route_900000146928,12,578,85435.081,85435.081,12030.0,12030.498,25.567,25.566,true,0
bus_line_900000148759,bus_route_900000148759,4,35,4143.292,4143.292,600.0,600.394,24.86,24.843,true,0
bus_line_900000148762,bus_route_900000148762,4,32,2929.624,2929.624,475.0,474.544,22.203,22.225,true,0
bus_line_900000148866,bus_route_900000148866,4,22,2939.558,2939.558,483.0,482.918,21.91,21.913,true,0
bus_line_900000148867,bus_route_900000148867,4,724,206855.738,206855.738,26548.0,26547.932,28.05,28.05,true,0
bus_line_900000149278,bus_route_900000149278,7,820,130261.708,130261.708,17220.0,17219.628,27.232,27.233,true,0
bus_line_900000149468,bus_route_900000149468,7,1505,306087.734,306087.734,39416.0,39415.765,27.956,27.956,true,0
bus_line_900000149554,bus_route_900000149554,5,113,26840.875,26840.875,3628.0,3627.558,26.634,26.637,true,0
bus_line_900000149864,bus_route_900000149864,9,346,47607.156,47607.156,6848.0,6847.877,25.027,25.028,true,0
bus_line_900000152292,bus_route_900000152292,35,233,52747.228,52747.228,8954.0,8954.368,21.207,21.206,true,0
bus_line_900000153779,bus_route_900000153779,13,406,63742.25,63742.25,8662.0,8662.362,26.492,26.491,true,0
bus_line_900000153780,bus_route_900000153780,13,466,79018.056,79018.056,10937.0,10937.128,26.009,26.009,true,0
bus_line_900000157129,bus_route_900000157129,20,196,27165.083,27165.083,4402.0,4401.715,22.216,22.217,true,0
bus_line_900000157130,bus_route_900000157130,22,226,33216.572,33216.572,5683.0,5682.793,21.042,21.042,true,0
bus_line_900000157702,bus_route_900000157702,10,96,8382.239,8382.239,1492.0,1491.825,20.225,20.228,true,0
bus_line_900000157703,bus_route_900000157703,9,89,7893.416,7893.416,1416.0,1416.282,20.068,20.064,true,0
bus_line_900000160846,bus_route_900000160846,10,27,5373.86,5373.86,934.0,934.171,20.713,20.709,true,0
bus_line_900000160847,bus_route_900000160847,9,31,5357.768,5357.768,915.0,915.346,21.08,21.072,true,0
bus_line_900000161215,bus_route_900000161215,7,191,23719.796,23719.796,3439.0,3439.227,24.83,24.829,true,0
bus_line_900000161216,bus_route_900000161216,7,232,37452.727,37452.727,5321.0,5321.139,25.339,25.339,true,0
bus_line_900000161271,bus_route_900000161271,11,660,131983.812,131983.812,17881.0,17881.074,26.572,26.572,true,0
bus_line_900000161600,bus_route_900000161600,11,594,133297.346,133297.346,17708.0,17708.187,27.099,27.099,true,0
bus_line_900000161666,bus_route_900000161666,23,232,50086.053,50086.053,7908.0,7907.549,22.801,22.802,true,0
bus_line_900000161667,bus_route_900000161667,23,219,51365.219,51365.219,8023.0,8022.887,23.048,23.048,true,0
bus_line_900000161723,bus_route_900000161723,16,146,12885.915,12885.915,2179.0,2179.089,21.289,21.288,true,0
bus_line_900000161724,bus_route_900000161724,16,121,10323.739,10323.739,1830.0,1830.494,20.309,20.304,true,0
bus_line_900000166343,bus_route_900000166343,24,488,91930.692,91930.692,13200.0,13199.729,25.072,25.073,true,0
bus_line_900000166344,bus_route_900000166344,19,232,43893.933,43893.933,6630.0,6630.048,23.834,23.834,true,0
bus_line_900000166891,bus_route_900000166891,6,134,15615.089,15615.089,2189.0,2188.835,25.68,25.682,true,0
bus_line_900000166892,bus_route_900000166892,6,248,57383.017,57383.017,7584.0,7583.793,27.239,27.24,true,0
bus_line_900000166947,bus_route_900000166947,21,162,23211.782,23211.782,3556.0,3556.361,23.499,23.497,true,0
bus_line_900000166948,bus_route_900000166948,22,113,21515.849,21515.849,3286.0,3286.231,23.572,23.57,true,0
bus_line_900000167351,bus_route_900000167351,13,587,114440.367,114440.367,16614.0,16614.253,24.797,24.797,true,0
bus_line_900000167352,bus_route_900000167352,13,522,95162.08,95162.08,14326.0,14326.014,23.913,23.913,true,0
bus_line_900000169184,bus_route_900000169184,12,166,19804.661,19804.661,2952.0,2952.171,24.152,24.151,true,0
bus_line_900000169185,bus_route_900000169185,12,175,25478.913,25478.913,3647.0,3646.501,25.151,25.154,true,0
bus_line_900000169358,bus_route_900000169358,23,644,124147.945,124147.945,17616.0,17615.542,25.371,25.371,true,0
bus_line_900000169359,bus_route_900000169359,22,1004,189432.505,189432.505,26256.0,26255.737,25.973,25.974,true,0
bus_line_900000169563,bus_route_900000169563,5,40,5207.728,5207.728,806.0,805.907,23.26,23.263,true,0
bus_line_900000169564,bus_route_900000169564,5,46,5335.7,5335.7,815.0,814.699,23.569,23.577,true,0
bus_line_900000170681,bus_route_900000170681,6,73,7625.966,7625.966,1214.0,1213.578,22.614,22.622,true,0
bus_line_900000170682,bus_route_900000170682,5,51,6050.575,6050.575,944.0,943.947,23.074,23.076,true,0
bus_line_900000172638,bus_route_900000172638,8,139,16463.955,16463.955,2481.0,2481.117,23.89,23.889,true,0
bus_line_900000172639,bus_route_900000172639,8,146,19581.468,19581.468,2882.0,2882.271,24.46,24.458,true,0
bus_line_900000173281,bus_route_900000173281,5,29,7988.184,7988.184,1141.0,1140.52,25.204,25.214,true,0
bus_line_900000173282,bus_route_900000173282,4,25,6501.294,6501.294,963.0,963.165,24.304,24.3,true,0
bus_line_900000173534,bus_route_900000173534,7,32,5491.066,5491.066,1026.0,1025.672,19.267,19.273,true,0
bus_line_900000173535,bus_route_900000173535,7,83,14548.765,14548.765,1996.0,1995.971,26.24,26.241,true,0
bus_line_900000173976,bus_route_900000173976,22,240,36501.108,36501.108,5476.0,5475.922,23.996,23.997,true,0
bus_line_900000173977,bus_route_900000173977,22,263,37203.056,37203.056,5526.0,5525.867,24.237,24.237,true,0
bus_line_900000174899,bus_route_900000174899,12,101,19855.397,19855.397,3362.0,3361.554,21.261,21.264,true,0
bus_line_900000174900,bus_route_900000174900,13,176,34964.489,34964.489,5477.0,5476.717,22.982,22.983,true,0
bus_line_900000175764,bus_route_900000175764,20,261,45630.606,45630.606,6710.0,6710.256,24.481,24.48,true,0
bus_line_900000175765,bus_route_900000175765,20,317,39542.631,39542.631,5606.0,5606.454,25.393,25.391,true,0
bus_line_900000175766,bus_route_900000175766,6,59,9603.266,9603.266,1413.0,1413.495,24.467,24.458,true,0
bus_line_900000175767,bus_route_900000175767,6,40,7602.939,7602.939,1124.0,1124.366,24.351,24.343,true,0
bus_line_900000175768,bus_route_900000175768,26,298,41108.37,41108.37,6064.0,6064.449,24.405,24.403,true,0
bus_line_900000175769,bus_route_900000175769,27,279,47199.253,47199.253,7027.0,7027.231,24.181,24.18,true,0
bus_line_900000175770,bus_route_900000175770,8,989,172073.646,172073.646,21987.0,21987.437,28.174,28.174,true,0
bus_line_900000175771,bus_route_900000175771,8,1338,233185.178,233185.178,30554.0,30553.823,27.475,27.475,true,0
bus_line_900000181437,bus_route_900000181437,13,85,11171.354,11171.354,1796.0,1796.488,22.392,22.386,true,0
bus_line_900000181438,bus_route_900000181438,11,175,25667.384,25667.384,3796.0,3796.359,24.342,24.34,true,0
bus_line_900000181867,bus_route_900000181867,2,24,2889.973,2889.973,397.0,396.929,26.206,26.211,true,0
bus_line_900000182671,bus_route_900000182671,12,274,54633.92,54633.92,7399.0,7399.459,26.582,26.581,true,0
bus_line_900000182672,bus_route_900000182672,13,306,51765.601,51765.601,7102.0,7102.35,26.24,26.239,true,0
bus_line_900000183431,bus_route_900000183431,11,274,39594.807,39594.807,5671.0,5671.382,25.135,25.133,true,0
bus_line_900000183432,bus_route_900000183432,11,241,33162.353,33162.353,5012.0,5012.089,23.82,23.819,true,0
bus_line_900000183715,bus_route_900000183715,8,162,15063.537,15063.537,2532.0,2532.396,21.417,21.414,true,0
bus_line_900000183716,bus_route_900000183716,8,196,17257.097,17257.097,2886.0,2885.959,21.527,21.527,true,0
bus_line_900000186777,bus_route_900000186777,11,409,74331.827,74331.827,10196.0,10196.309,26.245,26.244,true,0
bus_line_900000186785,bus_route_900000186785,18,1658,297346.309,297346.309,40077.0,40076.509,26.71,26.71,true,0
bus_line_900000186795,bus_route_900000186795,9,253,39453.18,39453.18,5309.0,5308.939,26.753,26.753,true,0
bus_line_900000187569,bus_route_900000187569,7,70,10093.97,10093.97,1497.0,1496.837,24.274,24.277,true,0
bus_line_900000187570,bus_route_900000187570,6,64,10469.437,10469.437,1481.0,1481.037,25.449,25.448,true,0
bus_line_900000189726,bus_route_900000189726,19,143,18078.722,18078.722,2887.0,2886.711,22.544,22.546,true,0
bus_line_900000189727,bus_route_900000189727,19,92,10137.635,10137.635,1797.0,1797.22,20.309,20.307,true,0
bus_line_900000191300,bus_route_900000191300,4,20,3869.571,3869.571,585.0,584.817,23.813,23.82,true,0
bus_line_900000191301,bus_route_900000191301,5,38,6927.197,6927.197,975.0,974.869,25.577,25.581,true,0
bus_line_900000192611,bus_route_900000192611,20,1235,240962.691,240962.691,32554.0,32554.203,26.647,26.647,true,0
bus_line_900000192614,bus_route_900000192614,2,76,9026.751,9026.751,1280.0,1279.563,25.388,25.396,true,0
bus_line_900000192900,bus_route_900000192900,10,46,6827.253,6827.253,1175.0,1175.338,20.918,20.912,true,0
bus_line_900000192901,bus_route_900000192901,11,97,15411.982,15411.982,2400.0,2400.087,23.118,23.117,true,0
bus_line_900000193359,bus_route_900000193359,27,350,98601.6,98601.6,14558.0,14557.907,24.383,24.383,true,0
bus_line_900000193360,bus_route_900000193360,23,128,40181.625,40181.625,6058.0,6057.911,23.878,23.879,true,0
bus_line_900000193763,bus_route_900000193763,9,134,17240.626,17240.626,2410.0,2409.518,25.754,25.759,true,0
bus_line_900000193764,bus_route_900000193764,8,123,15874.994,15874.994,2226.0,2226.274,25.674,25.671,true,0
bus_line_900000194319,bus_route_900000194319,7,123,15913.258,15913.258,2341.0,2340.804,24.471,24.474,true,0
bus_line_900000194352,bus_route_900000194352,19,1157,225566.132,225566.132,30257.0,30256.669,26.838,26.838,true,0
bus_line_900000195062,bus_route_900000195062,6,895,154936.767,154936.767,20160.0,20159.536,27.667,27.668,true,0
bus_line_900000196463,bus_route_900000196463,10,64,12597.788,12597.788,1989.0,1988.564,22.801,22.806,true,0
bus_line_900000198627,bus_route_900000198627,3,65,12373.432,12373.432,1617.0,1617.416,27.548,27.54,true,0
bus_line_900000200434,bus_route_900000200434,13,1620,334681.512,334681.512,44093.0,44092.742,27.325,27.325,true,0
bus_line_900000200435,bus_route_900000200435,13,1153,180021.302,180021.302,25121.0,25121.032,25.798,25.798,true,0
bus_line_900000204072,bus_route_900000204072,2,19,2817.414,2817.414,467.0,466.799,21.719,21.728,true,0
bus_line_900000204073,bus_route_900000204073,2,14,1649.817,1649.817,280.0,279.85,21.212,21.223,true,0
bus_line_900000204980,bus_route_900000204980,9,145,20288.888,20288.888,3215.0,3215.471,22.719,22.715,true,0
bus_line_900000204982,bus_route_900000204982,9,357,70619.046,70619.046,9804.0,9803.611,25.931,25.932,true,0
bus_line_900000205225,bus_route_900000205225,6,1068,169710.018,169710.018,22317.0,22317.154,27.376,27.376,true,0
bus_line_900000205226,bus_route_900000205226,6,1156,202977.319,202977.319,26921.0,26921.178,27.143,27.143,true,0
bus_line_900000206025,bus_route_900000206025,16,1239,249803.45,249803.45,32774.0,32773.572,27.439,27.44,true,0
bus_line_900000206825,bus_route_900000206825,8,145,15888.464,15888.464,2486.0,2485.85,23.008,23.01,true,0
bus_line_900000208231,bus_route_900000208231,5,69,7841.909,7841.909,1111.0,1110.719,25.41,25.417,true,0
bus_line_900000208234,bus_route_900000208234,5,75,8435.0,8435.0,1210.0,1209.687,25.096,25.102,true,0
bus_line_900000208430,bus_route_900000208430,7,257,60345.255,60345.255,8204.0,8204.213,26.48,26.479,true,0
bus_line_900000208431,bus_route_900000208431,9,96,20889.888,20889.888,3061.0,3060.56,24.568,24.572,true,0
bus_line_900000208609,bus_route_900000208609,10,143,19990.566,19990.566,3156.0,3155.79,22.803,22.804,true,0
bus_line_900000208610,bus_route_900000208610,10,172,20656.126,20656.126,3222.0,3222.16,23.079,23.078,true,0
bus_line_900000208818,bus_route_900000208818,6,19,4373.781,4373.781,801.0,801.25,19.657,19.651,true,0
bus_line_900000214653,bus_route_900000214653,2,11,2846.626,2846.626,362.0,361.595,28.309,28.341,true,0
bus_line_900000214655,bus_route_900000214655,2,16,3151.062,3151.062,399.0,398.883,28.431,28.439,true,0
bus_line_900000215287,bus_route_900000215287,19,320,41655.147,41655.147,6078.0,6077.679,24.672,24.674,true,0
bus_line_900000215288,bus_route_900000215288,23,505,70863.9,70863.9,10098.0,10097.917,25.263,25.264,true,0
bus_line_900000215327,bus_route_900000215327,5,15,3755.481,3755.481,668.0,667.728,20.239,20.247,true,0
bus_line_900000216263,bus_route_900000216263,2,4,814.65,814.65,125.0,124.741,23.462,23.511,true,0
bus_line_900000216266,bus_route_900000216266,2,4,820.717,820.717,126.0,125.521,23.449,23.539,true,0
bus_line_900000219138,bus_route_900000219138,4,19,2999.346,2999.346,464.0,463.777,23.271,23.282,true,0
bus_line_900000219144,bus_route_900000219144,9,26,4649.783,4649.783,848.0,848.198,19.74,19.735,true,0
bus_line_900000219146,bus_route_900000219146,4,21,4449.64,4449.64,667.0,666.646,24.016,24.029,true,0
bus_line_900000219148,bus_route_900000219148,9,43,7740.232,7740.232,1284.0,1283.83,21.702,21.704,true,0
bus_line_900000220510,bus_route_900000220510,8,91,8733.173,8733.173,1388.0,1387.905,22.651,22.652,true,0
bus_line_900000220513,bus_route_900000220513,7,67,6460.137,6460.137,1050.0,1050.054,22.149,22.148,true,0
bus_line_900000220692,bus_route_900000220692,9,160,23602.62,23602.62,3468.0,3467.63,24.501,24.504,true,0
bus_line_900000220694,bus_route_900000220694,9,168,25892.454,25892.454,3731.0,3731.423,24.983,24.981,true,0
bus_line_900000220797,bus_route_900000220797,5,57,5604.014,5604.014,874.0,874.106,23.083,23.08,true,0
bus_line_900000220798,bus_route_900000220798,5,62,5807.84,5807.84,900.0,899.864,23.231,23.235,true,0
bus_line_900000220899,bus_route_900000220899,18,535,102564.424,102564.424,15051.0,15051.068,24.532,24.532,true,0
bus_line_900000220911,bus_route_900000220911,18,595,102654.585,102654.585,15341.0,15340.599,24.089,24.09,true,0
bus_line_900000221801,bus_route_900000221801,5,135,21788.742,21788.742,3102.0,3101.913,25.287,25.287,true,0
bus_line_900000222159,bus_route_900000222159,4,868,152923.542,152923.542,19765.0,19765.029,27.854,27.853,true,0
bus_line_900000222160,bus_route_900000222160,4,1084,191788.384,191788.384,25141.0,25141.271,27.463,27.462,true,0
bus_line_900000224203,bus_route_900000224203,4,79,9731.501,9731.501,1382.0,1381.591,25.35,25.357,true,0
bus_line_900000224206,bus_route_900000224206,4,101,12550.517,12550.517,1803.0,1803.456,25.059,25.053,true,0
bus_line_900000224214,bus_route_900000224214,11,284,41818.024,41818.024,6014.0,6014.014,25.032,25.032,true,0
bus_line_900000224217,bus_route_900000224217,11,276,41558.586,41558.586,5830.0,5829.925,25.662,25.663,true,0
bus_line_900000224227,bus_route_900000224227,2,123,20914.145,20914.145,2868.0,2867.647,26.252,26.255,true,0
bus_line_900000224230,bus_route_900000224230,2,65,18138.578,18138.578,2377.0,2377.394,27.471,27.467,true,0
bus_line_900000224763,bus_route_900000224763,12,237,29380.663,29380.663,4734.0,4734.333,22.343,22.341,true,0
bus_line_900000226061,bus_route_900000226061,13,180,31621.082,31621.082,4317.0,4316.857,26.369,26.37,true,0
bus_line_900000226062,bus_route_900000226062,13,158,28836.5,28836.5,3960.0,3960.25,26.215,26.213,true,0
bus_line_900000227835,bus_route_900000227835,7,39,4747.412,4747.412,793.0,793.15,21.552,21.548,true,0
bus_line_900000227837,bus_route_900000227837,7,22,3296.497,3296.497,608.0,608.48,19.519,19.503,true,0
bus_line_900000227838,bus_route_900000227838,11,41,5480.863,5480.863,1002.0,1001.522,19.692,19.701,true,0
bus_line_900000227841,bus_route_900000227841,10,53,10355.985,10355.985,1672.0,1672.188,22.298,22.295,true,0
bus_line_900000227849,bus_route_900000227849,11,69,19540.086,19540.086,3037.0,3037.474,23.162,23.159,true,0
bus_line_900000227853,bus_route_900000227853,11,42,15498.323,15498.323,2439.0,2439.256,22.876,22.873,true,0
bus_line_900000228016,bus_route_900000228016,11,409,74331.827,74331.827,10196.0,10196.309,26.245,26.244,true,0
bus_line_900000228019,bus_route_900000228019,10,249,40473.027,40473.027,5455.0,5455.373,26.71,26.708,true,0
bus_line_900000228769,bus_route_900000228769,12,163,25237.502,25237.502,3759.0,3759.339,24.17,24.168,true,0
bus_line_900000228770,bus_route_900000228770,12,100,16445.314,16445.314,2543.0,2542.629,23.281,23.284,true,0
bus_line_900000229312,bus_route_900000229312,7,833,133923.978,133923.978,17698.0,17698.459,27.242,27.241,true,0
bus_line_900000229313,bus_route_900000229313,7,475,82938.3,82938.3,10961.0,10961.411,27.24,27.239,true,0
bus_line_900000233207,bus_route_900000233207,3,116,18025.616,18025.616,2680.0,2679.737,24.214,24.216,true,0
bus_line_900000233209,bus_route_900000233209,3,123,32626.178,32626.178,4907.0,4907.091,23.936,23.936,true,0
bus_line_900000234572,bus_route_900000234572,3,73,6359.395,6359.395,1144.0,1144.406,20.012,20.005,true,0
bus_line_900000234573,bus_route_900000234573,3,81,6947.035,6947.035,1241.0,1240.565,20.153,20.16,true,0
bus_line_900000238460,bus_route_900000238460,4,31,4629.21,4629.21,729.0,729.151,22.86,22.856,true,0
bus_line_900000238478,bus_route_900000238478,4,32,4737.249,4737.249,739.0,738.855,23.077,23.082,true,0
bus_line_900000240967,bus_route_900000240967,13,108,9183.903,9183.903,1673.0,1672.874,19.762,19.764,true,0
bus_line_900000240970,bus_route_900000240970,13,76,8443.956,8443.956,1567.0,1566.784,19.399,19.402,true,0
bus_line_900000240972,bus_route_900000240972,11,87,11002.629,11002.629,1968.0,1967.611,20.127,20.131,true,0
bus_line_900000240994,bus_route_900000240994,11,63,5158.075,5158.075,1035.0,1034.843,17.941,17.944,true,0
bus_line_900000241115,bus_route_900000241115,13,78,9296.724,9296.724,1646.0,1645.546,20.333,20.339,true,0
bus_line_900000241675,bus_route_900000241675,5,52,6966.612,6966.612,1123.0,1122.621,22.333,22.34,true,0
bus_line_900000241761,bus_route_900000241761,2,16,2774.646,2774.646,433.0,432.827,23.069,23.078,true,0
bus_line_900000241762,bus_route_900000241762,2,196,47133.551,47133.551,6482.0,6482.362,26.177,26.176,true,0
bus_line_900000242114,bus_route_900000242114,14,97,9578.22,9578.22,1755.0,1754.899,19.648,19.649,true,0
bus_line_900000242133,bus_route_900000242133,11,81,8240.341,8240.341,1494.0,1493.902,19.856,19.858,true,0
bus_line_900000242355,bus_route_900000242355,10,285,48571.924,48571.924,6754.0,6754.466,25.89,25.888,true,0
bus_line_900000242356,bus_route_900000242356,10,201,31368.95,31368.95,4398.0,4397.889,25.677,25.678,true,0
bus_line_900000242372,bus_route_900000242372,5,92,17167.795,17167.795,2553.0,2553.459,24.208,24.204,true,0
bus_line_900000242373,bus_route_900000242373,3,33,4169.189,4169.189,683.0,683.16,21.975,21.97,true,0
bus_line_900000242915,bus_route_900000242915,8,27,5373.86,5373.86,894.0,894.171,21.64,21.636,true,0
bus_line_900000242916,bus_route_900000242916,8,22,4063.491,4063.491,709.0,708.97,20.633,20.634,true,0
bus_line_900000252750,bus_route_900000252750,4,49,5773.062,5773.062,820.0,819.891,25.345,25.349,true,0
bus_line_900000252751,bus_route_900000252751,4,43,5687.896,5687.896,767.0,766.923,26.697,26.699,true,0
bus_line_900000254108,bus_route_900000254108,7,614,96858.764,96858.764,12965.0,12965.139,26.895,26.895,true,0
bus_line_900000254110,bus_route_900000254110,9,928,147621.054,147621.054,19505.0,19505.479,27.246,27.245,true,0
bus_line_900000254111,bus_route_900000254111,6,156,20975.119,20975.119,3052.0,3052.042,24.741,24.741,true,0
bus_line_900000254112,bus_route_900000254112,2,82,10475.984,10475.984,1367.0,1367.44,27.589,27.58,true,0
bus_line_900000254113,bus_route_900000254113,2,86,9760.127,9760.127,1328.0,1327.642,26.458,26.465,true,0
bus_line_900000254114,bus_route_900000254114,6,784,131092.932,131092.932,17066.0,17066.186,27.653,27.653,true,0
bus_line_900000254115,bus_route_900000254115,7,494,79403.968,79403.968,10504.0,10504.222,27.214,27.213,true,0
bus_line_900000254116,bus_route_900000254116,5,136,17267.476,17267.476,2359.0,2359.266,26.351,26.348,true,0
bus_line_900000254117,bus_route_900000254117,5,157,18517.513,18517.513,2548.0,2547.897,26.163,26.164,true,0
bus_line_900000254118,bus_route_900000254118,7,143,19965.207,19965.207,2994.0,2993.558,24.006,24.01,true,0
bus_line_900000254119,bus_route_900000254119,9,627,97204.65,97204.65,12972.0,12972.189,26.976,26.976,true,0
bus_line_900000254120,bus_route_900000254120,9,477,78160.061,78160.061,10380.0,10380.363,27.108,27.107,true,0
bus_line_900000254122,bus_route_900000254122,7,175,24022.959,24022.959,3591.0,3590.961,24.083,24.083,true,0
bus_line_900000254585,bus_route_900000254585,2,26,3902.484,3902.484,559.0,559.491,25.132,25.11,true,0
bus_line_900000254589,bus_route_900000254589,2,47,4372.767,4372.767,665.0,665.469,23.672,23.655,true,0
bus_line_900000254748,bus_route_900000254748,10,109,10863.382,10863.382,1657.0,1657.181,23.602,23.599,true,0
bus_line_900000254749,bus_route_900000254749,7,84,10306.553,10306.553,1643.0,1642.697,22.583,22.587,true,0
bus_line_900000254750,bus_route_900000254750,10,106,11920.74,11920.74,1823.0,1823.055,23.541,23.54,true,0
bus_line_900000254751,bus_route_900000254751,7,191,25562.964,25562.964,3896.0,3895.528,23.621,23.624,true,0
bus_line_900000254762,bus_route_900000254762,4,196,25805.349,25805.349,3400.0,3400.008,27.323,27.323,true,0
bus_line_900000254763,bus_route_900000254763,3,171,24298.317,24298.317,3155.0,3155.284,27.725,27.723,true,0
bus_line_900000255347,bus_route_900000255347,3,70,13015.991,13015.991,1720.0,1719.968,27.243,27.243,true,0
