mode,operator,official_route_id,official_route_sequence,route_name,adult_octopus_fare_hkd,source_record_last_update,source_id
bus,LRTFeeder,1871,1,K51,5.1,2025-07-14,td_bus_route_fares_20260720
bus,LRTFeeder,1871,2,K51,5.1,2025-07-14,td_bus_route_fares_20260720
bus,LRTFeeder,1874,1,K53,5.1,2025-10-03,td_bus_route_fares_20260720
bus,LRTFeeder,1875,1,K58,5.1,2025-01-13,td_bus_route_fares_20260720
bus,LRTFeeder,1875,2,K58,5.1,2025-01-13,td_bus_route_fares_20260720
bus,LRTFeeder,1876,1,K65,5.1,2025-01-02,td_bus_route_fares_20260720
bus,LRTFeeder,1876,2,K65,5.1,2025-01-02,td_bus_route_fares_20260720
bus,LRTFeeder,1877,1,K66,5.1,2025-01-02,td_bus_route_fares_20260720
bus,LRTFeeder,1877,2,K66,5.1,2025-01-02,td_bus_route_fares_20260720
bus,LRTFeeder,1878,1,K68,5.1,2025-12-05,td_bus_route_fares_20260720
bus,LRTFeeder,1879,1,K73,5.1,2024-06-24,td_bus_route_fares_20260720
bus,LRTFeeder,1879,2,K73,5.1,2024-06-24,td_bus_route_fares_20260720
bus,LRTFeeder,1880,1,K73,5.1,2025-12-03,td_bus_route_fares_20260720
bus,LRTFeeder,1881,1,K74,5.1,2024-06-24,td_bus_route_fares_20260720
bus,LRTFeeder,1883,1,K75P,5.1,2024-06-24,td_bus_route_fares_20260720
bus,LRTFeeder,1884,1,K76,5.1,2025-01-02,td_bus_route_fares_20260720
bus,LRTFeeder,1884,2,K76,5.1,2025-01-02,td_bus_route_fares_20260720
bus,CTB,1887,1,967X,27.3,2025-08-11,td_bus_route_fares_20260720
bus,CTB,1890,1,30X,9.4,2025-06-27,td_bus_route_fares_20260720
bus,CTB,1890,2,30X,9.4,2025-06-27,td_bus_route_fares_20260720
bus,CTB,1891,1,4X,7.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1892,1,N368,39.0,2026-01-14,td_bus_route_fares_20260720
bus,KMB,1892,2,N368,39.0,2026-01-14,td_bus_route_fares_20260720
bus,CTB,1893,1,N29,24.8,2026-01-30,td_bus_route_fares_20260720
bus,CTB,1893,2,N29,24.8,2026-01-30,td_bus_route_fares_20260720
bus,CTB,1894,1,S52,4.2,2024-11-04,td_bus_route_fares_20260720
bus,CTB,1894,2,S52,4.2,2024-11-04,td_bus_route_fares_20260720
bus,CTB,1895,1,S52P,3.1,2020-05-06,td_bus_route_fares_20260720
bus,CTB,1897,1,930A,20.8,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1898,1,65,12.8,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1898,2,65,12.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,1951,1,960B,27.0,2025-11-28,td_bus_route_fares_20260720
bus,KMB,1951,2,960B,27.0,2025-11-28,td_bus_route_fares_20260720
bus,KMB,1952,1,54,6.7,2025-04-17,td_bus_route_fares_20260720
bus,KMB,1953,1,40P,10.0,2025-09-15,td_bus_route_fares_20260720
bus,KMB,1953,2,40P,10.0,2025-09-15,td_bus_route_fares_20260720
bus,KMB,1955,1,23M,5.6,2026-06-29,td_bus_route_fares_20260720
bus,CTB,1956,1,70P,6.6,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1956,2,70P,6.6,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1957,1,962C,27.3,2025-01-05,td_bus_route_fares_20260720
bus,CTB,1958,1,969C,28.2,2025-01-05,td_bus_route_fares_20260720
bus,NLB,1959,1,37P,3.9,2025-01-05,td_bus_route_fares_20260720
bus,NLB,1961,1,38X,3.8,2025-01-05,td_bus_route_fares_20260720
bus,XB,1970,1,Kwun Tong - Huanggang,48.0,2025-07-29,td_bus_route_fares_20260720
bus,XB,1970,2,Kwun Tong - Huanggang,48.0,2025-07-29,td_bus_route_fares_20260720
bus,XB,1971,1,Kwun Tong - Huanggang,55.0,2025-07-29,td_bus_route_fares_20260720
bus,XB,1972,1,Tsuen Wan - Huanggang,45.0,2025-07-29,td_bus_route_fares_20260720
bus,XB,1972,2,Tsuen Wan - Huanggang,45.0,2025-07-29,td_bus_route_fares_20260720
bus,XB,1973,1,Tsuen Wan - Huanggang,48.0,2025-07-29,td_bus_route_fares_20260720
bus,XB,1973,2,Tsuen Wan - Huanggang,48.0,2025-07-29,td_bus_route_fares_20260720
bus,DB,1979,1,DB03RP,17.6,2026-07-02,td_bus_route_fares_20260720
bus,DB,1979,2,DB03RP,17.6,2026-07-02,td_bus_route_fares_20260720
bus,DB,1980,1,DB02RA,59.1,2026-07-02,td_bus_route_fares_20260720
bus,DB,1981,1,DB01R,17.6,2026-07-02,td_bus_route_fares_20260720
bus,DB,1981,2,DB01R,17.6,2026-07-02,td_bus_route_fares_20260720
bus,DB,1982,1,DB02R,59.1,2026-07-02,td_bus_route_fares_20260720
bus,DB,1983,1,DB03R,17.6,2026-07-02,td_bus_route_fares_20260720
bus,DB,1983,2,DB03R,17.6,2026-07-02,td_bus_route_fares_20260720
bus,PI,1984,1,NR330,13.8,2026-02-10,td_bus_route_fares_20260720
bus,PI,1984,2,NR330,13.8,2026-02-10,td_bus_route_fares_20260720
bus,PI,1985,1,NR331,15.6,2026-05-29,td_bus_route_fares_20260720
bus,PI,1985,2,NR331,15.6,2026-05-29,td_bus_route_fares_20260720
bus,PI,1986,1,NR332,14.5,2026-02-10,td_bus_route_fares_20260720
bus,PI,1986,2,NR332,14.5,2026-02-10,td_bus_route_fares_20260720
bus,XB,1991,1,Mong Kok - Huanggang,45.0,2025-07-29,td_bus_route_fares_20260720
bus,XB,1991,2,Mong Kok - Huanggang,45.0,2025-07-29,td_bus_route_fares_20260720
bus,XB,1992,1,Yau Tsim - Huanggang,38.0,2025-07-29,td_bus_route_fares_20260720
bus,XB,1992,2,Yau Tsim - Huanggang,38.0,2025-07-29,td_bus_route_fares_20260720
bus,XB,1993,1,Wan Chai - Huanggang,57.0,2026-05-22,td_bus_route_fares_20260720
bus,XB,1993,2,Wan Chai - Huanggang,57.0,2026-05-22,td_bus_route_fares_20260720
bus,XB,1994,1,Wan Chai - Huanggang,63.0,2026-05-22,td_bus_route_fares_20260720
bus,XB,1994,2,Wan Chai - Huanggang,63.0,2026-05-22,td_bus_route_fares_20260720
bus,XB,1997,1,Lok Ma Chau - Huanggang,10.0,2025-07-29,td_bus_route_fares_20260720
bus,XB,1997,2,Lok Ma Chau - Huanggang,10.0,2025-07-29,td_bus_route_fares_20260720
bus,KMB,8009,1,203S,9.3,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8012,1,242X,10.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8012,2,242X,10.2,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8043,1,77X,9.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8064,1,16,7.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,8066,1,118,12.9,2025-01-05,td_bus_route_fares_20260720
bus,NLB,8068,1,B2P,11.3,2025-12-12,td_bus_route_fares_20260720
bus,NLB,8068,2,B2P,11.3,2025-12-12,td_bus_route_fares_20260720
bus,NLB,8071,1,1R,56.5,2026-01-15,td_bus_route_fares_20260720
bus,KMB,8073,1,935,20.6,2025-08-15,td_bus_route_fares_20260720
bus,CTB,8090,1,796X,10.3,2026-01-30,td_bus_route_fares_20260720
bus,CTB,8090,2,796X,10.3,2026-01-30,td_bus_route_fares_20260720
bus,CTB,8091,1,796P,10.3,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8092,1,14D,6.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8092,2,14D,6.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8093,1,91P,7.1,2025-08-22,td_bus_route_fares_20260720
bus,KMB,8094,1,961P,24.0,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8096,1,14D,6.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8097,1,270P,16.9,2026-01-05,td_bus_route_fares_20260720
bus,KMB,8099,1,258S,18.8,2026-01-19,td_bus_route_fares_20260720
bus,KMB,8100,1,960X,27.0,2025-11-28,td_bus_route_fares_20260720
bus,CTB,8101,1,E11S,23.8,2026-05-08,td_bus_route_fares_20260720
bus,CTB,8102,1,99X,9.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,8104,1,982X,20.8,2026-06-12,td_bus_route_fares_20260720
bus,CTB,8108,1,14,12.1,2025-06-05,td_bus_route_fares_20260720
bus,CTB,8109,1,6,11.4,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8109,2,6,11.4,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8110,1,14,12.1,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8110,2,14,12.1,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8111,1,14,12.1,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8111,2,14,12.1,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8112,1,14,12.1,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8113,1,14,12.1,2025-12-18,td_bus_route_fares_20260720
bus,KMB,8114,1,5P,6.7,2025-07-25,td_bus_route_fares_20260720
bus,KMB,8114,2,5P,6.7,2025-07-25,td_bus_route_fares_20260720
bus,KMB,8115,1,215P,8.6,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8116,1,702,5.0,2026-05-08,td_bus_route_fares_20260720
bus,CTB,8118,1,702S,4.7,2025-03-07,td_bus_route_fares_20260720
bus,CTB,8122,1,702,4.4,2026-05-08,td_bus_route_fares_20260720
bus,KMB+CTB,8124,1,914P,12.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8126,1,281B,9.0,2025-08-08,td_bus_route_fares_20260720
bus,KMB,8127,1,281X,10.2,2025-08-08,td_bus_route_fares_20260720
bus,KMB,8128,1,286X,8.1,2026-05-11,td_bus_route_fares_20260720
bus,KMB,8130,1,15X,8.6,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8130,2,15X,8.6,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8131,1,968X,27.0,2025-12-12,td_bus_route_fares_20260720
bus,KMB,8131,2,968X,27.0,2025-12-12,td_bus_route_fares_20260720
bus,CTB,8133,1,19P,6.6,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8134,1,272A,5.1,2025-04-01,td_bus_route_fares_20260720
bus,KMB,8136,1,68E,12.5,2026-04-17,td_bus_route_fares_20260720
bus,KMB,8136,2,68E,12.5,2026-04-17,td_bus_route_fares_20260720
bus,KMB,8137,1,268C,20.8,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8138,1,85,5.2,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8138,2,85,5.2,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8139,1,85A,5.2,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8141,1,18X,10.8,2025-05-19,td_bus_route_fares_20260720
bus,CTB,8141,2,18X,10.8,2025-05-19,td_bus_route_fares_20260720
bus,CTB,8142,1,720,8.7,2026-05-11,td_bus_route_fares_20260720
bus,CTB,8143,1,B3M,16.5,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8144,1,5M,4.6,2026-05-04,td_bus_route_fares_20260720
bus,KMB,8145,1,28B,5.8,2025-02-21,td_bus_route_fares_20260720
bus,KMB,8145,2,28B,5.8,2025-02-21,td_bus_route_fares_20260720
bus,KMB,8146,1,28S,4.6,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8148,1,259D,18.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8149,1,270B,16.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8150,1,270S,20.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8151,1,78K,8.6,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8152,1,73,7.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8152,2,73,7.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8153,1,74C,16.9,2025-12-23,td_bus_route_fares_20260720
bus,KMB,8154,1,77K,8.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8155,1,277E,17.6,2026-07-03,td_bus_route_fares_20260720
bus,KMB,8155,2,277E,17.6,2026-07-03,td_bus_route_fares_20260720
bus,KMB,8156,1,277P,17.6,2026-01-06,td_bus_route_fares_20260720
bus,KMB,8156,2,277P,17.6,2026-01-06,td_bus_route_fares_20260720
bus,KMB,8157,1,277X,16.9,2025-08-06,td_bus_route_fares_20260720
bus,KMB,8158,1,277X,16.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8159,1,297P,11.3,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8161,1,952,24.2,2026-01-02,td_bus_route_fares_20260720
bus,KMB,8163,1,234C,11.5,2026-02-24,td_bus_route_fares_20260720
bus,KMB,8163,2,234C,11.5,2026-02-24,td_bus_route_fares_20260720
bus,KMB,8164,1,75P,7.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,8165,1,302A,14.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8166,1,76K,9.6,2026-04-10,td_bus_route_fares_20260720
bus,KMB,8167,1,273A,5.1,2026-01-06,td_bus_route_fares_20260720
bus,CTB,8168,1,682A,24.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8169,1,5R,8.1,2025-12-12,td_bus_route_fares_20260720
bus,KMB+CTB,8170,1,680B,24.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,8172,1,678,27.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,8172,2,678,27.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,8173,1,606X,14.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,8174,1,606A,12.9,2025-05-08,td_bus_route_fares_20260720
bus,KMB+CTB,8174,2,606A,12.9,2025-05-08,td_bus_route_fares_20260720
bus,KMB+CTB,8175,1,606X,14.4,2025-05-08,td_bus_route_fares_20260720
bus,KMB+CTB,8175,2,606X,14.4,2025-05-08,td_bus_route_fares_20260720
bus,KMB+CTB,8177,1,110,12.2,2025-07-18,td_bus_route_fares_20260720
bus,KMB,8178,1,46P,9.3,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8179,1,99X,9.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,8180,1,690,17.8,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8181,1,682P,24.4,2025-09-12,td_bus_route_fares_20260720
bus,CTB,8182,1,682B,24.4,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8182,2,682B,24.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8183,1,N73,22.6,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8183,2,N73,22.6,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8185,1,82B,4.9,2025-01-05,td_bus_route_fares_20260720
bus,NLB,8186,1,B2X,11.3,2025-01-05,td_bus_route_fares_20260720
bus,NLB,8186,2,B2X,11.3,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8189,1,99R,18.2,2025-01-28,td_bus_route_fares_20260720
bus,KMB,8189,2,99R,18.2,2025-01-28,td_bus_route_fares_20260720
bus,KMB,8191,1,17,6.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8192,1,74B,11.5,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,8194,1,101X,14.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,8194,2,101X,14.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8195,1,88X,11.6,2025-05-23,td_bus_route_fares_20260720
bus,KMB,8195,2,88X,11.6,2025-05-23,td_bus_route_fares_20260720
bus,KMB,8196,1,88X,11.6,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8196,2,88X,11.6,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8197,1,82C,8.3,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8197,2,82C,8.3,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8198,1,287X,8.1,2025-11-07,td_bus_route_fares_20260720
bus,KMB,8199,1,T270,18.0,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8199,2,T270,18.0,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8200,1,T277,18.0,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8200,2,T277,18.0,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8201,1,2F,6.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8202,1,273D,5.1,2026-06-10,td_bus_route_fares_20260720
bus,KMB,8203,1,268X,16.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8203,2,268X,16.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8204,1,270,4.3,2025-01-05,td_bus_route_fares_20260720
bus,NLB,8205,1,37,3.9,2025-01-05,td_bus_route_fares_20260720
bus,NLB,8205,2,37,3.9,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8206,1,682,24.4,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8206,2,682,24.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8207,1,64S,6.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8208,1,251B,6.7,2026-06-22,td_bus_route_fares_20260720
bus,KMB,8209,1,274X,11.5,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8210,1,299X,11.7,2025-08-29,td_bus_route_fares_20260720
bus,KMB,8213,1,269P,12.5,2026-01-19,td_bus_route_fares_20260720
bus,KMB,8214,1,269P,12.5,2025-08-22,td_bus_route_fares_20260720
bus,KMB,8215,1,286C,11.3,2026-06-15,td_bus_route_fares_20260720
bus,KMB,8215,2,286C,11.3,2026-06-15,td_bus_route_fares_20260720
bus,CTB,8220,1,H1,47.6,2026-06-08,td_bus_route_fares_20260720
bus,CTB,8221,1,H2,47.6,2026-06-08,td_bus_route_fares_20260720
bus,KMB,8222,1,240X,11.3,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8222,2,240X,11.3,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8224,1,74D,16.9,2025-12-17,td_bus_route_fares_20260720
bus,KMB,8224,2,74D,16.9,2025-12-17,td_bus_route_fares_20260720
bus,KMB,8225,1,74P,11.5,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8225,2,74P,11.5,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8226,1,72C,6.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,8228,1,101X,14.4,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8229,1,280X,10.2,2026-05-04,td_bus_route_fares_20260720
bus,KMB,8229,2,280X,10.2,2026-05-04,td_bus_route_fares_20260720
bus,KMB,8230,1,X42C,12.1,2025-10-24,td_bus_route_fares_20260720
bus,KMB,8230,2,X42C,12.1,2025-10-24,td_bus_route_fares_20260720
bus,KMB,8231,1,28B,5.8,2025-02-21,td_bus_route_fares_20260720
bus,NLB,8232,1,11A,17.6,2025-01-05,td_bus_route_fares_20260720
bus,NLB,8232,2,11A,17.6,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8236,1,E22X,18.6,2025-01-02,td_bus_route_fares_20260720
bus,CTB,8236,2,E22X,18.6,2025-01-02,td_bus_route_fares_20260720
bus,XB,8239,1,Yau Tsim - Huanggang,38.0,2025-07-29,td_bus_route_fares_20260720
bus,XB,8239,2,Yau Tsim - Huanggang,38.0,2025-07-29,td_bus_route_fares_20260720
bus,KMB,8240,1,87D,10.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8242,1,87D,10.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8243,1,35X,10.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8243,2,35X,10.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8244,1,290,12.1,2025-08-25,td_bus_route_fares_20260720
bus,KMB,8244,2,290,12.1,2025-08-25,td_bus_route_fares_20260720
bus,KMB,8245,1,290A,12.1,2026-05-08,td_bus_route_fares_20260720
bus,KMB,8245,2,290A,12.1,2026-05-08,td_bus_route_fares_20260720
bus,KMB,8247,1,98D,11.3,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8248,1,98D,11.3,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8249,1,98P,11.3,2025-11-14,td_bus_route_fares_20260720
bus,XB,8250,1,Mong Kok - Huanggang,50.0,2025-07-29,td_bus_route_fares_20260720
bus,XB,8250,2,Mong Kok - Huanggang,50.0,2025-07-29,td_bus_route_fares_20260720
bus,KMB,8251,1,288,5.1,2026-04-13,td_bus_route_fares_20260720
bus,CTB,8252,1,1P,4.8,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8254,1,4,7.7,2025-04-11,td_bus_route_fares_20260720
bus,CTB,8256,1,4X,7.1,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8257,1,4X,7.1,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8258,1,70,6.6,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8261,1,286X,8.1,2026-05-11,td_bus_route_fares_20260720
bus,KMB,8262,1,286P,8.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8263,1,91R,12.5,2026-07-10,td_bus_route_fares_20260720
bus,KMB,8264,1,36X,9.0,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8264,2,36X,9.0,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8266,1,930X,20.8,2025-12-29,td_bus_route_fares_20260720
bus,CTB,8266,2,930X,20.8,2025-12-29,td_bus_route_fares_20260720
bus,CTB,8267,1,NA29,54.4,2026-05-25,td_bus_route_fares_20260720
bus,CTB,8267,2,NA29,54.4,2026-05-25,td_bus_route_fares_20260720
bus,CTB,8269,1,37B,6.6,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8270,1,7,7.4,2025-04-11,td_bus_route_fares_20260720
bus,CTB,8271,1,7,7.4,2025-04-11,td_bus_route_fares_20260720
bus,CTB,8271,2,7,7.4,2025-04-11,td_bus_route_fares_20260720
bus,CTB,8272,1,9,9.4,2025-05-19,td_bus_route_fares_20260720
bus,KMB,8273,1,978A,27.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8273,2,978A,27.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8274,1,978B,27.9,2025-03-28,td_bus_route_fares_20260720
bus,CTB,8276,1,682A,24.4,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8277,1,796P,10.3,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8278,1,673,27.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8278,2,673,27.9,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8279,1,E11A,21.7,2025-01-02,td_bus_route_fares_20260720
bus,CTB,8279,2,E11A,21.7,2025-01-02,td_bus_route_fares_20260720
bus,KMB,8281,1,268P,20.8,2026-01-19,td_bus_route_fares_20260720
bus,KMB,8282,1,69C,20.8,2026-01-19,td_bus_route_fares_20260720
bus,KMB,8282,2,69C,20.8,2026-01-19,td_bus_route_fares_20260720
bus,KMB,8283,1,269C,20.8,2025-11-28,td_bus_route_fares_20260720
bus,CTB,8287,1,E22C,28.5,2026-04-30,td_bus_route_fares_20260720
bus,CTB,8287,2,E22C,28.5,2026-04-30,td_bus_route_fares_20260720
bus,KMB,8288,1,83A,8.1,2025-12-23,td_bus_route_fares_20260720
bus,NLB,8290,1,37H,3.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8291,1,934A,20.6,2026-01-09,td_bus_route_fares_20260720
bus,KMB,8291,2,934A,20.6,2026-01-09,td_bus_route_fares_20260720
bus,CTB,8292,1,962C,27.3,2025-01-05,td_bus_route_fares_20260720
bus,LWB,8293,1,A43P,32.4,2026-05-26,td_bus_route_fares_20260720
bus,LWB,8293,2,A43P,32.4,2026-05-26,td_bus_route_fares_20260720
bus,LWB,8295,1,A36,19.8,2026-05-26,td_bus_route_fares_20260720
bus,LWB,8295,2,A36,19.8,2026-05-26,td_bus_route_fares_20260720
bus,CTB,8299,1,798A,13.1,2025-05-16,td_bus_route_fares_20260720
bus,CTB,8299,2,798A,13.1,2025-05-16,td_bus_route_fares_20260720
bus,LWB,8302,1,NA33,29.3,2026-05-25,td_bus_route_fares_20260720
bus,LWB,8302,2,NA33,29.3,2026-05-25,td_bus_route_fares_20260720
bus,KMB,8306,1,264R,18.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8306,2,264R,18.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,8307,1,182X,20.8,2026-01-14,td_bus_route_fares_20260720
bus,KMB+CTB,8308,1,982X,20.8,2026-06-12,td_bus_route_fares_20260720
bus,KMB,8309,1,2X,7.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8309,2,2X,7.8,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8310,1,85A,5.2,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8311,1,259X,20.8,2026-01-30,td_bus_route_fares_20260720
bus,KMB,8311,2,259X,20.8,2026-01-30,td_bus_route_fares_20260720
bus,KMB,8312,1,16X,8.6,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8312,2,16X,8.6,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8313,1,N36,7.7,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8314,1,N39,5.5,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8317,1,603,13.9,2025-01-17,td_bus_route_fares_20260720
bus,KMB,8318,1,87E,14.3,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8319,1,298,5.8,2025-12-18,td_bus_route_fares_20260720
bus,LWB,8320,1,S64C,3.8,2022-10-10,td_bus_route_fares_20260720
bus,LWB,8321,1,S64X,3.8,2025-01-23,td_bus_route_fares_20260720
bus,LWB,8322,1,S64X,3.8,2025-01-23,td_bus_route_fares_20260720
bus,CTB,8324,1,S56,3.7,2026-03-17,td_bus_route_fares_20260720
bus,CTB,8326,1,S56,3.7,2023-11-27,td_bus_route_fares_20260720
bus,NLB,8327,1,34,5.1,2025-01-05,td_bus_route_fares_20260720
bus,NLB,8327,2,34,5.1,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8328,1,40,10.1,2025-12-19,td_bus_route_fares_20260720
bus,LRTFeeder,8329,1,K75A,5.1,2024-06-24,td_bus_route_fares_20260720
bus,CTB,8330,1,789,8.7,2025-01-05,td_bus_route_fares_20260720
bus,NLB,8331,1,37M,3.9,2026-01-29,td_bus_route_fares_20260720
bus,KMB,8332,1,270C,16.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8332,2,270C,16.9,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8336,1,5B,4.8,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8337,1,5B,4.8,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8338,1,5B,4.8,2025-01-05,td_bus_route_fares_20260720
bus,CTB,8339,1,5B,4.8,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,8340,1,101,12.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB+CTB,8341,1,101,12.9,2025-01-05,td_bus_route_fares_20260720
bus,KMB,8343,1,213M,5.1,2026-04-21,td_bus_route_fares_20260720
bus,KMB,8345,1,270D,16.9,2026-01-05,td_bus_route_fares_20260720
bus,CTB,8346,1,NA11,54.4,2026-05-25,td_bus_route_fares_20260720
bus,CTB,8346,2,NA11,54.4,2026-05-25,td_bus_route_fares_20260720
bus,LWB,8347,1,S64P,3.8,2026-06-30,td_bus_route_fares_20260720
bus,KMB,8348,1,68F,6.7,2025-01-05,td_bus_route_fares_20260720
bus,LWB,8349,1,A37,19.8,2026-05-26,td_bus_route_fares_20260720
