line_id,route_id,stop_count,route_link_count,route_length_m,service_length_m,old_terminal_offset_s,new_terminal_offset_s,old_commercial_speed_kmh,new_commercial_speed_kmh,offsets_strictly_increasing,index_warning_count
bus_line_350100010319,bus_route_350100010319,33,243,36468.419,36468.419,1779.0,5384.704,73.798,24.381,true,0
bus_line_350100010320,bus_route_350100010320,28,315,43838.169,43821.731,2386.0,6608.116,66.118,23.873,true,0
bus_line_350100010321,bus_route_350100010321,29,294,37027.955,35986.855,2059.0,5605.204,62.92,23.113,true,0
bus_line_350100010322,bus_route_350100010322,30,507,73528.718,73528.718,3501.0,10200.207,75.608,25.951,true,0
bus_line_350100010323,bus_route_350100010323,33,470,64147.672,64147.672,3223.0,9154.874,71.651,25.225,true,0
bus_line_350100010325,bus_route_350100010325,33,241,29773.682,29692.475,1621.0,4780.289,65.943,22.361,true,0
bus_line_350100010326,bus_route_350100010326,23,463,62838.796,62838.796,3446.0,8957.305,65.647,25.255,true,0
bus_line_350100010327,bus_route_350100010327,25,478,68033.579,67969.496,3644.0,9572.186,67.149,25.563,true,0
bus_line_350100010328,bus_route_350100010328,27,225,30851.839,30851.839,1988.0,5045.187,55.869,22.014,true,0
bus_line_350100010329,bus_route_350100010329,21,214,21306.597,21306.597,1159.0,3331.371,66.181,23.025,true,0
bus_line_350100010330,bus_route_350100010330,23,167,17535.352,17535.352,924.0,2796.053,68.32,22.577,true,0
bus_line_350100010331,bus_route_350100010331,31,633,76894.123,76894.123,4024.0,11028.612,68.792,25.1,true,0
bus_line_350100010332,bus_route_350100010332,32,485,54868.977,54868.977,3264.0,8371.102,60.517,23.596,true,0
bus_line_350100010335,bus_route_350100010335,32,184,23608.172,23488.66,1421.0,4010.24,59.507,21.086,true,0
bus_line_350100010336,bus_route_350100010336,30,140,19222.702,19222.702,1132.0,3353.064,61.132,20.638,true,0
bus_line_350100010337,bus_route_350100010337,36,234,30968.058,30932.883,1661.0,4905.517,67.043,22.701,true,0
bus_line_350100010338,bus_route_350100010338,37,303,46943.797,46943.797,2686.0,7338.163,62.918,23.03,true,0
bus_line_350100010342,bus_route_350100010342,38,299,60376.5,60074.194,4594.0,10137.061,47.076,21.334,true,0
bus_line_350100010345,bus_route_350100010345,25,305,40654.138,40654.138,2166.0,5892.106,67.569,24.839,true,0
bus_line_350100010346,bus_route_350100010346,26,445,56306.575,56120.604,2790.0,7881.679,72.414,25.633,true,0
bus_line_350100010347,bus_route_350100010347,29,318,41084.405,40947.72,2361.0,6281.727,62.436,23.467,true,0
bus_line_350100010348,bus_route_350100010348,32,422,54279.377,54279.377,2886.0,7942.47,67.708,24.603,true,0
bus_line_350100010351,bus_route_350100010351,28,456,73997.467,68060.001,3663.0,9439.865,66.889,25.955,true,0
bus_line_350100010352,bus_route_350100010352,28,414,56283.523,56283.523,2873.0,8111.514,70.526,24.979,true,0
bus_line_350100010353,bus_route_350100010353,27,410,57150.374,56087.567,2778.0,8020.335,72.684,25.175,true,0
bus_line_350100010354,bus_route_350100010354,37,493,61523.303,61523.303,3167.0,8955.103,69.935,24.733,true,0
bus_line_350100010355,bus_route_350100010355,39,558,76532.471,76495.082,3649.0,10819.875,75.468,25.452,true,0
bus_line_350100010356,bus_route_350100010356,37,253,34956.393,34956.393,1788.0,5430.911,70.382,23.172,true,0
bus_line_350100010357,bus_route_350100010357,34,199,36702.017,36702.017,1784.0,5470.338,74.062,24.153,true,0
bus_line_350100010358,bus_route_350100010358,16,107,12175.79,11964.573,607.0,1874.068,70.96,22.983,true,0
bus_line_350100010359,bus_route_350100010359,15,107,15081.834,15081.834,758.0,2277.203,71.629,23.843,true,0
bus_line_350100010362,bus_route_350100010362,34,158,21546.213,21546.213,1177.0,3628.788,65.902,21.375,true,0
bus_line_350100010363,bus_route_350100010363,36,180,23911.553,23911.553,1323.0,4030.201,65.065,21.359,true,0
bus_line_350100010365,bus_route_350100010365,35,399,46790.559,46790.559,2626.0,7143.193,64.145,23.581,true,0
bus_line_350100010366,bus_route_350100010366,45,370,53720.97,53720.97,2908.0,8173.372,66.505,23.662,true,0
bus_line_350100010371,bus_route_350100010371,19,168,17518.425,17518.425,1122.0,2994.717,56.209,21.059,true,0
bus_line_350100010372,bus_route_350100010372,19,117,17380.171,17197.959,897.0,2711.869,69.022,22.83,true,0
bus_line_350100010373,bus_route_350100010373,19,209,22133.911,22003.026,1340.0,3526.197,59.113,22.464,true,0
bus_line_350100010374,bus_route_350100010374,19,117,20634.801,20634.801,1113.0,3241.191,66.743,22.919,true,0
bus_line_350100010376,bus_route_350100010376,30,158,19819.237,19819.237,992.0,3231.028,71.925,22.083,true,0
bus_line_350100010379,bus_route_350100010379,29,183,20394.632,20394.632,1123.0,3373.418,65.379,21.764,true,0
bus_line_350100010380,bus_route_350100010380,33,573,61817.23,61817.23,3300.0,9093.21,67.437,24.473,true,0
bus_line_350100010393,bus_route_350100010393,16,58,8130.738,8130.738,490.0,1486.993,59.736,19.684,true,0
bus_line_350100010394,bus_route_350100010394,15,235,29001.387,29001.387,1713.0,4419.617,60.949,23.623,true,0
bus_line_350100010397,bus_route_350100010397,21,167,29272.066,29272.066,1682.0,4490.505,62.651,23.467,true,0
bus_line_350100010398,bus_route_350100010398,23,178,33229.359,33208.246,1969.0,5172.241,60.716,23.114,true,0
bus_line_350100010399,bus_route_350100010399,13,134,20451.152,20451.152,1098.0,3062.422,67.053,24.041,true,0
bus_line_350100010403,bus_route_350100010403,22,915,159895.495,159875.204,9367.0,23020.502,61.445,25.002,true,0
bus_line_350100010404,bus_route_350100010404,23,903,167993.553,167993.553,9331.0,23404.638,64.814,25.84,true,0
bus_line_350100010405,bus_route_350100010405,34,402,43744.29,43744.29,2451.0,6767.863,64.251,23.269,true,0
bus_line_350100010406,bus_route_350100010406,33,349,46599.287,46599.287,2480.0,6906.289,67.644,24.291,true,0
bus_line_350100010407,bus_route_350100010407,41,298,40296.653,40296.653,2262.0,6461.376,64.133,22.452,true,0
bus_line_350100010408,bus_route_350100010408,38,388,51415.165,51415.165,2808.0,7894.128,65.917,23.447,true,0
bus_line_350100010413,bus_route_350100010413,2,33,4853.8,4853.8,209.0,635.411,83.606,27.5,true,0
bus_line_350100010416,bus_route_350100010416,3,42,5166.606,5068.097,220.0,679.541,82.932,26.849,true,0
bus_line_350100010423,bus_route_350100010423,26,219,25428.188,24880.406,1226.0,3775.037,73.058,23.727,true,0
bus_line_350100010424,bus_route_350100010424,25,157,20370.185,19930.902,1035.0,3117.212,69.325,23.018,true,0
bus_line_350100010427,bus_route_350100010427,21,192,24313.256,24313.256,1383.0,3782.277,63.288,23.142,true,0
bus_line_350100010428,bus_route_350100010428,25,545,67183.793,66987.006,3521.0,9544.449,68.49,25.266,true,0
bus_line_350100010429,bus_route_350100010429,31,203,37606.555,37606.555,2340.0,6137.291,57.856,22.059,true,0
bus_line_350100010430,bus_route_350100010430,29,319,44529.345,44529.345,2794.0,7206.897,57.375,22.243,true,0
bus_line_350100010433,bus_route_350100010433,21,142,16211.378,15600.962,964.0,2657.794,58.261,21.132,true,0
bus_line_350100010434,bus_route_350100010434,20,160,17572.766,17024.984,934.0,2755.867,65.621,22.24,true,0
bus_line_350100010435,bus_route_350100010435,9,98,11642.637,11642.637,633.0,1735.799,66.214,24.147,true,0
bus_line_350100010436,bus_route_350100010436,9,77,9324.182,9324.182,470.0,1399.639,71.419,23.983,true,0
bus_line_350100010437,bus_route_350100010437,14,399,81899.306,81899.306,4100.0,10839.126,71.912,27.201,true,0
bus_line_350100010438,bus_route_350100010438,13,370,69624.559,38354.563,1854.0,5213.933,74.475,26.482,true,0
bus_line_350100010439,bus_route_350100010439,32,423,52381.67,52381.67,2965.0,7859.28,63.6,23.994,true,0
bus_line_350100010440,bus_route_350100010440,36,369,44532.964,44279.17,2461.0,6826.637,64.772,23.35,true,0
bus_line_350100010489,bus_route_350100010489,33,582,90379.408,90379.408,5314.0,13488.497,61.228,24.122,true,0
bus_line_350100010490,bus_route_350100010490,33,679,106557.755,106167.071,5929.0,15544.758,64.463,24.587,true,0
bus_line_350100010491,bus_route_350100010491,15,77,11343.647,10727.372,588.0,1696.576,65.678,22.763,true,0
bus_line_350100010492,bus_route_350100010492,33,338,49307.759,48917.075,2637.0,7355.078,66.781,23.943,true,0
bus_line_350100010493,bus_route_350100010493,15,90,12899.669,12351.887,626.0,1924.492,71.033,23.106,true,0
bus_line_350100010494,bus_route_350100010494,33,521,68731.889,68731.889,3698.0,10045.856,66.91,24.631,true,0
bus_line_350100010495,bus_route_350100010495,34,290,38174.896,38154.605,2069.0,5898.71,66.388,23.286,true,0
bus_line_350100010496,bus_route_350100010496,29,258,32151.809,31855.564,1817.0,5091.266,63.115,22.525,true,0
bus_line_350100010501,bus_route_350100010501,25,172,21102.687,21102.687,1091.0,3294.746,69.633,23.058,true,0
bus_line_350100010502,bus_route_350100010502,30,181,24150.104,24150.104,1340.0,3906.495,64.881,22.255,true,0
bus_line_350100010503,bus_route_350100010503,32,848,131972.902,131972.902,6816.0,18169.108,69.704,26.149,true,0
bus_line_350100010504,bus_route_350100010504,35,574,85055.925,85016.376,5277.0,12929.046,57.999,23.672,true,0
bus_line_350100010505,bus_route_350100010505,31,571,88130.049,88130.049,5149.0,13155.901,61.617,24.116,true,0
bus_line_350100010506,bus_route_350100010506,4,225,52535.034,52535.034,2674.0,6877.105,70.728,27.501,true,0
bus_line_350100010507,bus_route_350100010507,4,220,42667.891,11397.895,585.0,1565.847,70.141,26.205,true,0
bus_line_350100010508,bus_route_350100010508,39,358,47694.189,47694.189,2611.0,7263.542,65.76,23.638,true,0
bus_line_350100010509,bus_route_350100010509,28,463,64333.039,64142.727,3579.0,9301.711,64.519,24.825,true,0
bus_line_350100010510,bus_route_350100010510,39,207,28649.076,28560.001,1495.0,4641.672,68.773,22.151,true,0
bus_line_350100010511,bus_route_350100010511,35,231,42147.898,42147.898,2322.0,6582.009,65.346,23.053,true,0
bus_line_350100010512,bus_route_350100010512,33,578,95870.926,95870.926,5498.0,14093.842,62.775,24.488,true,0
bus_line_350100010513,bus_route_350100010513,38,557,92669.132,92457.667,5690.0,14331.98,58.497,23.224,true,0
bus_line_350100010514,bus_route_350100010514,36,580,95247.665,95247.665,5589.0,14267.402,61.351,24.033,true,0
bus_line_350100010516,bus_route_350100010516,24,285,36808.603,36708.021,2131.0,5591.967,62.013,23.632,true,0
bus_line_350100010517,bus_route_350100010517,26,348,46510.761,46510.761,2607.0,6929.302,64.227,24.164,true,0
bus_line_350100010518,bus_route_350100010518,23,279,36174.354,36174.354,2200.0,5624.906,59.194,23.152,true,0
bus_line_350100010519,bus_route_350100010519,22,254,35495.618,29975.46,1660.0,4612.438,65.007,23.396,true,0
bus_line_350100010523,bus_route_350100010523,33,219,24248.383,24248.383,1269.0,3928.91,68.79,22.218,true,0
bus_line_350100010586,bus_route_350100010586,12,45,7069.611,7069.611,357.0,1169.834,71.29,21.756,true,0
bus_line_350100010587,bus_route_350100010587,11,128,21679.222,21679.222,1155.0,3176.736,67.572,24.568,true,0
bus_line_350100010598,bus_route_350100010598,14,115,16097.215,16097.215,839.0,2443.926,69.07,23.712,true,0
bus_line_350100010599,bus_route_350100010599,17,142,19582.498,19582.498,965.0,2904.799,73.054,24.269,true,0
bus_line_350100010617,bus_route_350100010617,22,191,26238.488,25690.706,1293.0,3824.213,71.529,24.184,true,0
bus_line_350100010618,bus_route_350100010618,23,189,25083.047,24643.764,1444.0,3942.788,61.439,22.501,true,0
bus_line_350100010619,bus_route_350100010619,19,196,25849.224,23627.444,1605.0,4049.967,52.996,21.002,true,0
bus_line_350100010620,bus_route_350100010620,20,166,21814.107,21750.024,1408.0,3664.972,55.611,21.364,true,0
bus_line_350100010622,bus_route_350100010622,23,286,67152.289,61596.11,3183.0,8616.39,69.666,25.735,true,0
bus_line_350100010623,bus_route_350100010623,24,681,136418.605,131079.859,7627.0,18316.852,61.871,25.762,true,0
bus_line_350100010624,bus_route_350100010624,35,365,71100.21,71100.21,4374.0,11125.68,58.519,23.006,true,0
bus_line_350100010625,bus_route_350100010625,35,375,72404.685,72340.602,4526.0,11373.349,57.54,22.898,true,0
bus_line_350100010628,bus_route_350100010628,12,128,30426.802,30426.802,1384.0,4131.107,79.145,26.515,true,0
bus_line_350100010629,bus_route_350100010629,14,155,33985.532,33985.532,1589.0,4691.333,76.997,26.08,true,0
bus_line_350100010688,bus_route_350100010688,17,134,12679.811,12679.811,750.0,2164.652,60.863,21.088,true,0
bus_line_350100010689,bus_route_350100010689,16,148,12905.596,12905.596,763.0,2182.31,60.891,21.289,true,0
bus_line_350100010690,bus_route_350100010690,23,193,34880.517,34880.517,1998.0,5307.273,62.848,23.66,true,0
bus_line_350100010691,bus_route_350100010691,22,113,22819.418,22819.418,1308.0,3677.119,62.806,22.341,true,0
bus_line_350100010692,bus_route_350100010692,8,65,10391.876,10391.876,542.0,1524.53,69.024,24.539,true,0
bus_line_350100010693,bus_route_350100010693,9,98,15090.788,15090.788,803.0,2214.638,67.655,24.531,true,0
bus_line_350100010728,bus_route_350100010728,3,95,19685.103,19522.689,1064.0,2641.537,66.054,26.606,true,0
bus_line_350100010729,bus_route_350100010729,2,89,16350.755,16350.755,815.0,2173.921,72.224,27.077,true,0
bus_line_350100010731,bus_route_350100010731,23,164,23067.288,23067.288,1697.0,4016.552,48.935,20.675,true,0
bus_line_350100010732,bus_route_350100010732,28,103,18190.499,18190.499,1324.0,3362.693,49.461,19.474,true,0
bus_line_350100010734,bus_route_350100010734,32,164,18611.547,18611.547,1140.0,3354.543,58.773,19.973,true,0
bus_line_350100010737,bus_route_350100010737,20,111,13930.779,13930.779,791.0,2354.268,63.402,21.302,true,0
bus_line_350100010738,bus_route_350100010738,36,610,80051.375,80051.375,4525.0,11976.081,63.687,24.063,true,0
bus_line_350100010739,bus_route_350100010739,34,726,89161.7,89161.7,4936.0,13006.08,65.029,24.679,true,0
bus_line_350100010742,bus_route_350100010742,32,180,23994.44,23446.658,1157.0,3727.461,72.954,22.645,true,0
bus_line_350100010743,bus_route_350100010743,30,194,24848.935,24409.652,1294.0,3859.577,67.909,22.768,true,0
bus_line_350100010761,bus_route_350100010761,3,93,21541.378,1137.991,70.0,197.06,58.525,20.789,true,0
bus_line_350100010762,bus_route_350100010762,4,149,29428.393,6334.826,1445.0,923.04,15.782,24.707,true,0
bus_line_350100010767,bus_route_350100010767,19,130,17164.682,17164.682,992.0,2751.45,62.291,22.458,true,0
bus_line_350100010779,bus_route_350100010779,29,329,44373.051,44373.051,2716.0,7033.399,58.816,22.712,true,0
bus_line_350100010780,bus_route_350100010780,29,283,31381.022,31149.245,1893.0,5139.15,59.238,21.82,true,0
bus_line_900000000888,bus_route_900000000888,21,139,17949.171,17949.171,900.0,2783.979,71.797,23.21,true,0
bus_line_900000000889,bus_route_900000000889,21,135,16757.862,16621.177,949.0,2711.23,63.052,22.07,true,0
bus_line_900000025642,bus_route_900000025642,35,248,29061.23,28997.147,1661.0,4755.24,62.848,21.953,true,0
bus_line_900000028084,bus_route_900000028084,13,74,13396.59,13396.59,1023.0,2346.263,47.143,20.555,true,0
bus_line_900000028085,bus_route_900000028085,23,136,19826.852,19826.852,838.0,2933.969,85.175,24.328,true,0
bus_line_900000028087,bus_route_900000028087,20,193,25538.934,25538.934,1191.0,3736.129,77.196,24.608,true,0
bus_line_900000028092,bus_route_900000028092,12,58,10710.905,10710.905,873.0,1957.209,44.169,19.701,true,0
bus_line_900000029831,bus_route_900000029831,23,129,19569.868,19569.868,922.0,2988.086,76.412,23.577,true,0
bus_line_900000029832,bus_route_900000029832,23,131,16521.404,16521.404,789.0,2594.27,75.383,22.926,true,0
bus_line_900000030076,bus_route_900000030076,18,145,17470.043,17470.043,884.0,2695.389,71.145,23.333,true,0
bus_line_900000030077,bus_route_900000030077,18,164,21835.176,21835.176,1110.0,3272.449,70.817,24.021,true,0
bus_line_900000030782,bus_route_900000030782,16,125,16413.482,16312.9,840.0,2508.491,69.912,23.411,true,0
bus_line_900000030783,bus_route_900000030783,15,180,24742.847,24742.847,1321.0,3674.24,67.429,24.243,true,0
bus_line_900000034476,bus_route_900000034476,8,45,6349.4,5801.618,269.0,894.307,77.642,23.354,true,0
bus_line_900000035847,bus_route_900000035847,7,35,5053.925,4614.642,264.0,716.248,62.927,23.194,true,0
bus_line_900000037276,bus_route_900000037276,20,126,13720.426,13720.426,845.0,2393.186,58.454,20.639,true,0
bus_line_900000037277,bus_route_900000037277,22,210,21104.708,21104.708,1298.0,3517.504,58.534,21.6,true,0
bus_line_900000042667,bus_route_900000042667,22,228,28959.54,28959.54,1347.0,4168.799,77.397,25.008,true,0
bus_line_900000042668,bus_route_900000042668,19,201,28108.453,28108.453,1338.0,4069.525,75.628,24.865,true,0
bus_line_900000042908,bus_route_900000042908,13,233,33244.693,33218.256,1938.0,4996.679,61.706,23.933,true,0
bus_line_900000042976,bus_route_900000042976,33,324,62716.799,62716.799,3295.0,9191.563,68.522,24.564,true,0
bus_line_900000043495,bus_route_900000043495,35,809,161113.532,161113.532,8835.0,22871.938,65.649,25.359,true,0
bus_line_900000045849,bus_route_900000045849,8,43,7466.773,7027.49,424.0,1090.738,59.667,23.194,true,0
bus_line_900000045850,bus_route_900000045850,9,53,8908.576,8360.794,431.0,1282.224,69.835,23.474,true,0
bus_line_900000046046,bus_route_900000046046,35,764,104965.785,104965.785,5032.0,14425.814,75.095,26.194,true,0
bus_line_900000046047,bus_route_900000046047,30,531,80372.64,80372.64,3896.0,11190.614,74.266,25.856,true,0
bus_line_900000046206,bus_route_900000046206,13,60,8356.64,8356.64,513.0,1475.015,58.643,20.396,true,0
bus_line_900000048928,bus_route_900000048928,20,210,43136.348,43136.348,2653.0,6583.927,58.534,23.586,true,0
bus_line_900000048929,bus_route_900000048929,19,228,50345.168,50345.168,3024.0,7549.213,59.935,24.008,true,0
bus_line_900000049348,bus_route_900000049348,7,61,9807.469,9807.469,460.0,1402.321,76.754,25.177,true,0
bus_line_900000049349,bus_route_900000049349,7,70,7017.42,7017.42,361.0,1073.713,69.98,23.528,true,0
bus_line_900000049875,bus_route_900000049875,30,412,51878.104,51878.104,2928.0,7749.145,63.785,24.101,true,0
bus_line_900000049876,bus_route_900000049876,34,276,32390.58,32390.58,1907.0,5343.167,61.146,21.823,true,0
bus_line_900000055195,bus_route_900000055195,9,48,5777.73,5777.73,324.0,975.484,64.197,21.323,true,0
bus_line_900000055347,bus_route_900000055347,34,452,58171.068,58171.068,3192.0,8652.164,65.606,24.204,true,0
bus_line_900000055360,bus_route_900000055360,35,497,63690.923,63690.923,3733.0,9781.127,61.422,23.442,true,0
bus_line_900000061052,bus_route_900000061052,9,25,4933.982,4933.982,278.0,858.581,63.893,20.688,true,0
bus_line_900000061053,bus_route_900000061053,11,41,6625.501,6625.501,338.0,1096.878,70.567,21.745,true,0
bus_line_900000062588,bus_route_900000062588,33,332,44721.352,44721.352,2460.0,6829.194,65.446,23.575,true,0
bus_line_900000062593,bus_route_900000062593,35,545,83766.609,83766.609,4551.0,12098.076,66.262,24.926,true,0
bus_line_900000071085,bus_route_900000071085,3,24,2082.6,1666.862,128.0,294.293,46.88,20.39,true,0
bus_line_900000071088,bus_route_900000071088,2,18,2923.32,2923.32,172.0,437.242,61.186,24.069,true,0
bus_line_900000071089,bus_route_900000071089,2,30,4795.136,4795.136,228.0,652.014,75.713,26.476,true,0
bus_line_900000071234,bus_route_900000071234,17,103,12331.357,12331.357,766.0,2068.101,57.954,21.466,true,0
bus_line_900000071235,bus_route_900000071235,15,132,16943.151,16943.151,921.0,2615.016,66.227,23.325,true,0
bus_line_900000074912,bus_route_900000074912,3,103,19858.614,19653.717,864.0,2516.343,81.89,28.118,true,0
bus_line_900000074913,bus_route_900000074913,3,110,20406.214,20382.13,900.0,2609.217,81.529,28.122,true,0
bus_line_900000076998,bus_route_900000076998,17,185,25789.879,25789.879,1515.0,4044.578,61.283,22.955,true,0
bus_line_900000076999,bus_route_900000076999,16,192,26335.59,26335.59,1558.0,4106.52,60.852,23.087,true,0
bus_line_900000077426,bus_route_900000077426,23,109,12356.348,12356.348,601.0,2050.987,74.015,21.689,true,0
bus_line_900000077427,bus_route_900000077427,21,85,10715.281,10715.281,500.0,1787.459,77.15,21.581,true,0
bus_line_900000077842,bus_route_900000077842,28,337,41179.369,41179.369,2053.0,5957.22,72.209,24.885,true,0
bus_line_900000077843,bus_route_900000077843,28,381,45850.558,45850.558,2348.0,6653.335,70.299,24.809,true,0
bus_line_900000079599,bus_route_900000079599,36,288,39170.116,39170.116,2183.0,6194.801,64.596,22.763,true,0
bus_line_900000079724,bus_route_900000079724,26,256,38057.099,38057.099,2697.0,6523.226,50.799,21.003,true,0
bus_line_900000079725,bus_route_900000079725,26,313,55498.528,55188.288,3656.0,8882.538,54.343,22.367,true,0
bus_line_900000079728,bus_route_900000079728,26,283,38306.64,38285.527,2578.0,6415.593,53.463,21.483,true,0
bus_line_900000079729,bus_route_900000079729,26,263,45488.745,45178.505,2957.0,7329.881,55.003,22.189,true,0
bus_line_900000080066,bus_route_900000080066,19,123,22036.067,22036.067,1490.0,3752.577,53.242,21.14,true,0
bus_line_900000080067,bus_route_900000080067,20,207,32217.936,32217.936,1990.0,5037.456,58.284,23.024,true,0
bus_line_900000080691,bus_route_900000080691,8,1479,304066.494,304066.494,14022.0,39262.86,78.066,27.88,true,0
bus_line_900000080692,bus_route_900000080692,5,1177,213500.824,213500.824,10124.0,27571.82,75.919,27.876,true,0
bus_line_900000080693,bus_route_900000080693,5,1056,193999.954,193999.954,9221.0,25066.408,75.74,27.862,true,0
bus_line_900000080723,bus_route_900000080723,6,1463,288831.014,288831.014,13508.0,37372.575,76.976,27.822,true,0
bus_line_900000081248,bus_route_900000081248,25,491,71891.48,71891.48,3681.0,10018.813,70.31,25.832,true,0
bus_line_900000081249,bus_route_900000081249,27,425,64804.112,64783.821,3449.0,9189.677,67.62,25.379,true,0
bus_line_900000081546,bus_route_900000081546,2,156,25800.441,25800.441,1428.0,3522.7,65.043,26.367,true,0
bus_line_900000081547,bus_route_900000081547,2,78,9909.308,9909.308,553.0,1374.686,64.509,25.95,true,0
bus_line_900000082325,bus_route_900000082325,11,129,18654.565,18644.491,1079.0,2863.454,62.206,23.44,true,0
bus_line_900000082326,bus_route_900000082326,11,125,19835.988,19725.592,1104.0,2983.239,64.323,23.804,true,0
bus_line_900000082435,bus_route_900000082435,17,104,11011.132,11011.132,598.0,1823.377,66.288,21.74,true,0
bus_line_900000082436,bus_route_900000082436,14,58,7750.001,7750.001,410.0,1319.897,68.049,21.138,true,0
bus_line_900000083059,bus_route_900000083059,24,255,27920.586,27920.586,1468.0,4214.542,68.47,23.849,true,0
bus_line_900000083060,bus_route_900000083060,26,229,31909.343,31909.343,1638.0,4807.298,70.13,23.896,true,0
bus_line_900000088182,bus_route_900000088182,14,114,16719.296,16719.296,679.0,2322.901,88.644,25.911,true,0
bus_line_900000088183,bus_route_900000088183,15,114,17096.866,17096.866,700.0,2415.941,87.927,25.476,true,0
bus_line_900000088960,bus_route_900000088960,12,35,5367.716,5367.716,284.0,954.684,68.041,20.241,true,0
bus_line_900000088961,bus_route_900000088961,12,120,18407.824,18407.824,989.0,2757.849,67.005,24.029,true,0
bus_line_900000094001,bus_route_900000094001,21,111,17721.553,17282.27,924.0,2711.705,67.334,22.944,true,0
bus_line_900000094002,bus_route_900000094002,19,117,19066.448,18518.666,952.0,2864.206,70.029,23.276,true,0
bus_line_900000094157,bus_route_900000094157,24,379,44411.306,44411.306,2438.0,6557.374,65.579,24.382,true,0
bus_line_900000094158,bus_route_900000094158,20,367,42845.691,42845.691,2334.0,6247.074,66.086,24.691,true,0
bus_line_900000096029,bus_route_900000096029,32,265,37811.692,37684.247,1866.0,5633.345,72.703,24.082,true,0
bus_line_900000096030,bus_route_900000096030,33,295,34171.326,34171.326,1832.0,5291.113,67.149,23.25,true,0
bus_line_900000097079,bus_route_900000097079,10,103,12845.982,12845.982,628.0,1879.614,73.639,24.604,true,0
bus_line_900000097080,bus_route_900000097080,9,85,12055.927,12055.927,622.0,1728.034,69.777,25.116,true,0
bus_line_900000097471,bus_route_900000097471,4,55,10251.574,10251.574,532.0,1414.35,69.372,26.094,true,0
bus_line_900000097472,bus_route_900000097472,4,60,10260.333,10260.333,542.0,1414.503,68.15,26.113,true,0
bus_line_900000097540,bus_route_900000097540,18,195,22785.916,22785.916,1241.0,3532.541,66.099,23.221,true,0
bus_line_900000097541,bus_route_900000097541,17,241,27889.168,27889.168,1498.0,4209.076,67.023,23.853,true,0
bus_line_900000098953,bus_route_900000098953,5,98,15008.946,15008.946,642.0,1975.504,84.162,27.351,true,0
bus_line_900000098954,bus_route_900000098954,5,1409,293026.903,293026.903,13444.0,37782.355,78.466,27.92,true,0
bus_line_900000099354,bus_route_900000099354,30,227,35373.052,35119.258,1955.0,5478.911,64.67,23.076,true,0
bus_line_900000099355,bus_route_900000099355,30,225,34856.261,34856.261,1809.0,5334.901,69.366,23.521,true,0
bus_line_900000100320,bus_route_900000100320,3,48,11152.593,11152.593,537.0,1478.812,74.766,27.15,true,0
bus_line_900000100321,bus_route_900000100321,3,51,10362.507,10362.507,473.0,1346.191,78.869,27.712,true,0
bus_line_900000103910,bus_route_900000103910,14,84,11584.911,11584.911,717.0,1965.231,58.167,21.222,true,0
bus_line_900000103911,bus_route_900000103911,17,159,19264.845,19150.633,1173.0,3172.66,58.774,21.73,true,0
bus_line_900000104187,bus_route_900000104187,5,82,11548.17,11548.17,589.0,1624.583,70.583,25.59,true,0
bus_line_900000104375,bus_route_900000104375,10,144,20956.724,20956.724,1060.0,2985.178,71.174,25.273,true,0
bus_line_900000106362,bus_route_900000106362,18,104,18024.31,17813.462,1179.0,3004.168,54.392,21.346,true,0
bus_line_900000106363,bus_route_900000106363,16,159,22294.016,20072.236,1136.0,3157.943,63.609,22.882,true,0
