bus_stop_facility,metro_stop_facility,distance_m,transfer_time_s
bus_stop_350100010493_011_BV10208963,metro_stop_900000088653_008_BV10961091,280.797,293.998
bus_stop_350100010693_006_BV10208963,metro_stop_900000088653_008_BV10961091,280.797,293.998
bus_stop_350100010742_031_BV10208963,metro_stop_900000088653_008_BV10961091,249.098,267.582
bus_stop_900000094002_015_BV10208963,metro_stop_900000088653_008_BV10961091,280.797,293.998
bus_stop_900000175767_004_BV10208963,metro_stop_900000088653_008_BV10961091,280.797,293.998
bus_stop_900000187570_006_BV10208963,metro_stop_900000088653_008_BV10961091,249.098,267.582
bus_stop_900000193763_009_BV10208963,metro_stop_900000088653_008_BV10961091,249.098,267.582
bus_stop_900000215288_010_BV10208963,metro_stop_900000088653_008_BV10961091,249.098,267.582
bus_stop_350100010078_031_BV10209158,metro_stop_900000088653_009_BV10961097,281.021,294.184
bus_stop_350100010212_025_BV10209158,metro_stop_900000088653_009_BV10961097,281.021,294.184
bus_stop_350100010351_019_BV10209158,metro_stop_900000088653_009_BV10961097,281.021,294.184
bus_stop_350100010357_027_BV10209158,metro_stop_900000088653_009_BV10961097,281.021,294.184
bus_stop_350100010359_012_BV10209158,metro_stop_900000088653_009_BV10961097,281.021,294.184
bus_stop_900000055347_026_BV10209158,metro_stop_900000088653_009_BV10961097,281.021,294.184
bus_stop_900000166947_006_BV10209158,metro_stop_900000088653_009_BV10961097,281.021,294.184
bus_stop_350100010025_004_BV10569488,metro_stop_900000088653_009_BV10961097,191.776,219.813
bus_stop_350100010077_005_BV10208966,metro_stop_900000088653_009_BV10961097,178.295,208.58
bus_stop_350100010211_016_BV10208966,metro_stop_900000088653_009_BV10961097,178.295,208.58
bus_stop_350100010299_011_BV10208966,metro_stop_900000088653_009_BV10961097,178.295,208.58
bus_stop_350100010356_011_BV10569488,metro_stop_900000088653_009_BV10961097,191.776,219.813
bus_stop_350100010357_026_BV10569488,metro_stop_900000088653_009_BV10961097,212.786,237.322
bus_stop_350100010358_017_BV10569488,metro_stop_900000088653_009_BV10961097,191.776,219.813
bus_stop_350100010359_011_BV10569488,metro_stop_900000088653_009_BV10961097,191.564,219.637
bus_stop_350100010495_020_BV10569488,metro_stop_900000088653_009_BV10961097,212.786,237.322
bus_stop_350100010495_021_BV10208966,metro_stop_900000088653_009_BV10961097,178.295,208.58
bus_stop_350100010496_013_BV10569488,metro_stop_900000088653_009_BV10961097,191.776,219.813
bus_stop_900000055347_025_BV11678922,metro_stop_900000088653_009_BV10961097,20.688,90.0
bus_stop_900000055360_010_BV11678922,metro_stop_900000088653_009_BV10961097,7.657,90.0
bus_stop_900000077843_003_BV10569488,metro_stop_900000088653_009_BV10961097,191.776,219.813
bus_stop_900000099354_015_BV10569488,metro_stop_900000088653_009_BV10961097,212.786,237.322
bus_stop_900000099354_016_BV11678922,metro_stop_900000088653_009_BV10961097,7.657,90.0
bus_stop_900000099355_016_BV11678922,metro_stop_900000088653_009_BV10961097,20.688,90.0
bus_stop_900000099355_017_BV10569488,metro_stop_900000088653_009_BV10961097,191.776,219.813
bus_stop_900000128846_003_BV11678922,metro_stop_900000088653_009_BV10961097,7.657,90.0
bus_stop_900000128847_011_BV11678922,metro_stop_900000088653_009_BV10961097,20.688,90.0
bus_stop_900000128847_012_BV10569488,metro_stop_900000088653_009_BV10961097,191.776,219.813
bus_stop_900000166947_005_BV11678922,metro_stop_900000088653_009_BV10961097,20.688,90.0
bus_stop_900000166948_019_BV11678922,metro_stop_900000088653_009_BV10961097,30.277,90.0
bus_stop_900000254119_008_BV10569488,metro_stop_900000088653_009_BV10961097,191.776,219.813
bus_stop_900000254120_002_BV10569488,metro_stop_900000088653_009_BV10961097,212.786,237.322
bus_stop_900000128846_004_BV11683878,metro_stop_900000088653_009_BV10961097,282.989,295.824
bus_stop_900000128847_010_BV11683878,metro_stop_900000088653_009_BV10961097,282.479,295.4
bus_stop_900000166947_004_BV11683878,metro_stop_900000088653_009_BV10961097,282.479,295.4
bus_stop_900000166948_020_BV11683878,metro_stop_900000088653_009_BV10961097,282.989,295.824
bus_stop_350100010077_002_BV11678927,metro_stop_900000088653_010_BV10961085,191.541,219.618
bus_stop_350100010211_013_BV11678927,metro_stop_900000088653_010_BV10961085,191.541,219.618
bus_stop_350100010299_008_BV11678927,metro_stop_900000088653_010_BV10961085,191.541,219.618
bus_stop_350100010356_008_BV11678927,metro_stop_900000088653_010_BV10961085,191.541,219.618
bus_stop_350100010358_014_BV11678927,metro_stop_900000088653_010_BV10961085,222.14,245.117
bus_stop_350100010430_028_BV11678927,metro_stop_900000088653_010_BV10961085,222.14,245.117
bus_stop_350100010762_033_BV11678927,metro_stop_900000088653_010_BV10961085,222.14,245.117
bus_stop_900000037277_002_BV11678927,metro_stop_900000088653_010_BV10961085,191.541,219.618
bus_stop_900000055360_007_BV11678927,metro_stop_900000088653_010_BV10961085,191.541,219.618
bus_stop_900000175768_010_BV11678927,metro_stop_900000088653_010_BV10961085,191.541,219.618
bus_stop_900000182672_009_BV11678927,metro_stop_900000088653_010_BV10961085,222.14,245.117
bus_stop_350100010025_002_BV11678924,metro_stop_900000088653_010_BV10961085,190.18,218.483
bus_stop_350100010077_003_BV11678924,metro_stop_900000088653_010_BV10961085,209.204,234.337
bus_stop_350100010078_032_BV11678924,metro_stop_900000088653_010_BV10961085,215.911,239.926
bus_stop_350100010078_033_BV11678927,metro_stop_900000088653_010_BV10961085,79.865,126.554
bus_stop_350100010211_014_BV11678924,metro_stop_900000088653_010_BV10961085,190.18,218.483
bus_stop_350100010212_026_BV11678924,metro_stop_900000088653_010_BV10961085,215.911,239.926
bus_stop_350100010212_027_BV11678927,metro_stop_900000088653_010_BV10961085,60.506,110.422
bus_stop_350100010299_009_BV11678924,metro_stop_900000088653_010_BV10961085,209.204,234.337
bus_stop_350100010351_020_BV11678924,metro_stop_900000088653_010_BV10961085,215.911,239.926
bus_stop_350100010351_021_BV11678927,metro_stop_900000088653_010_BV10961085,60.506,110.422
bus_stop_350100010356_009_BV11678924,metro_stop_900000088653_010_BV10961085,209.204,234.337
bus_stop_350100010357_028_BV11678924,metro_stop_900000088653_010_BV10961085,215.911,239.926
bus_stop_350100010357_029_BV11678927,metro_stop_900000088653_010_BV10961085,60.506,110.422
bus_stop_350100010358_015_BV11678924,metro_stop_900000088653_010_BV10961085,209.204,234.337
bus_stop_350100010359_013_BV11678924,metro_stop_900000088653_010_BV10961085,215.911,239.926
bus_stop_350100010359_014_BV11678927,metro_stop_900000088653_010_BV10961085,79.672,126.393
bus_stop_350100010429_002_BV11678927,metro_stop_900000088653_010_BV10961085,79.865,126.554
bus_stop_350100010430_029_BV11678924,metro_stop_900000088653_010_BV10961085,209.204,234.337
bus_stop_350100010761_002_BV11678927,metro_stop_900000088653_010_BV10961085,79.865,126.554
bus_stop_350100010762_034_BV11678924,metro_stop_900000088653_010_BV10961085,190.18,218.483
bus_stop_900000037276_019_BV11678927,metro_stop_900000088653_010_BV10961085,79.865,126.554
bus_stop_900000055347_027_BV11678924,metro_stop_900000088653_010_BV10961085,215.911,239.926
bus_stop_900000055347_028_BV11678927,metro_stop_900000088653_010_BV10961085,60.506,110.422
bus_stop_900000055360_008_BV11678924,metro_stop_900000088653_010_BV10961085,190.18,218.483
bus_stop_900000166947_007_BV11678924,metro_stop_900000088653_010_BV10961085,215.911,239.926
bus_stop_900000166948_017_BV11678924,metro_stop_900000088653_010_BV10961085,190.18,218.483
bus_stop_900000175769_019_BV10618841,metro_stop_900000088653_010_BV10961085,160.46,193.717
bus_stop_900000175769_020_BV11678927,metro_stop_900000088653_010_BV10961085,79.865,126.554
bus_stop_900000182671_005_BV10618841,metro_stop_900000088653_010_BV10961085,160.46,193.717
bus_stop_900000182671_006_BV11678927,metro_stop_900000088653_010_BV10961085,60.506,110.422
bus_stop_900000037276_018_BV10926343,metro_stop_900000088653_010_BV10961085,159.274,192.728
bus_stop_900000166947_008_BV10926343,metro_stop_900000088653_010_BV10961085,204.899,230.749
bus_stop_900000166948_016_BV10926343,metro_stop_900000088653_010_BV10961085,159.274,192.728
bus_stop_350100010690_024_BV11641719,metro_stop_900000088653_011_BV10961089,127.74,166.45
bus_stop_900000175765_021_BV11641719,metro_stop_900000088653_011_BV10961089,127.74,166.45
bus_stop_350100010077_001_BV10208514,metro_stop_900000088653_011_BV10961089,283.468,296.224
bus_stop_350100010078_034_BV10208514,metro_stop_900000088653_011_BV10961089,238.157,258.464
bus_stop_350100010087_034_BV10208514,metro_stop_900000088653_011_BV10961089,238.157,258.464
bus_stop_350100010088_001_BV10208514,metro_stop_900000088653_011_BV10961089,263.424,279.52
bus_stop_350100010141_001_BV10208514,metro_stop_900000088653_011_BV10961089,263.424,279.52
bus_stop_350100010142_022_BV10208514,metro_stop_900000088653_011_BV10961089,230.975,252.479
bus_stop_350100010211_012_BV10208514,metro_stop_900000088653_011_BV10961089,234.059,255.05
bus_stop_350100010299_007_BV10208514,metro_stop_900000088653_011_BV10961089,234.059,255.05
bus_stop_350100010318_001_BV10208514,metro_stop_900000088653_011_BV10961089,263.424,279.52
bus_stop_350100010319_034_BV10208514,metro_stop_900000088653_011_BV10961089,238.157,258.464
bus_stop_350100010356_007_BV10208514,metro_stop_900000088653_011_BV10961089,234.059,255.05
bus_stop_350100010358_013_BV10208514,metro_stop_900000088653_011_BV10961089,234.059,255.05
bus_stop_350100010430_027_BV10208514,metro_stop_900000088653_011_BV10961089,234.059,255.05
bus_stop_350100010762_032_BV10208514,metro_stop_900000088653_011_BV10961089,234.059,255.05
bus_stop_900000037276_020_BV10208514,metro_stop_900000088653_011_BV10961089,238.157,258.464
bus_stop_900000037277_001_BV10208514,metro_stop_900000088653_011_BV10961089,263.424,279.52
bus_stop_900000055360_006_BV10208514,metro_stop_900000088653_011_BV10961089,234.059,255.05
bus_stop_900000139514_001_BV10208514,metro_stop_900000088653_011_BV10961089,263.424,279.52
bus_stop_900000139515_011_BV10208514,metro_stop_900000088653_011_BV10961089,238.157,258.464
bus_stop_900000173282_012_BV10208514,metro_stop_900000088653_011_BV10961089,234.059,255.05
bus_stop_900000174899_001_BV10208514,metro_stop_900000088653_011_BV10961089,263.424,279.52
bus_stop_900000174900_013_BV10208514,metro_stop_900000088653_011_BV10961089,238.157,258.464
bus_stop_900000175768_009_BV10209500,metro_stop_900000088653_011_BV10961089,234.059,255.05
bus_stop_900000182672_008_BV10208514,metro_stop_900000088653_011_BV10961089,234.059,255.05
bus_stop_350100010087_033_BV11678926,metro_stop_900000088653_011_BV10961089,62.233,111.861
bus_stop_350100010088_002_BV11678926,metro_stop_900000088653_011_BV10961089,13.931,90.0
bus_stop_350100010211_011_BV11678926,metro_stop_900000088653_011_BV10961089,62.233,111.861
bus_stop_350100010212_029_BV11678926,metro_stop_900000088653_011_BV10961089,13.931,90.0
bus_stop_350100010299_006_BV11678926,metro_stop_900000088653_011_BV10961089,62.233,111.861
bus_stop_350100010351_023_BV11678926,metro_stop_900000088653_011_BV10961089,13.931,90.0
bus_stop_350100010356_006_BV11678926,metro_stop_900000088653_011_BV10961089,62.233,111.861
bus_stop_350100010357_031_BV11678926,metro_stop_900000088653_011_BV10961089,13.931,90.0
bus_stop_350100010429_004_BV11678926,metro_stop_900000088653_011_BV10961089,13.931,90.0
bus_stop_350100010430_026_BV11678926,metro_stop_900000088653_011_BV10961089,62.233,111.861
bus_stop_350100010690_023_BV11678926,metro_stop_900000088653_011_BV10961089,62.233,111.861
bus_stop_350100010691_019_BV11678926,metro_stop_900000088653_011_BV10961089,13.931,90.0
bus_stop_900000055347_030_BV11678926,metro_stop_900000088653_011_BV10961089,13.931,90.0
bus_stop_900000055360_005_BV11678926,metro_stop_900000088653_011_BV10961089,62.233,111.861
bus_stop_900000173281_004_BV11678926,metro_stop_900000088653_011_BV10961089,62.233,111.861
bus_stop_900000173282_013_BV11678926,metro_stop_900000088653_011_BV10961089,13.931,90.0
bus_stop_900000175764_022_BV11678926,metro_stop_900000088653_011_BV10961089,13.931,90.0
bus_stop_900000175765_020_BV11678926,metro_stop_900000088653_011_BV10961089,62.233,111.861
bus_stop_900000175768_008_BV11678926,metro_stop_900000088653_011_BV10961089,62.233,111.861
bus_stop_900000175769_022_BV11678926,metro_stop_900000088653_011_BV10961089,13.931,90.0
bus_stop_350100010141_002_BV10569567,metro_stop_900000088653_011_BV10961089,149.01,184.175
bus_stop_350100010318_002_BV10569567,metro_stop_900000088653_011_BV10961089,149.01,184.175
bus_stop_900000100320_005_BV10569567,metro_stop_900000088653_011_BV10961089,149.01,184.175
bus_stop_900000153780_009_BV10569567,metro_stop_900000088653_011_BV10961089,149.01,184.175
bus_stop_900000175771_004_BV10569567,metro_stop_900000088653_011_BV10961089,149.01,184.175
bus_stop_900000182671_008_BV10569567,metro_stop_900000088653_011_BV10961089,149.01,184.175
bus_stop_900000186777_032_BV10569567,metro_stop_900000088653_011_BV10961089,149.01,184.175
bus_stop_900000228016_025_BV10569567,metro_stop_900000088653_011_BV10961089,149.01,184.175
bus_stop_350100010037_036_BV10208709,metro_stop_900000088653_012_BV10961098,126.394,165.328
bus_stop_350100010038_003_BV10208709,metro_stop_900000088653_012_BV10961098,181.028,210.857
bus_stop_350100010211_003_BV10208709,metro_stop_900000088653_012_BV10961098,181.028,210.857
bus_stop_350100010212_036_BV10208709,metro_stop_900000088653_012_BV10961098,126.394,165.328
bus_stop_350100010299_003_BV10208709,metro_stop_900000088653_012_BV10961098,181.028,210.857
bus_stop_350100010351_026_BV10208709,metro_stop_900000088653_012_BV10961098,126.394,165.328
bus_stop_350100010690_020_BV10208709,metro_stop_900000088653_012_BV10961098,181.028,210.857
bus_stop_350100010691_022_BV10208709,metro_stop_900000088653_012_BV10961098,126.394,165.328
bus_stop_900000096029_031_BV10208709,metro_stop_900000088653_012_BV10961098,126.394,165.328
bus_stop_900000096030_003_BV10208709,metro_stop_900000088653_012_BV10961098,181.028,210.857
bus_stop_900000099354_003_BV10208709,metro_stop_900000088653_012_BV10961098,181.028,210.857
bus_stop_900000099355_028_BV10208709,metro_stop_900000088653_012_BV10961098,126.394,165.328
bus_stop_900000125708_026_BV10208709,metro_stop_900000088653_012_BV10961098,126.394,165.328
bus_stop_900000125709_003_BV10208709,metro_stop_900000088653_012_BV10961098,181.028,210.857
bus_stop_350100010087_031_BV10209002,metro_stop_900000088653_012_BV10961098,207.212,232.676
bus_stop_350100010088_004_BV10209002,metro_stop_900000088653_012_BV10961098,295.495,306.246
bus_stop_350100010299_004_BV10209002,metro_stop_900000088653_012_BV10961098,236.149,256.791
bus_stop_350100010351_025_BV10209002,metro_stop_900000088653_012_BV10961098,295.495,306.246
bus_stop_350100010429_006_BV10209002,metro_stop_900000088653_012_BV10961098,295.495,306.246
bus_stop_350100010430_024_BV10209002,metro_stop_900000088653_012_BV10961098,202.689,228.907
bus_stop_350100010690_021_BV10209002,metro_stop_900000088653_012_BV10961098,207.212,232.676
bus_stop_900000055360_003_BV10209002,metro_stop_900000088653_012_BV10961098,207.212,232.676
bus_stop_350100010037_035_BV10208708,metro_stop_900000088653_012_BV10961098,221.954,244.962
bus_stop_350100010038_004_BV10208708,metro_stop_900000088653_012_BV10961098,93.577,137.981
bus_stop_350100010088_005_BV09059673,metro_stop_900000088653_012_BV10961098,146.173,181.811
bus_stop_350100010211_004_BV10208708,metro_stop_900000088653_012_BV10961098,93.577,137.981
bus_stop_350100010212_035_BV10208708,metro_stop_900000088653_012_BV10961098,221.954,244.962
bus_stop_350100010429_007_BV09059673,metro_stop_900000088653_012_BV10961098,146.173,181.811
bus_stop_900000055347_033_BV09059673,metro_stop_900000088653_012_BV10961098,146.173,181.811
bus_stop_900000096029_030_BV10208708,metro_stop_900000088653_012_BV10961098,221.954,244.962
bus_stop_900000096030_004_BV10208708,metro_stop_900000088653_012_BV10961098,93.577,137.981
bus_stop_900000099354_004_BV10208708,metro_stop_900000088653_012_BV10961098,93.577,137.981
bus_stop_900000099355_027_BV10208708,metro_stop_900000088653_012_BV10961098,221.954,244.962
bus_stop_900000125708_025_BV10208708,metro_stop_900000088653_012_BV10961098,221.954,244.962
bus_stop_900000125709_004_BV10208708,metro_stop_900000088653_012_BV10961098,93.577,137.981
bus_stop_350100010087_026_BV10208998,metro_stop_900000088653_013_BV10961090,151.081,185.901
bus_stop_350100010088_009_BV10208998,metro_stop_900000088653_013_BV10961090,61.41,111.175
bus_stop_350100010429_011_BV10208998,metro_stop_900000088653_013_BV10961090,61.41,111.175
bus_stop_350100010430_019_BV10208998,metro_stop_900000088653_013_BV10961090,57.479,107.899
bus_stop_350100010010_026_BV09022450,metro_stop_900000088653_017_BV10961096,114.598,155.499
bus_stop_350100010171_013_BV09022450,metro_stop_900000088653_017_BV10961096,114.598,155.499
bus_stop_350100010193_012_BV09022450,metro_stop_900000088653_017_BV10961096,114.598,155.499
bus_stop_900000242372_002_BV09022450,metro_stop_900000088653_017_BV10961096,114.598,155.499
bus_stop_350100010035_002_BV09190425,metro_stop_900000088654_001_BV10603792,286.974,299.145
bus_stop_350100010036_027_BV09190425,metro_stop_900000088654_001_BV10603792,294.983,305.819
bus_stop_350100010245_035_BV09190425,metro_stop_900000088654_001_BV10603792,260.4,277.0
bus_stop_350100010313_042_BV09190425,metro_stop_900000088654_001_BV10603792,239.668,259.724
bus_stop_350100010325_033_BV09190425,metro_stop_900000088654_001_BV10603792,187.726,216.438
