link_id,original_link_id,road_class,length_m,old_freespeed_kmh,speed_cap_kmh,new_freespeed_kmh,capacity,permlanes,speed_was_capped
busprio_syn_bus_link_000743,syn_bus_link_000743,synthetic,60.096,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000744,syn_bus_link_000744,synthetic,31.502,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000745,syn_bus_link_000745,synthetic,18.172,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000746,syn_bus_link_000746,synthetic,13.458,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000747,syn_bus_link_000747,synthetic,32.257,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000748,syn_bus_link_000748,synthetic,13.101,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000749,syn_bus_link_000749,synthetic,17.292,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000750,syn_bus_link_000750,synthetic,20.016,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000751,syn_bus_link_000751,synthetic,19.552,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000752,syn_bus_link_000752,synthetic,9.306,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000753,syn_bus_link_000753,synthetic,8.673,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000754,syn_bus_link_000754,synthetic,6.004,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000755,syn_bus_link_000755,synthetic,8.844,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000756,syn_bus_link_000756,synthetic,11.064,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000757,syn_bus_link_000757,synthetic,33.517,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000758,syn_bus_link_000758,synthetic,15.26,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000759,syn_bus_link_000759,synthetic,14.068,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000760,syn_bus_link_000760,synthetic,13.092,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000761,syn_bus_link_000761,synthetic,17.168,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000762,syn_bus_link_000762,synthetic,11.496,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000763,syn_bus_link_000763,synthetic,18.649,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000764,syn_bus_link_000764,synthetic,5.852,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000765,syn_bus_link_000765,synthetic,21.903,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000766,syn_bus_link_000766,synthetic,11.865,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000767,syn_bus_link_000767,synthetic,15.201,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000768,syn_bus_link_000768,synthetic,40.581,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000769,syn_bus_link_000769,synthetic,16.111,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000770,syn_bus_link_000770,synthetic,14.859,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000771,syn_bus_link_000771,synthetic,19.427,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000772,syn_bus_link_000772,synthetic,45.184,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000773,syn_bus_link_000773,synthetic,45.184,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000774,syn_bus_link_000774,synthetic,19.427,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000775,syn_bus_link_000775,synthetic,14.859,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000776,syn_bus_link_000776,synthetic,16.111,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000777,syn_bus_link_000777,synthetic,40.581,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000778,syn_bus_link_000778,synthetic,15.201,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000779,syn_bus_link_000779,synthetic,11.865,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000780,syn_bus_link_000780,synthetic,46.403,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000785,syn_bus_link_000785,synthetic,14.068,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000786,syn_bus_link_000786,synthetic,15.26,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000787,syn_bus_link_000787,synthetic,33.517,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000788,syn_bus_link_000788,synthetic,11.064,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000789,syn_bus_link_000789,synthetic,48.916,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000790,syn_bus_link_000790,synthetic,48.916,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000791,syn_bus_link_000791,synthetic,32.257,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000792,syn_bus_link_000792,synthetic,13.458,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000793,syn_bus_link_000793,synthetic,18.172,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000796,syn_bus_link_000796,synthetic,60.096,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000797,syn_bus_link_000797,synthetic,29.579,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000798,syn_bus_link_000798,synthetic,40.159,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000799,syn_bus_link_000799,synthetic,53.329,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000800,syn_bus_link_000800,synthetic,31.796,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000802,syn_bus_link_000802,synthetic,17.249,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000804,syn_bus_link_000804,synthetic,14.041,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000805,syn_bus_link_000805,synthetic,31.797,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000806,syn_bus_link_000806,synthetic,57.577,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000835,syn_bus_link_000835,synthetic,59.042,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000836,syn_bus_link_000836,synthetic,79.728,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000888,syn_bus_link_000888,synthetic,67.713,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000889,syn_bus_link_000889,synthetic,47.286,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000891,syn_bus_link_000891,synthetic,34.055,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000892,syn_bus_link_000892,synthetic,51.567,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000893,syn_bus_link_000893,synthetic,51.567,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000894,syn_bus_link_000894,synthetic,34.055,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000895,syn_bus_link_000895,synthetic,79.03,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000896,syn_bus_link_000896,synthetic,59.363,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000905,syn_bus_link_000905,synthetic,72.416,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000906,syn_bus_link_000906,synthetic,55.681,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000907,syn_bus_link_000907,synthetic,20.617,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000908,syn_bus_link_000908,synthetic,20.775,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000909,syn_bus_link_000909,synthetic,67.683,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000910,syn_bus_link_000910,synthetic,60.877,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000911,syn_bus_link_000911,synthetic,29.102,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000912,syn_bus_link_000912,synthetic,8.528,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000913,syn_bus_link_000913,synthetic,24.211,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000914,syn_bus_link_000914,synthetic,60.79,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000915,syn_bus_link_000915,synthetic,38.063,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000916,syn_bus_link_000916,synthetic,23.831,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000917,syn_bus_link_000917,synthetic,57.18,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000918,syn_bus_link_000918,synthetic,13.802,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000919,syn_bus_link_000919,synthetic,46.364,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000920,syn_bus_link_000920,synthetic,64.019,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000921,syn_bus_link_000921,synthetic,60.178,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000922,syn_bus_link_000922,synthetic,25.56,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000923,syn_bus_link_000923,synthetic,29.381,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000924,syn_bus_link_000924,synthetic,74.783,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000925,syn_bus_link_000925,synthetic,49.238,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000926,syn_bus_link_000926,synthetic,21.807,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000927,syn_bus_link_000927,synthetic,35.03,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000928,syn_bus_link_000928,synthetic,48.814,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000929,syn_bus_link_000929,synthetic,8.62,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000930,syn_bus_link_000930,synthetic,29.661,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000931,syn_bus_link_000931,synthetic,34.231,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000932,syn_bus_link_000932,synthetic,49.345,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000933,syn_bus_link_000933,synthetic,26.553,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000934,syn_bus_link_000934,synthetic,19.083,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000935,syn_bus_link_000935,synthetic,26.502,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000936,syn_bus_link_000936,synthetic,40.946,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000937,syn_bus_link_000937,synthetic,35.157,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000938,syn_bus_link_000938,synthetic,22.399,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000939,syn_bus_link_000939,synthetic,18.535,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000940,syn_bus_link_000940,synthetic,10.325,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000941,syn_bus_link_000941,synthetic,18.751,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000942,syn_bus_link_000942,synthetic,10.067,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000943,syn_bus_link_000943,synthetic,14.426,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000944,syn_bus_link_000944,synthetic,41.673,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000945,syn_bus_link_000945,synthetic,10.708,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000946,syn_bus_link_000946,synthetic,13.07,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000947,syn_bus_link_000947,synthetic,13.092,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000948,syn_bus_link_000948,synthetic,8.844,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000949,syn_bus_link_000949,synthetic,6.004,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000950,syn_bus_link_000950,synthetic,8.673,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000951,syn_bus_link_000951,synthetic,9.306,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000952,syn_bus_link_000952,synthetic,19.552,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000953,syn_bus_link_000953,synthetic,20.016,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000954,syn_bus_link_000954,synthetic,17.292,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000955,syn_bus_link_000955,synthetic,13.101,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000956,syn_bus_link_000956,synthetic,31.502,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000957,syn_bus_link_000957,synthetic,10.86,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000958,syn_bus_link_000958,synthetic,6.403,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000959,syn_bus_link_000959,synthetic,43.02,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000960,syn_bus_link_000960,synthetic,57.577,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000961,syn_bus_link_000961,synthetic,5.412,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000962,syn_bus_link_000962,synthetic,10.741,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000963,syn_bus_link_000963,synthetic,15.645,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000964,syn_bus_link_000964,synthetic,10.708,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000965,syn_bus_link_000965,synthetic,41.673,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000966,syn_bus_link_000966,synthetic,14.426,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000967,syn_bus_link_000967,synthetic,10.067,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000968,syn_bus_link_000968,synthetic,18.751,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000969,syn_bus_link_000969,synthetic,10.325,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000970,syn_bus_link_000970,synthetic,18.535,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000971,syn_bus_link_000971,synthetic,22.399,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000980,syn_bus_link_000980,synthetic,54.476,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000988,syn_bus_link_000988,synthetic,22.64,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000989,syn_bus_link_000989,synthetic,14.396,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000994,syn_bus_link_000994,synthetic,30.583,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000995,syn_bus_link_000995,synthetic,10.71,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000996,syn_bus_link_000996,synthetic,31.05,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000997,syn_bus_link_000997,synthetic,12.254,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000998,syn_bus_link_000998,synthetic,25.297,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_000999,syn_bus_link_000999,synthetic,15.243,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001000,syn_bus_link_001000,synthetic,18.004,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001001,syn_bus_link_001001,synthetic,55.256,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001002,syn_bus_link_001002,synthetic,10.797,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001003,syn_bus_link_001003,synthetic,21.908,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001004,syn_bus_link_001004,synthetic,14.396,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001005,syn_bus_link_001005,synthetic,22.64,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001014,syn_bus_link_001014,synthetic,78.524,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001015,syn_bus_link_001015,synthetic,67.281,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001016,syn_bus_link_001016,synthetic,17.059,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001022,syn_bus_link_001022,synthetic,42.504,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001025,syn_bus_link_001025,synthetic,59.517,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001026,syn_bus_link_001026,synthetic,44.685,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001027,syn_bus_link_001027,synthetic,16.963,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001030,syn_bus_link_001030,synthetic,69.74,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001031,syn_bus_link_001031,synthetic,69.74,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001032,syn_bus_link_001032,synthetic,15.737,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001033,syn_bus_link_001033,synthetic,36.113,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001034,syn_bus_link_001034,synthetic,51.972,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001035,syn_bus_link_001035,synthetic,7.83,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001036,syn_bus_link_001036,synthetic,54.346,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001037,syn_bus_link_001037,synthetic,43.846,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001038,syn_bus_link_001038,synthetic,43.846,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001039,syn_bus_link_001039,synthetic,11.037,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001040,syn_bus_link_001040,synthetic,82.413,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001041,syn_bus_link_001041,synthetic,46.475,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001042,syn_bus_link_001042,synthetic,43.397,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001043,syn_bus_link_001043,synthetic,43.397,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001044,syn_bus_link_001044,synthetic,52.778,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001045,syn_bus_link_001045,synthetic,77.361,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001046,syn_bus_link_001046,synthetic,26.168,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001047,syn_bus_link_001047,synthetic,59.548,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001048,syn_bus_link_001048,synthetic,76.188,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001049,syn_bus_link_001049,synthetic,57.463,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001050,syn_bus_link_001050,synthetic,14.344,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001051,syn_bus_link_001051,synthetic,60.041,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001052,syn_bus_link_001052,synthetic,62.674,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001053,syn_bus_link_001053,synthetic,17.169,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001054,syn_bus_link_001054,synthetic,56.195,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001055,syn_bus_link_001055,synthetic,72.244,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001056,syn_bus_link_001056,synthetic,54.626,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001057,syn_bus_link_001057,synthetic,54.626,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001058,syn_bus_link_001058,synthetic,54.531,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001059,syn_bus_link_001059,synthetic,56.918,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001060,syn_bus_link_001060,synthetic,43.397,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001061,syn_bus_link_001061,synthetic,43.397,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001062,syn_bus_link_001062,synthetic,56.248,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001063,syn_bus_link_001063,synthetic,56.248,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001064,syn_bus_link_001064,synthetic,19.759,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001065,syn_bus_link_001065,synthetic,11.058,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001066,syn_bus_link_001066,synthetic,77.908,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001067,syn_bus_link_001067,synthetic,59.46,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001068,syn_bus_link_001068,synthetic,59.46,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001069,syn_bus_link_001069,synthetic,41.631,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001070,syn_bus_link_001070,synthetic,41.631,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001071,syn_bus_link_001071,synthetic,55.839,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001072,syn_bus_link_001072,synthetic,52.922,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001073,syn_bus_link_001073,synthetic,36.832,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001076,syn_bus_link_001076,synthetic,21.269,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001088,syn_bus_link_001088,synthetic,27.985,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001089,syn_bus_link_001089,synthetic,23.572,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001090,syn_bus_link_001090,synthetic,9.426,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001091,syn_bus_link_001091,synthetic,6.025,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001092,syn_bus_link_001092,synthetic,10.334,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001093,syn_bus_link_001093,synthetic,13.199,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001094,syn_bus_link_001094,synthetic,26.52,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001095,syn_bus_link_001095,synthetic,67.537,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001096,syn_bus_link_001096,synthetic,25.123,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001097,syn_bus_link_001097,synthetic,7.742,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001098,syn_bus_link_001098,synthetic,14.192,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001099,syn_bus_link_001099,synthetic,24.849,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001100,syn_bus_link_001100,synthetic,48.619,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001101,syn_bus_link_001101,synthetic,48.493,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001102,syn_bus_link_001102,synthetic,21.811,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001112,syn_bus_link_001112,synthetic,70.155,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001113,syn_bus_link_001113,synthetic,13.199,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001114,syn_bus_link_001114,synthetic,10.334,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001115,syn_bus_link_001115,synthetic,6.025,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001116,syn_bus_link_001116,synthetic,9.426,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001117,syn_bus_link_001117,synthetic,15.247,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001118,syn_bus_link_001118,synthetic,51.427,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001151,syn_bus_link_001151,synthetic,36.742,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001154,syn_bus_link_001154,synthetic,26.437,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001181,syn_bus_link_001181,synthetic,51.289,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001182,syn_bus_link_001182,synthetic,45.853,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001186,syn_bus_link_001186,synthetic,48.536,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001187,syn_bus_link_001187,synthetic,59.778,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001332,syn_bus_link_001332,synthetic,78.305,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001336,syn_bus_link_001336,synthetic,71.046,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001337,syn_bus_link_001337,synthetic,25.192,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001349,syn_bus_link_001349,synthetic,27.961,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001350,syn_bus_link_001350,synthetic,58.577,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001351,syn_bus_link_001351,synthetic,56.121,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001352,syn_bus_link_001352,synthetic,56.121,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001353,syn_bus_link_001353,synthetic,10.26,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001354,syn_bus_link_001354,synthetic,23.284,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001355,syn_bus_link_001355,synthetic,66.62,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001358,syn_bus_link_001358,synthetic,30.633,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001360,syn_bus_link_001360,synthetic,8.639,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001366,syn_bus_link_001366,synthetic,20.871,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001375,syn_bus_link_001375,synthetic,41.64,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001376,syn_bus_link_001376,synthetic,74.763,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001398,syn_bus_link_001398,synthetic,42.846,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001399,syn_bus_link_001399,synthetic,42.846,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001400,syn_bus_link_001400,synthetic,13.301,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001401,syn_bus_link_001401,synthetic,16.803,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001402,syn_bus_link_001402,synthetic,31.485,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001403,syn_bus_link_001403,synthetic,69.933,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001404,syn_bus_link_001404,synthetic,65.348,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001405,syn_bus_link_001405,synthetic,53.878,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001406,syn_bus_link_001406,synthetic,53.878,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001407,syn_bus_link_001407,synthetic,14.151,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001410,syn_bus_link_001410,synthetic,64.395,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001413,syn_bus_link_001413,synthetic,59.412,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001414,syn_bus_link_001414,synthetic,5.932,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001415,syn_bus_link_001415,synthetic,8.913,50.004,22.0,22.0,3600,1,true
busprio_syn_bus_link_001416,syn_bus_link_001416,synthetic,22.327,50.004,22.0,22.0,3600,1,true
