fare_scope,operator,matsim_line_id,matsim_route_id,official_route_id,official_route_sequence,official_direction,boarding_stop_id,alighting_stop_id,passenger_type,payment_medium,service_class,day_type,time_period,published_fare_hkd,currency,fare_amount_role,cost_component,cost_source,cost_effective_date,cost_effective_date_status,source_revision_cutoff_date,source_download_date,source_record_id,source_record_ids_json,source_file,source_sha256,candidate_count,distinct_amount_count,record_status,candidate_records_json,mapping_status,mapping_quality,cost_quality,cost_applicability_status,matching_method,unresolved_reason
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2006641,gmb_2006641_1,2006641,1,1,20001162,20001163,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:835969|fare_attributes.txt:824704|fare_id:2006641-1-3-4"",""gtfs:fare_rules.txt:836488|fare_attributes.txt:826510|fare_id:2006641-2-20-21""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":824704,""fare_id"":""2006641-1-3-4"",""fare_rule_line"":835969,""price"":6.9},{""fare_attribute_line"":826510,""fare_id"":""2006641-2-20-21"",""fare_rule_line"":836488,""price"":6.9}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2006641,gmb_2006641_2,2006641,2,2,20001162,20001163,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:835969|fare_attributes.txt:824704|fare_id:2006641-1-3-4"",""gtfs:fare_rules.txt:836488|fare_attributes.txt:826510|fare_id:2006641-2-20-21""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":824704,""fare_id"":""2006641-1-3-4"",""fare_rule_line"":835969,""price"":6.9},{""fare_attribute_line"":826510,""fare_id"":""2006641-2-20-21"",""fare_rule_line"":836488,""price"":6.9}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007365,gmb_2007365_1,2007365,1,1,20015380,20015381,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:842540|fare_attributes.txt:831558|fare_id:2007365-1-6-7"",""gtfs:fare_rules.txt:842549|fare_attributes.txt:831567|fare_id:2007365-2-2-3""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":831558,""fare_id"":""2007365-1-6-7"",""fare_rule_line"":842540,""price"":5.5},{""fare_attribute_line"":831567,""fare_id"":""2007365-2-2-3"",""fare_rule_line"":842549,""price"":5.5}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007365,gmb_2007365_2,2007365,2,2,20015380,20015381,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:842540|fare_attributes.txt:831558|fare_id:2007365-1-6-7"",""gtfs:fare_rules.txt:842549|fare_attributes.txt:831567|fare_id:2007365-2-2-3""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":831558,""fare_id"":""2007365-1-6-7"",""fare_rule_line"":842540,""price"":5.5},{""fare_attribute_line"":831567,""fare_id"":""2007365-2-2-3"",""fare_rule_line"":842549,""price"":5.5}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007367,gmb_2007367_1,2007367,1,1,20015380,20015381,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:842612|fare_attributes.txt:830838|fare_id:2007367-1-8-9"",""gtfs:fare_rules.txt:842623|fare_attributes.txt:830849|fare_id:2007367-2-2-3""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":830838,""fare_id"":""2007367-1-8-9"",""fare_rule_line"":842612,""price"":7.0},{""fare_attribute_line"":830849,""fare_id"":""2007367-2-2-3"",""fare_rule_line"":842623,""price"":7.0}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007367,gmb_2007367_2,2007367,2,2,20015380,20015381,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:842612|fare_attributes.txt:830838|fare_id:2007367-1-8-9"",""gtfs:fare_rules.txt:842623|fare_attributes.txt:830849|fare_id:2007367-2-2-3""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":830838,""fare_id"":""2007367-1-8-9"",""fare_rule_line"":842612,""price"":7.0},{""fare_attribute_line"":830849,""fare_id"":""2007367-2-2-3"",""fare_rule_line"":842623,""price"":7.0}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007827,gmb_2007827_1,2007827,1,1,20015706,20015729,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:845980|fare_attributes.txt:833950|fare_id:2007827-1-1-4"",""gtfs:fare_rules.txt:845983|fare_attributes.txt:865953|fare_id:2007827-1-1-7""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":833950,""fare_id"":""2007827-1-1-4"",""fare_rule_line"":845980,""price"":5.7},{""fare_attribute_line"":865953,""fare_id"":""2007827-1-1-7"",""fare_rule_line"":845983,""price"":5.7}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007827,gmb_2007827_1,2007827,1,1,20015706,20015730,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:845979|fare_attributes.txt:833949|fare_id:2007827-1-1-3"",""gtfs:fare_rules.txt:845984|fare_attributes.txt:865954|fare_id:2007827-1-1-8""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":833949,""fare_id"":""2007827-1-1-3"",""fare_rule_line"":845979,""price"":5.7},{""fare_attribute_line"":865954,""fare_id"":""2007827-1-1-8"",""fare_rule_line"":845984,""price"":5.7}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007827,gmb_2007827_1,2007827,1,1,20015729,20015706,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846007|fare_attributes.txt:865971|fare_id:2007827-1-4-10"",""gtfs:fare_rules.txt:846019|fare_attributes.txt:833969|fare_id:2007827-1-7-10""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":865971,""fare_id"":""2007827-1-4-10"",""fare_rule_line"":846007,""price"":5.7},{""fare_attribute_line"":833969,""fare_id"":""2007827-1-7-10"",""fare_rule_line"":846019,""price"":5.7}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007827,gmb_2007827_1,2007827,1,1,20015729,20015707,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846006|fare_attributes.txt:865970|fare_id:2007827-1-4-9"",""gtfs:fare_rules.txt:846018|fare_attributes.txt:833968|fare_id:2007827-1-7-9""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":865970,""fare_id"":""2007827-1-4-9"",""fare_rule_line"":846006,""price"":5.7},{""fare_attribute_line"":833968,""fare_id"":""2007827-1-7-9"",""fare_rule_line"":846018,""price"":5.7}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007827,gmb_2007827_1,2007827,1,1,20015729,20015730,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846005|fare_attributes.txt:865969|fare_id:2007827-1-4-8"",""gtfs:fare_rules.txt:846017|fare_attributes.txt:833967|fare_id:2007827-1-7-8""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":865969,""fare_id"":""2007827-1-4-8"",""fare_rule_line"":846005,""price"":5.7},{""fare_attribute_line"":833967,""fare_id"":""2007827-1-7-8"",""fare_rule_line"":846017,""price"":5.7}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007827,gmb_2007827_1,2007827,1,1,20015730,20015706,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846001|fare_attributes.txt:865966|fare_id:2007827-1-3-10"",""gtfs:fare_rules.txt:846021|fare_attributes.txt:833971|fare_id:2007827-1-8-10""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":865966,""fare_id"":""2007827-1-3-10"",""fare_rule_line"":846001,""price"":5.7},{""fare_attribute_line"":833971,""fare_id"":""2007827-1-8-10"",""fare_rule_line"":846021,""price"":5.7}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007827,gmb_2007827_1,2007827,1,1,20015730,20015707,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846000|fare_attributes.txt:865965|fare_id:2007827-1-3-9"",""gtfs:fare_rules.txt:846020|fare_attributes.txt:833970|fare_id:2007827-1-8-9""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":865965,""fare_id"":""2007827-1-3-9"",""fare_rule_line"":846000,""price"":5.7},{""fare_attribute_line"":833970,""fare_id"":""2007827-1-8-9"",""fare_rule_line"":846020,""price"":5.7}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007827,gmb_2007827_1,2007827,1,1,20015730,20015729,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:845995|fare_attributes.txt:833955|fare_id:2007827-1-3-4"",""gtfs:fare_rules.txt:845998|fare_attributes.txt:865963|fare_id:2007827-1-3-7""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":833955,""fare_id"":""2007827-1-3-4"",""fare_rule_line"":845995,""price"":5.7},{""fare_attribute_line"":865963,""fare_id"":""2007827-1-3-7"",""fare_rule_line"":845998,""price"":5.7}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007827,gmb_2007827_1,2007827,1,1,20015776,20015729,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:845988|fare_attributes.txt:833953|fare_id:2007827-1-2-4"",""gtfs:fare_rules.txt:845991|fare_attributes.txt:865958|fare_id:2007827-1-2-7""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":833953,""fare_id"":""2007827-1-2-4"",""fare_rule_line"":845988,""price"":5.7},{""fare_attribute_line"":865958,""fare_id"":""2007827-1-2-7"",""fare_rule_line"":845991,""price"":5.7}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007827,gmb_2007827_1,2007827,1,1,20015776,20015730,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:845987|fare_attributes.txt:833952|fare_id:2007827-1-2-3"",""gtfs:fare_rules.txt:845992|fare_attributes.txt:865959|fare_id:2007827-1-2-8""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":833952,""fare_id"":""2007827-1-2-3"",""fare_rule_line"":845987,""price"":5.7},{""fare_attribute_line"":865959,""fare_id"":""2007827-1-2-8"",""fare_rule_line"":845992,""price"":5.7}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007830,gmb_2007830_1,2007830,1,1,20001230,20001231,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846222|fare_attributes.txt:834745|fare_id:2007830-1-10-11"",""gtfs:fare_rules.txt:846228|fare_attributes.txt:866788|fare_id:2007830-1-10-17""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":834745,""fare_id"":""2007830-1-10-11"",""fare_rule_line"":846222,""price"":6.8},{""fare_attribute_line"":866788,""fare_id"":""2007830-1-10-17"",""fare_rule_line"":846228,""price"":6.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007830,gmb_2007830_1,2007830,1,1,20001567,20001231,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846089|fare_attributes.txt:834010|fare_id:2007830-1-3-11"",""gtfs:fare_rules.txt:846095|fare_attributes.txt:866004|fare_id:2007830-1-3-17""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":834010,""fare_id"":""2007830-1-3-11"",""fare_rule_line"":846089,""price"":6.8},{""fare_attribute_line"":866004,""fare_id"":""2007830-1-3-17"",""fare_rule_line"":846095,""price"":6.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007830,gmb_2007830_1,2007830,1,1,20001567,20002297,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846087|fare_attributes.txt:834008|fare_id:2007830-1-3-9"",""gtfs:fare_rules.txt:846094|fare_attributes.txt:866003|fare_id:2007830-1-3-16""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":834008,""fare_id"":""2007830-1-3-9"",""fare_rule_line"":846087,""price"":6.8},{""fare_attribute_line"":866003,""fare_id"":""2007830-1-3-16"",""fare_rule_line"":846094,""price"":6.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007830,gmb_2007830_1,2007830,1,1,20002235,20001231,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846066|fare_attributes.txt:834000|fare_id:2007830-1-2-11"",""gtfs:fare_rules.txt:846072|fare_attributes.txt:865991|fare_id:2007830-1-2-17""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":834000,""fare_id"":""2007830-1-2-11"",""fare_rule_line"":846066,""price"":6.8},{""fare_attribute_line"":865991,""fare_id"":""2007830-1-2-17"",""fare_rule_line"":846072,""price"":6.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007830,gmb_2007830_1,2007830,1,1,20002235,20002297,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846064|fare_attributes.txt:833998|fare_id:2007830-1-2-9"",""gtfs:fare_rules.txt:846071|fare_attributes.txt:865990|fare_id:2007830-1-2-16""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":833998,""fare_id"":""2007830-1-2-9"",""fare_rule_line"":846064,""price"":6.8},{""fare_attribute_line"":865990,""fare_id"":""2007830-1-2-16"",""fare_rule_line"":846071,""price"":6.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007830,gmb_2007830_1,2007830,1,1,20002236,20001231,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846111|fare_attributes.txt:834019|fare_id:2007830-1-4-11"",""gtfs:fare_rules.txt:846117|fare_attributes.txt:866017|fare_id:2007830-1-4-17""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":834019,""fare_id"":""2007830-1-4-11"",""fare_rule_line"":846111,""price"":6.8},{""fare_attribute_line"":866017,""fare_id"":""2007830-1-4-17"",""fare_rule_line"":846117,""price"":6.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007830,gmb_2007830_1,2007830,1,1,20002236,20002297,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846109|fare_attributes.txt:834017|fare_id:2007830-1-4-9"",""gtfs:fare_rules.txt:846116|fare_attributes.txt:866016|fare_id:2007830-1-4-16""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":834017,""fare_id"":""2007830-1-4-9"",""fare_rule_line"":846109,""price"":6.8},{""fare_attribute_line"":866016,""fare_id"":""2007830-1-4-16"",""fare_rule_line"":846116,""price"":6.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007830,gmb_2007830_1,2007830,1,1,20002237,20001231,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846132|fare_attributes.txt:834027|fare_id:2007830-1-5-11"",""gtfs:fare_rules.txt:846138|fare_attributes.txt:866723|fare_id:2007830-1-5-17""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":834027,""fare_id"":""2007830-1-5-11"",""fare_rule_line"":846132,""price"":6.8},{""fare_attribute_line"":866723,""fare_id"":""2007830-1-5-17"",""fare_rule_line"":846138,""price"":6.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007830,gmb_2007830_1,2007830,1,1,20002237,20002297,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846130|fare_attributes.txt:834025|fare_id:2007830-1-5-9"",""gtfs:fare_rules.txt:846137|fare_attributes.txt:866722|fare_id:2007830-1-5-16""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":834025,""fare_id"":""2007830-1-5-9"",""fare_rule_line"":846130,""price"":6.8},{""fare_attribute_line"":866722,""fare_id"":""2007830-1-5-16"",""fare_rule_line"":846137,""price"":6.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2007830,gmb_2007830_1,2007830,1,1,20002238,20001231,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:846152|fare_attributes.txt:834034|fare_id:2007830-1-6-11"",""gtfs:fare_rules.txt:846158|fare_attributes.txt:866736|fare_id:2007830-1-6-17""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":834034,""fare_id"":""2007830-1-6-11"",""fare_rule_line"":846152,""price"":6.8},{""fare_attribute_line"":866736,""fare_id"":""2007830-1-6-17"",""fare_rule_line"":846158,""price"":6.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
