matsim_stop_facility_id,official_stop_id,official_stop_name,in_gtfs,in_gmb_json,matsim_route_occurrence_count,candidate_count,candidate_cardinality,mapping_status,mapping_quality,matching_method,evidence,unresolved_reason
pt_gmb_20009766_4dc3235eed__f3eb5f1928_013,20009766,"Fung Yiu King Hospital, Sandy Bay Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009766_8081b8e72b__b2e36d8d82_002,20009766,"Fung Yiu King Hospital, Sandy Bay Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009766_9a4524374e__7f4e52c2d7_002,20009766,"Fung Yiu King Hospital, Sandy Bay Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009766_9a4524374e__92b2aacf52_002,20009766,"Fung Yiu King Hospital, Sandy Bay Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009766_9a4524374e__c6beb660e1_002,20009766,"Fung Yiu King Hospital, Sandy Bay Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009799_acccbc3632__31ef224577_001,20009799,"Bel-air Phase 2, Cyperport Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009799_acccbc3632__e5ac392c32_004,20009799,"Bel-air Phase 2, Cyperport Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009804_18d4d06811__f1ff6dd65f_002,20009804,"Nam Long Shan Road Cooked Food Market, Nam Long Shan Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009804_27ea74a584__69343572da_002,20009804,"Nam Long Shan Road Cooked Food Market, Nam Long Shan Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009804_27ea74a584__7f4e52c2d7_011,20009804,"Nam Long Shan Road Cooked Food Market, Nam Long Shan Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009805_63ecdf5dfa__7f4e52c2d7_006,20009805,"Victoria Road, opposite Victoria Road Zone Sub-station",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009810_9dd5c0cb44__f3eb5f1928_009,20009810,"Baguio Villa, Victoria Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009832_1ebde30a93__0abb05c4a8_002,20009832,No.178 Aberdeen Main Road,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009832_1ebde30a93__0b08e5d613_002,20009832,No.178 Aberdeen Main Road,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009832_1ebde30a93__3d0623031e_002,20009832,No.178 Aberdeen Main Road,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009832_1ebde30a93__51b48d4cb6_001,20009832,No.178 Aberdeen Main Road,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009832_1ebde30a93__e4976ab4ff_002,20009832,No.178 Aberdeen Main Road,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009832_1ebde30a93__f4a6636af8_002,20009832,No.178 Aberdeen Main Road,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009832_1ebde30a93__ffb1700784_002,20009832,No.178 Aberdeen Main Road,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009865_363726896d__348377ad86_007,20009865,"Tin Wan Street, outside Tin Wan Shopping Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009865_363726896d__68849a88e9_002,20009865,"Tin Wan Street, outside Tin Wan Shopping Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009865_363726896d__d298322ac7_005,20009865,"Tin Wan Street, outside Tin Wan Shopping Centre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009868_b22afbf10d__68849a88e9_003,20009868,"Shek Pai Wan Road, near Tin Wan Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009870_07b0a62852__d298322ac7_002,20009870,"Wu Nam Street, outside Ping On House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009898_1e2ede2b96__11096e7360_001,20009898,"Bailey Street, near Po Leung Kuk Ngan Po Ling College",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009898_1e2ede2b96__a199d9e018_008,20009898,"Bailey Street, near Po Leung Kuk Ngan Po Ling College",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009901_776544dd3c__11096e7360_010,20009901,"Austin Road, near St. Mary's Canossian College",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009903_784bb30fc3__51c63ae5e4_000,20009903,"Tai fung Street, Near Tung Sing Building",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009903_784bb30fc3__876524bf4a_000,20009903,"Tai fung Street, Near Tung Sing Building",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009903_784bb30fc3__d96079155c_008,20009903,"Tai fung Street, Near Tung Sing Building",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009904_f7713a6f3a__a9b11eee23_011,20009904,"Austin Road, near Chong Tak Building",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009931_1fbb25b1ec__348377ad86_003,20009931,"Tin Wan Estate Road, outside Tin Hong House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009966_63686a3f37__29ef4b21f7_010,20009966,Ning Po No. 2 College,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009967_1b17a2ac6d__29ef4b21f7_007,20009967,Sau Mau Ping Police Station,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009972_f0dddbc956__0bb208e1e8_006,20009972,Ma Yau Tong,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009974_3c9c0327f6__0bb208e1e8_011,20009974,Ning Po No. 2 College,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009975_ba94531fda__0bb208e1e8_013,20009975,Sau Mau Ping Police Station,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009976_a424a4ff8a__0bb208e1e8_014,20009976,"Hamden Court, Hong Ning Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009977_a424a4ff8a__0bb208e1e8_015,20009977,"Connie Towers, Hong Ning Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009978_454747d282__0bb208e1e8_016,20009978,Hong Ning Road Recreation Ground,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009979_2f8f332d8d__0bb208e1e8_018,20009979,Ngau Tau Kok Station,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20009979_2f8f332d8d__61070b81c2_008,20009979,Ngau Tau Kok Station,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010003_607d5d6b99__29ef4b21f7_001,20010003,Zero Carbon Building,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010003_607d5d6b99__944e64c5a5_001,20010003,Zero Carbon Building,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010007_1b17a2ac6d__29ef4b21f7_008,20010007,Ko Lui Secondary School,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010030_b06435996c__3f4fc9a505_019,20010030,"Chi Fu Road, outside block no. 15",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010030_b357e5b6cf__11b45167d2_001,20010030,"Chi Fu Road, outside block no. 14",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010030_b357e5b6cf__9bf714d824_001,20010030,"Chi Fu Road, outside block no. 14",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010034_b06435996c__991da599c8_019,20010034,"Chi Fu Road, outside block no. 15",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010034_b06435996c__a5c273a482_019,20010034,"Chi Fu Road, outside block no. 15",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010063_1eb2c87db2__11096e7360_006,20010063,"Hung Lok Road, near Harbourview Horizon",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010063_1eb2c87db2__a9b11eee23_001,20010063,"Hung Lok Road, near Harbourview Horizon",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010064_3561551067__11096e7360_016,20010064,"Jordan Road, near West Kowloon Station",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010064_3561551067__e27fcdb271_035,20010064,"Jordan Road, near West Kowloon Station",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010065_0d31700a8d__982cef055d_014,20010065,"Ma Tau Wai Road, near Shek Tong Street",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010066_892963e587__a9b11eee23_008,20010066,"Canton Road, near The Victoria Tower",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010067_566dc726e9__a9b11eee23_010,20010067,"Austin Road West, near West Kowloon Station",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010098_f9edc4fe03__bdfa9a5b7a_002,20010098,Sam Mun Tsai Road near Sha Lan Road,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010099_70257ab343__bdfa9a5b7a_003,20010099,Sam Mun Tsai Road The Beverly Hills,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010130_e0dbd7d46b__44948a5aad_000,20010130,"Shun On Road, near Tin Wing House, Shun Tin Estate",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010132_d3c990f663__16c8bd8744_008,20010132,"Clear Water Bay Road, near Ngau Chi Wan Municipal Services Building",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010135_0cae660657__ea731bff2b_000,20010135,"Lee On Lane, near Shun Lee Disciplined Services Quarters",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010135_57086568b1__ea731bff2b_014,20010135,"Lee On Lane, near Society of Boy's Centre Shing Tak Centre School",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010163_4be6c6c91d__26b08e8532_001,20010163,"Tai Wai Road outside Mei Fung House, Mei Lam Estate",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010164_cacbb46ed2__620d9fcf2b_000,20010164,Fo Tan (Chun Yeung Estate),True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010164_cacbb46ed2__e408711526_002,20010164,Fo Tan (Chun Yeung Estate),True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010195_1a1df65654__79cd0e8b57_010,20010195,Shek Yam Bus Terminus,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010195_1a1df65654__855bae6eae_000,20010195,Shek Yam Bus Terminus,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010195_1a1df65654__ecd7869ae1_014,20010195,Shek Yam Bus Terminus,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010231_78ace5c664__0f4de3e1f1_005,20010231,"Cheung Sha Wan Road, outside Cheung Sha Wan Government Offices",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010231_78ace5c664__e2784cd620_005,20010231,"Cheung Sha Wan Road, outside Cheung Sha Wan Government Offices",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010246_3bd6b49a4a__e2784cd620_003,20010246,Yen Chow Street near Yee Kuk Street,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010261_10427111b8__284df9493b_004,20010261,"Wah King Street, opposite to Wah King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010261_10427111b8__d3e27c8b95_010,20010261,"Wah King Street, opposite to Wah King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010264_0a26f984a4__d3e27c8b95_011,20010264,"Pok Fu Lam Road, opposite to Pokfulam Village",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010271_942134020f__284df9493b_009,20010271,"Ap Lei Chau Bridge Road, near Lee Chi Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010272_0e4c7a7d6c__284df9493b_010,20010272,"Ap Lei Chau Bridge Road, opposite to Lei Chak House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010276_ad51d0f21d__1f4186e7bf_003,20010276,"Wah Fu Road, outside Wah Fu (II) Commercial Complex",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010277_984083589a__1f4186e7bf_005,20010277,"Wah Fu Road, Wah Fu (South)",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010278_87a96a52ef__0540608fe0_004,20010278,"Wah Fu Road, outside Wah On House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010278_87a96a52ef__1f4186e7bf_006,20010278,"Wah Fu Road, outside Wah On House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010278_87a96a52ef__473ac68af3_004,20010278,"Wah Fu Road, outside Wah On House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010278_87a96a52ef__a37dc6a555_004,20010278,"Wah Fu Road, outside Wah On House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010300_4f9a40f883__f4095a2186_001,20010300,Leighton Road No. 28-30 (Near Fung Shing Restaurant),True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010301_faee074ff5__f4095a2186_003,20010301,"Near opposite of Sing Woo Building, Sing Woo Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010302_cd04a32840__f4095a2186_004,20010302,Sing Wo Road No. 45 (HSBC),True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010308_773afaf7c0__1ddace67a9_002,20010308,"Near Happy Valley Post Office, Sing Woo Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010309_5d7428af2d__1ddace67a9_003,20010309,"Near Fine Mansion, Village Road",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20010310_b567ffc9a2__1ddace67a9_004,20010310,Wang Tak Street No.2,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
