matsim_line_id,matsim_route_id,official_route_id,matsim_route_suffix,official_json_route_sequence,schedule_stop_count,official_pattern_stop_count,candidate_count,candidate_cardinality,complete_stop_sequence_exact,route_suffix_matches_routeSeq,route_suffix_used_as_evidence,direction_status,prior_direction_status,prior_mapping_status,prior_mapping_quality,current_mapping_status,current_mapping_quality,upgrade_status,matching_method,evidence,unresolved_reason
line_gmb_2005880,gmb_2005880_2,2005880,2,2,17,17,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20013966"",""20013967"",""20013968"",""20013969"",""20013970"",""20013971"",""20013972"",""20012376"",""20000585"",""20013973"",""20013974"",""20012713"",""20013975"",""20013976"",""20013977"",""20012421"",""20001099""],""schedule_stop_ids"":[""20013966"",""20013967"",""20013968"",""20013969"",""20013970"",""20013971"",""20013972"",""20012376"",""20000585"",""20013973"",""20013974"",""20012713"",""20013975"",""20013976"",""20013977"",""20012421"",""20001099""]}",
line_gmb_2005913,gmb_2005913_1,2005913,1,1,6,6,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20013869"",""20014069"",""20014056"",""20014072"",""20000633"",""20013869""],""schedule_stop_ids"":[""20013869"",""20014069"",""20014056"",""20014072"",""20000633"",""20013869""]}",
line_gmb_2005914,gmb_2005914_1,2005914,1,1,10,10,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20013869"",""20014069"",""20014056"",""20014070"",""20014058"",""20014059"",""20014071"",""20014072"",""20000633"",""20013869""],""schedule_stop_ids"":[""20013869"",""20014069"",""20014056"",""20014070"",""20014058"",""20014059"",""20014071"",""20014072"",""20000633"",""20013869""]}",
line_gmb_2005946,gmb_2005946_1,2005946,1,1,8,8,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014089"",""20014090"",""20014091"",""20012087"",""20014072"",""20014092"",""20014093"",""20014094""],""schedule_stop_ids"":[""20014089"",""20014090"",""20014091"",""20012087"",""20014072"",""20014092"",""20014093"",""20014094""]}",
line_gmb_2005947,gmb_2005947_1,2005947,1,1,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014095"",""20014096"",""20014090"",""20014091"",""20012087"",""20014072"",""20014092"",""20014093"",""20014097""],""schedule_stop_ids"":[""20014095"",""20014096"",""20014090"",""20014091"",""20012087"",""20014072"",""20014092"",""20014093"",""20014097""]}",
line_gmb_2005949,gmb_2005949_1,2005949,1,1,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014096"",""20014090"",""20014091"",""20012087"",""20014072"",""20014092"",""20014093""],""schedule_stop_ids"":[""20014096"",""20014090"",""20014091"",""20012087"",""20014072"",""20014092"",""20014093""]}",
line_gmb_2005979,gmb_2005979_1,2005979,1,1,10,10,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014122"",""20012810"",""20014123"",""20014124"",""20014125"",""20014126"",""20001737"",""20012804"",""20011992"",""20013696""],""schedule_stop_ids"":[""20014122"",""20012810"",""20014123"",""20014124"",""20014125"",""20014126"",""20001737"",""20012804"",""20011992"",""20013696""]}",
line_gmb_2005979,gmb_2005979_2,2005979,2,2,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20013696"",""20012806"",""20012807"",""20014127"",""20001740"",""20012808"",""20014122""],""schedule_stop_ids"":[""20013696"",""20012806"",""20012807"",""20014127"",""20001740"",""20012808"",""20014122""]}",
line_gmb_2006012,gmb_2006012_1,2006012,1,1,32,32,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014154"",""20014129"",""20014130"",""20014131"",""20014132"",""20014133"",""20014134"",""20003072"",""20014135"",""20014136"",""20014137"",""20014138"",""20014139"",""20014140"",""20014141"",""20012437"",""20014142"",""20014143"",""20014144"",""20014145"",""20016234"",""20007435"",""20014147"",""20014148"",""20014149"",""20014150"",""20014151"",""20001020"",""20014152"",""20012069"",""20021811"",""20014128""],""schedule_stop_ids"":[""20014154"",""20014129"",""20014130"",""20014131"",""20014132"",""20014133"",""20014134"",""20003072"",""20014135"",""20014136"",""20014137"",""20014138"",""20014139"",""20014140"",""20014141"",""20012437"",""20014142"",""20014143"",""20014144"",""20014145"",""20016234"",""20007435"",""20014147"",""20014148"",""20014149"",""20014150"",""20014151"",""20001020"",""20014152"",""20012069"",""20021811"",""20014128""]}",
line_gmb_2006045,gmb_2006045_1,2006045,1,1,16,16,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20003363"",""20014155"",""20014156"",""20014157"",""20014158"",""20014159"",""20014160"",""20014161"",""20014162"",""20014163"",""20014164"",""20014165"",""20014166"",""20014167"",""20012112"",""20014168""],""schedule_stop_ids"":[""20003363"",""20014155"",""20014156"",""20014157"",""20014158"",""20014159"",""20014160"",""20014161"",""20014162"",""20014163"",""20014164"",""20014165"",""20014166"",""20014167"",""20012112"",""20014168""]}",
line_gmb_2006045,gmb_2006045_2,2006045,2,2,8,8,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014168"",""20014188"",""20014189"",""20014190"",""20014191"",""20014192"",""20014193"",""20003363""],""schedule_stop_ids"":[""20014168"",""20014188"",""20014189"",""20014190"",""20014191"",""20014192"",""20014193"",""20003363""]}",
line_gmb_2006078,gmb_2006078_1,2006078,1,1,11,11,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014194"",""20014195"",""20014196"",""20014651"",""20014197"",""20014198"",""20014199"",""20014200"",""20014201"",""20012430"",""20003363""],""schedule_stop_ids"":[""20014194"",""20014195"",""20014196"",""20014651"",""20014197"",""20014198"",""20014199"",""20014200"",""20014201"",""20012430"",""20003363""]}",
line_gmb_2006078,gmb_2006078_2,2006078,2,2,13,13,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20003363"",""20014155"",""20014202"",""20014157"",""20014158"",""20014159"",""20014160"",""20014161"",""20014203"",""20014166"",""20014204"",""20014205"",""20014194""],""schedule_stop_ids"":[""20003363"",""20014155"",""20014202"",""20014157"",""20014158"",""20014159"",""20014160"",""20014161"",""20014203"",""20014166"",""20014204"",""20014205"",""20014194""]}",
line_gmb_2006079,gmb_2006079_1,2006079,1,1,17,17,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20003363"",""20014155"",""20014156"",""20014157"",""20014158"",""20014159"",""20014160"",""20014161"",""20014162"",""20014163"",""20014164"",""20014210"",""20014211"",""20014165"",""20012111"",""20014167"",""20014168""],""schedule_stop_ids"":[""20003363"",""20014155"",""20014156"",""20014157"",""20014158"",""20014159"",""20014160"",""20014161"",""20014162"",""20014163"",""20014164"",""20014210"",""20014211"",""20014165"",""20012111"",""20014167"",""20014168""]}",
line_gmb_2006079,gmb_2006079_2,2006079,2,2,16,16,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014168"",""20014188"",""20014189"",""20014190"",""20014167"",""20014212"",""20014485"",""20014213"",""20014198"",""20014199"",""20014200"",""20014486"",""20014487"",""20014214"",""20014488"",""20003363""],""schedule_stop_ids"":[""20014168"",""20014188"",""20014189"",""20014190"",""20014167"",""20014212"",""20014485"",""20014213"",""20014198"",""20014199"",""20014200"",""20014486"",""20014487"",""20014214"",""20014488"",""20003363""]}",
line_gmb_2006111,gmb_2006111_1,2006111,1,1,3,3,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20003363"",""20014162"",""20014164""],""schedule_stop_ids"":[""20003363"",""20014162"",""20014164""]}",
line_gmb_2006112,gmb_2006112_1,2006112,1,1,5,5,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20003363"",""20014157"",""20014158"",""20014160"",""20014215""],""schedule_stop_ids"":[""20003363"",""20014157"",""20014158"",""20014160"",""20014215""]}",
line_gmb_2006244,gmb_2006244_1,2006244,1,1,3,3,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014256"",""20016565"",""20014224""],""schedule_stop_ids"":[""20014256"",""20016565"",""20014224""]}",
line_gmb_2006276,gmb_2006276_1,2006276,1,1,14,14,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014287"",""20000446"",""20019966"",""20014289"",""20014290"",""20014291"",""20019967"",""20019968"",""20014292"",""20000453"",""20006090"",""20006092"",""20001082"",""20000454""],""schedule_stop_ids"":[""20014287"",""20000446"",""20019966"",""20014289"",""20014290"",""20014291"",""20019967"",""20019968"",""20014292"",""20000453"",""20006090"",""20006092"",""20001082"",""20000454""]}",
line_gmb_2006276,gmb_2006276_2,2006276,2,2,15,15,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20000454"",""20021026"",""20014305"",""20000458"",""20014306"",""20014307"",""20014308"",""20014309"",""20019970"",""20019966"",""20006099"",""20014310"",""20006100"",""20014311"",""20014287""],""schedule_stop_ids"":[""20000454"",""20021026"",""20014305"",""20000458"",""20014306"",""20014307"",""20014308"",""20014309"",""20019970"",""20019966"",""20006099"",""20014310"",""20006100"",""20014311"",""20014287""]}",
line_gmb_2006277,gmb_2006277_1,2006277,1,1,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014293"",""20014294"",""20014295"",""20014296"",""20014297"",""20020723"",""20020724"",""20014298"",""20014299""],""schedule_stop_ids"":[""20014293"",""20014294"",""20014295"",""20014296"",""20014297"",""20020723"",""20020724"",""20014298"",""20014299""]}",
line_gmb_2006277,gmb_2006277_2,2006277,2,2,8,8,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014299"",""20014298"",""20014297"",""20014300"",""20014295"",""20014301"",""20013059"",""20014293""],""schedule_stop_ids"":[""20014299"",""20014298"",""20014297"",""20014300"",""20014295"",""20014301"",""20013059"",""20014293""]}",
line_gmb_2006279,gmb_2006279_1,2006279,1,1,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014293"",""20014294"",""20014295"",""20014296"",""20014297"",""20014864"",""20014863""],""schedule_stop_ids"":[""20014293"",""20014294"",""20014295"",""20014296"",""20014297"",""20014864"",""20014863""]}",
line_gmb_2006279,gmb_2006279_2,2006279,2,2,8,8,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014863"",""20014864"",""20014297"",""20014300"",""20014295"",""20014301"",""20013059"",""20014293""],""schedule_stop_ids"":[""20014863"",""20014864"",""20014297"",""20014300"",""20014295"",""20014301"",""20013059"",""20014293""]}",
line_gmb_2006281,gmb_2006281_1,2006281,1,1,6,6,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014293"",""20014294"",""20014295"",""20014296"",""20014297"",""20014862""],""schedule_stop_ids"":[""20014293"",""20014294"",""20014295"",""20014296"",""20014297"",""20014862""]}",
line_gmb_2006281,gmb_2006281_2,2006281,2,2,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014862"",""20014297"",""20014300"",""20014295"",""20014301"",""20013059"",""20014293""],""schedule_stop_ids"":[""20014862"",""20014297"",""20014300"",""20014295"",""20014301"",""20013059"",""20014293""]}",
line_gmb_2006283,gmb_2006283_1,2006283,1,1,5,5,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014287"",""20000446"",""20014289"",""20001082"",""20000454""],""schedule_stop_ids"":[""20014287"",""20000446"",""20014289"",""20001082"",""20000454""]}",
line_gmb_2006309,gmb_2006309_1,2006309,1,1,16,16,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014320"",""20000411"",""20014321"",""20014322"",""20014323"",""20010463"",""20014324"",""20014326"",""20014327"",""20014328"",""20014329"",""20014330"",""20014331"",""20014332"",""20007352"",""20014333""],""schedule_stop_ids"":[""20014320"",""20000411"",""20014321"",""20014322"",""20014323"",""20010463"",""20014324"",""20014326"",""20014327"",""20014328"",""20014329"",""20014330"",""20014331"",""20014332"",""20007352"",""20014333""]}",
line_gmb_2006309,gmb_2006309_2,2006309,2,2,18,18,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014333"",""20014348"",""20007348"",""20000724"",""20014335"",""20014336"",""20014337"",""20014338"",""20016300"",""20014339"",""20014340"",""20007412"",""20000475"",""20014341"",""20014342"",""20014343"",""20014344"",""20014320""],""schedule_stop_ids"":[""20014333"",""20014348"",""20007348"",""20000724"",""20014335"",""20014336"",""20014337"",""20014338"",""20016300"",""20014339"",""20014340"",""20007412"",""20000475"",""20014341"",""20014342"",""20014343"",""20014344"",""20014320""]}",
line_gmb_2006312,gmb_2006312_1,2006312,1,1,14,14,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014320"",""20000411"",""20014321"",""20014322"",""20014323"",""20010463"",""20014324"",""20014326"",""20014327"",""20014328"",""20014329"",""20014330"",""20014331"",""20014332""],""schedule_stop_ids"":[""20014320"",""20000411"",""20014321"",""20014322"",""20014323"",""20010463"",""20014324"",""20014326"",""20014327"",""20014328"",""20014329"",""20014330"",""20014331"",""20014332""]}",
line_gmb_2006312,gmb_2006312_2,2006312,2,2,14,14,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014335"",""20014336"",""20014337"",""20014338"",""20016300"",""20014339"",""20014340"",""20007412"",""20000475"",""20014341"",""20014342"",""20014343"",""20014344"",""20014320""],""schedule_stop_ids"":[""20014335"",""20014336"",""20014337"",""20014338"",""20016300"",""20014339"",""20014340"",""20007412"",""20000475"",""20014341"",""20014342"",""20014343"",""20014344"",""20014320""]}",
line_gmb_2006314,gmb_2006314_1,2006314,1,1,13,13,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014320"",""20000411"",""20010463"",""20014324"",""20014326"",""20014327"",""20014328"",""20014329"",""20014330"",""20014331"",""20014332"",""20007352"",""20014333""],""schedule_stop_ids"":[""20014320"",""20000411"",""20010463"",""20014324"",""20014326"",""20014327"",""20014328"",""20014329"",""20014330"",""20014331"",""20014332"",""20007352"",""20014333""]}",
line_gmb_2006315,gmb_2006315_1,2006315,1,1,16,16,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014320"",""20000411"",""20014321"",""20014322"",""20014323"",""20010463"",""20014324"",""20014326"",""20014327"",""20014328"",""20014329"",""20014330"",""20014331"",""20014332"",""20006076"",""20007008""],""schedule_stop_ids"":[""20014320"",""20000411"",""20014321"",""20014322"",""20014323"",""20010463"",""20014324"",""20014326"",""20014327"",""20014328"",""20014329"",""20014330"",""20014331"",""20014332"",""20006076"",""20007008""]}",
line_gmb_2006315,gmb_2006315_2,2006315,2,2,17,17,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20007008"",""20006077"",""20000724"",""20014335"",""20014336"",""20014337"",""20014338"",""20016300"",""20014339"",""20014340"",""20007412"",""20000475"",""20014341"",""20014342"",""20014343"",""20014344"",""20014320""],""schedule_stop_ids"":[""20007008"",""20006077"",""20000724"",""20014335"",""20014336"",""20014337"",""20014338"",""20016300"",""20014339"",""20014340"",""20007412"",""20000475"",""20014341"",""20014342"",""20014343"",""20014344"",""20014320""]}",
line_gmb_2006317,gmb_2006317_1,2006317,1,1,13,13,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014320"",""20000411"",""20010463"",""20014324"",""20014326"",""20014327"",""20014328"",""20014329"",""20014330"",""20014331"",""20014332"",""20006076"",""20007008""],""schedule_stop_ids"":[""20014320"",""20000411"",""20010463"",""20014324"",""20014326"",""20014327"",""20014328"",""20014329"",""20014330"",""20014331"",""20014332"",""20006076"",""20007008""]}",
line_gmb_2006318,gmb_2006318_1,2006318,1,1,10,10,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014333"",""20014348"",""20007348"",""20000724"",""20014335"",""20014336"",""20014337"",""20014349"",""20014338"",""20014327""],""schedule_stop_ids"":[""20014333"",""20014348"",""20007348"",""20000724"",""20014335"",""20014336"",""20014337"",""20014349"",""20014338"",""20014327""]}",
line_gmb_2006318,gmb_2006318_2,2006318,2,2,10,10,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014327"",""20014328"",""20014329"",""20014330"",""20014331"",""20014350"",""20014332"",""20007352"",""20007353"",""20014333""],""schedule_stop_ids"":[""20014327"",""20014328"",""20014329"",""20014330"",""20014331"",""20014350"",""20014332"",""20007352"",""20007353"",""20014333""]}",
line_gmb_2006342,gmb_2006342_1,2006342,1,1,6,6,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001453"",""20014452"",""20001466"",""20014453"",""20014454"",""20001455""],""schedule_stop_ids"":[""20001453"",""20014452"",""20001466"",""20014453"",""20014454"",""20001455""]}",
line_gmb_2006342,gmb_2006342_2,2006342,2,2,4,4,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001455"",""20014455"",""20014456"",""20001453""],""schedule_stop_ids"":[""20001455"",""20014455"",""20014456"",""20001453""]}",
line_gmb_2006343,gmb_2006343_1,2006343,1,1,3,3,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20001455"",""20014456"",""20001453""],""schedule_stop_ids"":[""20001455"",""20014456"",""20001453""]}",
line_gmb_2006375,gmb_2006375_1,2006375,1,1,8,8,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014457"",""20014452"",""20001466"",""20018445"",""20001455"",""20014460"",""20014461"",""20014794""],""schedule_stop_ids"":[""20014457"",""20014452"",""20001466"",""20018445"",""20001455"",""20014460"",""20014461"",""20014794""]}",
line_gmb_2006375,gmb_2006375_2,2006375,2,2,6,6,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014794"",""20014463"",""20014464"",""20014465"",""20014456"",""20014457""],""schedule_stop_ids"":[""20014794"",""20014463"",""20014464"",""20014465"",""20014456"",""20014457""]}",
line_gmb_2006408,gmb_2006408_1,2006408,1,1,6,6,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014489"",""20014490"",""20014491"",""20000024"",""20000295"",""20014492""],""schedule_stop_ids"":[""20014489"",""20014490"",""20014491"",""20000024"",""20000295"",""20014492""]}",
line_gmb_2006408,gmb_2006408_2,2006408,2,2,7,7,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014492"",""20004107"",""20006958"",""20000026"",""20014493"",""20014494"",""20014489""],""schedule_stop_ids"":[""20014492"",""20004107"",""20006958"",""20000026"",""20014493"",""20014494"",""20014489""]}",
line_gmb_2006441,gmb_2006441_1,2006441,1,1,10,10,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014492"",""20006958"",""20000026"",""20014495"",""20014496"",""20014497"",""20014498"",""20014491"",""20000024"",""20014492""],""schedule_stop_ids"":[""20014492"",""20006958"",""20000026"",""20014495"",""20014496"",""20014497"",""20014498"",""20014491"",""20000024"",""20014492""]}",
line_gmb_2006474,gmb_2006474_1,2006474,1,1,11,11,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014492"",""20004107"",""20006958"",""20000026"",""20014518"",""20014522"",""20014520"",""20014491"",""20000024"",""20000295"",""20014492""],""schedule_stop_ids"":[""20014492"",""20004107"",""20006958"",""20000026"",""20014518"",""20014522"",""20014520"",""20014491"",""20000024"",""20000295"",""20014492""]}",
line_gmb_2006475,gmb_2006475_1,2006475,1,1,9,9,1,one,True,True,False,official_route_sequence_exact_full_pattern,direction_not_encoded,partial,B,exact,A,upgraded_with_official_complete_pattern_evidence,official_json_routeId_routeSeq_stopSeq_complete_sequence,"{""candidate_count"":1,""official_stop_ids"":[""20014492"",""20004107"",""20006958"",""20000026"",""20014518"",""20014522"",""20014491"",""20000024"",""20014492""],""schedule_stop_ids"":[""20014492"",""20004107"",""20006958"",""20000026"",""20014518"",""20014522"",""20014491"",""20000024"",""20014492""]}",
