station_id,amap_stop_id,station_name,lon,lat,line_ids,line_names,occurrence_count,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,coord_source,mode
BV10972427,BV10972427,螺洲温泉,119.349023,25.990339,900000090236;900000090237,地铁4号线(半洲--帝封江);地铁4号线(帝封江--半洲),2,119.349023,25.990339,119.34413326740827,25.99329272616123,734649.3083625998,2877045.5417789486,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10210921,BV10210921,西洋,119.296889,26.071661,350100020745;350100020746,地铁2号线(洋里--苏洋);地铁2号线(苏洋--洋里),2,119.296889,26.071661,119.29208882139781,26.074764543339516,729279.2979348068,2885980.0848209932,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10972428,BV10972428,西门,119.290055,26.0847,900000090236;900000090237,地铁4号线(半洲--帝封江);地铁4号线(帝封江--半洲),2,119.290055,26.0847,119.28526398959477,26.087822231420173,728570.9974064749,2887414.871383679,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10687409,BV10687409,象峰,119.329639,26.143436,350100020612;350100020613,地铁1号线(三江口--象峰);地铁1号线(象峰--三江口),2,119.329639,26.143436,119.32477361419252,26.146527545100003,732407.811895052,2893989.4929977073,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10687404,BV10687404,达道,119.309855,26.056982,350100020612;350100020613,地铁1号线(三江口--象峰);地铁1号线(象峰--三江口),2,119.309855,26.056982,119.30503381911191,26.060053983321012,730603.4562150927,2884373.0064510345,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10877572,BV10877572,郑和,119.503077,25.958179,900000076581;900000076583,地铁6号线(万寿--潘墩);地铁6号线(潘墩--万寿),2,119.503077,25.958179,119.49839354211205,25.961251546948585,750164.603773968,2873781.370965223,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10210917,BV10210917,金山,119.262331,26.047449,350100020745;350100020746;900000088653;900000088654,地铁2号线(洋里--苏洋);地铁2号线(苏洋--洋里);地铁5号线(福州火车南站--荆溪厚屿);地铁5号线(荆溪厚屿--福州火车南站),4,119.262331,26.047449,119.2575687479596,26.050572639803818,725871.5434214587,2883239.363072673,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10604610,BV10604610,金屿,119.199991,26.067353,350100020745;350100020746,地铁2号线(洋里--苏洋);地铁2号线(苏洋--洋里),2,119.199991,26.067353,119.19517874103886,26.070449754619403,719590.3708424235,2885335.036692562,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10972432,BV10972432,金牛山,119.261723,26.076302,900000090236;900000090237,地铁4号线(半洲--帝封江);地铁4号线(帝封江--半洲),2,119.261723,26.076302,119.25695884555266,26.079445285825766,725755.1042738802,2886437.332080212,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10210918,BV10210918,金祥,119.271125,26.048518,350100020745;350100020746,地铁2号线(洋里--苏洋);地铁2号线(苏洋--洋里),2,119.271125,26.048518,119.2663574072792,26.051636782743657,726749.0896253064,2883372.5261900555,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV11339274,BV11339274,闽都,119.319328,26.075525,900000139163;900000139164,滨海快线(文岭--福州火车站);滨海快线(福州火车站--文岭),2,119.319328,26.075525,119.31448768174468,26.078591975131086,731513.087092525,2886443.7919213297,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10961084,BV10961084,阵坂,119.251769,26.065387,900000088653;900000088654,地铁5号线(福州火车南站--荆溪厚屿);地铁5号线(荆溪厚屿--福州火车南站),2,119.251769,26.065387,119.2470076735788,26.068525637427108,724780.2758283677,2885210.249371204,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10972429,BV10972429,陆庄,119.283452,26.082467,900000090236;900000090237,地铁4号线(半洲--帝封江);地铁4号线(帝封江--半洲),2,119.283452,26.082467,119.27866971522425,26.08559624631174,727915.5417562249,2887156.672645656,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10961097,BV10961097,霞镜,119.276478,26.025311,900000088653;900000088654,地铁5号线(福州火车南站--荆溪厚屿);地铁5号线(荆溪厚屿--福州火车南站),2,119.276478,26.025311,119.2717075162704,26.028409330654657,727329.3599863917,2880808.284688932,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV11339276,BV11339276,首占,119.485139,25.924026,900000139163;900000139164,滨海快线(文岭--福州火车站);滨海快线(福州火车站--文岭),2,119.485139,25.924026,119.4803914138939,25.927021647001887,748433.227315991,2869954.1271204455,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10961093,BV10961093,马榕,119.258374,26.055436,900000088653;900000088654,地铁5号线(福州火车南站--荆溪厚屿);地铁5号线(荆溪厚屿--福州火车南站),2,119.258374,26.055436,119.25361252859906,26.058566613817185,725460.2844949791,2884118.2263965993,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10972424,BV10972424,鳌峰洲,119.344516,26.054747,900000090236;900000090237,地铁4号线(半洲--帝封江);地铁4号线(帝封江--半洲),2,119.344516,26.054747,119.33962932065552,26.057752516293686,734070.266072438,2884179.68408935,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10877580,BV10877580,鹤上,119.538539,25.940531,900000076581;900000076583,地铁6号线(万寿--潘墩);地铁6号线(潘墩--万寿),2,119.538539,25.940531,119.53398240751669,25.94369078781249,753767.2435236458,2871904.038580619,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10208454,BV10208454,黄山,119.348788,26.010176,350100020612;350100020613,地铁1号线(三江口--象峰);地铁1号线(象峰--三江口),2,119.348788,26.010176,119.34389716991659,26.013143683985177,734586.1955593119,2879244.627267268,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV10210924,BV10210924,鼓山,119.375054,26.053312,350100020745;350100020746,地铁2号线(洋里--苏洋);地铁2号线(苏洋--洋里),2,119.375054,26.053312,119.37012364329179,26.056270846967752,737125.1514769297,2884070.642237786,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
BV11623385,BV11623385,龙江,119.372382,25.984442,900000088653;900000088654,地铁5号线(福州火车南站--荆溪厚屿);地铁5号线(荆溪厚屿--福州火车南站),2,119.372382,25.984442,119.36745956060517,25.987357000184094,736997.0218784403,2876429.965331814,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
