occurrence_id,line_id,line_name,direction_start,direction_end,sequence,station_id,amap_stop_id,station_name,lon,lat,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,coord_source,mode
900000088653_019_a43a88c7,900000088653,地铁5号线(荆溪厚屿--福州火车南站),荆溪厚屿,福州火车南站,19,BV11623385,BV11623385,龙江,119.372382,25.984442,119.372382,25.984442,119.36745956060517,25.987357000184094,736997.0218784403,2876429.965331814,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000088653_020_661d67a9,900000088653,地铁5号线(荆溪厚屿--福州火车南站),荆溪厚屿,福州火车南站,20,BV10603792,BV10603792,福州火车南站,119.391878,25.986372,119.391878,25.986372,119.38694263780597,25.989272324790527,738944.2164938654,2876677.679969687,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_001_5b0dc334,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,1,BV10877581,BV10877581,万寿,119.60263,25.899952,119.60263,25.899952,119.59819294042434,25.90315985570879,760289.4535154887,2867538.80323613,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_002_2eb6dade,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,2,BV10877566,BV10877566,壶井,119.593335,25.905685,119.593335,25.905685,119.58889246492276,25.908896797516896,759344.7688780649,2868156.08385598,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_003_1aae7c5e,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,3,BV10877578,BV10877578,下吴,119.582616,25.912233,119.582616,25.912233,119.57816201419418,25.915444526806187,758255.106150948,2868860.449730135,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_004_963b0479,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,4,BV10877571,BV10877571,莲花,119.571059,25.91924,119.571059,25.91924,119.56658644956265,25.922445420003157,757079.8951855949,2869613.4529295717,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_005_82a21ef4,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,5,BV10877570,BV10877570,沙京,119.54656,25.930828,119.54656,25.930828,119.54202831938392,25.933999630672446,754594.1886777531,2870845.7881943993,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_006_a96c54d6,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,6,BV10877580,BV10877580,鹤上,119.538539,25.940531,119.538539,25.940531,119.53398240751669,25.94369078781249,753767.2435236458,2871904.038580619,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_007_dca5184f,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,7,BV10877577,BV10877577,吴航,119.528927,25.951181,119.528927,25.951181,119.52433800915479,25.95432347805767,752778.2811126229,2873063.571969036,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_008_b1cd85f0,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,8,BV10877573,BV10877573,十洋,119.515221,25.958195,119.515221,25.958195,119.5105827487898,25.96130372782666,751385.484278139,2873810.532228502,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_009_2d979dea,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,9,BV10877572,BV10877572,郑和,119.503077,25.958179,119.503077,25.958179,119.49839354211205,25.961251546948585,750164.603773968,2873781.370965223,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_010_293f73b3,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,10,BV10877568,BV10877568,航城,119.491172,25.951756,119.491172,25.951756,119.48644449160489,25.954788332709573,748981.2881090292,2873042.388455805,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_011_fa410d04,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,11,BV10877576,BV10877576,营前,119.474237,25.956739,119.474237,25.956739,119.46944847369129,25.959725875273566,747268.3991587126,2873557.2557065296,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_012_0452c958,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,12,BV10687392,BV10687392,下洋,119.420776,25.984204,119.420776,25.984204,119.4158549220757,25.98710816677129,741843.9633107373,2876491.088539508,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_013_15e94606,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,13,BV10687393,BV10687393,梁厝,119.415109,25.994261,119.415109,25.994261,119.41018104614362,25.997168055915044,741255.1990038411,2877595.276281442,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_014_215e985a,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,14,BV11667315,BV11667315,樟岚,119.389454,26.006301,119.389454,26.006301,119.38451780589229,26.009216136881605,738661.0536410201,2878883.083786058,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_015_0d51f679,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,15,BV10877575,BV10877575,林浦,119.365098,26.015231,119.365098,26.015231,119.36018182060236,26.01817634161721,736206.5140051369,2879831.626889572,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076583_016_874dc42f,900000076583,地铁6号线(万寿--潘墩),万寿,潘墩,16,BV11667316,BV11667316,潘墩,119.357766,26.020812,119.357766,26.020812,119.3528597644598,26.02377200216564,735462.2925173767,2880438.403618891,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_001_874dc42f,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,1,BV11667316,BV11667316,潘墩,119.357766,26.020812,119.357766,26.020812,119.3528597644598,26.02377200216564,735462.2925173767,2880438.403618891,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_002_0d51f679,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,2,BV10877575,BV10877575,林浦,119.365098,26.015231,119.365098,26.015231,119.36018182060236,26.01817634161721,736206.5140051369,2879831.626889572,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_003_215e985a,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,3,BV11667315,BV11667315,樟岚,119.389454,26.006301,119.389454,26.006301,119.38451780589229,26.009216136881605,738661.0536410201,2878883.083786058,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_004_15e94606,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,4,BV10687393,BV10687393,梁厝,119.415109,25.994261,119.415109,25.994261,119.41018104614362,25.997168055915044,741255.1990038411,2877595.276281442,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_005_0452c958,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,5,BV10687392,BV10687392,下洋,119.420776,25.984204,119.420776,25.984204,119.4158549220757,25.98710816677129,741843.9633107373,2876491.088539508,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_006_fa410d04,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,6,BV10877576,BV10877576,营前,119.474237,25.956739,119.474237,25.956739,119.46944847369129,25.959725875273566,747268.3991587126,2873557.2557065296,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_007_293f73b3,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,7,BV10877568,BV10877568,航城,119.491172,25.951756,119.491172,25.951756,119.48644449160489,25.954788332709573,748981.2881090292,2873042.388455805,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_008_2d979dea,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,8,BV10877572,BV10877572,郑和,119.503077,25.958179,119.503077,25.958179,119.49839354211205,25.961251546948585,750164.603773968,2873781.370965223,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_009_b1cd85f0,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,9,BV10877573,BV10877573,十洋,119.515221,25.958195,119.515221,25.958195,119.5105827487898,25.96130372782666,751385.484278139,2873810.532228502,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_010_dca5184f,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,10,BV10877577,BV10877577,吴航,119.528927,25.951181,119.528927,25.951181,119.52433800915479,25.95432347805767,752778.2811126229,2873063.571969036,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_011_a96c54d6,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,11,BV10877580,BV10877580,鹤上,119.538539,25.940531,119.538539,25.940531,119.53398240751669,25.94369078781249,753767.2435236458,2871904.038580619,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_012_82a21ef4,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,12,BV10877570,BV10877570,沙京,119.54656,25.930828,119.54656,25.930828,119.54202831938392,25.933999630672446,754594.1886777531,2870845.7881943993,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_013_963b0479,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,13,BV10877571,BV10877571,莲花,119.571059,25.91924,119.571059,25.91924,119.56658644956265,25.922445420003157,757079.8951855949,2869613.4529295717,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_014_1aae7c5e,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,14,BV10877578,BV10877578,下吴,119.582616,25.912233,119.582616,25.912233,119.57816201419418,25.915444526806187,758255.106150948,2868860.449730135,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_015_2eb6dade,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,15,BV10877566,BV10877566,壶井,119.593335,25.905685,119.593335,25.905685,119.58889246492276,25.908896797516896,759344.7688780649,2868156.08385598,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000076581_016_5b0dc334,900000076581,地铁6号线(潘墩--万寿),潘墩,万寿,16,BV10877581,BV10877581,万寿,119.60263,25.899952,119.60263,25.899952,119.59819294042434,25.90315985570879,760289.4535154887,2867538.80323613,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_001_7760d1ec,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,1,BV11339275,BV11339275,文岭,119.695267,25.973998,119.695267,25.973998,119.69073375221797,25.977121667417787,769395.9505155638,2875922.298485412,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_002_c135cefa,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,2,BV11339272,BV11339272,机场,119.67529,25.92792,119.67529,25.92792,119.67078719745308,25.931048879126866,767502.238489954,2870775.6404014477,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_003_526ee247,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,3,BV09198673,BV09198673,滨海中央商务区,119.609675,25.884204,119.609675,25.884204,119.60524025532828,25.88739880625195,761030.4698101885,2865806.2883841633,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_004_ec4741c6,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,4,BV11339280,BV11339280,大数据,119.597792,25.891571,119.597792,25.891571,119.59335341651837,25.894773780359866,759822.8037239317,2866599.9125623875,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_005_cbee3d46,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,5,BV11339281,BV11339281,滨海西,119.568892,25.907859,119.568892,25.907859,119.56441617947394,25.911054063578806,756887.131221379,2868346.9004863254,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_006_7fc06264,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,6,BV11339271,BV11339271,莲花山,119.557451,25.914093,119.557451,25.914093,119.55294959132313,25.917274765646212,755724.5741564971,2869013.782076834,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_007_098b408a,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,7,BV11339276,BV11339276,首占,119.485139,25.924026,119.485139,25.924026,119.4803914138939,25.927021647001887,748433.227315991,2869954.1271204455,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_008_b76143fb,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,8,BV11339273,BV11339273,祥谦,119.386657,25.930472,119.386657,25.930472,119.38172769778743,25.933337082954697,738534.8388138394,2870470.385389666,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_009_87bda8d8,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,9,BV11506304,BV11506304,帝封江,119.335897,25.988708,119.335897,25.988708,119.33103129736561,25.991684591880986,733340.5210934354,2876843.887898528,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_010_070b9d24,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,10,BV11339278,BV11339278,盖山,119.329926,26.008613,119.329926,26.008613,119.32507025193384,26.011614554665247,732704.2990551653,2879041.4976411555,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_011_30a0c067,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,11,BV09434317,BV09434317,三叉街(滨海快线),119.322679,26.035376,119.322679,26.035376,119.31783526148472,26.038409613867188,731927.2148597753,2881997.517184919,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_012_5686b3d8,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,12,BV11339279,BV11339279,南公园,119.319896,26.064099,119.319896,26.064099,119.31505545450337,26.067157265101297,731592.4114721598,2885177.8279176606,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_013_1c6a2449,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,13,BV11339274,BV11339274,闽都,119.319328,26.075525,119.319328,26.075525,119.31448768174468,26.078591975131086,731513.087092525,2886443.7919213297,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_014_d3c3e23d,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,14,BV11352891,BV11352891,东门,119.316656,26.087023,119.316656,26.087023,119.31181990751227,26.090102619599044,731223.5067261537,2887714.438750138,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139164_015_b7319bc8,900000139164,滨海快线(文岭--福州火车站),文岭,福州火车站,15,BV10687408,BV10687408,福州火车站,119.318352,26.110549,119.318352,26.110549,119.31351090543268,26.113640901374897,731346.3352677244,2890325.5081384927,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_001_b7319bc8,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,1,BV10687408,BV10687408,福州火车站,119.318352,26.110549,119.318352,26.110549,119.31351090543268,26.113640901374897,731346.3352677244,2890325.5081384927,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_002_d3c3e23d,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,2,BV11352891,BV11352891,东门,119.316656,26.087023,119.316656,26.087023,119.31181990751227,26.090102619599044,731223.5067261537,2887714.438750138,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_003_1c6a2449,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,3,BV11339274,BV11339274,闽都,119.319328,26.075525,119.319328,26.075525,119.31448768174468,26.078591975131086,731513.087092525,2886443.7919213297,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_004_5686b3d8,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,4,BV11339279,BV11339279,南公园,119.319896,26.064099,119.319896,26.064099,119.31505545450337,26.067157265101297,731592.4114721598,2885177.8279176606,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_005_30a0c067,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,5,BV09434317,BV09434317,三叉街(滨海快线),119.322679,26.035376,119.322679,26.035376,119.31783526148472,26.038409613867188,731927.2148597753,2881997.517184919,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_006_070b9d24,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,6,BV11339278,BV11339278,盖山,119.329926,26.008613,119.329926,26.008613,119.32507025193384,26.011614554665247,732704.2990551653,2879041.4976411555,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_007_87bda8d8,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,7,BV11506304,BV11506304,帝封江,119.335897,25.988708,119.335897,25.988708,119.33103129736561,25.991684591880986,733340.5210934354,2876843.887898528,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_008_b76143fb,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,8,BV11339273,BV11339273,祥谦,119.386657,25.930472,119.386657,25.930472,119.38172769778743,25.933337082954697,738534.8388138394,2870470.385389666,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_009_098b408a,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,9,BV11339276,BV11339276,首占,119.485139,25.924026,119.485139,25.924026,119.4803914138939,25.927021647001887,748433.227315991,2869954.1271204455,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_010_7fc06264,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,10,BV11339271,BV11339271,莲花山,119.557451,25.914093,119.557451,25.914093,119.55294959132313,25.917274765646212,755724.5741564971,2869013.782076834,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_011_cbee3d46,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,11,BV11339281,BV11339281,滨海西,119.568892,25.907859,119.568892,25.907859,119.56441617947394,25.911054063578806,756887.131221379,2868346.9004863254,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_012_ec4741c6,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,12,BV11339280,BV11339280,大数据,119.597792,25.891571,119.597792,25.891571,119.59335341651837,25.894773780359866,759822.8037239317,2866599.9125623875,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_013_526ee247,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,13,BV09198673,BV09198673,滨海中央商务区,119.609675,25.884204,119.609675,25.884204,119.60524025532828,25.88739880625195,761030.4698101885,2865806.2883841633,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_014_c135cefa,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,14,BV11339272,BV11339272,机场,119.67529,25.92792,119.67529,25.92792,119.67078719745308,25.931048879126866,767502.238489954,2870775.6404014477,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
900000139163_015_7760d1ec,900000139163,滨海快线(福州火车站--文岭),福州火车站,文岭,15,BV11339275,BV11339275,文岭,119.695267,25.973998,119.695267,25.973998,119.69073375221797,25.977121667417787,769395.9505155638,2875922.298485412,AMap GCJ-02 converted to WGS84/EPSG:32650 by coordinate unification,metro
