poi_id,name,normalized_name,type,typecode,address,pname,cityname,adname,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,inside_boundary,inside_boundary_500m_buffer,source_tile_ids,source_pages,duplicate_count,stop_cluster_id,saturation_warning,inside_boundary_2km_buffer,distance_to_boundary_m
BV09220995,明德路东(公交站),明德路东,交通设施服务;公交车站;公交车站相关,150700,730路,福建省,福州市,闽侯县,119.216058,26.047644,119.2112728,26.05074601,721237.8295,2883179.177,FALSE,FALSE,L0_004_003,1,1,明德路东_00195,FALSE,TRUE,1702.010293
BV09220996,高新区第二实验小学(公交站),高新区第二实验小学,交通设施服务;公交车站;公交车站相关,150700,730路,福建省,福州市,闽侯县,119.231495,26.015025,119.2267291,26.01811939,722846.4085,2879590.602,FALSE,FALSE,L0_004_002,1,1,高新区第二实验小学_00196,FALSE,TRUE,1815.104601
BV09222164,前屿地铁站(公交站),前屿地铁站,交通设施服务;公交车站;公交车站相关,150700,161路;187路(敬老线路);56路,福建省,福州市,晋安区,119.351002,26.073753,119.3461026,26.07675595,734680.2041,2886296.948,TRUE,TRUE,L0_008_004;L0_009_004,2;3,2,前屿地铁站_00199,FALSE,TRUE,2408.540001
BV09223762,瀛福路东(公交站),瀛福路东,交通设施服务;公交车站;公交车站相关,150700,71路,福建省,福州市,台江区,119.329671,26.057465,119.3248121,26.06049626,732581.9333,2884457.163,TRUE,TRUE,L0_008_003,2,1,瀛福路东_00200,FALSE,TRUE,3759.732524
BV09223764,瀛洲红星(公交站),瀛洲红星,交通设施服务;公交车站;公交车站相关,150700,71路,福建省,福州市,台江区,119.326094,26.057429,119.321242,26.06046707,732224.7085,2884447.561,TRUE,TRUE,L0_008_003,3,1,瀛洲红星_00201,FALSE,TRUE,4070.988414
BV09223767,瀛江路(公交站),瀛江路,交通设施服务;公交车站;公交车站相关,150700,71路,福建省,福州市,台江区,119.324794,26.056619,119.3199446,26.059659,732096.4599,2884355.716,TRUE,TRUE,L0_008_003,3,1,瀛江路_00202,FALSE,TRUE,4146.826632
BV09225173,福州华光大帝庙(公交站),福州华光大帝庙,交通设施服务;公交车站;公交车站相关,150700,106路(敬老线路);20路;60路;66路;87路,福建省,福州市,仓山区,119.31827,26.023993,119.3134356,26.02702331,731509.1954,2880728.096,TRUE,TRUE,L0_007_002,1,1,福州华光大帝庙_00203,FALSE,TRUE,4216.198887
BV09225507,福建商贸学校(公交站),福建商贸学校,交通设施服务;公交车站;公交车站相关,150700,106路(敬老线路);167路;190路(敬老线路);194路;206路快线;20路;319路;50路;60路;66路;7686烟台山公园专线;87路;地铁接驳15号专线,福建省,福州市,仓山区,119.313615,26.030317,119.3087889,26.03336022,731031.6147,2881421.988,TRUE,TRUE,L0_007_002,1,1,福建商贸学校_00204,FALSE,TRUE,4652.7958
BV09225777,杨周路洪湾南路口(公交站),杨周路洪湾南路口,交通设施服务;公交车站;公交车站相关,150700,128路;329路;6路(敬老线路),福建省,福州市,仓山区,119.260445,26.020011,119.2556855,26.02311285,725735.6703,2880193.629,TRUE,TRUE,L0_005_002,1,1,杨周路洪湾南路口_00205,FALSE,TRUE,475.0659496
BV09232686,南园路(公交站),南园路,交通设施服务;公交车站;公交车站相关,150700,(停运)7686闽江之心环线,福建省,福州市,台江区,119.305595,26.047661,119.3007821,26.0507302,730196.1922,2883332.416,TRUE,TRUE,L0_007_003,1,1,南园路_00209,FALSE,TRUE,5694.147885
BV09236427,检察官学院(公交站),检察官学院,交通设施服务;公交车站;公交车站相关,150700,贵安旅游8号专线,福建省,福州市,晋安区,119.332642,26.147283,119.3277705,26.15036722,732699.8932,2894420.303,TRUE,TRUE,L0_008_007,1,1,检察官学院_00210,FALSE,TRUE,626.2980786
BV09236812,船政路西(公交站),船政路西,交通设施服务;公交车站;公交车站相关,150700,530路;532路,福建省,福州市,马尾区,119.392278,26.027137,119.3873394,26.03006119,738901.324,2881197.951,TRUE,TRUE,L0_010_002,1,1,船政路西_00211,FALSE,TRUE,492.8228915
BV09236859,闽越水镇东(公交站),闽越水镇东,交通设施服务;公交车站;公交车站相关,150700,768路,福建省,福州市,闽侯县,119.12554,26.127088,119.1205848,26.13009483,712018.7166,2891819.635,FALSE,FALSE,L0_000_006,1,1,闽越水镇东_00212,FALSE,TRUE,1880.626546
BV09237813,白湖亭地铁站D口(公交站),白湖亭地铁站D口,交通设施服务;公交车站;公交车站相关,150700,103路;14路;163路;28路(敬老线路);301路;305路;357路;3路;77路,福建省,福州市,仓山区,119.337487,26.025088,119.3326155,26.02808255,733427.1201,2880879.639,TRUE,TRUE,L0_008_002,1,1,白湖亭地铁站D口_00213,FALSE,TRUE,2452.366406
BV09241379,江南水都小学橘园洲校区(公交站),江南水都小学橘园洲校区,交通设施服务;公交车站;公交车站相关,150700,158路;32路;91路;通勤快线4路,福建省,福州市,仓山区,119.245518,26.048667,119.2407571,26.05179009,724186.6762,2883345.232,TRUE,TRUE,L0_005_003,1,1,江南水都小学橘园洲校区_00214,FALSE,TRUE,1176.215151
BV09241380,城门过洲(公交站),城门过洲,交通设施服务;公交车站;公交车站相关,150700,地铁接驳27号专线,福建省,福州市,仓山区,119.371568,25.980378,119.3666467,25.98328744,736923.7899,2875977.575,TRUE,TRUE,L0_009_000,1,1,城门过洲_00215,FALSE,TRUE,26.2089029
BV09241381,金山地铁站D口(公交站),金山地铁站D口,交通设施服务;公交车站;公交车站相关,150700,(停运)317路;111路;121路(敬老线路);122路(敬老线路);128路;133路;13路(敬老线路);167路;308路;313路;42路;43路;79路;91路;97路;K3路;通勤快线16路;通勤快线5路,福建省,福州市,仓山区,119.263992,26.047533,119.259229,26.05065183,726037.552,2883251.015,TRUE,TRUE,L0_005_003,2,1,金山地铁站D口_00216,FALSE,TRUE,2911.656083
BV09241382,桔园洲地铁站(公交站),桔园洲地铁站,交通设施服务;公交车站;公交车站相关,150700,158路;325路;地铁接驳1号专线;滨海三号线;金山便民通勤线,福建省,福州市,仓山区,119.243085,26.046925,119.2383235,26.05004642,723946.4339,2883147.855,TRUE,TRUE,L0_005_003,2,1,桔园洲地铁站_00217,FALSE,TRUE,896.4377865
BV09245394,佳馨苑(公交站),佳馨苑,交通设施服务;公交车站;公交车站相关,150700,60路,福建省,福州市,晋安区,119.329009,26.085099,119.3241492,26.08814995,732460.9407,2887520.04,TRUE,TRUE,L0_008_004;L0_008_005,2;3,2,佳馨苑_00219,FALSE,TRUE,2697.216532
BV09247428,丰洲巷口(公交站),丰洲巷口,交通设施服务;公交车站;公交车站相关,150700,60路,福建省,福州市,晋安区,119.330879,26.083438,119.3260158,26.08648428,732650.9885,2887338.816,TRUE,TRUE,L0_008_004,2,1,丰洲巷口_00220,FALSE,TRUE,2797.561376
BV09250170,朝元桥北(公交站),朝元桥北,交通设施服务;公交车站;公交车站相关,150700,359路,福建省,福州市,仓山区,119.260046,26.018188,119.2552868,26.02128877,725699.2472,2879990.836,TRUE,TRUE,L0_005_002,1,1,朝元桥北_00221,FALSE,TRUE,312.9154666
BV09250171,招呼站(公交站),招呼站,交通设施服务;公交车站;公交车站相关,150700,356路;地铁接驳23号专线,福建省,福州市,晋安区,119.351935,26.097061,119.3470323,26.10007778,734726.6544,2888882.74,TRUE,TRUE,L0_008_005;L0_009_005,2,2,招呼站_00143,FALSE,TRUE,1037.961692
BV09252611,锦祥佳园(公交站),锦祥佳园,交通设施服务;公交车站;公交车站相关,150700,181路(敬老线路),福建省,福州市,台江区,119.280269,26.062413,119.2754919,26.06552847,727636.4205,2884927.627,TRUE,TRUE,L0_006_004,2,1,锦祥佳园_00222,FALSE,TRUE,4789.397647
BV09253345,阵坂地铁站(公交站),阵坂地铁站,交通设施服务;公交车站;公交车站相关,150700,53路(敬老线路),福建省,福州市,仓山区,119.251639,26.06534,119.2468777,26.06847456,724767.365,2885204.366,TRUE,TRUE,L0_005_004,1,1,阵坂地铁站_00223,FALSE,TRUE,1925.490718
BV09255404,临时站(公交站),临时站,交通设施服务;公交车站;公交车站相关,150700,地铁接驳1号专线,福建省,福州市,仓山区,119.240349,26.042253,119.2355867,26.04537044,723681.4122,2882625.073,TRUE,TRUE,L0_004_003;L0_005_003,1;4,2,临时站_00232,FALSE,TRUE,494.7648101
BV09255557,融信·上江城站(公交站),融信上江城站,交通设施服务;公交车站;公交车站相关,150700,长乐617路,福建省,福州市,长乐区,119.464567,25.965059,119.4597461,25.96802227,746279.228,2874458.239,FALSE,FALSE,L0_013_000,1,1,融信上江城站_00234,FALSE,TRUE,1761.77081
BV09257131,郭宅博物馆(公交站),郭宅博物馆,交通设施服务;公交车站;公交车站相关,150700,156路;205路,福建省,福州市,仓山区,119.33312,26.016765,119.3282575,26.01976215,733007.302,2879949.942,TRUE,TRUE,L0_008_002,1,1,郭宅博物馆_00235,FALSE,TRUE,3101.723903
BV09257132,程池(公交站),程池,交通设施服务;公交车站;公交车站相关,150700,156路;205路;25路(敬老线路);306路,福建省,福州市,仓山区,119.330888,26.014344,119.32603,26.01734376,732789.0748,2879678.007,TRUE,TRUE,L0_008_002,2,1,程池_00236,FALSE,TRUE,3412.724343
BV09257133,跃进村委(公交站),跃进村委,交通设施服务;公交车站;公交车站相关,150700,156路,福建省,福州市,仓山区,119.332157,26.018498,119.3272962,26.02149816,732907.6368,2880140.577,TRUE,TRUE,L0_008_002,1,1,跃进村委_00237,FALSE,TRUE,3126.51891
BV09257134,超功路(公交站),超功路,交通设施服务;公交车站;公交车站相关,150700,156路;205路;25路(敬老线路),福建省,福州市,仓山区,119.329302,26.01451,119.324447,26.0175129,732630.2658,2879693.925,TRUE,TRUE,L0_008_002,2,1,超功路_00238,FALSE,TRUE,3500.12119
BV09258256,融创福州府A区(公交站),融创福州府A区,交通设施服务;公交车站;公交车站相关,150700,25路(敬老线路);306路,福建省,福州市,仓山区,119.331844,26.015839,119.326984,26.01883795,732881.637,2879845.267,TRUE,TRUE,L0_008_002,1,1,融创福州府A区_00239,FALSE,TRUE,3258.604004
BV09265687,水质监测公司(公交站),水质监测公司,交通设施服务;公交车站;公交车站相关,150700,359路,福建省,福州市,仓山区,119.263141,26.015281,119.2583808,26.01837841,726014.5578,2879673.731,TRUE,TRUE,L0_005_002,2,1,水质监测公司_00240,FALSE,TRUE,424.031162
BV09268191,三英花园(公交站),三英花园,交通设施服务;公交车站;公交车站相关,150700,767路,福建省,福州市,闽侯县,119.147165,26.144106,119.1422413,26.14715371,714153.4323,2893745.15,TRUE,TRUE,L0_001_007,1,1,三英花园_00241,FALSE,TRUE,881.0029188
BV09268192,滨城民俗路口(公交站),滨城民俗路口,交通设施服务;公交车站;公交车站相关,150700,189路快线;511路;518路;518路支线;606路;607路;707路;761路;761路(上放学期间);762路;767路;767路支线;通勤快线2路;高峰快线3路,福建省,福州市,闽侯县,119.156085,26.133026,119.1511791,26.13608208,715067.4773,2892533.244,TRUE,TRUE,L0_001_006,1,1,滨城民俗路口_00242,FALSE,TRUE,444.3300582
BV09268323,滨江实小分校(公交站),滨江实小分校,交通设施服务;公交车站;公交车站相关,150700,767路,福建省,福州市,闽侯县,119.157536,26.137549,119.1526326,26.14061058,715204.5312,2893037.38,TRUE,TRUE,L0_001_006;L0_001_007;L0_002_006,1;2,3,滨江实小分校_00243,FALSE,TRUE,929.9583713
BV09268976,锦颐大酒店(公交站),锦颐大酒店,交通设施服务;公交车站;公交车站相关,150700,空港快线锦颐大酒店专线,福建省,福州市,台江区,119.312279,26.067665,119.3074526,26.07073581,730824.5619,2885560.838,TRUE,TRUE,L0_007_004,1,1,锦颐大酒店_00244,FALSE,TRUE,5189.538712
BV09269404,双下路首凤山庙(招呼站)(公交站),双下路首凤山庙(招呼站),交通设施服务;公交车站;公交车站相关,150700,181路(敬老线路);61路,福建省,福州市,鼓楼区,119.27806,26.064492,119.273285,26.06761119,727411.556,2885154.536,TRUE,TRUE,L0_006_004,2,1,双下路首凤山庙(招呼站)_00245,FALSE,TRUE,4568.443921
BV09271613,杨周金榕路口(公交站),杨周金榕路口,交通设施服务;公交车站;公交车站相关,150700,175路,福建省,福州市,仓山区,119.282353,26.031585,119.2775758,26.03467734,727904.6689,2881513.009,TRUE,TRUE,L0_006_002,1,1,杨周金榕路口_00246,FALSE,TRUE,2992.620942
BV09273195,连洋西路(招呼站)(公交站),连洋西路(招呼站),交通设施服务;公交车站;公交车站相关,150700,地铁接驳22号专线(敬老线路),福建省,福州市,晋安区,119.342425,26.066615,119.3375412,26.06962839,733837.6873,2885491.802,TRUE,TRUE,L0_008_004,1,1,连洋西路(招呼站)_00247,FALSE,TRUE,3360.121899
BV09273327,融侨锦江(公交站),融侨锦江,交通设施服务;公交车站;公交车站相关,150700,29路(敬老线路);东部7号线(洪山梁厝专线),福建省,福州市,鼓楼区,119.270707,26.06536,119.2659385,26.06848639,726674.7083,2885238.703,TRUE,TRUE,L0_006_004,3,1,融侨锦江_00248,FALSE,TRUE,3833.142251
BV09274187,金港湾实验学校北门(公交站),金港湾实验学校北门,交通设施服务;公交车站;公交车站相关,150700,地铁接驳8号专线,福建省,福州市,仓山区,119.283446,26.035642,119.2786672,26.0387358,728006.062,2881964.588,TRUE,TRUE,L0_006_002;L0_006_003,2;3,2,金港湾实验学校北门_00249,FALSE,TRUE,3347.632774
BV09275326,清华附中小学二部(公交站),清华附中小学二部,交通设施服务;公交车站;公交车站相关,150700,地铁接驳29号专线;地铁接驳29号专线内环,福建省,福州市,仓山区,119.390712,26.002595,119.3857757,26.00550321,738794.5144,2878473.98,TRUE,TRUE,L0_010_001,1,1,清华附中小学二部_00250,FALSE,TRUE,540.3221168
BV09275329,樟岚地铁站(公交站),樟岚地铁站,交通设施服务;公交车站;公交车站相关,150700,地铁接驳29号专线;地铁接驳29号专线内环,福建省,福州市,仓山区,119.390457,26.00527,119.3855206,26.00818016,738763.5507,2878770.128,TRUE,TRUE,L0_010_001,1,1,樟岚地铁站_00251,FALSE,TRUE,263.3047573
BV09278882,铁岭中路(公交站),铁岭中路,交通设施服务;公交车站;公交车站相关,150700,602路,福建省,福州市,闽侯县,119.180472,26.14675,119.1756155,26.14986029,717485.7154,2894100.468,TRUE,TRUE,L0_002_007,1,1,铁岭中路_00252,FALSE,TRUE,747.4365838
BV09280536,梁厝地铁站E口站(公交站),梁厝地铁站E口站,交通设施服务;公交车站;公交车站相关,150700,381路;M2路,福建省,福州市,仓山区,119.417246,25.992423,119.4123203,25.99532639,741473.1811,2877395.166,TRUE,TRUE,L0_011_001,1,1,梁厝地铁站E口站_00253,FALSE,TRUE,327.7785877
BV09282612,闽侯县医院西门(公交站),闽侯县医院西门,交通设施服务;公交车站;公交车站相关,150700,707路支线;767路,福建省,福州市,闽侯县,119.159762,26.145059,119.1548625,26.14812939,715413.7143,2893874.115,TRUE,TRUE,L0_001_007;L0_002_007,2,2,闽侯县医院西门_00254,FALSE,TRUE,1574.570038
BV09284301,临时站(公交站),临时站,交通设施服务;公交车站;公交车站相关,150700,马尾快线2号线;马尾快线3号线;马尾快线4号线,福建省,福州市,马尾区,119.455805,25.989148,119.450956,25.99210686,745348.7604,2877110.431,TRUE,TRUE,L0_012_001,1,1,临时站_00230,FALSE,TRUE,962.0080673
BV09290901,万仁(公交站),万仁,交通设施服务;公交车站;公交车站相关,150700,67路;地铁接驳29号专线内环,福建省,福州市,仓山区,119.389762,26.008374,119.3848255,26.01128663,738687.6756,2879113.064,FALSE,TRUE,L0_010_001,1,1,万仁_00256,FALSE,TRUE,7.18586787
BV09292150,龙胜路(公交站),龙胜路,交通设施服务;公交车站;公交车站相关,150700,35路(敬老线路),福建省,福州市,仓山区,119.423675,25.977957,119.4187582,25.98085577,742147.5258,2875803.671,FALSE,TRUE,L0_011_000,1,1,龙胜路_00257,FALSE,TRUE,106.0373469
BV09294467,东斗(公交站),东斗,交通设施服务;公交车站;公交车站相关,150700,地铁接驳6号专线,福建省,福州市,仓山区,119.298631,26.02013,119.2938319,26.02319207,729554.2335,2880268.958,TRUE,TRUE,L0_007_002,1,1,东斗_00258,FALSE,TRUE,3227.404645
BV09297560,上柳路北(公交站),上柳路北,交通设施服务;公交车站;公交车站相关,150700,111路;128路;166路(敬老线路);19路;通勤快线12路,福建省,福州市,晋安区,119.318984,26.143531,119.3141392,26.14663885,731344.1126,2893982.844,TRUE,TRUE,L0_007_007,1,1,上柳路北_00259,FALSE,TRUE,1016.28888
BV09299142,坑口(浅水湾)(公交站),坑口(浅水湾),交通设施服务;公交车站;公交车站相关,150700,长乐619路,福建省,福州市,长乐区,119.514266,26.032375,119.5096188,26.03552747,751130.9049,2882033.378,FALSE,FALSE,L0_014_002,1,1,坑口(浅水湾)_00260,FALSE,TRUE,1968.648406
BV09299467,桂山(公交站),桂山,交通设施服务;公交车站;公交车站相关,150700,196路,福建省,福州市,晋安区,119.330295,26.115256,119.3254305,26.11832424,732529.3948,2890865.688,TRUE,TRUE,L0_008_006,1,1,桂山_00261,FALSE,TRUE,588.526986
BV09299468,彭岐(公交站),彭岐,交通设施服务;公交车站;公交车站相关,150700,67路;地铁接驳29号专线内环,福建省,福州市,仓山区,119.387189,26.009923,119.3822534,26.01283818,738427.0127,2879280.28,TRUE,TRUE,L0_010_001;L0_010_002,1,2,彭岐_00262,FALSE,TRUE,37.23554095
BV09301134,境下(公交站),境下,交通设施服务;公交车站;公交车站相关,150700,127路;46路,福建省,福州市,晋安区,119.329481,26.11574,119.324618,26.11881011,732447.1638,2890918.07,TRUE,TRUE,L0_008_006,1,1,境下_00264,FALSE,TRUE,681.467361
BV09303467,省妇产医院北门(招呼站)(公交站),省妇产医院北门(招呼站),交通设施服务;公交车站;公交车站相关,150700,166路(敬老线路),福建省,福州市,晋安区,119.313509,26.141702,119.3086747,26.14481886,730801.2274,2893771.466,TRUE,TRUE,L0_007_007,1,1,省妇产医院北门(招呼站)_00265,FALSE,TRUE,1216.584937
BV09303590,厦坊路北(公交站),厦坊路北,交通设施服务;公交车站;公交车站相关,150700,166路(敬老线路);332路,福建省,福州市,晋安区,119.311859,26.141914,119.3070277,26.14503399,730636.1013,2893792.378,TRUE,TRUE,L0_007_007,1,1,厦坊路北_00266,FALSE,TRUE,1098.649346
BV09303593,坂中村(公交站),坂中村,交通设施服务;公交车站;公交车站相关,150700,166路(敬老线路),福建省,福州市,晋安区,119.312077,26.14434,119.3072452,26.14746113,730653.0688,2894061.694,TRUE,TRUE,L0_007_007,1,1,坂中村_00267,FALSE,TRUE,923.7680121
BV09303594,汤斜(公交站),汤斜,交通设施服务;公交车站;公交车站相关,150700,166路(敬老线路),福建省,福州市,晋安区,119.320182,26.15057,119.3153344,26.15368003,731449.7312,2894765.147,TRUE,TRUE,L0_007_007,1,1,汤斜_00268,FALSE,TRUE,272.3165007
BV09307412,孟超肝胆医院西洪院区(公交站),孟超肝胆医院西洪院区,交通设施服务;公交车站;公交车站相关,150700,100路(敬老线路);75路(敬老线路);91路,福建省,福州市,鼓楼区,119.2808,26.084412,119.2760206,26.08754154,727646.7231,2887367.574,TRUE,TRUE,L0_006_004,2,1,孟超肝胆医院西洪院区_00269,FALSE,TRUE,4459.836216
BV09310135,万仁(公交站),万仁,交通设施服务;公交车站;公交车站相关,150700,67路,福建省,福州市,仓山区,119.39052,26.007889,119.3855833,26.01080091,738764.5317,2879060.631,TRUE,TRUE,L0_010_001,1,1,万仁_00255,FALSE,TRUE,0.883395779
BV09310136,彭岐(公交站),彭岐,交通设施服务;公交车站;公交车站相关,150700,67路,福建省,福州市,仓山区,119.388396,26.009204,119.38346,26.01211796,738549.2702,2879202.681,TRUE,TRUE,L0_010_001;L0_010_002,1,2,彭岐_00263,FALSE,TRUE,4.255181439
BV09310173,佛亭前(公交站),佛亭前,交通设施服务;公交车站;公交车站相关,150700,地铁接驳29号专线内环,福建省,福州市,仓山区,119.380336,26.015005,119.3754041,26.01792888,737730.9934,2879831.85,TRUE,TRUE,L0_010_002,1,1,佛亭前_00270,FALSE,TRUE,221.4481604
BV09320912,孟超肝胆医院金山院区(临时站)(公交站),孟超肝胆医院金山院区(临时站),交通设施服务;公交车站;公交车站相关,150700,地铁接驳2号专线,福建省,福州市,仓山区,119.244617,26.059621,119.2398551,26.0627513,724075.5306,2884558.148,TRUE,TRUE,L0_005_003,3,1,孟超肝胆医院金山院区(临时站)_00272,FALSE,TRUE,1226.57831
BV09321186,郭宅中心小学(公交站),郭宅中心小学,交通设施服务;公交车站;公交车站相关,150700,205路,福建省,福州市,仓山区,119.337653,26.018404,119.3327817,26.0213937,733457.0038,2880138.805,TRUE,TRUE,L0_008_002,1,1,郭宅中心小学_00273,FALSE,TRUE,2613.975454
BV09322086,郭宅路东(公交站),郭宅路东,交通设施服务;公交车站;公交车站相关,150700,205路,福建省,福州市,仓山区,119.339862,26.018501,119.3349866,26.02148664,733677.5497,2880153.05,TRUE,TRUE,L0_008_002,1,1,郭宅路东_00274,FALSE,TRUE,2406.483095
BV09322087,七星桥(公交站),七星桥,交通设施服务;公交车站;公交车站相关,150700,205路,福建省,福州市,仓山区,119.334784,26.018758,119.3299181,26.02175335,733169.6166,2880173.535,TRUE,TRUE,L0_008_002,1,1,七星桥_00275,FALSE,TRUE,2868.613357
BV09323241,福州六中(公交站),福州六中,交通设施服务;公交车站;公交车站相关,150700,103路;161路;163路;188路(敬老线路),福建省,福州市,仓山区,119.344155,26.024162,119.3392713,26.02714361,734095.2611,2880787.53,TRUE,TRUE,L0_008_002,1,1,福州六中_00276,FALSE,TRUE,1806.905333
BV09323353,福州大学软件校区(公交站),福州大学软件校区,交通设施服务;公交车站;公交车站相关,150700,通勤快线4路,福建省,福州市,鼓楼区,119.262023,26.107713,119.2572564,26.11087277,725724.501,2889919.957,TRUE,TRUE,L0_005_005,1,1,福州大学软件校区_00277,FALSE,TRUE,1285.749835
BV09323944,晋安榕博小学(东区)(公交站),晋安榕博小学(东区),交通设施服务;公交车站;公交车站相关,150700,通学专线6路;通学专线7路,福建省,福州市,晋安区,119.349552,26.089598,119.3446538,26.09261395,734503.6023,2888051.44,TRUE,TRUE,L0_008_005;L0_009_005,2,2,晋安榕博小学(东区)_00278,FALSE,TRUE,1865.104814
BV09326648,乌山北门(临时站)(公交站),乌山北门(临时站),交通设施服务;公交车站;公交车站相关,150700,339路,福建省,福州市,鼓楼区,119.29576,26.076882,119.2909612,26.07998674,729156.2871,2886556.717,TRUE,TRUE,L0_006_004;L0_007_004,3,2,乌山北门(临时站)_00279,FALSE,TRUE,5497.767094
BV09328132,市第八医院(招呼站)(公交站),市第八医院(招呼站),交通设施服务;公交车站;公交车站相关,150700,46路,福建省,福州市,晋安区,119.323288,26.108035,119.3184376,26.11111193,731844.1537,2890054.068,TRUE,TRUE,L0_007_005;L0_008_005,2;3,2,市第八医院(招呼站)_00280,FALSE,TRUE,1388.049057
BV09330463,地铁塔前车辆基地(临时站)(公交站),地铁塔前车辆基地(临时站),交通设施服务;公交车站;公交车站相关,150700,538路,福建省,福州市,闽侯县,119.211279,26.121586,119.2064814,26.12473091,720619.4166,2891368.266,TRUE,TRUE,L0_003_006,1,1,地铁塔前车辆基地(临时站)_00281,FALSE,TRUE,339.616924
BV09334654,精品梅园国际(公交站),精品梅园国际,交通设施服务;公交车站;公交车站相关,150700,空港快线锦颐大酒店专线,福建省,福州市,晋安区,119.353012,26.060383,119.3481103,26.06337362,734907.8226,2884817.776,TRUE,TRUE,L0_009_003;L0_009_004,2;3,2,精品梅园国际_00282,FALSE,TRUE,2357.96835
BV09338690,湖塘路东(公交站),湖塘路东,交通设施服务;公交车站;公交车站相关,150700,地铁接驳14号专线,福建省,福州市,晋安区,119.359245,26.085994,119.3543316,26.08899169,735479.129,2887667.557,TRUE,TRUE,L0_009_005,2,1,湖塘路东_00283,FALSE,TRUE,1360.0051
BV09338847,红光路东(公交站),红光路东,交通设施服务;公交车站;公交车站相关,150700,地铁接驳31号专线,福建省,福州市,晋安区,119.360927,26.073901,119.3560121,26.07688812,735671.5278,2886329.488,TRUE,TRUE,L0_009_004,1,1,红光路东_00284,FALSE,TRUE,1429.94332
BV09339835,涧田路玄南岭路口(公交站),涧田路玄南岭路口,交通设施服务;公交车站;公交车站相关,150700,160路;贵安旅游8号专线,福建省,福州市,晋安区,119.327448,26.119056,119.3225887,26.12213214,732237.604,2891282.531,TRUE,TRUE,L0_008_006,1,1,涧田路玄南岭路口_00285,FALSE,TRUE,934.7952369
BV09342432,三保站(公交站),三保站,交通设施服务;公交车站;公交车站相关,150700,335路,福建省,福州市,台江区,119.301854,26.048649,119.2970475,26.05172517,729820.4693,2883436.068,TRUE,TRUE,L0_007_003,1,1,三保站_00286,FALSE,TRUE,5683.51265
BV09342433,闽都创新实验室站(公交站),闽都创新实验室站,交通设施服务;公交车站;公交车站相关,150700,750路;922路,福建省,福州市,闽侯县,119.221789,26.02552,119.2170127,26.02861332,721853.959,2880736.727,FALSE,FALSE,L0_004_002,1,1,闽都创新实验室站_00287,FALSE,TRUE,1927.162238
BV09344777,苏宁广场(公交站),苏宁广场,交通设施服务;公交车站;公交车站相关,150700,永泰旅游专线(新国线);永泰旅游专线(闽运线);空港快线三坊七巷专线;空港快线怡山梅园专线,福建省,福州市,台江区,119.289383,26.061471,119.2845947,26.06457463,728549.2004,2884837.88,TRUE,TRUE,L0_006_003;L0_006_004,3,2,苏宁广场_00288,FALSE,TRUE,5700.510437
BV09344989,电信培训中心(公交站),电信培训中心,交通设施服务;公交车站;公交车站相关,150700,26路,福建省,福州市,仓山区,119.343635,26.027861,119.3387519,26.03084607,734035.9194,2881196.835,TRUE,TRUE,L0_008_002,2,1,电信培训中心_00289,FALSE,TRUE,1826.574258
BV09345524,招手即停(联建路)(公交站),招手即停(联建路),交通设施服务;公交车站;公交车站相关,150700,地铁接驳8号专线,福建省,福州市,仓山区,119.286456,26.030233,119.2816739,26.03331942,728317.5067,2881369.721,TRUE,TRUE,L0_006_002,1,1,招手即停(联建路)_00290,FALSE,TRUE,3269.713698
BV09354249,招手即停(智能产业园D区)(公交站),招手即停(智能产业园D区),交通设施服务;公交车站;公交车站相关,150700,通勤快线23,福建省,福州市,仓山区,119.233849,26.060545,119.2290815,26.06367167,722995.6609,2884641.639,TRUE,TRUE,L0_004_003,1,1,招手即停(智能产业园D区)_00291,FALSE,TRUE,144.4281493
BV09354476,招手即停(燕前路)(公交站),招手即停(燕前路),交通设施服务;公交车站;公交车站相关,150700,359路,福建省,福州市,仓山区,119.263702,26.01249,119.2589417,26.01558522,726076.0689,2879365.225,TRUE,TRUE,L0_005_001;L0_005_002,1;2,2,招手即停(燕前路)_00292,FALSE,TRUE,318.354318
BV09357177,亚峰社区(公交站),亚峰社区,交通设施服务;公交车站;公交车站相关,150700,地铁接驳22号专线(敬老线路),福建省,福州市,台江区,119.342492,26.059341,119.3376086,26.0623494,733858.9019,2884685.398,TRUE,TRUE,L0_008_003;L0_008_004,3,2,亚峰社区_00294,FALSE,TRUE,2873.282953
BV09357178,招手即停(连洋西路)(公交站),招手即停(连洋西路),交通设施服务;公交车站;公交车站相关,150700,地铁接驳22号专线(敬老线路),福建省,福州市,晋安区,119.34191,26.067123,119.3370271,26.07013768,733785.2298,2885547.309,TRUE,TRUE,L0_008_004,1,1,招手即停(连洋西路)_00295,FALSE,TRUE,3403.188209
BV09358871,上渡滨洲(公交站),上渡滨洲,交通设施服务;公交车站;公交车站相关,150700,115路,福建省,福州市,仓山区,119.29301,26.040346,119.2882181,26.04343031,728952.9202,2882501.468,TRUE,TRUE,L0_006_003,3,1,上渡滨洲_00296,FALSE,TRUE,4422.346163
