canonical_facility_id,official_facility_name,official_facility_name_raw,official_facility_name_chinese_raw,feature_id,feature_role_or_direction,source_layer,effective_date,rule_type,day_of_week,start_time,end_time,gazetted_toll,concession_toll,remarks,last_updated_date,source_sha256
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:00:00,19:01:59,43.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:02:00,19:03:59,41.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:02:00,19:03:59,41.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:04:00,19:05:59,39.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:04:00,19:05:59,39.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:06:00,19:07:59,37.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:06:00,19:07:59,37.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:08:00,19:09:59,35.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:08:00,19:09:59,35.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:10:00,19:11:59,33.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:10:00,19:11:59,33.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:12:00,19:13:59,31.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:12:00,19:13:59,31.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:14:00,19:15:59,29.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:14:00,19:15:59,29.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:16:00,19:17:59,27.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:16:00,19:17:59,27.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:18:00,19:19:59,25.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:18:00,19:19:59,25.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:20:00,19:21:59,23.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:20:00,19:21:59,23.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:22:00,19:23:59,21.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:22:00,19:23:59,21.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:24:00,19:25:59,19.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:24:00,19:25:59,19.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:26:00,23:59:59,18.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:26:00,23:59:59,18.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,00:00:00,23:59:59,18.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,00:00:00,23:59:59,18.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,00:00:00,07:29:59,20.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,00:00:00,07:29:59,20.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:30:00,07:31:59,22.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:30:00,07:31:59,22.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:32:00,07:33:59,24.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:32:00,07:33:59,24.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:34:00,07:35:59,26.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:34:00,07:35:59,26.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:36:00,07:37:59,28.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:36:00,07:37:59,28.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:38:00,07:39:59,30.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:38:00,07:39:59,30.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:40:00,07:41:59,32.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:40:00,07:41:59,32.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:42:00,07:43:59,34.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:42:00,07:43:59,34.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:44:00,07:45:59,36.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:44:00,07:45:59,36.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:46:00,07:47:59,38.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:46:00,07:47:59,38.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:48:00,07:49:59,40.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:48:00,07:49:59,40.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:50:00,07:51:59,42.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:50:00,07:51:59,42.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:52:00,07:53:59,44.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:52:00,07:53:59,44.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:54:00,07:55:59,46.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:54:00,07:55:59,46.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:56:00,07:57:59,48.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:56:00,07:57:59,48.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:58:00,07:59:59,50.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:58:00,07:59:59,50.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,08:00:00,08:01:59,52.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,08:00:00,08:01:59,52.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,08:02:00,08:03:59,54.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,08:02:00,08:03:59,54.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,08:04:00,08:05:59,56.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,08:04:00,08:05:59,56.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,08:06:00,08:07:59,58.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,08:06:00,08:07:59,58.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,08:08:00,10:14:59,60.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,08:08:00,10:14:59,60.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,10:15:00,10:16:59,58.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,10:15:00,10:16:59,58.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,10:17:00,10:18:59,56.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,10:17:00,10:18:59,56.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2684,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,10:19:00,10:20:59,54.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
western_harbour_crossing,Western Harbour Crossing,Western Harbour Crossing,西區海底隧道,2685,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,10:19:00,10:20:59,54.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
