canonical_facility_id,official_feature_id,official_feature_role_or_direction,official_facility_name_raw,official_traffic_feature_road_ids,matsim_link_id,matsim_link_direction,mapping_method,mapping_quality,geometry_distance_m,topology_evidence,alias_status,mapping_status,unresolved_reason,evidence_source,effective_date,network_link_exists,network_link_from_node,network_link_to_node,official_road_names,same_numeric_link_candidates_rejected
shing_mun_tunnels,1822,official_feature_1_direction_unlabelled,Shing Mun Tunnels,56944,road_56944_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,71.55924435102993,Official TRAFFIC_FEATURES FEATURE_ID=1822 references RD_ID=56944; adopted network link uses road_56944_* and is within 71.559 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2025-09-21T00:00:00+00:00,True,road_205407.90_2477762.62,road_205391.57_2477778.60,CHEUNG PEI SHAN ROAD,
shing_mun_tunnels,1824,official_feature_2_direction_unlabelled,Shing Mun Tunnels,58272,road_58272_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,30.676835005238992,Official TRAFFIC_FEATURES FEATURE_ID=1824 references RD_ID=58272; adopted network link uses road_58272_* and is within 30.677 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2025-09-21T00:00:00+00:00,True,road_205380.20_2477834.84,road_205410.94_2477807.62,CHEUNG PEI SHAN ROAD,road_1824_0_f@10674.675m
lion_rock_tunnel,1884,official_feature_1_direction_unlabelled,Lion Rock Tunnel,59208,road_59208_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,5.390725707477032,Official TRAFFIC_FEATURES FEATURE_ID=1884 references RD_ID=59208; adopted network link uses road_59208_* and is within 5.391 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,1999-04-01T00:00:00+00:00,True,road_208839.04_2475002.25,road_208806.84_2475138.99,LION ROCK TUNNEL ROAD,
lion_rock_tunnel,1886,official_feature_2_direction_unlabelled,Lion Rock Tunnel,261329|285594,road_261329_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,16.292761169494945,Official TRAFFIC_FEATURES FEATURE_ID=1886 references RD_ID=261329; adopted network link uses road_261329_* and is within 16.293 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,1999-04-01T00:00:00+00:00,True,road_208933.90_2475237.53,road_208855.92_2475124.09,LION ROCK TUNNEL ROAD,road_1886_0_f@13076.723m
lion_rock_tunnel,1886,official_feature_2_direction_unlabelled,Lion Rock Tunnel,261329|285594,road_285594_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,27.064230153887966,Official TRAFFIC_FEATURES FEATURE_ID=1886 references RD_ID=285594; adopted network link uses road_285594_* and is within 27.064 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,1999-04-01T00:00:00+00:00,True,road_208985.49_2475267.19,road_208855.92_2475124.09,LION ROCK TUNNEL ROAD,road_1886_0_f@13076.723m
tsing_sha_control_area,2040,official_feature_1_direction_unlabelled,Tsing Sha Control Area (Eagle's Nest Tunnel and Sha Tin Heights Tunnel),164140|261294,road_164140_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,0.06338904261106479,Official TRAFFIC_FEATURES FEATURE_ID=2040 references RD_ID=164140; adopted network link uses road_164140_* and is within 0.063 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2008-03-21T00:00:00+00:00,True,road_207893.62_2475527.60,road_207842.66_2475331.52,TSING SHA HIGHWAY,road_2040_0_f@10893.022m
tsing_sha_control_area,2040,official_feature_1_direction_unlabelled,Tsing Sha Control Area (Eagle's Nest Tunnel and Sha Tin Heights Tunnel),164140|261294,road_261294_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,17.56243097389328,Official TRAFFIC_FEATURES FEATURE_ID=2040 references RD_ID=261294; adopted network link uses road_261294_* and is within 17.562 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2008-03-21T00:00:00+00:00,True,road_207884.84_2475394.91,road_207805.29_2475211.22,TSING SHA HIGHWAY,road_2040_0_f@10893.022m
western_harbour_crossing,2684,official_feature_1_direction_unlabelled|shared_primary_backup_feature,Western Harbour Crossing|Western Harbour Crossing (Backup Toll Point),3345,road_3345_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,2.179414891767658,Official TRAFFIC_FEATURES FEATURE_ID=2684 references RD_ID=3345; adopted network link uses road_3345_* and is within 2.179 m of the transformed official point.,canonical_alias_same_physical_facility,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2026-07-17T00:00:00+00:00,True,road_205521.21_2467724.39,road_205648.60_2467649.42,WESTERN HARBOUR CROSSING,road_2684_0_f@10889.180m|road_2684_0_r@10889.180m
western_harbour_crossing,2685,official_feature_2_direction_unlabelled,Western Harbour Crossing,105993|285417,road_105993_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,3.095783936251897,Official TRAFFIC_FEATURES FEATURE_ID=2685 references RD_ID=105993; adopted network link uses road_105993_* and is within 3.096 m of the transformed official point.,canonical_alias_same_physical_facility,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2026-07-17T00:00:00+00:00,True,road_207211.26_2469104.46,road_207112.05_2468989.46,WESTERN HARBOUR CROSSING,
western_harbour_crossing,2685,official_feature_2_direction_unlabelled,Western Harbour Crossing,105993|285417,road_285417_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,2.4476472796864814,Official TRAFFIC_FEATURES FEATURE_ID=2685 references RD_ID=285417; adopted network link uses road_285417_* and is within 2.448 m of the transformed official point.,canonical_alias_same_physical_facility,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2026-07-17T00:00:00+00:00,True,road_207251.05_2469105.92,road_207112.05_2468989.46,WESTERN HARBOUR CROSSING,
tai_lam_tunnel,4288,official_feature_1_direction_unlabelled,Tai Lam Tunnel,93566,road_93566_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,13.05861233111396,Official TRAFFIC_FEATURES FEATURE_ID=4288 references RD_ID=93566; adopted network link uses road_93566_* and is within 13.059 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2026-07-17T00:00:00+00:00,True,road_197370.63_2481238.75,road_197686.13_2482103.43,TSING LONG HIGHWAY,road_4288_0_f@16325.639m
tai_lam_tunnel,4288,official_feature_1_direction_unlabelled,Tai Lam Tunnel,93566,road_93566_0_r,r,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,13.058612331113956,Official TRAFFIC_FEATURES FEATURE_ID=4288 references RD_ID=93566; adopted network link uses road_93566_* and is within 13.059 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2026-07-17T00:00:00+00:00,True,road_197686.13_2482103.43,road_197370.63_2481238.75,TSING LONG HIGHWAY,road_4288_0_f@16325.639m
tai_lam_tunnel,4289,official_feature_2_direction_unlabelled,Tai Lam Tunnel,93567,road_93567_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,7.802375576424059,Official TRAFFIC_FEATURES FEATURE_ID=4289 references RD_ID=93567; adopted network link uses road_93567_* and is within 7.802 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2026-07-17T00:00:00+00:00,True,road_197747.68_2482119.37,road_197415.08_2481243.01,TSING LONG HIGHWAY,road_4289_0_f@18593.273m
