fare_scope,operator,official_route_id,official_route_sequence,official_direction,official_stop_ids_json,route_name,full_fare_hkd,currency,passenger_type,payment_medium,service_class,vessel_service_type,day_type,fare_amount_role,eligible_for_default_quote,in_current_schedule_exact_scope,gtfs_rule_count,gtfs_distinct_price_count,gtfs_price_equal_full_fare_count,gtfs_full_fare_correspondence,source_record_last_update,source_record_id,source_file,source_sha256,cost_effective_date,cost_effective_date_status,source_revision_cutoff_date,source_download_date,unresolved_reason
route_level_full_fare_reference_only,FERRY,7000014,1,1,"[""101133"",""101136"",""101137"",""101134"",""80000013"",""101131"",""101130""]",Ma Liu Shui - Tap Mun,30.0,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,21,1,0,none_equal,2026-02-11T00:00:00,json:feature_indices:201;202;203;204;205;206;207,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000014,2,2,"[""101130"",""101131"",""80000013"",""101134"",""101137"",""101136"",""101133""]",Ma Liu Shui - Tap Mun,30.0,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,21,1,0,none_equal,2026-02-11T00:00:00,json:feature_indices:208;209;210;211;212;213;214,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000016,1,1,"[""101128"",""101356"",""101350""]",Discovery Bay - Peng Chau - Mui Wo,12.0,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,3,1,3,all_equal,2026-06-30T00:00:00,json:feature_indices:215;216;217,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000016,2,2,"[""101350"",""101356"",""101128""]",Discovery Bay - Peng Chau - Mui Wo,12.0,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,3,1,3,all_equal,2026-06-30T00:00:00,json:feature_indices:218;219;220,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000020,1,1,"[""80000017"",""80000006""]",Sai Kung - Kau Sai Village/High Island,65.0,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,1,1,1,all_equal,2026-02-10T00:00:00,json:feature_indices:221;222,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000023,1,1,"[""101337"",""101127"",""80000019""]",Central - Discovery Bay,55.8,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,True,3,1,3,all_equal,2026-05-22T00:00:00,json:feature_indices:223;224;225,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000023,2,2,"[""80000019"",""101127"",""101337""]",Central - Discovery Bay,55.8,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,True,3,1,3,all_equal,2026-05-22T00:00:00,json:feature_indices:226;227;228,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000025,1,1,"[""101343"",""101354"",""101342"",""80000008""]",Sha Tau Kok - Lai Chi Wo/Kat O/Ap Chau,40.0,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,6,1,6,all_equal,2026-01-02T00:00:00,json:feature_indices:229;230;231;232,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000025,2,2,"[""101343""]",Sha Tau Kok - Lai Chi Wo/Kat O/Ap Chau,40.0,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,0,0,0,no_gtfs_rules,2026-01-02T00:00:00,json:feature_indices:233,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000027,1,1,"[""80000020"",""101351""]",Tseung Kwan O (South) – Sai Wan Ho,16.8,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,1,1,1,all_equal,2026-04-28T00:00:00,json:feature_indices:234;235,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000027,2,2,"[""101351"",""80000020""]",Tseung Kwan O (South) – Sai Wan Ho,16.8,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,1,1,0,none_equal,2026-04-28T00:00:00,json:feature_indices:236;237,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000028,1,1,"[""80000006"",""80000016"",""80000017""]",Sai Kung - Kau Sai Village/High Island,65.0,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,3,1,3,all_equal,2026-02-10T00:00:00,json:feature_indices:238;239;240,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000028,2,2,"[""80000017"",""80000016"",""80000006""]",Sai Kung - Kau Sai Village/High Island,65.0,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,3,1,3,all_equal,2026-02-10T00:00:00,json:feature_indices:241;242;243,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000029,1,1,"[""80000011"",""101354"",""101342"",""80000008""]",Tai Shui Hang - Lai Chi Wo/Kat O/Ap Chau,80.0,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,6,2,3,mixed_equal_and_different,2025-05-29T00:00:00,json:feature_indices:244;245;246;247,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000029,2,2,"[""101354"",""101342"",""101354"",""80000011""]",Tai Shui Hang - Lai Chi Wo/Kat O/Ap Chau,80.0,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,0,0,0,no_gtfs_rules,2025-05-29T00:00:00,json:feature_indices:248;249;250;251,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000030,1,1,"[""101343"",""80000008"",""101342"",""101354""]",Sha Tau Kok - Ap Chau/Kat O/Lai Chi Wo,40.0,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,6,1,6,all_equal,2026-01-02T00:00:00,json:feature_indices:252;253;254;255,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000030,2,2,"[""101343""]",Sha Tau Kok - Ap Chau/Kat O/Lai Chi Wo,40.0,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,0,0,0,no_gtfs_rules,2026-01-02T00:00:00,json:feature_indices:256,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
route_level_full_fare_reference_only,FERRY,7000031,1,1,"[""101125"",""101336"",""101326""]",Aberdeen/Stanley - Po Toi Island,30.0,HKD,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,route_level_full_fare_reference_only,False,False,3,1,3,all_equal,2026-01-12T00:00:00,json:feature_indices:257;258;259,data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/ferry_route_stop_points.json,dbfa4d9525aa72d5eeb8da58b1ac2fd77fea8ca1ba65df0ca9555cff9912944c,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,not_stop_od_and_source_conditions_unspecified
