scenario,origin_tcs_zone,destination_tcs_zone,legs_5pct,expanded_legs,total_fare_hkd_5pct,expanded_total_fare_hkd,mean_hkd,median_hkd,p10_hkd,p25_hkd,p75_hkd,p90_hkd,p95_hkd,within_flagfall_share,tolled_tunnel_share,taxi_type_unresolved_share,route_distance_unavailable_share,congestion_proxy_unavailable_share
low,21,23,6.0,120.0,1901.0,38020.0,316.8333333333333,313.5,292.5,311.05,332.75,344.5,347.4,0.0,0.0,0.0,0.0,1.0
low,21,24,4.0,80.0,1107.4,22148.0,276.85,278.7,250.92,264.15,291.4,301.29999999999995,304.59999999999997,0.0,0.0,0.0,0.0,1.0
low,21,25,13.0,260.0,1423.2,28464.0,109.47692307692309,87.8,62.62,73.0,152.5,178.86,194.73999999999995,0.0,0.0,0.0,0.0,1.0
low,21,26,2.0,40.0,683.8,13676.0,341.9,341.9,340.78,341.2,342.6,343.02000000000004,343.16,0.0,0.0,1.0,0.0,1.0
low,22,1,14.0,280.0,3933.9999999999995,78679.99999999999,280.99999999999994,277.5,272.74,276.1,283.8,288.84000000000003,296.96,0.0,0.0,1.0,0.0,1.0
low,22,2,3.0,60.0,888.5,17770.0,296.1666666666667,295.7,290.09999999999997,292.2,299.9,302.42,303.26,0.0,0.0,1.0,0.0,1.0
low,22,3,9.0,180.0,3173.7000000000003,63474.00000000001,352.6333333333334,360.1,325.38,346.1,362.9,367.94,375.21999999999997,0.0,0.0,1.0,0.0,1.0
low,22,4,8.0,160.0,2728.2,54564.0,341.025,338.4,314.18,327.2,350.65,376.9,376.9,0.0,0.0,1.0,0.0,1.0
low,22,5,21.0,420.0,5320.7,106414.0,253.36666666666665,255.1,243.9,249.5,257.9,260.7,262.1,0.0,0.0,1.0,0.0,1.0
low,22,6,14.0,280.0,3257.8000000000006,65156.000000000015,232.70000000000005,231.3,227.1,227.8,234.45,242.08,243.48,0.0,0.0,1.0,0.0,1.0
low,22,7,11.0,220.0,2573.7,51474.0,233.97272727272727,235.5,231.3,234.1,235.5,235.5,236.2,0.0,0.0,1.0,0.0,1.0
low,22,8,8.0,160.0,2150.0,43000.0,268.75,271.2,259.02,265.95,273.3,274.56,276.03000000000003,0.0,0.0,1.0,0.0,1.0
low,22,9,6.0,120.0,1779.8,35596.0,296.6333333333333,294.29999999999995,289.4,290.8,303.05,306.2,306.54999999999995,0.0,0.0,1.0,0.0,1.0
low,22,10,4.0,80.0,1079.2,21584.0,269.8,262.79999999999995,259.72,260.35,272.25,285.48,289.89,0.0,0.0,1.0,0.0,1.0
low,22,11,6.0,120.0,1205.8,24116.0,200.96666666666667,204.7,184.39999999999998,194.9,211.35,213.8,214.15,0.0,0.0,1.0,0.0,1.0
low,22,12,7.0,140.0,1494.5,29890.0,213.5,214.5,206.94,210.3,218.7,220.1,220.1,0.0,0.0,1.0,0.0,1.0
low,22,13,8.0,160.0,1543.8000000000002,30876.000000000004,192.97500000000002,195.6,181.18,185.8,199.1,202.04,205.47,0.0,0.0,1.0,0.0,1.0
low,22,14,28.0,560.0,4712.4,94248.0,168.29999999999998,171.8,148.7,156.4,174.6,180.34,185.94,0.0,0.0,1.0,0.0,1.0
low,22,15,9.0,180.0,2221.7,44434.0,246.85555555555553,253.7,228.22,231.3,262.1,264.34,266.02,0.0,0.0,1.0,0.0,1.0
low,22,16,4.0,80.0,970.0,19400.0,242.5,240.39999999999998,235.78,238.29999999999998,244.6,250.9,253.0,0.0,0.0,1.0,0.0,1.0
low,22,17,2.0,40.0,739.8,14796.0,369.9,369.9,356.46000000000004,361.5,378.3,383.34,385.02,0.0,0.0,1.0,0.0,1.0
low,22,18,3.0,60.0,1028.5,20570.0,342.8333333333333,333.5,331.26,332.1,348.9,358.14,361.22,0.0,0.0,1.0,0.0,1.0
low,22,19,4.0,80.0,1097.4,21948.0,274.35,271.9,262.66,267.7,278.55,288.0,291.15,0.0,0.0,1.0,0.0,1.0
low,22,21,2.0,40.0,699.2,13984.0,349.6,349.6,346.8,347.85,351.35,352.40000000000003,352.75,0.0,0.0,1.0,0.0,1.0
low,22,22,94.0,1880.0,3269.5,65390.0,34.78191489361702,29.7,24.0,24.0,37.4,45.53,58.60999999999993,0.425531914893617,0.0,0.3617021276595745,0.0,1.0
low,22,23,9.0,180.0,2210.5,44210.0,245.61111111111111,246.7,223.46,235.5,259.3,263.78,269.94,0.0,0.0,1.0,0.0,1.0
low,22,24,4.0,80.0,1528.6,30572.0,382.15,380.4,349.6,352.75,409.8,416.1,418.2,0.0,0.0,1.0,0.0,1.0
low,22,26,5.0,100.0,434.1,8682.0,86.82000000000001,66.8,47.480000000000004,56.3,124.9,136.66,140.57999999999998,0.0,0.0,1.0,0.0,1.0
low,23,1,12.0,240.0,3316.0,66320.0,276.3333333333333,280.3,232.98000000000002,263.84999999999997,296.05,303.40000000000003,307.88,0.0,0.0,0.0,0.0,1.0
low,23,2,12.0,240.0,3572.2,71444.0,297.68333333333334,300.6,251.18,272.59999999999997,328.95,333.36,343.58,0.0,0.0,0.0,0.0,1.0
low,23,3,4.0,80.0,1269.6,25392.0,317.4,327.9,277.92,297.45,347.85,348.47999999999996,348.69,0.0,0.0,0.0,0.0,1.0
low,23,4,11.0,220.0,3808.5000000000005,76170.00000000001,346.22727272727275,353.1,319.5,326.5,365.70000000000005,375.5,377.6,0.0,0.0,0.0,0.0,1.0
low,23,5,40.0,800.0,10759.8,215196.0,268.995,285.9,222.06,252.3,288.7,295.7,295.84,0.0,0.0,0.05,0.0,1.0
low,23,6,12.0,240.0,3076.6000000000004,61532.00000000001,256.3833333333334,264.9,232.28,247.4,270.5,270.5,270.5,0.0,0.0,0.0,0.0,1.0
low,23,7,18.0,360.0,4142.400000000001,82848.00000000001,230.13333333333335,233.4,204.7,213.45,246.7,252.44,261.4,0.0,0.0,0.0,0.0,1.0
low,23,8,14.0,280.0,3929.8000000000006,78596.00000000001,280.70000000000005,294.3,243.34,258.25,302.7,302.7,303.68,0.0,0.0,0.0,0.0,1.0
low,23,9,7.0,140.0,2005.5000000000002,40110.00000000001,286.50000000000006,294.3,248.38,273.29999999999995,304.8,311.65999999999997,316.28,0.0,0.0,0.0,0.0,1.0
low,23,10,15.0,300.0,4217.1,84342.0,281.14000000000004,281.7,255.38000000000002,267.0,291.5,310.26,315.02,0.0,0.0,0.0,0.0,1.0
low,23,11,14.0,280.0,2482.2000000000003,49644.00000000001,177.3,175.3,150.94,160.25,192.1,198.82000000000002,207.85,0.0,0.0,0.0,0.0,1.0
low,23,12,11.0,220.0,2243.3,44866.0,203.93636363636367,207.5,176.7,191.4,217.3,228.5,232.7,0.0,0.0,0.0,0.0,1.0
low,23,13,6.0,120.0,1028.0,20560.0,171.33333333333334,177.39999999999998,151.5,162.0,182.29999999999998,185.1,185.8,0.0,0.0,0.0,0.0,1.0
low,23,14,59.0,1180.0,7231.8,144636.0,122.57288135593221,121.7,70.72,91.6,156.7,172.66,182.87999999999985,0.01694915254237288,0.0,0.03389830508474576,0.0,1.0
low,23,15,70.0,1400.0,4457.7,89154.0,63.68142857142857,58.75,36.14,46.4,82.025,95.24,111.54999999999998,0.08571428571428572,0.0,0.0,0.0,1.0
low,23,16,29.0,580.0,2525.2000000000003,50504.00000000001,87.07586206896552,83.9,35.76,54.2,113.3,152.5,154.18,0.034482758620689655,0.0,0.034482758620689655,0.0,1.0
low,23,17,12.0,240.0,2472.5999999999995,49451.999999999985,206.04999999999995,221.1,152.5,186.1,228.1,236.08,241.54,0.0,0.0,0.0,0.0,1.0
low,23,18,23.0,460.0,3303.5,66070.0,143.6304347826087,137.1,102.1,111.9,178.39999999999998,191.42,192.95999999999998,0.0,0.0,0.0,0.0,1.0
low,23,19,16.0,320.0,4032.6,80652.0,252.0375,252.6,221.1,234.4,257.25,300.20000000000005,303.0,0.0,0.0,0.0,0.0,1.0
low,23,20,8.0,160.0,2222.3999999999996,44447.99999999999,277.79999999999995,292.5,223.48,245.95,302.65,318.4,335.54999999999995,0.0,0.0,0.0,0.0,1.0
low,23,21,6.0,120.0,1870.2000000000003,37404.00000000001,311.70000000000005,316.3,286.2,304.04999999999995,323.6,332.6,336.35,0.0,0.0,0.0,0.0,1.0
low,23,22,8.0,160.0,2026.8,40536.0,253.35,255.1,228.22,230.95000000000002,271.20000000000005,279.6,282.05,0.0,0.0,1.0,0.0,1.0
low,23,23,67.0,1340.0,5514.099999999999,110281.99999999999,82.3,82.5,28.54,38.8,110.5,140.14,151.78,0.07462686567164178,0.0,0.014925373134328358,0.0,1.0
low,23,24,3.0,60.0,594.6999999999999,11893.999999999998,198.23333333333332,146.9,102.10000000000001,118.9,251.89999999999998,314.9,335.9,0.0,0.0,0.0,0.0,1.0
low,23,25,1.0,20.0,383.5,7670.0,383.5,383.5,383.5,383.5,383.5,383.5,383.5,0.0,0.0,0.0,0.0,1.0
low,23,26,2.0,40.0,448.6,8972.0,224.3,224.3,189.58,202.6,246.0,259.02,263.36,0.0,0.0,1.0,0.0,1.0
low,24,1,7.0,140.0,2183.3,43666.0,311.90000000000003,319.5,283.38,316.70000000000005,322.29999999999995,334.34000000000003,342.32,0.0,0.0,0.0,0.0,1.0
low,24,2,6.0,120.0,1900.2,38004.0,316.7,315.3,292.9,300.6,332.1,341.9,344.0,0.0,0.0,0.0,0.0,1.0
low,24,3,5.0,100.0,1551.3000000000002,31026.000000000004,310.26000000000005,322.3,255.38000000000002,283.1,334.9,358.42,366.26,0.0,0.0,0.0,0.0,1.0
low,24,4,4.0,80.0,1406.8,28136.0,351.7,343.3,305.78,320.9,374.1,404.34000000000003,414.41999999999996,0.0,0.0,0.0,0.0,1.0
low,24,5,25.0,500.0,7343.500000000001,146870.00000000003,293.74,297.1,265.46,283.1,301.3,320.9,324.26,0.0,0.0,0.04,0.0,1.0
low,24,6,28.0,560.0,7660.8,153216.0,273.6,277.5,245.3,269.1,283.8,292.48,304.94,0.0,0.0,0.03571428571428571,0.0,1.0
low,24,7,12.0,240.0,3094.7999999999997,61895.99999999999,257.9,253.7,210.44,221.15,291.15,308.58,319.15,0.0,0.0,0.0,0.0,1.0
low,24,8,12.0,240.0,2877.8,57556.0,239.8166666666667,244.6,204.14000000000001,225.35,263.5,269.8,278.06,0.0,0.0,0.0,0.0,1.0
low,24,9,11.0,220.0,2680.1,53602.0,243.64545454545453,248.1,201.9,208.2,271.9,306.9,310.4,0.0,0.0,0.0,0.0,1.0
low,24,10,12.0,240.0,2963.2000000000003,59264.00000000001,246.93333333333337,255.1,206.10000000000002,246.0,264.55,274.0,276.59,0.0,0.0,0.0,0.0,1.0
low,24,11,9.0,180.0,2242.7,44854.0,249.18888888888887,245.3,213.1,241.1,250.9,282.82,307.46,0.0,0.0,0.0,0.0,1.0
low,24,12,11.0,220.0,2682.9,53658.0,243.9,248.1,204.7,215.2,260.70000000000005,283.1,292.9,0.0,0.0,0.0,0.0,1.0
low,24,13,1.0,20.0,281.7,5634.0,281.7,281.7,281.7,281.7,281.7,281.7,281.7,0.0,0.0,0.0,0.0,1.0
low,24,14,11.0,220.0,2646.2999999999997,52925.99999999999,240.57272727272724,228.1,198.7,220.4,254.0,303.7,307.9,0.0,0.0,0.0,0.0,1.0
low,24,15,15.0,300.0,2566.5,51330.0,171.1,142.7,134.74,139.2,184.0,233.42,287.4599999999999,0.0,0.0,0.0,0.0,1.0
low,24,16,11.0,220.0,3041.5,60830.0,276.5,205.7,180.5,185.39999999999998,348.5,456.3,464.9,0.0,0.0,0.09090909090909091,0.0,1.0
low,24,17,43.0,860.0,5097.599999999999,101951.99999999999,118.5488372093023,116.1,60.84,78.69999999999999,144.3,162.86,169.02,0.0,0.0,0.023255813953488372,0.0,1.0
low,24,18,35.0,700.0,2751.8000000000006,55036.000000000015,78.62285714285716,65.4,29.12,37.849999999999994,92.15,148.02000000000004,195.47999999999996,0.11428571428571428,0.0,0.02857142857142857,0.0,1.0
low,24,19,15.0,300.0,2711.5,54230.0,180.76666666666668,176.3,156.26,163.7,199.4,214.34,223.89999999999998,0.0,0.0,0.0,0.0,1.0
low,24,20,14.0,280.0,2033.1999999999998,40664.0,145.22857142857143,167.2,57.14,91.15,187.14999999999998,205.40000000000003,216.26999999999998,0.0,0.0,0.0,0.0,1.0
low,24,21,4.0,80.0,1037.0,20740.0,259.25,259.6,216.48000000000002,234.75,284.1,301.74,307.62,0.0,0.0,0.0,0.0,1.0
low,24,22,5.0,100.0,1919.5,38390.0,383.9,368.5,351.70000000000005,360.1,403.5,426.18,433.74,0.0,0.0,1.0,0.0,1.0
low,24,23,4.0,80.0,748.5999999999999,14971.999999999998,187.14999999999998,147.6,100.56,108.75,226.0,305.38000000000005,331.8399999999999,0.0,0.0,0.0,0.0,1.0
low,24,24,15.0,300.0,1648.5000000000002,32970.00000000001,109.90000000000002,95.1,50.96,63.6,142.0,160.57999999999998,212.69999999999987,0.0,0.0,0.0,0.0,1.0
low,24,25,1.0,20.0,213.1,4262.0,213.1,213.1,213.1,213.1,213.1,213.1,213.1,0.0,0.0,0.0,0.0,1.0
low,24,26,2.0,40.0,716.0,14320.0,358.0,358.0,340.64,347.15,368.85,375.36,377.53,0.0,0.0,1.0,0.0,1.0
low,25,1,5.0,100.0,942.3,18846.0,188.45999999999998,190.7,158.22,168.3,210.3,217.02,219.26,0.0,0.0,0.0,0.0,1.0
low,25,2,6.0,120.0,1156.8000000000002,23136.000000000004,192.80000000000004,186.5,140.3,167.95,227.1,251.60000000000002,258.95,0.0,0.0,0.0,0.0,1.0
low,25,3,9.0,180.0,1479.7000000000003,29594.000000000007,164.41111111111115,182.3,129.66,143.1,186.5,188.18,191.54,0.0,0.0,0.0,0.0,1.0
low,25,4,2.0,40.0,416.4,8328.0,208.2,208.2,195.32,200.15,216.25,221.08,222.69,0.0,0.0,0.0,0.0,1.0
low,25,5,31.0,620.0,5400.7,108014.0,174.21612903225807,166.9,145.9,151.5,192.10000000000002,218.7,246.7,0.0,0.0,0.0967741935483871,0.0,1.0
low,25,6,13.0,260.0,2500.1,50002.0,192.3153846153846,211.7,111.17999999999999,129.1,228.5,243.06,261.25999999999993,0.0,0.0,0.0,0.0,1.0
low,25,7,19.0,380.0,3336.9999999999995,66739.99999999999,175.6315789473684,166.9,127.7,151.5,199.1,236.05999999999995,290.09999999999997,0.0,0.0,0.10526315789473684,0.0,1.0
low,25,8,7.0,140.0,1113.6999999999998,22273.999999999996,159.09999999999997,162.7,130.78,151.5,166.2,183.14000000000001,195.31999999999996,0.0,0.0,0.0,0.0,1.0
low,25,9,13.0,260.0,1466.9,29338.0,112.83846153846154,120.7,62.6,75.2,140.3,151.78000000000003,167.73999999999995,0.0,0.0,0.0,0.0,1.0
low,25,10,9.0,180.0,1178.6999999999998,23573.999999999996,130.96666666666664,133.3,95.5,116.5,143.1,182.58,183.14,0.0,0.0,0.0,0.0,1.0
low,25,11,5.0,100.0,1063.4,21268.0,212.68,235.5,116.92,217.3,242.5,287.86,302.98,0.0,0.0,0.0,0.0,1.0
low,25,12,5.0,100.0,1099.1,21982.0,219.82,211.7,185.94,201.9,217.3,262.65999999999997,277.78,0.0,0.0,0.0,0.0,1.0
low,25,13,2.0,40.0,433.20000000000005,8664.0,216.60000000000002,216.60000000000002,189.16000000000003,199.45000000000002,233.75,244.04000000000002,247.47,0.0,0.0,0.0,0.0,1.0
low,25,14,3.0,60.0,1063.6999999999998,21273.999999999996,354.5666666666666,340.1,338.98,339.4,362.5,375.94,380.41999999999996,0.0,0.0,0.0,0.0,1.0
low,25,15,3.0,60.0,1000.7,20014.0,333.56666666666666,337.3,281.3,302.3,366.70000000000005,384.34000000000003,390.22,0.0,0.0,0.0,0.0,1.0
low,25,16,4.0,80.0,1285.1999999999998,25703.999999999996,321.29999999999995,336.79999999999995,274.56,310.65,347.45,355.64,358.37,0.0,0.0,0.0,0.0,1.0
low,25,17,3.0,60.0,603.0999999999999,12061.999999999998,201.0333333333333,198.7,189.74,193.1,207.8,213.26,215.08,0.0,0.0,0.0,0.0,1.0
low,25,18,7.0,140.0,1718.9,34378.0,245.55714285714288,251.9,210.46,244.2,264.7,275.09999999999997,277.5,0.0,0.0,0.0,0.0,1.0
low,25,19,15.0,300.0,2089.5,41790.0,139.3,141.3,72.06,111.19999999999999,171.10000000000002,195.22,200.24,0.0,0.0,0.0,0.0,1.0
low,25,20,6.0,120.0,762.4,15248.0,127.06666666666666,123.1,107.69999999999999,110.5,144.10000000000002,150.4,151.45,0.0,0.0,0.0,0.0,1.0
low,25,21,12.0,240.0,1653.5000000000002,33070.00000000001,137.79166666666669,129.8,76.4,96.95,163.45000000000002,221.98000000000002,228.1,0.0,0.0,0.0,0.0,1.0
low,25,25,2.0,40.0,239.60000000000002,4792.0,119.80000000000001,119.80000000000001,110.12,113.75,125.85000000000001,129.48000000000002,130.69,0.0,0.0,0.0,0.0,1.0
low,25,26,1.0,20.0,367.1,7342.0,367.1,367.1,367.1,367.1,367.1,367.1,367.1,0.0,0.0,1.0,0.0,1.0
low,26,-1,48.0,960.0,1996.8,39936.0,41.6,41.6,41.6,41.6,41.6,41.6,41.6,0.0,0.0,1.0,0.0,1.0
low,26,1,7.0,140.0,2085.3,41706.0,297.90000000000003,284.5,268.54,278.9,290.1,337.14000000000004,372.4199999999999,0.0,0.0,1.0,0.0,1.0
low,26,2,9.0,180.0,2897.8999999999996,57957.99999999999,321.9888888888888,301.3,276.38,299.9,304.1,433.46,434.58,0.0,0.0,1.0,0.0,1.0
low,26,3,11.0,220.0,3667.1000000000004,73342.0,333.37272727272733,333.5,284.5,287.3,358.7,372.7,423.1,0.0,0.0,1.0,0.0,1.0
low,26,4,5.0,100.0,1643.7,32874.0,328.74,325.1,276.38,312.5,337.7,384.74,400.42,0.0,0.0,1.0,0.0,1.0
low,26,5,124.0,2480.0,27897.200000000004,557944.0000000001,224.97741935483876,243.2,148.7,164.1,266.3,305.64000000000016,364.3,0.0,0.0,1.0,0.0,1.0
low,26,6,72.0,1440.0,21233.0,424660.0,294.90277777777777,312.5,208.9,245.3,336.3,375.5,375.5,0.0,0.0,1.0,0.0,1.0
low,26,7,31.0,620.0,7369.099999999999,147382.0,237.71290322580643,242.5,141.7,147.3,319.5,344.7,379.7,0.0,0.0,1.0,0.0,1.0
low,26,8,10.0,200.0,2635.0,52700.0,263.5,272.6,175.16,269.45000000000005,273.3,285.2,338.7499999999999,0.0,0.0,1.0,0.0,1.0
low,26,9,13.0,260.0,3825.8999999999996,76518.0,294.29999999999995,305.5,284.5,291.5,309.7,317.54,319.5,0.0,0.0,1.0,0.0,1.0
low,26,10,5.0,100.0,1576.5,31530.0,315.3,320.9,267.98,270.5,354.5,360.38,362.34000000000003,0.0,0.0,1.0,0.0,1.0
low,26,11,24.0,480.0,4162.4,83248.0,173.4333333333333,193.5,102.92,103.9,213.8,231.85999999999999,295.20999999999987,0.0,0.0,1.0,0.0,1.0
low,26,12,7.0,140.0,1584.1,31682.0,226.29999999999998,218.7,138.06,179.5,283.1,311.38,314.74,0.0,0.0,1.0,0.0,1.0
low,26,13,3.0,60.0,703.7,14074.0,234.5666666666667,194.9,192.66,193.5,255.8,292.34,304.52,0.0,0.0,1.0,0.0,1.0
low,26,14,16.0,320.0,2964.3999999999996,59287.99999999999,185.27499999999998,178.8,146.60000000000002,151.5,209.25,243.2,250.54999999999998,0.0,0.0,1.0,0.0,1.0
low,26,15,7.0,140.0,1614.9,32298.0,230.70000000000002,224.3,212.26,219.4,244.60000000000002,254.54,256.21999999999997,0.0,0.0,1.0,0.0,1.0
low,26,16,6.0,120.0,1589.4,31788.0,264.90000000000003,274.0,211.0,230.95,292.9,309.7,315.29999999999995,0.0,0.0,1.0,0.0,1.0
low,26,17,5.0,100.0,1885.9,37718.0,377.18,354.5,321.74,325.1,395.1,453.06,472.38,0.0,0.0,1.0,0.0,1.0
low,26,18,6.0,120.0,2021.9999999999998,40439.99999999999,336.99999999999994,346.8,254.4,283.1,361.15,409.79999999999995,431.84999999999997,0.0,0.0,1.0,0.0,1.0
low,26,19,8.0,160.0,2357.2,47144.0,294.65,280.3,264.9,273.3,287.65,326.49999999999994,370.5999999999999,0.0,0.0,1.0,0.0,1.0
low,26,20,1.0,20.0,347.5,6950.0,347.5,347.5,347.5,347.5,347.5,347.5,347.5,0.0,0.0,1.0,0.0,1.0
low,26,22,4.0,80.0,388.29999999999995,7765.999999999999,97.07499999999999,101.45,51.89,64.175,134.35,138.76,140.23,0.0,0.0,1.0,0.0,1.0
low,26,23,1.0,20.0,263.5,5270.0,263.5,263.5,263.5,263.5,263.5,263.5,263.5,0.0,0.0,1.0,0.0,1.0
low,26,24,3.0,60.0,1092.9,21858.0,364.3,381.1,313.90000000000003,339.1,397.9,407.98,411.34,0.0,0.0,1.0,0.0,1.0
low,26,25,2.0,40.0,734.2,14684.0,367.1,367.1,367.1,367.1,367.1,367.1,367.1,0.0,0.0,1.0,0.0,1.0
low,26,26,12.0,240.0,1829.9,36598.0,152.49166666666667,144.5,29.84,117.725,213.10000000000002,277.78000000000003,281.7,0.16666666666666666,0.0,1.0,0.0,1.0
base,-1,1,7.0,140.0,1348.8999999999999,26977.999999999996,192.7,214.5,136.10000000000002,187.9,214.5,221.22,226.26,0.0,0.0,1.0,0.0,1.0
base,-1,2,14.0,280.0,4055.7999999999997,81116.0,289.7,235.5,234.1,234.1,379.0,382.5,389.84999999999997,0.0,0.0,1.0,0.0,1.0
base,-1,3,15.0,300.0,3034.1,60682.0,202.27333333333334,236.9,128.54000000000002,148.0,256.5,256.5,256.5,0.0,0.0,1.0,0.0,1.0
base,-1,4,5.0,100.0,1744.5,34890.0,348.9,402.1,237.74,396.5,406.3,407.14,407.42,0.0,0.0,1.0,0.0,1.0
base,-1,5,25.0,500.0,6626.699999999999,132533.99999999997,265.068,201.9,192.1,196.3,337.7,341.9,350.29999999999995,0.0,0.0,1.0,0.0,1.0
base,-1,6,15.0,300.0,4547.500000000001,90950.00000000001,303.16666666666674,318.1,187.9,251.60000000000002,375.5,375.5,376.34,0.0,0.0,1.0,0.0,1.0
base,-1,7,6.0,120.0,1150.5000000000002,23010.000000000004,191.75000000000003,182.3,140.65,181.25,182.3,252.3,287.3,0.0,0.0,1.0,0.0,1.0
base,-1,8,5.0,100.0,945.0999999999999,18902.0,189.01999999999998,211.7,144.5,207.5,211.7,211.7,211.7,0.0,0.0,1.0,0.0,1.0
base,-1,9,3.0,60.0,846.5,16930.0,282.1666666666667,305.5,196.85999999999999,237.6,338.4,358.14,364.72,0.0,0.0,1.0,0.0,1.0
base,-1,10,4.0,80.0,1395.6,27912.0,348.9,350.3,345.40000000000003,348.55,350.65,351.28,351.49,0.0,0.0,1.0,0.0,1.0
base,-1,11,2.0,40.0,294.6,5892.0,147.3,147.3,147.3,147.3,147.3,147.3,147.3,0.0,0.0,1.0,0.0,1.0
base,-1,13,1.0,20.0,241.1,4822.0,241.1,241.1,241.1,241.1,241.1,241.1,241.1,0.0,0.0,1.0,0.0,1.0
base,-1,14,5.0,100.0,806.5,16130.0,161.3,171.1,136.38,147.3,176.7,180.06,181.18,0.0,0.0,1.0,0.0,1.0
base,-1,15,2.0,40.0,353.4,7068.0,176.7,176.7,149.82,159.9,193.5,203.58,206.94,0.0,0.0,1.0,0.0,1.0
base,-1,18,3.0,60.0,790.5,15810.0,263.5,266.3,258.46,261.4,267.0,267.42,267.56,0.0,0.0,1.0,0.0,1.0
base,-1,19,3.0,60.0,695.3,13906.0,231.76666666666665,225.7,155.14,181.6,278.9,310.82000000000005,321.46000000000004,0.0,0.0,1.0,0.0,1.0
base,-1,20,1.0,20.0,382.5,7650.0,382.5,382.5,382.5,382.5,382.5,382.5,382.5,0.0,0.0,1.0,0.0,1.0
base,-1,21,1.0,20.0,179.5,3590.0,179.5,179.5,179.5,179.5,179.5,179.5,179.5,0.0,0.0,1.0,0.0,1.0
base,-1,23,1.0,20.0,192.1,3842.0,192.1,192.1,192.1,192.1,192.1,192.1,192.1,0.0,0.0,1.0,0.0,1.0
base,-1,26,2.0,40.0,447.2,8944.0,223.6,223.6,208.48,214.14999999999998,233.05,238.72,240.60999999999999,0.0,0.0,1.0,0.0,1.0
base,1,-1,2.0,40.0,205.7,4114.0,102.85,102.85,53.85,72.225,133.475,151.85,157.975,0.0,0.0,1.0,0.0,1.0
base,1,1,344.0,6880.0,13338.8,266776.0,38.77558139534884,31.1,29.0,29.0,43.7,54.2,66.8,0.4331395348837209,0.0,0.014534883720930232,0.0,1.0
base,1,2,231.0,4620.0,14117.6,282352.0,61.11515151515152,62.6,29.0,41.6,77.3,92.0,96.2,0.17316017316017315,0.0,0.008658008658008658,0.0,1.0
base,1,3,181.0,3620.0,20908.0,418160.0,115.51381215469613,117.9,83.6,98.3,134.7,145.9,154.3,0.0,0.0,0.0,0.0,1.0
base,1,4,153.0,3060.0,16302.0,326040.0,106.54901960784314,103.9,68.9,81.5,120.7,156.54000000000002,178.1,0.0,0.0,0.0,0.0,1.0
base,1,5,342.0,6840.0,26775.4,535508.0,78.2906432748538,77.3,71.0,73.1,81.5,89.9,92.0,0.0,0.0,0.06140350877192982,0.0,1.0
base,1,6,98.0,1960.0,8640.800000000001,172816.00000000003,88.17142857142858,86.75,75.2,79.4,92.0,98.92999999999999,123.91999999999997,0.0,0.0,0.0,0.0,1.0
base,1,7,171.0,3420.0,16835.9,336718.0,98.45555555555556,96.2,85.7,92.0,103.9,109.5,117.9,0.0,0.0,0.029239766081871343,0.0,1.0
base,1,8,131.0,2620.0,13363.099999999999,267262.0,102.00839694656487,98.3,83.6,92.0,112.3,122.1,133.3,0.0,0.0,0.0,0.0,1.0
base,1,9,84.0,1680.0,11214.0,224280.0,133.5,133.3,119.3,124.9,140.3,148.7,155.06999999999996,0.0,0.0,0.0,0.0,1.0
base,1,10,55.0,1100.0,6761.700000000001,135234.0,122.94000000000001,122.1,106.7,116.5,127.7,136.94,144.21999999999997,0.0,0.0,0.0,0.0,1.0
base,1,11,57.0,1140.0,8834.3,176686.0,154.9877192982456,148.7,138.34,143.1,154.3,187.06,197.7,0.0,0.0,0.0,0.0,1.0
base,1,12,41.0,820.0,5626.300000000001,112526.00000000003,137.2268292682927,136.1,127.7,131.9,143.1,148.7,154.3,0.0,0.0,0.0,0.0,1.0
base,1,13,23.0,460.0,3288.4999999999995,65769.99999999999,142.9782608695652,143.1,133.86,137.5,149.39999999999998,151.22,155.27999999999997,0.0,0.0,0.0,0.0,1.0
base,1,14,25.0,500.0,6790.500000000001,135810.00000000003,271.62000000000006,273.3,246.14,259.3,281.7,295.98,302.7,0.0,0.0,0.04,0.0,1.0
base,1,15,9.0,180.0,2346.3,46926.0,260.70000000000005,264.9,249.78,259.3,264.9,265.18,265.74,0.0,0.0,0.0,0.0,1.0
base,1,16,7.0,140.0,2030.7,40614.0,290.1,284.5,281.14,281.7,287.29999999999995,304.38,316.13999999999993,0.0,0.0,0.0,0.0,1.0
base,1,17,13.0,260.0,3067.1000000000004,61342.00000000001,235.93076923076927,242.5,210.86,234.1,243.9,249.22,252.85999999999999,0.0,0.0,0.0,0.0,1.0
base,1,18,3.0,60.0,906.7,18134.0,302.23333333333335,302.7,299.34,300.6,304.1,304.94,305.21999999999997,0.0,0.0,0.0,0.0,1.0
base,1,19,58.0,1160.0,9601.800000000001,192036.00000000003,165.54827586206898,162.7,148.7,153.25,173.9,184.12,188.53,0.0,0.0,0.0,0.0,1.0
base,1,20,11.0,220.0,2187.3,43746.0,198.84545454545457,194.9,187.9,193.5,206.8,214.5,220.8,0.0,0.0,0.0,0.0,1.0
base,1,21,55.0,1100.0,8829.499999999998,176589.99999999997,160.5363636363636,158.5,142.26,152.9,169.0,173.9,183.14,0.0,0.0,0.01818181818181818,0.0,1.0
