scenario,person_id,taxi_legs_5pct,daily_total_fare_hkd_5pct,expanded_daily_total_fare_hkd
base,hk_person_06855838,3,313.1,6262.0
base,hk_person_06855875,2,272.20000000000005,5444.000000000001
base,hk_person_06856097,2,279.2,5584.0
base,hk_person_06856098,3,430.7,8614.0
base,hk_person_06856243,3,527.3,10546.0
base,hk_person_06856308,2,252.6,5052.0
base,hk_person_06856851,2,244.2,4884.0
base,hk_person_06857239,3,416.70000000000005,8334.0
base,hk_person_06858158,3,177.3,3546.0
base,hk_person_06858920,2,214.8,4296.0
base,hk_person_06860988,3,368.79999999999995,7375.999999999999
base,hk_person_06861035,2,289.0,5780.0
base,hk_person_06861757,2,249.8,4996.0
base,hk_person_06862684,3,234.0,4680.0
base,hk_person_06863331,2,401.0,8020.0
base,hk_person_06864037,3,523.1,10462.0
base,hk_person_06865064,3,480.5,9610.0
base,hk_person_06865147,3,341.5,6830.0
base,hk_person_06866446,3,101.2,2024.0
base,hk_person_06868139,2,248.4,4968.0
base,hk_person_06868155,3,259.2,5184.0
base,hk_person_06869197,3,327.1,6542.0
base,hk_person_06871193,2,284.0,5680.0
base,hk_person_06872957,2,202.2,4044.0
base,hk_person_06872984,2,331.6,6632.0
base,hk_person_06873772,2,263.8,5276.0
base,hk_person_06874105,2,202.9,4058.0
base,hk_person_06874446,3,488.1,9762.0
base,hk_person_06875499,2,234.4,4688.0
base,hk_person_06876241,2,301.6,6032.0
base,hk_person_06877458,2,60.5,1210.0
base,hk_person_06878815,2,146.2,2924.0
base,hk_person_06879078,2,60.5,1210.0
base,hk_person_06880858,2,184.0,3680.0
base,hk_person_06881456,2,283.4,5668.0
base,hk_person_06881489,2,380.0,7600.0
base,hk_person_06882587,2,401.0,8020.0
base,hk_person_06882632,3,95.5,1910.0
base,hk_person_06882787,2,262.4,5248.0
base,hk_person_06885044,2,284.8,5696.0
base,hk_person_06886002,3,317.3,6346.0
base,hk_person_06887243,2,193.8,3876.0
base,hk_person_06887318,2,252.6,5052.0
base,hk_person_06887972,2,269.4,5388.0
base,hk_person_06889461,3,363.5,7270.0
base,hk_person_06889621,3,217.2,4344.0
base,hk_person_06890147,2,284.8,5696.0
base,hk_person_06890355,3,362.5,7250.0
base,hk_person_06890385,2,58.6,1172.0
base,hk_person_06890888,2,566.8,11336.0
base,hk_person_06891944,2,266.6,5332.0
base,hk_person_06892337,2,277.8,5556.0
base,hk_person_06895125,2,142.0,2840.0
base,hk_person_06895460,2,361.79999999999995,7235.999999999999
base,hk_person_06895605,3,429.3,8586.0
base,hk_person_06897002,3,308.20000000000005,6164.000000000001
base,hk_person_06897573,3,311.0,6220.0
base,hk_person_06897753,2,287.6,5752.0
base,hk_person_06898518,2,235.8,4716.0
base,hk_person_06898547,2,289.0,5780.0
base,hk_person_06898648,2,284.79999999999995,5695.999999999999
base,hk_person_06900734,3,448.9,8978.0
base,hk_person_06901030,3,327.8,6556.0
base,hk_person_06903396,2,51.0,1020.0
base,hk_person_06903634,2,111.80000000000001,2236.0
base,hk_person_06904376,2,423.4,8468.0
base,hk_person_06904909,2,71.9,1438.0
base,hk_person_06906772,2,226.0,4520.0
base,hk_person_06908242,3,488.1,9762.0
base,hk_person_06908989,2,349.20000000000005,6984.000000000001
base,hk_person_06909662,3,655.3,13106.0
base,hk_person_06910476,3,391.5,7830.0
base,hk_person_06910809,3,292.1,5842.0
base,hk_person_06914200,2,275.0,5500.0
base,hk_person_06915805,2,273.6,5472.0
base,hk_person_06917685,2,377.2,7544.0
base,hk_person_06918345,2,299.4,5988.0
base,hk_person_06919018,2,291.0,5820.0
base,hk_person_06919890,2,316.2,6324.0
base,hk_person_06921235,3,304.0,6080.0
base,hk_person_06921264,2,252.6,5052.0
base,hk_person_06921322,2,348.4,6968.0
base,hk_person_06923582,2,275.0,5500.0
base,hk_person_06924936,2,281.2,5624.0
base,hk_person_06925029,2,51.0,1020.0
base,hk_person_06925715,2,282.0,5640.0
base,hk_person_06926634,2,367.4,7348.0
base,hk_person_06926997,2,234.4,4688.0
base,hk_person_06927952,2,282.0,5640.0
base,hk_person_06928541,3,420.9,8418.0
base,hk_person_06928835,2,268.0,5360.0
base,hk_person_06929122,2,284.8,5696.0
base,hk_person_06930811,2,64.3,1286.0
base,hk_person_06931538,2,237.2,4744.0
base,hk_person_06933069,2,249.8,4996.0
base,hk_person_06933080,3,313.1,6262.0
base,hk_person_06933966,3,278.8,5576.0
base,hk_person_06934293,2,224.6,4492.0
base,hk_person_06936772,2,213.39999999999998,4268.0
base,hk_person_06937947,2,269.4,5388.0
base,hk_person_06937982,2,331.0,6620.0
base,hk_person_06938942,2,308.6,6172.0
base,hk_person_06941752,2,352.0,7040.0
base,hk_person_06942804,2,220.4,4408.0
base,hk_person_06944201,2,106.30000000000001,2126.0
base,hk_person_06944265,3,116.4,2328.0
base,hk_person_06945498,2,282.0,5640.0
base,hk_person_06945851,2,258.2,5164.0
base,hk_person_06946152,3,323.5,6470.0
base,hk_person_06946538,3,266.9,5338.0
base,hk_person_06946634,3,290.7,5814.0
base,hk_person_06947114,3,84.1,1682.0
base,hk_person_06948199,2,317.0,6340.0
base,hk_person_06949184,2,146.2,2924.0
base,hk_person_06949314,3,342.5,6850.0
base,hk_person_06950205,3,112.6,2252.0
base,hk_person_06953181,3,378.9,7578.0
base,hk_person_06953387,3,311.7,6234.0
base,hk_person_06954295,2,358.2,7164.0
base,hk_person_06954563,2,336.6,6732.0
base,hk_person_06954693,3,295.6,5912.0
base,hk_person_06954731,3,158.4,3168.0
base,hk_person_06955187,3,398.5,7970.0
base,hk_person_06955492,3,304.7,6094.0
base,hk_person_06955760,3,264.1,5282.0
base,hk_person_06956197,2,293.2,5864.0
base,hk_person_06956780,3,288.6,5772.0
base,hk_person_06957741,2,54.8,1096.0
base,hk_person_06959323,2,279.20000000000005,5584.000000000001
base,hk_person_06961178,2,342.2,6844.0
base,hk_person_06963857,3,374.7,7494.0
base,hk_person_06964476,2,90.9,1818.0
base,hk_person_06966201,2,244.2,4884.0
base,hk_person_06966363,2,60.5,1210.0
base,hk_person_06968511,2,62.4,1248.0
base,hk_person_06968624,3,479.7,9594.0
base,hk_person_06968667,3,378.9,7578.0
base,hk_person_06968913,3,437.70000000000005,8754.0
base,hk_person_06968917,2,235.8,4716.0
base,hk_person_06969119,2,51.0,1020.0
base,hk_person_06971225,2,277.79999999999995,5555.999999999999
base,hk_person_06972969,2,142.0,2840.0
base,hk_person_06973468,2,272.2,5444.0
base,hk_person_06974365,3,145.8,2916.0
base,hk_person_06975505,2,284.8,5696.0
base,hk_person_06976612,3,300.5,6010.0
base,hk_person_06977836,3,333.4,6668.0
base,hk_person_06978453,2,307.2,6144.0
base,hk_person_06978957,2,488.4,9768.0
base,hk_person_06979254,3,300.5,6010.0
base,hk_person_06981223,2,326.8,6536.0
base,hk_person_06981347,2,241.39999999999998,4828.0
base,hk_person_06981516,2,353.4,7068.0
base,hk_person_06981851,2,263.79999999999995,5275.999999999999
base,hk_person_06982038,2,280.6,5612.0
base,hk_person_06982900,2,303.0,6060.0
base,hk_person_06983002,2,307.8,6156.0
base,hk_person_06985336,3,375.4,7508.0
base,hk_person_06985871,3,280.2,5604.0
base,hk_person_06986023,2,102.3,2046.0
base,hk_person_06986660,3,319.4,6388.0
base,hk_person_06986807,3,397.09999999999997,7941.999999999999
base,hk_person_06987369,2,276.4,5528.0
base,hk_person_06987681,2,268.0,5360.0
base,hk_person_06988500,2,284.8,5696.0
base,hk_person_06989824,3,160.5,3210.0
base,hk_person_06989930,3,348.8,6976.0
base,hk_person_06990072,3,331.3,6626.0
base,hk_person_06990584,2,261.0,5220.0
base,hk_person_06990634,3,315.2,6304.0
base,hk_person_06990653,2,116.80000000000001,2336.0
base,hk_person_06990710,2,405.20000000000005,8104.000000000001
base,hk_person_06990960,3,281.6,5632.0
base,hk_person_06991310,2,85.2,1704.0
base,hk_person_06991707,2,261.0,5220.0
base,hk_person_06991713,3,324.3,6486.0
base,hk_person_06994420,2,158.8,3176.0
base,hk_person_06994476,3,362.1,7242.0
base,hk_person_06994594,2,323.2,6464.0
base,hk_person_06995116,2,307.8,6156.0
base,hk_person_06995843,2,275.0,5500.0
base,hk_person_06996167,2,307.79999999999995,6155.999999999999
base,hk_person_06996277,2,353.4,7068.0
base,hk_person_06996351,3,346.0,6920.0
base,hk_person_06997432,3,348.2,6964.0
base,hk_person_06997618,2,355.4,7108.0
base,hk_person_06998010,3,649.1,12982.0
base,hk_person_06998215,3,175.3,3506.0
base,hk_person_06999284,3,384.5,7690.0
base,hk_person_07001293,2,317.0,6340.0
base,hk_person_07002021,3,315.9,6318.0
base,hk_person_07003196,2,242.8,4856.0
base,hk_person_07003285,2,282.0,5640.0
base,hk_person_07003952,2,426.79999999999995,8536.0
base,hk_person_07004224,3,369.8,7396.0
base,hk_person_07004895,3,759.9,15198.0
base,hk_person_07005198,2,340.8,6816.0
base,hk_person_07006214,2,282.0,5640.0
base,hk_person_07006404,3,292.8,5856.0
base,hk_person_07006585,3,273.2,5464.0
base,hk_person_07006847,2,399.6,7992.0
base,hk_person_07007006,2,256.8,5136.0
base,hk_person_07008165,3,347.4,6948.0
base,hk_person_07008353,3,323.6,6472.0
base,hk_person_07008782,3,413.2,8264.0
base,hk_person_07008825,3,301.2,6024.0
base,hk_person_07009711,2,54.8,1096.0
base,hk_person_07010171,3,377.5,7550.0
base,hk_person_07011404,3,302.6,6052.0
base,hk_person_07011406,2,384.2,7684.0
base,hk_person_07012378,3,317.3,6346.0
base,hk_person_07012794,2,299.4,5988.0
base,hk_person_07013851,2,325.4,6508.0
base,hk_person_07014462,3,433.5,8670.0
base,hk_person_07016058,2,227.39999999999998,4548.0
base,hk_person_07016368,3,200.39999999999998,4007.9999999999995
base,hk_person_07016581,2,223.2,4464.0
base,hk_person_07017049,2,293.20000000000005,5864.000000000001
base,hk_person_07017197,2,333.79999999999995,6675.999999999999
base,hk_person_07017204,2,111.80000000000001,2236.0
base,hk_person_07018416,3,227.7,4554.0
base,hk_person_07019430,3,295.6,5912.0
base,hk_person_07021419,3,356.5,7130.0
base,hk_person_07021883,2,301.6,6032.0
base,hk_person_07021976,2,64.3,1286.0
base,hk_person_07023983,2,273.6,5472.0
base,hk_person_07025022,2,275.0,5500.0
base,hk_person_07025077,2,287.6,5752.0
base,hk_person_07025324,3,383.1,7662.0
base,hk_person_07025441,2,368.79999999999995,7375.999999999999
base,hk_person_07025677,3,374.0,7480.0
base,hk_person_07026461,2,179.8,3596.0
base,hk_person_07026614,2,210.60000000000002,4212.0
base,hk_person_07028384,3,331.29999999999995,6625.999999999999
base,hk_person_07028932,2,249.8,4996.0
base,hk_person_07029237,3,315.20000000000005,6304.000000000001
base,hk_person_07029406,2,373.0,7460.0
base,hk_person_07029959,2,194.5,3890.0
base,hk_person_07030121,2,322.6,6452.0
base,hk_person_07030240,2,315.6,6312.0
base,hk_person_07030276,3,301.2,6024.0
base,hk_person_07030286,2,233.0,4660.0
base,hk_person_07030434,3,310.29999999999995,6205.999999999999
base,hk_person_07030688,3,145.8,2916.0
base,hk_person_07031273,2,56.7,1134.0
base,hk_person_07033392,3,393.6,7872.0
base,hk_person_07033494,3,334.3,6686.0
base,hk_person_07033645,3,352.3,7046.0
base,hk_person_07034928,3,249.4,4988.0
base,hk_person_07035392,2,144.1,2882.0
base,hk_person_07036111,3,362.1,7242.0
base,hk_person_07036528,3,448.9,8978.0
base,hk_person_07036975,2,631.2,12624.0
base,hk_person_07037160,3,388.7,7774.0
base,hk_person_07037207,2,273.6,5472.0
base,hk_person_07037230,3,269.7,5394.0
base,hk_person_07037232,2,409.4,8188.0
base,hk_person_07038624,3,517.5,10350.0
base,hk_person_07039137,2,51.0,1020.0
base,hk_person_07039305,2,51.0,1020.0
base,hk_person_07040061,2,249.8,4996.0
base,hk_person_07040652,2,62.4,1248.0
base,hk_person_07040849,3,369.1,7382.0
base,hk_person_07041368,3,292.8,5856.0
base,hk_person_07041370,3,323.6,6472.0
base,hk_person_07041380,2,596.2,11924.0
base,hk_person_07041676,3,99.3,1986.0
base,hk_person_07041776,3,434.9,8698.0
base,hk_person_07043002,3,681.1,13622.0
base,hk_person_07043531,2,679.6,13592.0
base,hk_person_07044025,2,289.0,5780.0
base,hk_person_07045087,2,51.0,1020.0
base,hk_person_07045609,3,327.1,6542.0
base,hk_person_07045836,2,356.8,7136.0
base,hk_person_07046971,2,226.0,4520.0
base,hk_person_07047529,3,225.6,4512.0
base,hk_person_07047832,2,219.0,4380.0
base,hk_person_07047854,3,333.4,6668.0
base,hk_person_07049444,3,559.5,11190.0
base,hk_person_07050602,2,163.0,3260.0
base,hk_person_07051214,2,388.4,7768.0
base,hk_person_07052484,3,452.4,9048.0
base,hk_person_07053052,2,305.79999999999995,6115.999999999999
base,hk_person_07055947,2,328.2,6564.0
base,hk_person_07057172,2,343.6,6872.0
base,hk_person_07057451,2,275.0,5500.0
base,hk_person_07057660,2,284.8,5696.0
base,hk_person_07059289,2,287.6,5752.0
base,hk_person_07059770,3,531.7,10634.0
base,hk_person_07061237,2,142.0,2840.0
base,hk_person_07061564,2,171.39999999999998,3427.9999999999995
base,hk_person_07061862,3,224.8,4496.0
base,hk_person_07063019,2,247.0,4940.0
base,hk_person_07063210,3,236.10000000000002,4722.0
base,hk_person_07063424,3,315.2,6304.0
base,hk_person_07063952,2,628.4,12568.0
base,hk_person_07064350,2,355.4,7108.0
base,hk_person_07064594,3,125.9,2518.0
base,hk_person_07065064,2,335.2,6704.0
base,hk_person_07067423,3,646.3,12926.0
base,hk_person_07067570,2,350.6,7012.0
base,hk_person_07068608,2,303.0,6060.0
base,hk_person_07069963,3,243.10000000000002,4862.0
base,hk_person_07070364,2,51.0,1020.0
base,hk_person_07072146,2,330.2,6604.0
base,hk_person_07073712,2,282.0,5640.0
base,hk_person_07076127,2,282.6,5652.0
base,hk_person_07078633,2,375.8,7516.0
base,hk_person_07078992,2,369.4,7388.0
base,hk_person_07079457,2,298.8,5976.0
base,hk_person_07079458,2,270.8,5416.0
base,hk_person_07079623,3,378.9,7578.0
base,hk_person_07080835,2,198.7,3974.0
base,hk_person_07081137,2,175.6,3512.0
base,hk_person_07084605,2,391.2,7824.0
base,hk_person_07085445,3,474.1,9482.0
base,hk_person_07085753,2,221.8,4436.0
base,hk_person_07086504,3,446.29999999999995,8926.0
base,hk_person_07086983,2,322.6,6452.0
base,hk_person_07087862,2,277.79999999999995,5555.999999999999
base,hk_person_07088133,3,339.7,6794.0
base,hk_person_07089554,2,345.6,6912.0
base,hk_person_07090504,3,277.4,5548.0
base,hk_person_07092089,2,247.0,4940.0
base,hk_person_07092399,2,381.4,7628.0
base,hk_person_07093355,2,336.6,6732.0
base,hk_person_07093942,2,356.20000000000005,7124.000000000001
base,hk_person_07094090,2,287.6,5752.0
base,hk_person_07094304,3,321.5,6430.0
base,hk_person_07094666,2,620.0,12400.0
base,hk_person_07095086,2,290.4,5808.0
base,hk_person_07095428,3,365.0,7300.0
base,hk_person_07096268,2,702.0,14040.0
base,hk_person_07096459,2,510.8,10216.0
base,hk_person_07096559,2,305.8,6116.0
base,hk_person_07097606,3,333.4,6668.0
base,hk_person_07099185,2,283.4,5668.0
base,hk_person_07100004,2,305.8,6116.0
base,hk_person_07100120,3,549.6999999999999,10993.999999999998
base,hk_person_07100472,5,619.6,12392.0
base,hk_person_07101731,3,389.40000000000003,7788.000000000001
base,hk_person_07102156,3,305.4,6108.0
base,hk_person_07102157,2,75.69999999999999,1513.9999999999998
base,hk_person_07102929,2,399.6,7992.0
base,hk_person_07104207,2,100.4,2008.0
base,hk_person_07106513,2,51.0,1020.0
base,hk_person_07107932,2,361.79999999999995,7235.999999999999
base,hk_person_07109450,3,284.4,5688.0
base,hk_person_07109674,3,287.2,5744.0
base,hk_person_07111910,3,405.5,8110.0
base,hk_person_07111913,2,282.0,5640.0
base,hk_person_07112434,2,201.5,4030.0
base,hk_person_07113292,2,357.6,7152.0
base,hk_person_07113698,3,462.2,9244.0
base,hk_person_07115045,3,385.2,7704.0
base,hk_person_07115320,3,614.8,12296.0
base,hk_person_07115339,2,80.3,1606.0
base,hk_person_07115598,2,48.0,960.0
base,hk_person_07119507,2,48.0,960.0
base,hk_person_07120019,3,508.4,10168.0
base,hk_person_07120713,2,347.8,6956.0
base,hk_person_07121904,2,576.0,11520.0
base,hk_person_07123026,2,863.0,17260.0
base,hk_person_07123952,3,555.3,11106.0
base,hk_person_07124146,2,613.8,12276.0
base,hk_person_07124325,2,552.2,11044.0
base,hk_person_07124483,2,718.8,14376.0
base,hk_person_07125288,3,525.2,10504.0
base,hk_person_07125410,2,566.2,11324.0
base,hk_person_07125788,3,472.0,9440.0
base,hk_person_07126106,2,59.4,1188.0
base,hk_person_07129600,3,567.2,11344.0
base,hk_person_07132396,2,485.0,9700.0
base,hk_person_07134765,3,544.8,10896.0
base,hk_person_07141812,3,539.2,10784.0
base,hk_person_07141873,2,78.4,1568.0
base,hk_person_07142952,2,353.4,7068.0
base,hk_person_07145070,2,48.0,960.0
base,hk_person_07145115,2,522.8,10456.0
base,hk_person_07145350,2,48.0,960.0
base,hk_person_07147558,3,96.69999999999999,1933.9999999999998
base,hk_person_07147905,3,514.0,10280.0
base,hk_person_07148105,2,347.8,6956.0
base,hk_person_07148696,3,108.1,2162.0
base,hk_person_07149823,2,356.20000000000005,7124.000000000001
base,hk_person_07151320,3,504.9,10098.0
base,hk_person_07152527,2,531.2,10624.0
base,hk_person_07152662,3,577.0,11540.0
base,hk_person_07154256,3,563.0,11260.0
base,hk_person_07154372,2,678.2,13564.0
base,hk_person_07154967,3,695.3,13906.0
base,hk_person_07155082,3,529.4,10588.0
base,hk_person_07155591,2,84.1,1682.0
base,hk_person_07156198,3,560.2,11204.0
base,hk_person_07156507,3,585.4,11708.0
base,hk_person_07160121,3,91.0,1820.0
base,hk_person_07160456,2,51.8,1036.0
base,hk_person_07160983,2,53.7,1074.0
base,hk_person_07164215,2,57.5,1150.0
base,hk_person_07164252,2,68.9,1378.0
base,hk_person_07165662,2,562.0,11240.0
base,hk_person_07166119,3,727.5,14550.0
base,hk_person_07167954,2,354.8,7096.0
base,hk_person_07168178,3,507.0,10140.0
base,hk_person_07168179,2,534.0,10680.0
base,hk_person_07168768,3,540.6,10812.0
base,hk_person_07171018,3,637.2,12744.0
base,hk_person_07172373,2,605.4,12108.0
base,hk_person_07172466,2,377.2,7544.0
base,hk_person_07173206,2,760.8,15216.0
base,hk_person_07174065,2,615.2,12304.0
base,hk_person_07174765,2,137.3,2746.0
base,hk_person_07175966,2,549.4,10988.0
base,hk_person_07176722,2,433.20000000000005,8664.0
base,hk_person_07178070,3,593.0999999999999,11861.999999999998
base,hk_person_07178990,2,479.4,9588.0
base,hk_person_07180338,2,420.6,8412.0
base,hk_person_07185253,2,286.2,5724.0
base,hk_person_07187335,3,649.8,12996.0
base,hk_person_07189165,3,365.6,7312.0
base,hk_person_07190378,3,381.0,7620.0
base,hk_person_07190525,2,695.0,13900.0
base,hk_person_07190637,3,144.2,2884.0
base,hk_person_07191052,2,80.3,1606.0
base,hk_person_07191077,2,384.2,7684.0
base,hk_person_07191581,2,682.4,13648.0
base,hk_person_07193517,2,499.0,9980.0
base,hk_person_07193958,2,809.8,16196.0
base,hk_person_07194747,3,638.5999999999999,12771.999999999998
base,hk_person_07196885,2,728.5999999999999,14571.999999999998
base,hk_person_07197613,3,546.2,10924.0
base,hk_person_07200120,3,373.3,7466.0
base,hk_person_07202587,2,291.8,5836.0
base,hk_person_07204282,2,48.0,960.0
base,hk_person_07204646,2,70.8,1416.0
base,hk_person_07205598,3,569.3,11386.0
base,hk_person_07207797,3,766.7,15334.0
base,hk_person_07207985,2,48.0,960.0
base,hk_person_07208310,2,48.0,960.0
base,hk_person_07211317,2,353.4,7068.0
base,hk_person_07213327,3,807.3,16146.0
base,hk_person_07214518,2,84.1,1682.0
base,hk_person_07214780,2,112.6,2252.0
base,hk_person_07214831,2,349.20000000000005,6984.000000000001
base,hk_person_07215382,3,106.2,2124.0
base,hk_person_07215384,2,741.2,14824.0
base,hk_person_07215758,3,555.3,11106.0
base,hk_person_07215786,2,605.4000000000001,12108.000000000002
base,hk_person_07217292,3,450.29999999999995,9006.0
base,hk_person_07218290,2,373.0,7460.0
base,hk_person_07219073,2,725.8,14516.0
base,hk_person_07223134,2,564.8,11296.0
base,hk_person_07223966,2,110.69999999999999,2214.0
base,hk_person_07224146,3,91.0,1820.0
base,hk_person_07225147,2,85.30000000000001,1706.0000000000002
base,hk_person_07225965,3,381.0,7620.0
base,hk_person_07226147,2,749.5999999999999,14991.999999999998
base,hk_person_07227749,2,48.0,960.0
base,hk_person_07230525,2,714.6,14292.0
base,hk_person_07231273,3,449.6,8992.0
base,hk_person_07232028,2,752.4,15048.0
base,hk_person_07234110,2,594.2,11884.0
base,hk_person_07234191,2,583.0,11660.0
base,hk_person_07235351,2,256.8,5136.0
base,hk_person_07240075,3,595.2,11904.0
base,hk_person_07240426,2,535.4,10708.0
base,hk_person_07246764,2,58.0,1160.0
base,hk_person_07252644,3,940.3000000000001,18806.0
base,hk_person_07253231,2,528.4,10568.0
base,hk_person_07256103,3,705.1,14102.0
base,hk_person_07257792,2,378.6,7572.0
base,hk_person_07261520,2,578.8,11576.0
base,hk_visitor_000004,3,158.2,3164.0
base,hk_visitor_000011,2,331.0,6620.0
base,hk_visitor_000013,3,189.89999999999998,3797.9999999999995
base,hk_visitor_000014,2,58.0,1160.0
base,hk_visitor_000018,3,166.8,3336.0
base,hk_visitor_000019,3,362.79999999999995,7255.999999999999
base,hk_visitor_000026,3,274.6,5492.0
base,hk_visitor_000029,3,89.1,1782.0
base,hk_visitor_000031,3,105.9,2118.0
base,hk_visitor_000037,2,112.60000000000001,2252.0
base,hk_visitor_000038,3,135.4,2708.0
base,hk_visitor_000041,2,312.79999999999995,6255.999999999999
base,hk_visitor_000045,3,118.5,2370.0
base,hk_visitor_000050,2,64.30000000000001,1286.0000000000002
base,hk_visitor_000051,3,263.4,5268.0
base,hk_visitor_000052,3,76.5,1530.0
base,hk_visitor_000055,3,166.8,3336.0
base,hk_visitor_000059,2,288.3,5766.0
base,hk_visitor_000061,3,89.1,1782.0
base,hk_visitor_000064,3,217.2,4344.0
base,hk_visitor_000067,2,391.2,7824.0
base,hk_visitor_000070,3,234.0,4680.0
base,hk_visitor_000077,3,399.2,7984.0
base,hk_visitor_000078,3,444.0,8880.0
base,hk_visitor_000081,3,185.7,3714.0
base,hk_visitor_000082,3,89.1,1782.0
base,hk_visitor_000084,2,149.7,2994.0
base,hk_visitor_000086,2,62.2,1244.0
base,hk_visitor_000091,3,131.1,2622.0
base,hk_visitor_000092,3,459.4,9188.0
base,hk_visitor_000101,3,87.0,1740.0
base,hk_visitor_000102,2,288.3,5766.0
base,hk_visitor_000108,3,402.0,8040.0
base,hk_visitor_000109,3,404.1,8082.0
base,hk_visitor_000117,2,58.0,1160.0
base,hk_visitor_000121,2,146.2,2924.0
base,hk_visitor_000124,3,89.1,1782.0
base,hk_visitor_000125,3,498.6,9972.0
base,hk_visitor_000129,2,210.6,4212.0
base,hk_visitor_000131,3,273.2,5464.0
base,hk_visitor_000132,3,177.3,3546.0
base,hk_visitor_000133,2,472.40000000000003,9448.0
base,hk_visitor_000136,2,456.20000000000005,9124.0
base,hk_visitor_000137,3,171.0,3420.0
base,hk_visitor_000145,3,252.2,5044.0
base,hk_visitor_000146,2,129.4,2588.0
base,hk_visitor_000147,2,112.6,2252.0
base,hk_visitor_000157,2,305.1,6102.0
base,hk_visitor_000158,3,118.5,2370.0
base,hk_visitor_000162,2,138.5,2770.0
base,hk_visitor_000163,3,227.7,4554.0
base,hk_visitor_000168,3,101.7,2034.0
base,hk_visitor_000169,2,83.2,1664.0
base,hk_visitor_000173,3,271.8,5436.0
base,hk_visitor_000174,3,327.8,6556.0
base,hk_visitor_000175,2,97.9,1958.0
base,hk_visitor_000180,3,792.6,15852.0
base,hk_visitor_000184,3,200.39999999999998,4007.9999999999995
base,hk_visitor_000185,3,122.69999999999999,2454.0
base,hk_visitor_000190,3,171.0,3420.0
base,hk_visitor_000192,2,476.6,9532.0
base,hk_visitor_000193,3,122.7,2454.0
base,hk_visitor_000196,2,166.5,3330.0
base,hk_visitor_000197,3,681.3,13626.0
base,hk_visitor_000201,3,131.1,2622.0
base,hk_visitor_000209,3,271.8,5436.0
base,hk_visitor_000215,3,297.0,5940.0
base,hk_visitor_000218,2,290.4,5808.0
base,hk_visitor_000235,3,108.0,2160.0
base,hk_visitor_000236,3,257.8,5156.0
base,hk_visitor_000237,2,127.3,2546.0
base,hk_visitor_000239,3,270.4,5408.0
base,hk_visitor_000241,3,311.7,6234.0
base,hk_visitor_000243,2,144.10000000000002,2882.0000000000005
base,hk_visitor_000251,2,403.8,8076.0
base,hk_visitor_000256,3,227.7,4554.0
base,hk_visitor_000259,3,187.8,3756.0
base,hk_visitor_000262,3,206.70000000000002,4134.0
base,hk_visitor_000270,3,506.3,10126.0
base,hk_visitor_000271,2,146.2,2924.0
base,hk_visitor_000272,3,89.1,1782.0
base,hk_visitor_000277,3,435.6,8712.0
base,hk_visitor_000278,3,515.4000000000001,10308.000000000002
base,hk_visitor_000280,3,177.3,3546.0
base,hk_visitor_000287,3,284.4,5688.0
base,hk_visitor_000288,3,89.1,1782.0
base,hk_visitor_000289,3,225.6,4512.0
base,hk_visitor_000291,3,306.8,6136.0
base,hk_visitor_000292,3,181.5,3630.0
base,hk_visitor_000297,3,145.8,2916.0
base,hk_visitor_000301,2,233.0,4660.0
base,hk_visitor_000306,3,271.8,5436.0
base,hk_visitor_000310,2,58.0,1160.0
base,hk_visitor_000312,3,271.8,5436.0
base,hk_visitor_000317,2,396.8,7936.0
base,hk_visitor_000322,3,219.3,4386.0
base,hk_visitor_000324,3,227.7,4554.0
base,hk_visitor_000329,2,179.8,3596.0
base,hk_visitor_000337,2,110.5,2210.0
base,hk_visitor_000343,3,89.1,1782.0
base,hk_visitor_000350,3,301.2,6024.0
base,hk_visitor_000351,3,87.0,1740.0
base,hk_visitor_000353,3,89.1,1782.0
base,hk_visitor_000359,3,141.6,2832.0
base,hk_visitor_000372,3,129.0,2580.0
base,hk_visitor_000374,3,131.1,2622.0
base,hk_visitor_000378,3,515.4000000000001,10308.000000000002
base,hk_visitor_000386,2,420.6,8412.0
base,hk_visitor_000388,3,89.1,1782.0
base,hk_visitor_000393,3,347.4,6948.0
base,hk_visitor_000394,2,64.30000000000001,1286.0000000000002
base,hk_visitor_000400,3,89.1,1782.0
base,hk_visitor_000402,3,152.1,3042.0
base,hk_visitor_000405,2,166.5,3330.0
base,hk_visitor_000412,3,556.7,11134.0
base,hk_visitor_000414,3,276.0,5520.0
base,hk_visitor_000415,3,347.4,6948.0
base,hk_visitor_000425,3,418.79999999999995,8376.0
base,hk_visitor_000426,3,89.1,1782.0
base,hk_visitor_000428,3,208.8,4176.0
base,hk_visitor_000429,2,331.0,6620.0
base,hk_visitor_000433,3,710.0,14200.0
base,hk_visitor_000437,3,122.69999999999999,2454.0
base,hk_visitor_000438,3,505.6,10112.0
base,hk_visitor_000440,2,562.0,11240.0
base,hk_visitor_000441,3,89.1,1782.0
base,hk_visitor_000442,2,179.10000000000002,3582.0000000000005
base,hk_visitor_000446,2,302.3,6046.0
base,hk_visitor_000450,2,594.2,11884.0
base,hk_visitor_000452,3,129.0,2580.0
base,hk_visitor_000455,3,498.6,9972.0
base,hk_visitor_000460,2,235.0,4700.0
base,hk_visitor_000465,3,271.8,5436.0
base,hk_visitor_000466,3,101.7,2034.0
base,hk_visitor_000467,3,89.1,1782.0
base,hk_visitor_000471,3,368.4,7368.0
