edge_id,from_lat_wgs84,from_lon_wgs84,from_sequence,from_station_id,from_station_name,line_id,line_name,to_lat_wgs84,to_lon_wgs84,to_sequence,to_station_id,to_station_name
350100010522_019_020,26.12012503831868,119.321965069877,19,BV11563608,涧田路南,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.122119714388315,119.32123932895766,20,BV10209368,后山村
350100010522_020_021,26.122119714388315,119.32123932895766,20,BV10209368,后山村,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.122783101955356,119.31969028743752,21,BV10209369,西园小学
350100010522_021_022,26.122783101955356,119.31969028743752,21,BV10209369,西园小学,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.123741690472603,119.3176062552039,22,BV10837795,玄南西园路口
350100010522_022_023,26.123741690472603,119.3176062552039,22,BV10837795,玄南西园路口,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.128893238318877,119.31377923813548,23,BV10883338,地铁罗汉山站
350100010522_023_024,26.128893238318877,119.31377923813548,23,BV10883338,地铁罗汉山站,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.13079495471813,119.31404658197339,24,BV10885525,山北玄南路口
350100010522_024_025,26.13079495471813,119.31404658197339,24,BV10885525,山北玄南路口,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.132204476170507,119.3168939922656,25,BV10883337,枫丹白鹭小学
350100010522_025_026,26.132204476170507,119.3168939922656,25,BV10883337,枫丹白鹭小学,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.134000364127424,119.320180485894,26,BV09458220,郭前山北
350100010522_026_027,26.134000364127424,119.320180485894,26,BV09458220,郭前山北,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.136738341763355,119.32215144863797,27,BV11244525,井店湖公园
350100010522_027_028,26.136738341763355,119.32215144863797,27,BV11244525,井店湖公园,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.139556052957925,119.32167116841269,28,BV11244523,井店村
350100010522_028_029,26.139556052957925,119.32167116841269,28,BV11244523,井店村,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.142124810351525,119.31951116993184,29,BV10723557,坂中秀峰路口
350100010522_029_030,26.142124810351525,119.31951116993184,29,BV10723557,坂中秀峰路口,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.145927892946165,119.31705464245127,30,BV11265758,满洋新秀
350100010522_030_031,26.145927892946165,119.31705464245127,30,BV11265758,满洋新秀,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.146638853143177,119.31413920538469,31,BV09297560,上柳路北
350100010522_031_032,26.146638853143177,119.31413920538469,31,BV09297560,上柳路北,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.146616183907582,119.31128065965274,32,BV11385409,战峰下柳
350100010522_032_033,26.146616183907582,119.31128065965274,32,BV11385409,战峰下柳,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.14494798660754,119.30864774289252,33,BV09361665,省妇产医院北门
350100010522_033_034,26.14494798660754,119.30864774289252,33,BV09361665,省妇产医院北门,350100010522,166路(敬老线路)(福新公交枢纽站--厦坊路北),26.145033990794015,119.30702774857599,34,BV09303590,厦坊路北
350100010523_001_002,26.147461128763783,119.3072451627378,1,BV09303593,坂中村,350100010523,166路(敬老线路)(坂中村--湖塘村),26.15368002685762,119.31533437520892,2,BV09303594,汤斜
350100010523_002_003,26.15368002685762,119.31533437520892,2,BV09303594,汤斜,350100010523,166路(敬老线路)(坂中村--湖塘村),26.145794216679732,119.3066154526122,3,BV09303590,厦坊路北
350100010523_003_004,26.145794216679732,119.3066154526122,3,BV09303590,厦坊路北,350100010523,166路(敬老线路)(坂中村--湖塘村),26.14481885564068,119.30867470226674,4,BV09303467,省妇产医院北门(招呼站)
350100010523_004_005,26.14481885564068,119.30867470226674,4,BV09303467,省妇产医院北门(招呼站),350100010523,166路(敬老线路)(坂中村--湖塘村),26.146177975504212,119.31070478292897,5,BV11385409,战峰下柳
350100010523_005_006,26.146177975504212,119.31070478292897,5,BV11385409,战峰下柳,350100010523,166路(敬老线路)(坂中村--湖塘村),26.146520825589043,119.31411426216063,6,BV09297560,上柳路北
350100010523_006_007,26.146520825589043,119.31411426216063,6,BV09297560,上柳路北,350100010523,166路(敬老线路)(坂中村--湖塘村),26.145907323252377,119.31682109552723,7,BV11265758,满洋新秀
350100010523_007_008,26.145907323252377,119.31682109552723,7,BV11265758,满洋新秀,350100010523,166路(敬老线路)(坂中村--湖塘村),26.142436551526355,119.31870171693313,8,BV10723557,坂中秀峰路口
350100010523_008_009,26.142436551526355,119.31870171693313,8,BV10723557,坂中秀峰路口,350100010523,166路(敬老线路)(坂中村--湖塘村),26.140412807249824,119.32103833330318,9,BV11244523,井店村
350100010523_009_010,26.140412807249824,119.32103833330318,9,BV11244523,井店村,350100010523,166路(敬老线路)(坂中村--湖塘村),26.137074867387955,119.32198873933204,10,BV11244525,井店湖公园
350100010523_010_011,26.137074867387955,119.32198873933204,10,BV11244525,井店湖公园,350100010523,166路(敬老线路)(坂中村--湖塘村),26.13412338359375,119.32021141649749,11,BV09458220,郭前山北
350100010523_011_012,26.13412338359375,119.32021141649749,11,BV09458220,郭前山北,350100010523,166路(敬老线路)(坂中村--湖塘村),26.13166048789056,119.31564843735279,12,BV10883337,枫丹白鹭小学
350100010523_012_013,26.13166048789056,119.31564843735279,12,BV10883337,枫丹白鹭小学,350100010523,166路(敬老线路)(坂中村--湖塘村),26.128157143032595,119.3141106586573,13,BV10883338,地铁罗汉山站
350100010523_013_014,26.128157143032595,119.3141106586573,13,BV10883338,地铁罗汉山站,350100010523,166路(敬老线路)(坂中村--湖塘村),26.123872774305102,119.31708026284016,14,BV10837795,玄南西园路口
350100010523_014_015,26.123872774305102,119.31708026284016,14,BV10837795,玄南西园路口,350100010523,166路(敬老线路)(坂中村--湖塘村),26.122480824373916,119.31763429636639,15,BV10209370,西园路口
350100010523_015_016,26.122480824373916,119.31763429636639,15,BV10209370,西园路口,350100010523,166路(敬老线路)(坂中村--湖塘村),26.118729961514877,119.31522822484412,16,BV11143187,火车站北广场
350100010523_016_017,26.118729961514877,119.31522822484412,16,BV11143187,火车站北广场,350100010523,166路(敬老线路)(坂中村--湖塘村),26.11257251681848,119.3175771567872,17,BV10932469,沁河沁园路口
350100010523_017_018,26.11257251681848,119.3175771567872,17,BV10932469,沁河沁园路口,350100010523,166路(敬老线路)(坂中村--湖塘村),26.11047891391543,119.31506516252684,18,BV10209197,铁道医院
350100010523_018_019,26.11047891391543,119.31506516252684,18,BV10209197,铁道医院,350100010523,166路(敬老线路)(坂中村--湖塘村),26.109158068328867,119.31185839494873,19,BV10208436,华林高架
350100010523_019_020,26.109158068328867,119.31185839494873,19,BV10208436,华林高架,350100010523,166路(敬老线路)(坂中村--湖塘村),26.10559813472128,119.31164906143574,20,BV10208424,湖塍
350100010523_020_021,26.10559813472128,119.31164906143574,20,BV10208424,湖塍,350100010523,166路(敬老线路)(坂中村--湖塘村),26.102102754320256,119.31169923021231,21,BV10208425,洋下新村
350100010523_021_022,26.102102754320256,119.31169923021231,21,BV10208425,洋下新村,350100010523,166路(敬老线路)(坂中村--湖塘村),26.09627230394046,119.31041809528827,22,BV10208694,东门村委
