"YR_MTH","MODE","TTD_PTO_CODE","RAIL_LINE","AVG_DAILY_PAX","AVG_DAILY_PAX_INDI"
"201808","Ferries","LFS","",33.8954516129032,""
"201808","Ferries","STF","",56.7641612903226,""
"201808","Ferries","NWFF","",35.5931935483871,""
"201808","PLB","RMB","",294.896032258065,""
"201808","PLB","GMB","",1501.22093548387,""
"201808","Railways","HKT","",153.039903225806,""
"201808","Fran_Bus","KMB","",2775.08783870968,""
"201808","Fran_Bus","CTB","",601.136032258065,""
"201808","Fran_Bus","NWFB","",454.217612903226,""
"201808","Fran_Bus","LWB","",115.901193548387,""
"201808","Fran_Bus","NLB","",78.1029677419355,""
"201808","Railways","MTRC","Local",4918.69487096774,""
"201808","Railways","MTRC","LRT",476.443096774194,""
"201808","Railways","MTRC","Airport",46.4108387096774,""
"201809","Railways","MTRC","LRT",497.8335,""
"201809","Railways","MTRC","Airport",49.7407,""
"201809","Railways","MTRC","Local",4859.2003,""
"201809","Fran_Bus","NLB","",78.9947666666667,""
"201809","Fran_Bus","LWB","",107.3133,""
"201809","Fran_Bus","NWFB","",437.043233333333,""
"201809","Fran_Bus","CTB","",574.9697,""
"201809","Fran_Bus","KMB","",2703.87713333333,""
"201809","LRB","LRB","",140.299133333333,""
"201809","RS","RS","",225.271866666667,""
"201809","TAX","TAX","",858.9295413,""
"201809","Ferries","LFS","",32.9563666666667,""
"201809","Ferries","STF","",42.3200333333333,""
"201809","Ferries","NWFF","",29.8088666666667,""
"201809","PLB","RMB","",284.7899,""
"201809","Railways","HKT","",155.752366666667,""
"201809","PLB","GMB","",1495.0702,""
"201810","Railways","HKT","",169.777774193548,""
"201810","RS","RS","",227.978806451613,""
"201810","Railways","MTRC","Airport",52.3049032258064,""
"201810","Railways","MTRC","Local",5074.16196774194,""
"201810","Fran_Bus","NLB","",89.9802258064516,""
"201810","Fran_Bus","LWB","",116.490419354839,""
"201810","Fran_Bus","NWFB","",478.798258064516,""
"201810","Fran_Bus","CTB","",628.571741935484,""
"201810","Fran_Bus","KMB","",2912.28022580645,""
"201810","LRB","LRB","",147.22,""
"201810","Railways","MTRC","LRT",507.162483870968,""
"201810","TAX","TAX","",881.422794322581,""
"201810","Ferries","LFS","",39.2219032258065,""
"201810","Ferries","STF","",58.753,""
"201810","Ferries","NWFF","",38.017935483871,""
"201810","PLB","RMB","",284.88035483871,""
"201810","PLB","GMB","",1549.92529032258,""
"201811","LRB","LRB","",149.513966666667,""
"201811","Fran_Bus","KMB","",2945.35413333333,""
"201811","TAX","TAX","",895.9373042,""
"201811","Ferries","LFS","",39.1255666666667,""
"201811","Ferries","STF","",56.4199,""
"201811","Ferries","NWFF","",38.1813,""
"201811","PLB","RMB","",291.274766666667,""
"201811","PLB","GMB","",1562.4058,""
"201811","Railways","HKT","",167.076533333333,""
"201811","Railways","MTRC","LRT",511.058066666667,""
"201811","Railways","MTRC","Airport",53.3331,""
"201811","Railways","MTRC","Local",5222.00253333333,""
"201811","Fran_Bus","NLB","",100.478133333333,""
"201811","Fran_Bus","LWB","",123.830066666667,""
"201811","Fran_Bus","NWFB","",479.507333333333,""
"201811","Fran_Bus","CTB","",646.066166666667,""
"201811","RS","RS","",233.873166666667,""
"201812","Fran_Bus","KMB","",2842.04558064516,""
"201812","Fran_Bus","CTB","",626.761806451613,""
"201812","Fran_Bus","NWFB","",462.135741935484,""
"201812","Fran_Bus","LWB","",124.141580645161,""
"201812","Fran_Bus","NLB","",100.029096774194,""
"201812","Railways","MTRC","Local",5104.32109677419,""
"201812","Railways","MTRC","Airport",52.7227096774194,""
"201812","Railways","MTRC","LRT",490.313870967742,""
"201812","Railways","HKT","",172.806806451613,""
"201812","PLB","GMB","",1503.68693548387,""
"201812","PLB","RMB","",279.104096774194,""
"201812","Ferries","NWFF","",37.389935483871,""
"201812","Ferries","STF","",67.5182258064516,""
"201812","Ferries","LFS","",36.9192580645161,""
"201812","TAX","TAX","",884.314446612903,""
"201812","RS","RS","",219.822322580645,""
"201812","LRB","LRB","",142.569290322581,""
"201901","Ferries","NWFF","",36.3222258064516,""
"201901","Ferries","STF","",58.6843225806452,""
"201901","Ferries","LFS","",36.7920967741936,""
"201901","TAX","TAX","",874.113834322581,""
"201901","RS","RS","",223.309225806452,""
"201901","LRB","LRB","",147.771322580645,""
"201901","Fran_Bus","KMB","",2926.8145483871,""
"201901","Fran_Bus","CTB","",640.624290322581,""
"201901","Fran_Bus","NWFB","",481.734580645161,""
"201901","Fran_Bus","LWB","",121.629516129032,""
"201901","Fran_Bus","NLB","",99.1123870967742,""
"201901","Railways","MTRC","Local",5179.96164516129,""
"201901","Railways","MTRC","Airport",48.7396774193548,""
"201901","Railways","MTRC","LRT",501.251903225806,""
"201901","Railways","HKT","",170.269290322581,""
"201901","PLB","GMB","",1540.21429032258,""
"201901","PLB","RMB","",287.087322580645,""
"201902","Fran_Bus","KMB","",2791.24760714286,""
"201902","Fran_Bus","CTB","",613.376892857143,""
"201902","Fran_Bus","NWFB","",461.306535714286,""
"201902","Fran_Bus","LWB","",122.740285714286,""
"201902","Fran_Bus","NLB","",102.22725,""
"201902","Railways","MTRC","Local",4878.86560714286,""
"201902","Railways","MTRC","Airport",47.4739642857143,""
"201902","Railways","MTRC","LRT",473.383107142857,""
"201902","Railways","HKT","",161.266321428571,""
"201902","PLB","GMB","",1453.53207142857,""
"201902","PLB","RMB","",276.349,""
"201902","Ferries","NWFF","",39.9000714285714,""
"201902","Ferries","STF","",66.6965714285714,""
"201902","Ferries","LFS","",38.0148214285714,""
"201902","TAX","TAX","",871.042904857143,""
"201902","RS","RS","",216.003785714286,""
"201902","LRB","LRB","",136.112678571429,""
"201903","Fran_Bus","KMB","",2891.92909677419,""
"201903","Fran_Bus","CTB","",631.333903225806,""
"201903","Fran_Bus","NWFB","",472.539677419355,""
"201903","Fran_Bus","LWB","",124.056096774194,""
"201903","Fran_Bus","NLB","",100.48135483871,""
"201903","Railways","MTRC","Local",5043.68348387097,""
"201903","Railways","MTRC","Airport",53.0790967741936,""
"201903","Railways","MTRC","LRT",492.632516129032,""
"201903","Railways","HKT","",165.74964516129,""
"201903","PLB","GMB","",1521.82270967742,""
"201903","PLB","RMB","",286.530161290323,""
"201903","Ferries","NWFF","",36.8633225806452,""
"201903","Ferries","STF","",55.2842258064516,""
"201903","Ferries","LFS","",36.5800967741935,""
"201903","TAX","TAX","",884.814192709677,""
"201903","RS","RS","",219.587806451613,""
"201903","LRB","LRB","",145.049419354839,""
"201904","Fran_Bus","LWB","",129.1292,""
"201904","Fran_Bus","NLB","",99.3743333333333,""
"201904","Railways","MTRC","Local",4808.70786666667,""
"201904","Railways","MTRC","Airport",54.0416333333333,""
"201904","Railways","MTRC","LRT",470.309733333333,""
"201904","Railways","HKT","",154.004433333333,""
"201904","Fran_Bus","KMB","",2786.77073333333,""
"201904","Fran_Bus","CTB","",613.490433333333,""
"201904","Fran_Bus","NWFB","",454.042466666667,""
"201904","PLB","GMB","",1482.7352,""
"201904","PLB","RMB","",272.892666666667,""
"201904","Ferries","NWFF","",39.1577666666667,""
"201904","Ferries","STF","",52.9128333333333,""
"201904","Ferries","LFS","",37.6321666666667,""
"201904","TAX","TAX","",861.0235718,""
"201904","RS","RS","",213.872266666667,""
"201904","LRB","LRB","",138.354933333333,""
"201905","Fran_Bus","KMB","",2860.66503225806,""
"201905","Fran_Bus","CTB","",627.836096774194,""
"201905","Fran_Bus","NWFB","",464.314161290323,""
"201905","Fran_Bus","LWB","",127.230451612903,""
"201905","Fran_Bus","NLB","",100.359419354839,""
"201905","Railways","MTRC","Local",4975.90651612903,""
"201905","Railways","MTRC","Airport",46.5463225806452,""
"201905","Railways","MTRC","LRT",496.863838709677,""
"201905","Railways","HKT","",157.886903225806,""
"201905","PLB","GMB","",1506.78296774194,""
"201905","PLB","RMB","",280.207935483871,""
"201905","Ferries","NWFF","",37.7321612903226,""
"201905","Ferries","STF","",50.3085806451613,""
"201905","Ferries","LFS","",36.8648387096774,""
"201905","TAX","TAX","",868.076214709677,""
"201905","RS","RS","",218.74464516129,""
"201905","LRB","LRB","",145.68164516129,""
"201906","Ferries","LFS","",35.3097333333333,""
"201906","TAX","TAX","",879.032155166667,""
"201906","RS","RS","",220.985266666667,""
"201906","LRB","LRB","",144.331633333333,""
"201906","Fran_Bus","KMB","",2829.716,""
"201906","Fran_Bus","CTB","",609.149333333333,""
"201906","Fran_Bus","NWFB","",452.7544,""
"201906","Fran_Bus","LWB","",128.3811,""
"201906","Fran_Bus","NLB","",100.957166666667,""
"201906","Railways","MTRC","Local",4899.71743333333,""
"201906","Railways","MTRC","Airport",48.1396,""
"201906","Railways","MTRC","LRT",497.3939,""
"201906","Railways","HKT","",143.941666666667,""
"201906","PLB","GMB","",1505.9736,""
"201906","PLB","RMB","",280.6784,""
"201906","Ferries","NWFF","",35.3023666666667,""
"201906","Ferries","STF","",51.1574,""
"201907","PLB","GMB","",1473.72683870968,""
"201907","PLB","RMB","",286.669451612903,""
"201907","Railways","HKT","",136.363774193548,""
"201907","Railways","MTRC","LRT",471.587870967742,""
"201907","Railways","MTRC","Airport",47.0351612903226,""
"201907","Railways","MTRC","Local",4812.33812903226,""
"201907","Fran_Bus","NLB","",96.0163870967742,""
"201907","Fran_Bus","LWB","",128.568903225806,""
"201907","Fran_Bus","NWFB","",451.085548387097,""
"201907","Fran_Bus","CTB","",602.835677419355,""
"201907","Fran_Bus","KMB","",2784.12570967742,""
"201907","LRB","LRB","",135.390548387097,""
"201907","RS","RS","",211.45564516129,""
"201907","TAX","TAX","",859.585674387097,""
"201907","Ferries","LFS","",31.5142903225806,""
"201907","Ferries","STF","",49.4673870967742,""
"201907","Ferries","NWFF","",35.1573225806452,""
"201908","Fran_Bus","KMB","",2676.97970967742,""
"201908","Fran_Bus","NWFB","",429.134806451613,""
"201908","Fran_Bus","LWB","",127.750806451613,""
"201908","Fran_Bus","NLB","",89.7815483870968,""
"201908","Railways","MTRC","Local",4521.95925806452,""
"201908","Railways","MTRC","Airport",41.7325806451613,""
"201908","Railways","MTRC","LRT",460.075193548387,""
"201908","PLB","GMB","",1445.06474193548,""
"201908","PLB","RMB","",290.519903225806,""
"201908","Ferries","NWFF","",33.4975483870968,""
"201908","Ferries","STF","",38.5491935483871,""
"201908","Ferries","LFS","",32.1858709677419,""
"201908","TAX","TAX","",843.376359774194,""
"201908","RS","RS","",207.158709677419,""
"201908","LRB","LRB","",133.928774193548,""
"201908","Fran_Bus","CTB","",578.798548387097,""
"201908","Railways","HKT","",127.360290322581,""
"201909","Railways","HKT","",142.039266666667,""
"201909","PLB","RMB","",281.7748,""
"201909","Railways","MTRC","Airport",34.5019666666667,""
"201909","Railways","MTRC","Local",4533.49936666667,""
"201909","Fran_Bus","NLB","",94.691,""
"201909","Fran_Bus","LWB","",120.902266666667,""
"201909","Fran_Bus","NWFB","",479.3772,""
"201909","Fran_Bus","CTB","",618.4832,""
"201909","Fran_Bus","KMB","",2955.5067,""
"201909","PLB","GMB","",1518.0158,""
"201909","LRB","LRB","",146.0275,""
"201909","RS","RS","",217.384033333333,""
"201909","TAX","TAX","",857.109333333333,""
"201909","Ferries","LFS","",35.4855666666667,""
"201909","Ferries","STF","",37.0984666666667,""
"201909","Ferries","NWFF","",33.6590666666667,""
"201909","Railways","MTRC","LRT",462.971833333333,""
"201910","Railways","HKT","",146.004032258065,""
"201910","Railways","MTRC","LRT",258.854580645161,""
"201910","PLB","RMB","",282.131870967742,""
"201910","Ferries","NWFF","",34.473935483871,""
"201910","Fran_Bus","KMB","",2927.24258064516,""
"201910","Fran_Bus","CTB","",632.634451612903,""
"201910","Fran_Bus","NWFB","",487.852322580645,""
"201910","Fran_Bus","LWB","",125.291774193548,""
"201910","LRB","LRB","",138.485129032258,""
"201910","RS","RS","",206.013516129032,""
"201910","Fran_Bus","NLB","",91.6800322580645,""
"201910","Railways","MTRC","Local",3767.88964516129,""
"201910","Railways","MTRC","Airport",29.5534516129032,""
"201910","Ferries","STF","",43.7076774193548,""
"201910","TAX","TAX","",828.928637419355,""
"201910","Ferries","LFS","",36.6613870967742,""
"201910","PLB","GMB","",1430.16535483871,""
"201911","Fran_Bus","NWFB","",406.009466666667,""
"201911","Fran_Bus","CTB","",561.4458,""
"201911","Fran_Bus","KMB","",2436.8386,""
"201911","RS","RS","",206.9867,""
"201911","TAX","TAX","",811.812176166667,""
"201911","Ferries","LFS","",40.8169666666667,""
"201911","Ferries","STF","",44.1238666666667,""
"201911","Ferries","NWFF","",42.1216333333333,""
"201911","PLB","RMB","",288.879166666667,""
"201911","PLB","GMB","",1429.3582,""
"201911","Railways","HKT","",135.285233333333,""
"201911","Fran_Bus","LWB","",122.262733333333,""
"201911","Fran_Bus","NLB","",88.8048666666667,""
"201911","Railways","MTRC","Local",3910.11876666667,""
"201911","Railways","MTRC","Airport",33.0616333333333,""
"201911","Railways","MTRC","LRT",246.3045,""
"201911","LRB","LRB","",129.5528,""
"201912","Railways","HKT","",152.993419354839,""
"201912","Railways","MTRC","LRT",296.815935483871,""
"201912","Railways","MTRC","Airport",34.6661612903226,""
"201912","Railways","MTRC","Local",4279.30825806452,""
"201912","Fran_Bus","NLB","",95.8322903225806,""
"201912","Fran_Bus","LWB","",127.632064516129,""
"201912","Fran_Bus","NWFB","",454.717193548387,""
"201912","Fran_Bus","CTB","",605.079870967742,""
"201912","Fran_Bus","KMB","",2754.84164516129,""
"201912","LRB","LRB","",151.272741935484,""
"201912","RS","RS","",202.905451612903,""
"201912","TAX","TAX","",818.093068322581,""
"201912","Ferries","LFS","",36.5034838709677,""
"201912","Ferries","STF","",44.1524516129032,""
"201912","Ferries","NWFF","",37.4224838709677,""
"201912","PLB","RMB","",277.341903225806,""
"201912","PLB","GMB","",1432.06248387097,""
"202001","Fran_Bus","KMB","",2651.36912903226,""
"202001","Fran_Bus","CTB","",566.851741935484,""
"202001","Fran_Bus","NWFB","",435.134709677419,""
"202001","Fran_Bus","LWB","",117.568290322581,""
"202001","Fran_Bus","NLB","",88.224064516129,""
"202001","Railways","MTRC","Local",4023.54393548387,""
"202001","Railways","MTRC","Airport",31.3541612903226,""
"202001","Railways","MTRC","LRT",334.205516129032,""
"202001","Railways","HKT","",140.00935483871,""
"202001","PLB","GMB","",1359.56809677419,""
"202001","PLB","RMB","",230.837516129032,""
"202001","Ferries","NWFF","",35.3133225806452,""
"202001","Ferries","STF","",38.2799677419355,""
"202001","Ferries","LFS","",33.9771935483871,""
"202001","TAX","TAX","",807.214316451613,""
"202001","RS","RS","",189.834,""
"202001","LRB","LRB","",135.175548387097,""
"202002","Fran_Bus","KMB","",1739.47962068966,""
"202002","Fran_Bus","CTB","",373.870172413793,""
"202002","Fran_Bus","NWFB","",294.767517241379,""
"202002","Fran_Bus","LWB","",82.1858620689655,""
"202002","Fran_Bus","NLB","",50.6456896551724,""
"202002","Railways","MTRC","Local",2468.76220689655,""
"202002","Railways","MTRC","Airport",12.9108965517241,""
"202002","Railways","MTRC","LRT",228.394344827586,""
"202002","Railways","HKT","",97.5337931034483,""
"202002","PLB","GMB","",945.054275862069,""
"202002","PLB","RMB","",157.035689655172,""
"202002","Ferries","NWFF","",25.5723793103448,""
"202002","Ferries","STF","",19.5760344827586,""
"202002","Ferries","LFS","",27.0855172413793,""
"202002","TAX","TAX","",556.726655172414,""
"202002","RS","RS","",136.972724137931,""
"202002","LRB","LRB","",95.4274137931035,""
"202003","Fran_Bus","KMB","",1825.58061290323,""
"202003","Fran_Bus","CTB","",385.576548387097,""
"202003","Fran_Bus","NWFB","",310.011032258065,""
"202003","Fran_Bus","LWB","",74.5946129032258,""
"202003","Fran_Bus","NLB","",51.3519032258065,""
"202003","Railways","MTRC","Local",2712.38135483871,""
"202003","Railways","MTRC","Airport",8.34809677419355,""
"202003","Railways","MTRC","LRT",253.295935483871,""
"202003","Railways","HKT","",102.06635483871,""
"202003","PLB","GMB","",1007.09390322581,""
"202003","PLB","RMB","",162.182193548387,""
"202003","Ferries","NWFF","",28.0971612903226,""
"202003","Ferries","STF","",20.3269032258065,""
"202003","Ferries","LFS","",28.8264838709677,""
"202003","TAX","TAX","",579.206612903226,""
"202003","RS","RS","",144.211612903226,""
"202003","LRB","LRB","",101.842677419355,""
"202004","PLB","GMB","",960.284166666667,""
"202004","PLB","RMB","",155.4771,""
"202004","Ferries","NWFF","",27.6498,""
"202004","Ferries","STF","",19.4412333333333,""
"202004","Ferries","LFS","",27.683,""
"202004","TAX","TAX","",531.728033333333,""
"202004","RS","RS","",133.1424,""
"202004","LRB","LRB","",97.5671333333333,""
"202004","Fran_Bus","KMB","",1733.69083333333,""
"202004","Fran_Bus","CTB","",355.404733333333,""
"202004","Fran_Bus","NWFB","",288.6838,""
"202004","Fran_Bus","LWB","",61.9085333333333,""
"202004","Fran_Bus","NLB","",48.8356,""
"202004","Railways","MTRC","Local",2485.9967,""
"202004","Railways","MTRC","Airport",4.46313333333333,""
"202004","Railways","MTRC","LRT",248.9231,""
"202004","Railways","HKT","",98.2881,""
"202005","Fran_Bus","KMB","",2153.40635483871,""
"202005","Fran_Bus","CTB","",420.374903225806,""
"202005","Fran_Bus","NWFB","",341.743064516129,""
"202005","Fran_Bus","LWB","",69.5961612903226,""
"202005","Fran_Bus","NLB","",56.7638064516129,""
"202005","Railways","MTRC","Local",3130.19403225806,""
"202005","Railways","MTRC","Airport",5.02883870967742,""
"202005","Railways","MTRC","LRT",302.379032258065,""
"202005","Railways","HKT","",114.324193548387,""
"202005","PLB","GMB","",1101.95538709677,""
"202005","PLB","RMB","",177.684258064516,""
"202005","Ferries","NWFF","",33.1318387096774,""
"202005","Ferries","STF","",24.1291612903226,""
"202005","Ferries","LFS","",33.2011935483871,""
"202005","TAX","TAX","",676.682032258065,""
"202005","RS","RS","",161.57335483871,""
"202005","LRB","LRB","",112.732870967742,""
"202006","Fran_Bus","KMB","",2470.9037,""
"202006","Fran_Bus","CTB","",486.200466666667,""
"202006","Fran_Bus","NWFB","",397.790933333333,""
"202006","Fran_Bus","LWB","",76.8863333333333,""
"202006","Fran_Bus","NLB","",65.5359666666667,""
"202006","Railways","MTRC","Local",3670.17713333333,""
"202006","Railways","MTRC","Airport",5.90086666666667,""
"202006","Railways","MTRC","LRT",363.220733333333,""
"202006","Railways","HKT","",126.3477,""
"202006","PLB","GMB","",1262.88686666667,""
"202006","PLB","RMB","",206.503866666667,""
"202006","Ferries","NWFF","",34.2853333333333,""
"202006","Ferries","STF","",24.8443666666667,""
"202006","Ferries","LFS","",34.9091333333333,""
"202006","TAX","TAX","",782.3955,""
"202006","RS","RS","",183.596333333333,""
"202006","LRB","LRB","",131.1602,""
"202007","Railways","MTRC","Airport",5.37841935483871,""
"202007","Railways","MTRC","LRT",297.867193548387,""
"202007","Railways","HKT","",101.111419354839,""
"202007","Fran_Bus","KMB","",2009.38329032258,""
"202007","Fran_Bus","CTB","",401.511967741936,""
"202007","Fran_Bus","NWFB","",325.868096774194,""
"202007","Fran_Bus","LWB","",69.8807096774194,""
"202007","Fran_Bus","NLB","",54.8509677419355,""
"202007","Railways","MTRC","Local",2940.00796774194,""
"202007","PLB","GMB","",1064.95329032258,""
"202007","PLB","RMB","",175.018064516129,""
"202007","Ferries","NWFF","",28.0040322580645,""
"202007","Ferries","STF","",18.3485161290323,""
"202007","Ferries","LFS","",28.9204193548387,""
"202007","TAX","TAX","",627.718064516129,""
"202007","RS","RS","",155.461193548387,""
"202007","LRB","LRB","",109.347225806452,""
"202008","LRB","LRB","",94.6201935483871,""
"202008","Railways","MTRC","LRT",257.961096774194,""
"202008","Railways","MTRC","Airport",4.77225806451613,""
"202008","Railways","MTRC","Local",2533.98041935484,""
"202008","Fran_Bus","NLB","",47.6659677419355,""
"202008","Fran_Bus","LWB","",63.2485161290323,""
"202008","Fran_Bus","NWFB","",282.885032258064,""
"202008","Fran_Bus","CTB","",341.161161290323,""
"202008","Fran_Bus","KMB","",1743.75490322581,""
"202008","Railways","HKT","",91.5976774193548,""
"202008","RS","RS","",139.597193548387,""
"202008","TAX","TAX","",552.369516129032,""
"202008","Ferries","LFS","",25.4571290322581,""
"202008","Ferries","STF","",15.8348064516129,""
"202008","Ferries","NWFF","",24.6896774193548,""
"202008","PLB","RMB","",153.349806451613,""
"202008","PLB","GMB","",934.520290322581,""
"202009","LRB","LRB","",117.453733333333,""
"202009","Fran_Bus","KMB","",2221.94633333333,""
"202009","TAX","TAX","",707.770266666667,""
"202009","Ferries","LFS","",30.8173,""
"202009","Ferries","STF","",20.0914333333333,""
"202009","Ferries","NWFF","",29.4501666666667,""
"202009","PLB","RMB","",188.6594,""
"202009","PLB","GMB","",1142.5289,""
"202009","Railways","HKT","",112.154766666667,""
"202009","Railways","MTRC","LRT",330.336466666667,""
"202009","Railways","MTRC","Airport",5.97966666666667,""
"202009","Railways","MTRC","Local",3366.28276666667,""
"202009","Fran_Bus","NLB","",58.3059666666667,""
"202009","Fran_Bus","LWB","",73.9333666666667,""
"202009","Fran_Bus","NWFB","",358.3486,""
"202009","Fran_Bus","CTB","",433.563266666667,""
"202009","RS","RS","",163.514266666667,""
"202010","Fran_Bus","NLB","",72.4433548387097,""
"202010","PLB","RMB","",202.33335483871,""
"202010","Railways","MTRC","Airport",5.61909677419355,""
"202010","Railways","MTRC","LRT",371.643870967742,""
"202010","Railways","HKT","",128.998516129032,""
"202010","Railways","MTRC","Local",3664.7625483871,""
"202010","PLB","GMB","",1225.57422580645,""
"202010","Fran_Bus","LWB","",77.6119677419355,""
"202010","Fran_Bus","NWFB","",399.572,""
"202010","Fran_Bus","CTB","",470.970774193548,""
"202010","Fran_Bus","KMB","",2413.71135483871,""
"202010","LRB","LRB","",130.427225806452,""
"202010","RS","RS","",168.17264516129,""
"202010","TAX","TAX","",735.52935483871,""
"202010","Ferries","LFS","",39.3857419354839,""
"202010","Ferries","STF","",26.1047096774194,""
"202010","Ferries","NWFF","",37.7884193548387,""
"202011","Railways","MTRC","Airport",5.69376666666667,""
"202011","Railways","MTRC","LRT",379.378433333333,""
"202011","Fran_Bus","NWFB","",414.532333333333,""
"202011","Fran_Bus","LWB","",81.5026333333333,""
"202011","Fran_Bus","NLB","",73.1493666666667,""
"202011","Railways","MTRC","Local",3813.19076666667,""
"202011","Fran_Bus","CTB","",491.3592,""
"202011","Fran_Bus","KMB","",2500.9949,""
"202011","Railways","HKT","",132.836133333333,""
"202011","LRB","LRB","",137.163466666667,""
"202011","RS","RS","",170.705166666667,""
"202011","TAX","TAX","",738.688533333333,""
"202011","Ferries","LFS","",38.4406333333333,""
"202011","Ferries","STF","",26.9764666666667,""
"202011","Ferries","NWFF","",35.7038,""
"202011","PLB","RMB","",209.258866666667,""
"202011","PLB","GMB","",1272.91403333333,""
"202012","PLB","GMB","",1052.54712903226,""
"202012","Fran_Bus","KMB","",2018.14851612903,""
"202012","Fran_Bus","CTB","",387.13564516129,""
"202012","Fran_Bus","NWFB","",322.884806451613,""
"202012","Fran_Bus","LWB","",74.3052258064516,""
"202012","Fran_Bus","NLB","",61.2695161290323,""
"202012","Railways","MTRC","Local",3000.71203225806,""
"202012","Railways","MTRC","Airport",5.13990322580645,""
"202012","Ferries","NWFF","",30.2011290322581,""
"202012","PLB","RMB","",173.190612903226,""
"202012","Railways","HKT","",110.830193548387,""
"202012","LRB","LRB","",116.153419354839,""
"202012","RS","RS","",143.856806451613,""
"202012","TAX","TAX","",617.560483870968,""
"202012","Ferries","LFS","",32.3213225806452,""
"202012","Ferries","STF","",25.3834193548387,""
"202012","Railways","MTRC","LRT",298.306032258064,""
"202101","Railways","MTRC","LRT",298.256580645161,""
"202101","Railways","HKT","",110.304290322581,""
"202101","Fran_Bus","KMB","",2011.71574193548,""
"202101","Fran_Bus","CTB","",384.663064516129,""
"202101","Fran_Bus","NWFB","",316.898806451613,""
"202101","Fran_Bus","LWB","",73.6312580645161,""
"202101","Fran_Bus","NLB","",61.0542258064516,""
"202101","Railways","MTRC","Local",3008.69580645161,""
"202101","Railways","MTRC","Airport",5.02654838709677,""
"202101","PLB","GMB","",1070.93729032258,""
"202101","PLB","RMB","",175.787612903226,""
"202101","Ferries","NWFF","",29.8268709677419,""
"202101","Ferries","STF","",20.2824838709677,""
"202101","Ferries","LFS","",31.4785161290323,""
"202101","TAX","TAX","",600.88135483871,""
"202101","RS","RS","",143.07635483871,""
"202101","LRB","LRB","",114.281193548387,""
"202102","TAX","TAX","",687.92,""
"202102","RS","RS","",153.617178571429,""
"202102","LRB","LRB","",117.536714285714,""
"202102","Fran_Bus","KMB","",2150.06482142857,""
"202102","Fran_Bus","CTB","",411.958607142857,""
"202102","Fran_Bus","NWFB","",345.52725,""
"202102","Fran_Bus","LWB","",74.6858571428571,""
"202102","Fran_Bus","NLB","",70.9495357142857,""
"202102","Railways","MTRC","Local",3265.81339285714,""
"202102","Railways","MTRC","Airport",5.13546428571429,""
"202102","Railways","MTRC","LRT",325.761285714286,""
"202102","Railways","HKT","",119.637785714286,""
"202102","PLB","GMB","",1124.6645,""
"202102","PLB","RMB","",186.091428571429,""
"202102","Ferries","NWFF","",37.8197142857143,""
"202102","Ferries","STF","",25.2482142857143,""
"202102","Ferries","LFS","",38.3453571428571,""
"202103","Fran_Bus","KMB","",2393.95790322581,""
"202103","Fran_Bus","CTB","",460.907322580645,""
"202103","Fran_Bus","NWFB","",385.513419354839,""
"202103","Fran_Bus","LWB","",79.8702258064516,""
"202103","Fran_Bus","NLB","",68.7996451612903,""
"202103","Railways","MTRC","Local",3694.46012903226,""
"202103","Railways","MTRC","Airport",5.75067741935484,""
"202103","Railways","MTRC","LRT",364.714838709677,""
"202103","Railways","HKT","",127.133935483871,""
"202103","PLB","GMB","",1235.42632258065,""
"202103","PLB","RMB","",204.731,""
"202103","Ferries","NWFF","",35.9812580645161,""
"202103","Ferries","STF","",24.4125483870968,""
"202103","Ferries","LFS","",35.8613225806452,""
"202103","TAX","TAX","",712.64535483871,""
"202103","RS","RS","",166.195709677419,""
"202103","LRB","LRB","",132.694225806452,""
"202104","Fran_Bus","KMB","",2463.3424,""
"202104","Fran_Bus","CTB","",473.747466666667,""
"202104","Fran_Bus","NWFB","",399.185166666667,""
"202104","Fran_Bus","LWB","",81.0370666666667,""
"202104","Fran_Bus","NLB","",71.7969666666667,""
"202104","Railways","MTRC","Local",3704.2239,""
"202104","Railways","MTRC","Airport",5.18453333333333,""
"202104","Railways","MTRC","LRT",367.828566666667,""
"202104","Railways","HKT","",135.892366666667,""
"202104","PLB","GMB","",1254.1586,""
"202104","PLB","RMB","",208.2999,""
"202104","Ferries","NWFF","",38.6626666666667,""
"202104","Ferries","STF","",27.9267333333333,""
"202104","Ferries","LFS","",42.1234333333333,""
"202104","TAX","TAX","",735.638833333333,""
"202104","RS","RS","",172.692,""
"202104","LRB","LRB","",133.157266666667,""
"202105","Fran_Bus","KMB","",2514.79709677419,""
"202105","Fran_Bus","CTB","",485.46664516129,""
"202105","Fran_Bus","NWFB","",406.658064516129,""
"202105","Fran_Bus","LWB","",78.1937096774194,""
"202105","Fran_Bus","NLB","",68.3949677419355,""
"202105","Railways","MTRC","Local",3799.88458064516,""
"202105","Railways","MTRC","Airport",5.28548387096774,""
"202105","Railways","MTRC","LRT",394.675806451613,""
"202105","Railways","HKT","",135.588,""
"202105","PLB","GMB","",1298.72280645161,""
"202105","PLB","RMB","",214.309032258065,""
"202105","Ferries","NWFF","",33.6575806451613,""
"202105","Ferries","STF","",23.5758709677419,""
"202105","Ferries","LFS","",36.3731612903226,""
"202105","TAX","TAX","",785.105193548387,""
"202105","RS","RS","",179.645161290323,""
"202105","LRB","LRB","",139.944451612903,""
"202106","PLB","GMB","",1309.2399,""
"202106","PLB","RMB","",216.113933333333,""
