matsim_stop_facility_id,official_stop_id,gtfs_stop_exists,bus_json_stop_exists,route_usage_count,matsim_route_ids_json,official_operators_json,candidate_count,mapping_status,mapping_quality,matching_method,evidence,unresolved_reason
pt_bus_4050_8102d27369__3394613706_002,4050,True,True,1,"[""bus_1000647_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__35cb62b454_006,4050,True,True,1,"[""bus_1000454_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__4ee0f8a619_006,4050,True,True,1,"[""bus_8413_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__544f4750ea_009,4050,True,True,1,"[""bus_1064_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__573654523d_007,4050,True,True,1,"[""bus_1435_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__583271f48a_006,4050,True,True,1,"[""bus_1057_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__6ad033ad5c_006,4050,True,True,1,"[""bus_8538_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__6cf7644ca0_010,4050,True,True,1,"[""bus_1066_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__7477ea1aa1_007,4050,True,True,1,"[""bus_1437_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__7825799ce9_002,4050,True,True,1,"[""bus_1122_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__86d2609e5a_005,4050,True,True,1,"[""bus_1037_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__9f5368bf9a_006,4050,True,True,1,"[""bus_1113_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__9f801c403d_006,4050,True,True,1,"[""bus_1441_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__9fa8561625_003,4050,True,True,1,"[""bus_1392_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__a47c1205cd_002,4050,True,True,1,"[""bus_8071_1""]","[""NLB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__a93f9d890b_006,4050,True,True,1,"[""bus_1115_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__af1d6dbe9f_002,4050,True,True,1,"[""bus_1300_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__f512dad909_006,4050,True,True,1,"[""bus_1123_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__f8912f0ac2_004,4050,True,True,1,"[""bus_8414_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__fbbb7daa2b_002,4050,True,True,1,"[""bus_8150_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__fdafefbaa2_006,4050,True,True,1,"[""bus_1000243_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_8102d27369__ff08501c4b_006,4050,True,True,1,"[""bus_8415_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_b9ff30e8ec__497fbff09a_010,4050,True,True,1,"[""bus_8643_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_ddf585785f__9a35c74aec_020,4050,True,True,1,"[""bus_8352_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4050_e7ce7c1d13__568ab0745a_023,4050,True,True,1,"[""bus_8545_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_09c370ad6e__0f801c6133_012,4051,True,True,1,"[""bus_8482_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_09c370ad6e__154961fbcb_004,4051,True,True,1,"[""bus_1695_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_09c370ad6e__26d188a6f0_006,4051,True,True,1,"[""bus_8800_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_09c370ad6e__2caa844d26_010,4051,True,True,1,"[""bus_1000142_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_09c370ad6e__44a3cae584_003,4051,True,True,1,"[""bus_1253_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_09c370ad6e__544f4750ea_010,4051,True,True,1,"[""bus_1064_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_09c370ad6e__6cf7644ca0_011,4051,True,True,1,"[""bus_1066_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_09c370ad6e__70c187c3d4_005,4051,True,True,1,"[""bus_8600_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_09c370ad6e__7477ea1aa1_009,4051,True,True,1,"[""bus_1437_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_09c370ad6e__776badeab7_006,4051,True,True,1,"[""bus_1673_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_09c370ad6e__86d2609e5a_006,4051,True,True,1,"[""bus_1037_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_09c370ad6e__98b3a95d7a_007,4051,True,True,1,"[""bus_8511_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_09c370ad6e__ed4a61c8dc_004,4051,True,True,1,"[""bus_1696_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_146bebb53b__9a35c74aec_021,4051,True,True,1,"[""bus_8352_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_69856ef20a__8f10d54af5_012,4051,True,True,1,"[""bus_1000439_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4051_a1bc49a7c1__497fbff09a_011,4051,True,True,1,"[""bus_8643_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_212ac7821f__568ab0745a_027,4052,True,True,1,"[""bus_8545_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_3a03f7aa46__0f801c6133_013,4052,True,True,1,"[""bus_8482_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_3a03f7aa46__2caa844d26_011,4052,True,True,1,"[""bus_1000142_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_3a03f7aa46__544f4750ea_011,4052,True,True,1,"[""bus_1064_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_3a03f7aa46__6cf7644ca0_012,4052,True,True,1,"[""bus_1066_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__0bd05ebaba_027,4052,True,True,1,"[""bus_8715_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__11c00e1f25_008,4052,True,True,1,"[""bus_8736_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__17bac1af97_007,4052,True,True,1,"[""bus_1000405_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__2472fd46e8_009,4052,True,True,1,"[""bus_8428_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__264611c682_004,4052,True,True,1,"[""bus_1054_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__26d188a6f0_007,4052,True,True,1,"[""bus_8800_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__28f054f460_024,4052,True,True,1,"[""bus_8793_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__3a9ba8ae90_024,4052,True,True,1,"[""bus_1802_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__44a3cae584_004,4052,True,True,1,"[""bus_1253_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__462e36a692_022,4052,True,True,1,"[""bus_1801_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__573654523d_011,4052,True,True,1,"[""bus_1435_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__583271f48a_008,4052,True,True,1,"[""bus_1057_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__7477ea1aa1_011,4052,True,True,1,"[""bus_1437_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__86d2609e5a_007,4052,True,True,1,"[""bus_1037_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__902023e83b_042,4052,True,True,1,"[""bus_1000687_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__af1d6dbe9f_004,4052,True,True,1,"[""bus_1300_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__bbfd8266fa_027,4052,True,True,1,"[""bus_1665_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__c345e95c11_003,4052,True,True,1,"[""bus_1326_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_49b9c62ce6__f8eabe7755_007,4052,True,True,1,"[""bus_1000406_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_64b3c6a758__497fbff09a_012,4052,True,True,1,"[""bus_8643_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_6771f91d3d__8f10d54af5_013,4052,True,True,1,"[""bus_1000439_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4052_67e3dd62b5__9a35c74aec_022,4052,True,True,1,"[""bus_8352_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__0ecd4345ae_016,4053,True,True,1,"[""bus_1000313_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__0f0f587fb5_009,4053,True,True,1,"[""bus_8781_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__111582c394_011,4053,True,True,1,"[""bus_1000403_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__113d80e489_026,4053,True,True,1,"[""bus_1431_2""]","[""KMB+CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__11c00e1f25_011,4053,True,True,1,"[""bus_8736_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__14fdef6d34_028,4053,True,True,1,"[""bus_1403_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__154961fbcb_008,4053,True,True,1,"[""bus_1695_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__1840b10342_010,4053,True,True,1,"[""bus_1299_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__1cd6584b42_019,4053,True,True,1,"[""bus_1689_2""]","[""KMB+CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__264611c682_006,4053,True,True,1,"[""bus_1054_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__2c4b30e3d0_010,4053,True,True,1,"[""bus_1000059_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__3394613706_007,4053,True,True,1,"[""bus_1000647_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__35cb62b454_010,4053,True,True,1,"[""bus_1000454_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__3b52ee11ee_004,4053,True,True,1,"[""bus_1000220_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__44a3cae584_007,4053,True,True,1,"[""bus_1253_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__44f078de9a_009,4053,True,True,1,"[""bus_1000612_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__4678e02652_021,4053,True,True,1,"[""bus_1000265_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__49deb31df6_010,4053,True,True,1,"[""bus_1569_1""]","[""KMB+CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__50908f208e_014,4053,True,True,1,"[""bus_8198_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__50feaea464_013,4053,True,True,1,"[""bus_1000223_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__573654523d_014,4053,True,True,1,"[""bus_1435_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__70c187c3d4_008,4053,True,True,1,"[""bus_8600_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__7477ea1aa1_015,4053,True,True,1,"[""bus_1437_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__776badeab7_009,4053,True,True,1,"[""bus_1673_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__8426b0913a_010,4053,True,True,1,"[""bus_1297_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__84ab095a74_008,4053,True,True,1,"[""bus_1149_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__88516f194b_011,4053,True,True,1,"[""bus_1505_1""]","[""KMB+CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__98b3a95d7a_012,4053,True,True,1,"[""bus_8511_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__a03b0eff8d_009,4053,True,True,1,"[""bus_1371_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__a5c5cede9c_008,4053,True,True,1,"[""bus_1024_2""]","[""KMB+CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__aad554b8b1_014,4053,True,True,1,"[""bus_1000688_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__b23e34178f_011,4053,True,True,1,"[""bus_1506_1""]","[""KMB+CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__b3b28fd391_018,4053,True,True,1,"[""bus_1747_2""]","[""KMB+CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__c702e795a5_006,4053,True,True,1,"[""bus_1408_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__c8aadae8c3_005,4053,True,True,1,"[""bus_1334_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__d336ad7345_019,4053,True,True,1,"[""bus_1000597_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__e1efa0152b_005,4053,True,True,1,"[""bus_1056_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__ed4a61c8dc_008,4053,True,True,1,"[""bus_1696_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__f047c671fa_005,4053,True,True,1,"[""bus_1203_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__f888cddbb0_006,4053,True,True,1,"[""bus_1000048_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__fdafefbaa2_010,4053,True,True,1,"[""bus_1000243_2""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4053_b82b32b847__ff8fde7d93_024,4053,True,True,1,"[""bus_1697_1""]","[""CTB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4055_ce82ab799b__deef8bcd4a_013,4055,True,True,1,"[""bus_1001_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4055_ce82ab799b__ec76fdc14d_011,4055,True,True,1,"[""bus_1033_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4056_59759f4f52__27b0a9b425_033,4056,True,True,1,"[""bus_1053_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4056_59759f4f52__313662baac_040,4056,True,True,1,"[""bus_8357_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4056_59759f4f52__91fbf970aa_009,4056,True,True,1,"[""bus_8096_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4056_59759f4f52__bea175daf4_011,4056,True,True,1,"[""bus_8092_1""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
pt_bus_4056_59759f4f52__d6d2f76d39_021,4056,True,True,1,"[""bus_8473_2""]","[""KMB""]",1,exact,A,official_stop_id_explicitly_encoded_in_facility_id,facility_token_equals_GTFS_stop_id_and_bus_JSON_stopId,
