matsim_line_id,matsim_route_id,service_scope,operator_scope_status,route_franchise_scope_status,official_operator,official_operator_components_json,official_route_id,official_route_sequence,route_identifier_status,direction_status,stop_mapping_status,required_forward_pair_count,unique_candidate_pair_count,duplicate_pair_count,conflict_pair_count,missing_pair_count,forward_candidate_coverage,fare_readiness,mapping_status,mapping_quality,unresolved_reason
line_bus_1688,bus_1688_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1688,1,exact_official_route_id,exact,exact,595,594,1,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1688,bus_1688_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1688,2,exact_official_route_id,exact,exact,465,464,1,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1689,bus_1689_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1689,1,exact_official_route_id,exact,exact,780,780,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1689,bus_1689_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1689,2,exact_official_route_id,exact,exact,465,465,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1690,bus_1690_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1690,1,exact_official_route_id,exact,exact,105,105,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1690,bus_1690_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1690,2,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1695,bus_1695_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1695,1,exact_official_route_id,exact,exact,780,779,1,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1695,bus_1695_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1695,2,exact_official_route_id,exact,exact,630,629,1,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1696,bus_1696_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1696,1,exact_official_route_id,exact,exact,820,809,1,10,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1696,bus_1696_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1696,2,exact_official_route_id,exact,exact,861,850,1,10,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1697,bus_1697_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1697,1,exact_official_route_id,exact,exact,946,941,0,5,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1697,bus_1697_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1697,2,exact_official_route_id,exact,exact,820,815,0,5,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1698,bus_1698_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1698,1,exact_official_route_id,exact,exact,1035,1031,0,4,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1698,bus_1698_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1698,2,exact_official_route_id,exact,exact,903,899,0,4,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1701,bus_1701_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1701,1,exact_official_route_id,exact,exact,630,630,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1701,bus_1701_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1701,2,exact_official_route_id,exact,exact,561,561,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1702,bus_1702_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1702,1,exact_official_route_id,exact,exact,741,740,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1702,bus_1702_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1702,2,exact_official_route_id,exact,exact,946,945,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1703,bus_1703_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1703,1,exact_official_route_id,exact,exact,325,325,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1703,bus_1703_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1703,2,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1707,bus_1707_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1707,1,exact_official_route_id,exact,exact,405,405,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1708,bus_1708_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1708,1,exact_official_route_id,exact,exact,1770,1770,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1708,bus_1708_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1708,2,exact_official_route_id,exact,exact,1653,1653,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1709,bus_1709_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1709,1,exact_official_route_id,exact,exact,351,350,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1709,bus_1709_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1709,2,exact_official_route_id,exact,exact,300,299,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1710,bus_1710_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1710,1,exact_official_route_id,exact,exact,630,630,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1710,bus_1710_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1710,2,exact_official_route_id,exact,exact,630,630,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1711,bus_1711_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1711,1,exact_official_route_id,exact,exact,1035,1035,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1711,bus_1711_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1711,2,exact_official_route_id,exact,exact,990,990,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1716,bus_1716_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1716,1,exact_official_route_id,exact,exact,15,15,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1722,bus_1722_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1722,1,exact_official_route_id,exact,exact,66,66,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1723,bus_1723_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1723,1,exact_official_route_id,exact,exact,1176,1176,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1723,bus_1723_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1723,2,exact_official_route_id,exact,exact,1081,1081,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1724,bus_1724_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1724,1,exact_official_route_id,exact,exact,1176,1176,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1724,bus_1724_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1724,2,exact_official_route_id,exact,exact,1128,1128,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1725,bus_1725_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1725,1,exact_official_route_id,exact,exact,741,741,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1725,bus_1725_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1725,2,exact_official_route_id,exact,exact,741,741,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1726,bus_1726_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1726,1,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1726,bus_1726_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1726,2,exact_official_route_id,exact,exact,105,105,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1727,bus_1727_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1727,1,exact_official_route_id,exact,exact,703,703,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1727,bus_1727_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1727,2,exact_official_route_id,exact,exact,780,780,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1728,bus_1728_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1728,1,exact_official_route_id,exact,exact,105,102,3,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1728,bus_1728_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1728,2,exact_official_route_id,exact,exact,120,117,3,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1729,bus_1729_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1729,1,exact_official_route_id,exact,exact,15,15,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1729,bus_1729_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1729,2,exact_official_route_id,exact,exact,36,36,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1731,bus_1731_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1731,1,exact_official_route_id,exact,exact,35,35,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1732,bus_1732_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1732,1,exact_official_route_id,exact,exact,528,522,0,6,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1732,bus_1732_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1732,2,exact_official_route_id,exact,exact,496,490,0,6,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1733,bus_1733_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1733,1,exact_official_route_id,exact,exact,630,630,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1733,bus_1733_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1733,2,exact_official_route_id,exact,exact,435,435,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1734,bus_1734_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1734,1,exact_official_route_id,exact,exact,1485,1274,0,211,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1734,bus_1734_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1734,2,exact_official_route_id,exact,exact,1596,1385,0,211,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1735,bus_1735_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1735,1,exact_official_route_id,exact,exact,190,190,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1735,bus_1735_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1735,2,exact_official_route_id,exact,exact,120,120,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1736,bus_1736_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1736,1,exact_official_route_id,exact,exact,1176,1176,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1737,bus_1737_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1737,1,exact_official_route_id,exact,exact,1711,1500,0,211,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1737,bus_1737_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1737,2,exact_official_route_id,exact,exact,1830,1619,0,211,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1738,bus_1738_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1738,1,exact_official_route_id,exact,exact,10,10,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1738,bus_1738_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1738,2,exact_official_route_id,exact,exact,10,10,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1739,bus_1739_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1739,1,exact_official_route_id,exact,exact,741,741,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1739,bus_1739_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1739,2,exact_official_route_id,exact,exact,666,666,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1740,bus_1740_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1740,1,exact_official_route_id,exact,exact,741,741,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1740,bus_1740_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1740,2,exact_official_route_id,exact,exact,780,780,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1741,bus_1741_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1741,1,exact_official_route_id,exact,exact,276,276,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1741,bus_1741_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1741,2,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1743,bus_1743_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1743,1,exact_official_route_id,exact,exact,435,429,6,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1743,bus_1743_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1743,2,exact_official_route_id,exact,exact,435,429,6,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1744,bus_1744_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1744,1,exact_official_route_id,exact,exact,378,372,6,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1744,bus_1744_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1744,2,exact_official_route_id,exact,exact,406,400,6,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1745,bus_1745_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1745,1,exact_official_route_id,exact,exact,528,528,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1745,bus_1745_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1745,2,exact_official_route_id,exact,exact,666,666,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1747,bus_1747_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1747,1,exact_official_route_id,exact,exact,465,465,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1747,bus_1747_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1747,2,exact_official_route_id,exact,exact,435,435,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1749,bus_1749_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1749,1,exact_official_route_id,exact,exact,252,252,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1750,bus_1750_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1750,1,exact_official_route_id,exact,exact,516,506,10,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1751,bus_1751_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1751,1,exact_official_route_id,exact,exact,190,190,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1751,bus_1751_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1751,2,exact_official_route_id,exact,exact,190,190,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1755,bus_1755_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1755,1,exact_official_route_id,exact,exact,528,525,0,3,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1755,bus_1755_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1755,2,exact_official_route_id,exact,exact,325,322,0,3,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1757,bus_1757_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1757,1,exact_official_route_id,exact,exact,105,105,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1757,bus_1757_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1757,2,exact_official_route_id,exact,exact,105,105,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1758,bus_1758_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1758,1,exact_official_route_id,exact,exact,66,66,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1760,bus_1760_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1760,1,exact_official_route_id,exact,exact,276,276,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1760,bus_1760_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1760,2,exact_official_route_id,exact,exact,210,210,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1762,bus_1762_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1762,1,exact_official_route_id,exact,exact,595,595,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1762,bus_1762_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1762,2,exact_official_route_id,exact,exact,528,528,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1763,bus_1763_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1763,1,exact_official_route_id,exact,exact,595,595,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1763,bus_1763_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1763,2,exact_official_route_id,exact,exact,780,780,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1764,bus_1764_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1764,1,exact_official_route_id,exact,exact,946,946,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1764,bus_1764_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1764,2,exact_official_route_id,exact,exact,1128,1128,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1765,bus_1765_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1765,1,exact_official_route_id,exact,exact,420,408,12,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1766,bus_1766_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1766,1,exact_official_route_id,exact,exact,343,337,6,0,0,1.0,partial_duplicate_records,exact,A,partial_duplicate_records
line_bus_1768,bus_1768_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1768,1,exact_official_route_id,exact,exact,276,276,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1769,bus_1769_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1769,1,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1769,bus_1769_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1769,2,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1773,bus_1773_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1773,1,exact_official_route_id,exact,exact,406,406,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1773,bus_1773_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1773,2,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1775,bus_1775_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1775,1,exact_official_route_id,exact,exact,317,311,3,3,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1776,bus_1776_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1776,1,exact_official_route_id,exact,exact,136,136,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1776,bus_1776_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1776,2,exact_official_route_id,exact,exact,190,190,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1777,bus_1777_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1777,1,exact_official_route_id,exact,exact,55,55,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1781,bus_1781_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1781,1,exact_official_route_id,exact,exact,528,528,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1782,bus_1782_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1782,1,exact_official_route_id,exact,exact,528,527,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1782,bus_1782_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1782,2,exact_official_route_id,exact,exact,561,560,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1785,bus_1785_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1785,1,exact_official_route_id,exact,exact,36,36,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1785,bus_1785_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1785,2,exact_official_route_id,exact,exact,36,36,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1786,bus_1786_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1786,1,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1787,bus_1787_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1787,1,exact_official_route_id,exact,exact,435,435,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1788,bus_1788_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1788,1,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1789,bus_1789_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1789,1,exact_official_route_id,exact,exact,465,465,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1790,bus_1790_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1790,1,exact_official_route_id,exact,exact,406,406,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1790,bus_1790_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1790,2,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1791,bus_1791_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB+CTB,"[""KMB"",""CTB""]",1791,1,exact_official_route_id,exact,exact,153,153,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1795,bus_1795_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1795,1,exact_official_route_id,exact,exact,78,78,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1796,bus_1796_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1796,1,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,ready_all_pairs_unique,exact,A,
