parking_supply_id,facility_type,source_record_id,name_en,address_en,region_en,district_en,subdistrict_en,latitude,longitude,private_car_capacity,capacity_status,capacity_source,capacity_includes_ev_and_disabled,ev_spaces,disabled_spaces,unloading_spaces,opening_status_snapshot,opening_rules_json,pricing_status,hourly_rate_min_hkd,hourly_rate_max_hkd,maximum_stay_min,pricing_rules_json,pricing_evidence_text,payment_methods,height_limit_m,facility_features,meter_space_ids,meter_operating_period_codes,availability_feed_status,availability_reference_id,source_provider,source_url,source_modified_date,source_snapshot_date,private_car_service_evidence,limitations,x_epsg32650,y_epsg32650,tcs_zone,nearest_car_link_id,nearest_car_link_freespeed_kmh,nearest_car_link_distance_m,routing_link_status,routing_adoption_status,runtime_parking_cost_status
hk_meter_pole_290,metered_on_street_pole,290,Meter pole 290 - YUK SAU STREET,YUK SAU STREET - TSAP TSEUNG STREET,HONG KONG,WAN CHAI,HAPPY VALLEY,22.2683479,114.1847722,1,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""24:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120},{""source"":""td_meter_static"",""operating_period_code"":""D"",""weekdays"":""SUN|PH"",""exclude_public_holiday"":false,""period_start"":""10:00"",""period_end"":""22:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,290A,D,space_level_feed_complete,290A,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,209875.90969525528,2465232.2663163594,2,road_1928_0_f,50.0,1.8205310789901747,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29002,metered_on_street_pole,29002,Meter pole 29002 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.320371479117803,114.2663650002603,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29002A|29002B,H,space_level_feed_complete,29002A|29002B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218393.52058940515,2470840.9545598985,25,road_100318_0_f,50.0,14.609211162829492,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29003,metered_on_street_pole,29003,Meter pole 29003 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.320372702359485,114.26631338341281,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29003A|29003B,H,space_level_feed_complete,29003A|29003B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218388.2028257111,2470841.186548474,25,road_100318_0_f,50.0,14.15108804748715,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29004,metered_on_street_pole,29004,Meter pole 29004 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.32037440216981,114.2662638206636,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29004A|29004B,H,space_level_feed_complete,29004A|29004B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218383.09773815708,2470841.467494035,25,road_100318_0_f,50.0,13.76903224764962,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29005,metered_on_street_pole,29005,Meter pole 29005 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.320375862539372,114.26621528562896,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29005A|29005B,H,space_level_feed_complete,29005A|29005B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218378.0980975327,2470841.719994903,25,road_100318_0_f,50.0,13.372416606407898,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29006,metered_on_street_pole,29006,Meter pole 29006 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.320378279772285,114.2661649531607,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29006A|29006B,H,space_level_feed_complete,29006A|29006B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218372.91511521098,2470842.0818591276,25,road_100318_0_f,50.0,13.060518856363984,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29007,metered_on_street_pole,29007,Meter pole 29007 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.32037950181947,114.26611539010361,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29007A|29007B,H,space_level_feed_complete,29007A|29007B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218367.80903600296,2470842.309883439,25,road_100318_0_f,50.0,12.625858470274913,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29008,metered_on_street_pole,29008,Meter pole 29008 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.32038048397512,114.2660668547616,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29008A|29008B,H,space_level_feed_complete,29008A|29008B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218362.8084028184,2470842.509413008,25,road_100318_0_f,50.0,12.176588497544214,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29009,metered_on_street_pole,29009,Meter pole 29009 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.320381227850618,114.26601806205761,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29009A|29009B,H,space_level_feed_complete,29009A|29009B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218357.78076415526,2470842.683028461,25,road_100318_0_f,50.0,11.698127584864471,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29011,metered_on_street_pole,29011,Meter pole 29011 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.32047735939847,114.26592515145715,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29011A|29011B,H,space_level_feed_complete,29011A|29011B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218348.39748491842,2470853.5062270607,25,road_101503_0_f,50.0,16.966551705694627,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29012,metered_on_street_pole,29012,Meter pole 29012 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.32052215879256,114.26592595006885,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29012A|29012B,H,space_level_feed_complete,29012A|29012B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218348.56981055567,2470858.4676403925,25,road_101503_0_f,50.0,16.55725337738216,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29018,metered_on_street_pole,29018,Meter pole 29018 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.3208771853743,114.26616729442335,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29018A|29018B,H,space_level_feed_complete,29018A|29018B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218374.15875815315,2470897.346565209,25,road_101503_0_f,50.0,37.421997628792354,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29019,metered_on_street_pole,29019,Meter pole 29019 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.32084538895013,114.26620040242591,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29019A|29019B,H,space_level_feed_complete,29019A|29019B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218377.50735409983,2470893.7622501175,25,road_101503_0_f,50.0,41.16693122217568,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29020,metered_on_street_pole,29020,Meter pole 29020 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.320811202744185,114.26623402185605,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29020A|29020B,H,space_level_feed_complete,29020A|29020B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218380.90386390913,2470889.912238416,25,road_101503_0_f,50.0,44.99053375909364,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29021,metered_on_street_pole,29021,Meter pole 29021 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.32077653921124,114.26626610110014,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29021A|29021B,H,space_level_feed_complete,29021A|29021B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218384.14066780853,2470886.0122279455,25,road_100317_0_f,50.0,46.09270453261073,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29022,metered_on_street_pole,29022,Meter pole 29022 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.32074235500179,114.266296896038,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29022A|29022B,H,space_level_feed_complete,29022A|29022B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218387.24606142694,2470882.167718667,25,road_100317_0_f,50.0,41.18849554594137,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29023,metered_on_street_pole,29023,Meter pole 29023 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.32071749225297,114.266321790287,1,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29023A,H,space_level_feed_complete,29023A,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218389.761992072,2470879.36687666,25,road_100317_0_f,50.0,37.4930192735814,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29024,metered_on_street_pole,29024,Meter pole 29024 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.320676903219287,114.26622304757815,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29024A|29024B,H,space_level_feed_complete,29024A|29024B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218379.50292301463,2470875.054964469,25,road_100317_0_f,50.0,40.49193525056112,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29025,metered_on_street_pole,29025,Meter pole 29025 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.320646121679076,114.2662564128925,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29025A|29025B,H,space_level_feed_complete,29025A|29025B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218382.88008591434,2470871.5825997954,25,road_100317_0_f,50.0,35.65140205747451,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29026,metered_on_street_pole,29026,Meter pole 29026 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.3206117576825,114.26628817052884,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29026A|29026B,H,space_level_feed_complete,29026A|29026B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218386.084347984,2470867.7163742417,25,road_100317_0_f,50.0,30.67103925437344,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
hk_meter_pole_29027,metered_on_street_pole,29027,Meter pole 29027 - CHAP FUK ROAD,CHAP FUK ROAD - CHAP FUK ROAD CAR PARK,NEW TERRITORIES,SAI KUNG,FU NAM,22.320577095378635,114.26631800228085,2,official_space_count_static_uncommissioned_risk,td_meter_space_rows,not_applicable,,,,not_provided,,structured_meter_rate,16.0,16.0,120,"[{""source"":""td_meter_static"",""operating_period_code"":""H"",""weekdays"":""MON|TUE|WED|THU|FRI|SAT|SUN|PH"",""exclude_public_holiday"":false,""period_start"":""08:00"",""period_end"":""20:00"",""billing_increment_min"":15.0,""price_per_increment_hkd"":4.0,""equivalent_hourly_rate_hkd"":16.0,""maximum_stay_min"":120}]",,meter_payment_channels_not_in_static_file,,,29027A|29027B,H,space_level_feed_complete,29027A|29027B,Hong Kong Transport Department,https://resource.data.one.gov.hk/td/psiparkingspaces/spaceinfo/parkingspaces.csv,2026-08-11,2026-08-12,official_vehicle_type_A,PoleId>90000 testing records excluded; static file may still include meters awaiting commissioning.,218389.0895091048,2470863.820702592,25,road_100317_0_f,50.0,25.83833935005004,audit_candidate_only_entrance_and_direction_unverified,not_adopted_requires_entrance_direction_validation,not_adopted_existing_tcs_activity_duration_proxy_remains_active
