mode,stop_id,source_ids,name,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,line_ids,coord_source
bus,amap_stop_00156,BV09180757,三坊七巷(双抛桥)(公交站),119.293776,26.08536,119.2889795655404,26.088473326721548,728941.4814435279,2887493.541665134,350100010037;350100010044;350100010110;350100010114;350100010135;350100010316;350100010317;350100010742;900000206825;900000208138,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00157,BV09181118,金达路西(公交站),119.250507,26.052587,119.24574659595903,26.05571306022721,724678.5422911004,2883788.47590706,900000118761;900000118762,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00158,BV09183316,益凤李厝(公交站),119.270022,26.123609,119.26524961340031,26.12677419963736,726493.3957830683,2891695.71304422,350100010622;350100010623;900000042976;900000043495,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00159,BV09183970,会展中心地铁站(公交站),119.359936,26.028415,119.3550259567024,26.0313730024957,735663.9508352072,2881284.521128606,350100010337;900000029241;900000029242;900000205225;900000205226,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00160,BV09183978,会展中心(公交站),119.359742,26.028495,119.35483223416556,26.03145335164109,735644.3978764946,2881293.073986498,350100010338,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00161,BV09183984,会展中心地铁站A口(公交站),119.359248,26.03098,119.3543387721912,26.033940791697823,735590.0273984773,2881567.796099697,350100010005;350100010008;350100010337;350100010338,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00162,BV09184613,福州英华职业学院(公交站),119.173405,26.137257,119.1685344370064,26.140348007439027,716795.2322631425,2893034.720772864,900000227849,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00163,BV09184816,登云湖中央公园(公交站),119.348454,26.120151,119.34355540112526,26.12318880188546,734332.6895747597,2891437.2317807144,900000224763,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00164,BV09185305,三角池地铁站(公交站),119.324453,26.090344,119.31960168278334,26.09340711377337,731995.5631792793,2888094.427071071,350100010021;350100010022;350100010025;350100010026;350100010093;350100010094;350100010110;350100010155;350100010156;350100010216;350100010221;350100010250;350100010289;350100010320;350100010321;350100010322;350100010323;350100010335;350100010336;350100010354;350100010355;350100010376;350100010379;350100010489;350100010490;350100010742;350100010743,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00165,BV09188574,湖里路口(江滨东大道辅道)(公交站),119.42394,26.009605,119.41902111763396,26.012525606636054,742108.8818797256,2879313.330393406,900000206025,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00166,BV09188575,开发区管委会站(江滨东大道辅道)(公交站),119.436897,25.999987,119.43200097447826,26.002917309749883,743428.2870816361,2878272.8194003226,900000206025,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00167,BV09188576,开发区税务局站(江滨东大道辅道)(公交站),119.427803,26.006989,119.4228900430852,26.00991190785965,742501.6221439561,2879030.9015642544,900000206025,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00168,BV09188577,马尾步行街(公交站),119.454384,25.986953,119.44953120108926,25.98990720501701,745210.6458451552,2876864.0197403743,350100010057;350100010058;350100010125;350100010126;350100010234;350100010251;350100010308;350100010309;350100010397;350100010398;350100010403;350100010404;350100010513;350100010514;350100010688;350100010689;350100010738;350100010739;900000076998;900000076999;900000079724;900000079725;900000079728;900000079729;900000080066;900000080067;900000082325;900000082326;900000125029;900000125030;900000144206;900000144207;900000146927;900000146928;900000161271;900000161600;900000161723;900000161724;900000186785;900000192611;900000194352;900000200434;900000200435;900000206025;900000220899;900000220911;900000226061;900000226062;900000228769;900000228770,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00169,BV09188578,文化宫站(公交站),119.306706,26.057359,119.30189044117331,26.06043280926187,730288.1360194822,2884409.4212843934,350100010003;350100010004;350100010023;350100010024;350100010025;350100010041;350100010042;350100010089;350100010090;350100010135;350100010136;350100010326;350100010327;350100010349;350100010350;350100010405;350100010406;350100010407;350100010408;900000125708;900000125709;900000194352;900000206025,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00170,BV09190424,火车南站西广场(公交站),119.388148,25.988057,119.38321367631453,25.990956685942106,738567.3923712291,2876857.496521872,350100010035;350100010238;350100010312;350100010398;350100010435;350100010502;350100010508;350100010690;350100010728;900000025642;900000122233;900000144828;900000170681,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00171,BV09190425,火车南站东广场(公交站),119.390565,25.989112,119.38562976654644,25.992011085510065,738807.2044115938,2876978.7422830514,350100010035;350100010036;350100010238;350100010245;350100010312;350100010313;350100010325;350100010397;350100010398;350100010435;350100010436;350100010501;350100010502;350100010508;350100010510;350100010690;350100010691;350100010728;350100010729;900000025642;900000122233;900000122234;900000144827;900000144828;900000170681;900000170682,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00172,BV09192986,仓山区实验中学金山分校(公交站),119.264498,26.036938,119.25973551457425,26.040049394034146,726108.6013946558,2882077.1681423816,900000081248;900000081249;900000175768;900000175769,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00173,BV09197127,双湖三路西(公交站),119.337647,26.025137,119.33277523438854,26.028131286015928,733443.0098787856,2880885.324516054,350100010166,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00174,BV09197128,双湖三路高坂路口(公交站),119.339884,26.025869,119.3350079889771,26.02885960774939,733665.0763122636,2880970.0207496374,350100010166,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00175,BV09197644,永正大厦(公交站),119.358139,26.088063,119.35322708913267,26.091063766755283,735364.469145827,2887895.1510742404,350100010352;350100010353;900000227835;900000227837,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00176,BV09199313,城锦公交车场站(公交站),119.368501,25.985165,119.36358285938894,25.98808150810557,736607.3520450735,2876503.215139177,350100010372;350100010374,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00177,BV09200424,闽江游船码头(公交站),119.317408,26.053112,119.31257303548448,26.05616360795842,731365.6049855037,2883955.315464894,900000208138,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00178,BV09200425,佛寺苑(公交站),119.311827,26.045323,119.30700308484572,26.048379625887986,730823.4227294715,2883082.973636838,900000208138,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00179,BV09201999,新颐路金洲南路口(公交站),119.26623,26.040566,119.26146629792596,26.04367883432897,726274.8667900555,2882482.303995393,900000163808,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00180,BV09202000,东林支巷(公交站),119.268509,26.044146,119.26374360917391,26.04725975458604,726495.9137413721,2882883.0163833858,900000163807;900000163808,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00181,BV09204015,大数据科技园(公交站),119.250107,26.115748,119.24534185322288,26.11891584896013,724517.2974010468,2890790.4920384963,900000193359;900000193360;900000208430;900000208431,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00182,BV09210377,公园道1号(公交站),119.246081,26.030955,119.2413215783318,26.03406620454173,724276.9121462608,2881382.452759865,900000254749;900000254751,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00183,BV09212358,高湖(公交站),119.335008,26.034949,119.33014049722568,26.03795491229401,733159.8202585779,2881969.078910372,350100010009;350100010010;350100010031;350100010083;350100010084;350100010166;350100010231;350100010236;350100010314;350100010316;350100010322;350100010323;350100010439;900000175764,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00184,BV09215469,马尾海关(渔人广场)(公交站),119.468218,25.993532,119.46340662341495,25.996524033542848,746586.3520970708,2877623.3334133537,350100010057,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00185,BV09218870,义序公交综合车场(公交站),119.32408,26.007342,119.3192356656268,26.010349989602684,732122.6360916765,2878890.9951269818,350100010179;350100010180;350100010314;350100010315;900000103910;900000103911,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00186,BV09219351,仓山区实验中学(公交站),119.253054,26.036276,119.24829481249029,26.03939085256517,724964.7404198553,2881984.416881054,350100010495;350100010496;900000174899;900000174900;900000175768;900000175769;900000215287;900000215288,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00187,BV09219846,双浦头(公交站),119.29779,26.062743,119.29298906568236,26.065835169823348,729386.7900235296,2884992.29914188,350100010018;350100010023;350100010024;350100010031;350100010032;350100010061;350100010062;350100010089;350100010090;350100010101;350100010102;350100010111;350100010112;350100010127;350100010128;350100010175;350100010176;350100010179;350100010180;350100010213;350100010217;350100010262;350100010278;350100010279;350100010293;350100010294;350100010318;350100010319;350100010320;350100010321;350100010345;350100010346;350100010347;350100010348;350100010376;350100010379;350100010405;350100010406;350100010492;350100010494,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00188,BV09219847;BV09535501,金垱(公交站),119.312889,26.066034,119.30806156105255,26.06910261373786,730888.7077096216,2885380.95848404,350100010018;350100010019;350100010020;350100010065;350100010066;350100010067;350100010068;350100010079;350100010080;350100010117;350100010118;350100010149;350100010150;350100010153;350100010154;350100010175;350100010176;350100010262;350100010270;350100010271;350100010272;350100010273;350100010316;350100010317;350100010320;350100010321;350100010347;350100010348;350100010376;350100010379;350100010407;350100010408;900000000888;900000000889;900000254748;900000254750,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00189,BV09220995,明德路东(公交站),119.216058,26.047644,119.21127275742678,26.05074601173214,721237.8295146686,2883179.177249635,900000076014,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00190,BV09220996,高新区第二实验小学(公交站),119.231495,26.015025,119.22672908538983,26.01811938842384,722846.4085008089,2879590.6017287774,900000076013;900000076014,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00191,BV09222164,前屿地铁站(公交站),119.351002,26.073753,119.34610258019542,26.07675595085002,734680.204073397,2886296.948135847,350100010070;350100010502;900000046046,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00192,BV09223762,瀛福路东(公交站),119.329671,26.057465,119.32481205743836,26.06049625594528,732581.9333467671,2884457.16271433,350100010154,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00193,BV09223764,瀛洲红星(公交站),119.326094,26.057429,119.32124198891393,26.06046706701229,732224.7084830736,2884447.56110878,350100010153;350100010154,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00194,BV09223767,瀛江路(公交站),119.324794,26.056619,119.31994456876826,26.059659004035428,732096.4599351858,2884355.715528593,350100010153;350100010154,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00195,BV09225173,福州华光大帝庙(公交站),119.31827,26.023993,119.31343558633051,26.027023305969305,731509.1953954581,2880728.0959961363,350100010041;350100010042;350100010073;350100010074;350100010135;350100010136;350100010254;350100010256;350100010272;350100010273,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00196,BV09225507,福建商贸学校(公交站),119.313615,26.030317,119.30878889725946,26.033360222216555,731031.614737723,2881421.987615792,350100010041;350100010042;350100010073;350100010074;350100010135;350100010136;350100010179;350100010180;350100010254;350100010256;350100010272;350100010273;350100010362;350100010363;350100010508;350100010510;900000062588;900000062593;900000139516;900000139517;900000153779;900000153780;900000166947;900000166948;900000167357;900000167358,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00197,BV09225777,杨周路洪湾南路口(公交站),119.260445,26.020011,119.25568552905,26.023112853826508,725735.670267546,2880193.629104308,350100010016;350100010235;900000066437,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00198,BV09232686,南园路(公交站),119.305595,26.047661,119.30078212526296,26.05073020173672,730196.1922197768,2883332.416424271,900000185187,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00199,BV09236427,检察官学院(公交站),119.332642,26.147283,119.32777052517766,26.15036722425578,732699.89323185,2894420.3032716843,900000097080,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00200,BV09236812,船政路西(公交站),119.392278,26.027137,119.38733944624607,26.030061186398523,738901.3240180938,2881197.9510262394,900000079724;900000079725;900000079728;900000079729,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00201,BV09236859,闽越水镇东(公交站),119.12554,26.127088,119.12058476317942,26.13009482604616,712018.7166311735,2891819.635373911,900000195944;900000195945,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00202,BV09237813,白湖亭地铁站D口(公交站),119.337487,26.025088,119.33261553974742,26.02808255292332,733427.120136589,2880879.639081163,350100010009;350100010032;350100010084;350100010165;350100010231;350100010312;350100010317;350100010440;900000175765,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00203,BV09241379,江南水都小学橘园洲校区(公交站),119.245518,26.048667,119.2407571194762,26.05179009477731,724186.6761660846,2883345.2318037814,350100010071;350100010072;350100010504;350100010505;350100010628;350100010629;900000146909;900000146910,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00204,BV09241380,城门过洲(公交站),119.371568,25.980378,119.36664673764488,25.983287440774767,736923.7899339269,2875977.575380359,350100010193;350100010198,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00205,BV09241381,金山地铁站D口(公交站),119.263992,26.047533,119.25922897803645,26.05065182653913,726037.5519832848,2883251.0145850545,350100010027;350100010028;350100010046;350100010071;350100010072;350100010099;350100010100;350100010111;350100010112;350100010145;350100010146;350100010149;350100010150;350100010228;350100010230;350100010232;350100010235;350100010239;350100010247;350100010258;350100010259;350100010304;350100010305;350100010331;350100010332;350100010345;350100010346;350100010354;350100010380;350100010508;350100010510;900000169184;900000169185;900000183431;900000183432,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00206,BV09241382,桔园洲地铁站(公交站),119.243085,26.046925,119.23832350570576,26.050046419426685,723946.4338744651,2883147.855043088,350100010504;350100010505;900000037276;900000037277;900000118761;900000118762;900000220797;900000220798;900000254749;900000254751,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00207,BV09245394,佳馨苑(公交站),119.329009,26.085099,119.32414924994832,26.08814994733205,732460.940680671,2887520.0400741864,350100010272;350100010273,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00208,BV09247428,丰洲巷口(公交站),119.330879,26.083438,119.32601575946956,26.0864842761342,732650.9884749833,2887338.815889474,350100010272;350100010273,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00209,BV09250170,朝元桥北(公交站),119.260046,26.018188,119.25528680207483,26.02128877266698,725699.24719859,2879990.836345408,900000175768;900000175769,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00210,BV09252611,锦祥佳园(公交站),119.280269,26.062413,119.27549185466737,26.065528465489187,727636.420525552,2884927.6269826507,900000028090;900000028094,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00211,BV09253345,阵坂地铁站(公交站),119.251639,26.06534,119.24687767669984,26.06847455968752,724767.364997105,2885204.36579436,350100010197,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00212,BV09361091,临时站,119.530511,26.054376,119.52591982373976,26.057588799087032,752715.406211812,2884509.5111352056,900000031535,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00213,BV09284301,临时站(公交站),119.455805,25.989148,119.4509560285382,25.992106856325783,745348.760379622,2877110.430793694,900000186785;900000192611;900000194352;900000220899;900000220911,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00214,BV09537300,临时站,119.58395,25.950171,119.5794949483129,25.95340495317348,758305.8024439176,2873069.567963997,900000031555,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00215,BV09411376,临时站,119.063645,26.196181,119.05870014111554,26.19924184377293,705708.318554624,2899380.9943008595,900000192614;900000192615,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00216,BV09406051,临时站(公交站),119.159721,26.145284,119.15482141091832,26.14835445186994,715409.1910147759,2893898.982597668,900000189727,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00217,BV09255404,临时站(公交站),119.240349,26.042253,119.2355867311218,26.04537043648968,723681.412160669,2882625.073496356,900000118761,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00218,BV09410003,临时站(公交站),119.380095,26.014633,119.37516329606736,26.017556845734145,737707.6363325256,2879790.188675817,900000215327,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00219,BV09325770,临时站,119.093695,26.154905,119.08872243306402,26.157914494818588,708782.6727700562,2894850.236760123,900000181437,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00220,BV09415374,临时站(公交站),119.202062,26.115405,119.19724980055464,26.11853266001344,719707.7011565223,2890665.8947891216,350100010054;900000043495,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00221,BV09361089,临时站,119.205967,26.090799,119.20116328827272,26.093916442795816,720145.2673630485,2887945.1402561995,900000169358,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00222,BV09422995,临时站(公交站),119.211399,26.121662,119.20660154460684,26.124807113627725,720631.2929236582,2891376.913509334,350100010053;900000048928,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00223,BV09389142,临时站(公交站),119.297669,26.036751,119.29287020748656,26.039825853386088,729425.5737873482,2882110.2745820023,350100010357,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00224,BV09389952,临时站(公交站),119.155963,26.135575,119.15105662529088,26.13863248899441,715050.5576060137,2892815.610772588,900000181437;900000181438;900000189726,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00225,BV09364722,临时站,119.153653,25.86752,119.1487623685844,25.870393780537885,715310.0174071967,2863093.1047141594,900000035847,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00226,BV09532758,临时站,119.588876,26.00094,119.58442270309612,26.00421105166558,758688.1498120413,2878709.301175588,900000031568,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00227,BV09395706,临时站(公交站),119.328553,26.121698,119.32369136413,26.124773733012063,732342.6674627035,2891577.1936150896,350100010517;900000097079,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00228,BV09255557,融信·上江城站(公交站),119.464567,25.965059,119.45974608033252,25.968022273126973,746279.2280101746,2874458.239121436,900000031555,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00229,BV09257131,郭宅博物馆(公交站),119.33312,26.016765,119.32825748325529,26.01976215163901,733007.3020133242,2879949.94208056,350100010429;350100010430;900000103910;900000103911,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00230,BV09257132,程池(公交站),119.330888,26.014344,119.32602996186526,26.0173437568648,732789.0748345696,2879678.00713948,350100010087;350100010088;350100010314;350100010315;350100010429;350100010430;900000103910;900000103911,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00231,BV09257133,跃进村委(公交站),119.332157,26.018498,119.3272962030383,26.021498163062105,732907.6367698754,2880140.577064478,350100010429;350100010430,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00232,BV09257134,超功路(公交站),119.329302,26.01451,119.3244470136776,26.017512898600124,732630.2658262078,2879693.925447504,350100010087;350100010430;900000103911,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00233,BV09258256,融创福州府A区(公交站),119.331844,26.015839,119.3269840062286,26.018837950899872,732881.6370059354,2879845.2668103846,350100010087;350100010088;350100010314;350100010315,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00234,BV09265687,水质监测公司(公交站),119.263141,26.015281,119.25838078889534,26.01837841202057,726014.5577822155,2879673.731342912,900000175768;900000175769,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00235,BV09268191,三英花园(公交站),119.147165,26.144106,119.1422412545138,26.14715371156701,714153.4323006059,2893745.1498484146,900000189726;900000189727,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00236,BV09268192,滨城民俗路口(公交站),119.156085,26.133026,119.15117906005752,26.13608208320353,715067.4772911158,2892533.2439991003,350100010393;350100010396;350100010399;350100010586;350100010587;350100010731;350100010732;900000028084;900000028092;900000069610;900000069611;900000088960;900000088961;900000144210;900000144211;900000146905;900000146906;900000160846;900000160847;900000160848;900000160849;900000189726;900000189727;900000227838;900000227841;900000242915;900000242916,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00237,BV09268323,滨江实小分校(公交站),119.157536,26.137549,119.15263260151436,26.140610576388013,715204.5312333854,2893037.3798113177,900000189726,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00238,BV09268976,锦颐大酒店(公交站),119.312279,26.067665,119.3074525689561,26.07073581276557,730824.5618967039,2885560.838098575,350100010413,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00239,BV09269404,双下路首凤山庙(招呼站)(公交站),119.27806,26.064492,119.27328502541988,26.067611193711286,727411.5559913783,2885154.536367888,350100010158;900000028094,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00240,BV09271613,杨周金榕路口(公交站),119.282353,26.031585,119.27757581598864,26.034677337677405,727904.6689051163,2881513.008578832,900000029241;900000029242,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00241,BV09273195,连洋西路(招呼站)(公交站),119.342425,26.066615,119.33754121446944,26.06962839362607,733837.687339646,2885491.801845581,900000145293,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00242,BV09273327,融侨锦江(公交站),119.270707,26.06536,119.26593846585108,26.06848639476901,726674.7082555696,2885238.7034945823,350100010050;900000146201,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00243,BV09274187,金港湾实验学校北门(公交站),119.283446,26.035642,119.27866722677294,26.038735803476943,728006.061977554,2881964.5879009813,900000128846,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00244,BV09275326,清华附中小学二部(公交站),119.390712,26.002595,119.38577569833684,26.00550320939661,738794.5143706829,2878473.979585093,900000208818;900000215327,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00245,BV09275329,樟岚地铁站(公交站),119.390457,26.00527,119.3855205677189,26.00818015925315,738763.5507490837,2878770.127795628,900000208818;900000215327,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00246,BV09278882,铁岭中路(公交站),119.180472,26.14675,119.17561550391376,26.14986029186249,717485.7154184963,2894100.468069411,350100010342,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00247,BV09280536,梁厝地铁站E口站(公交站),119.417246,25.992423,119.41232029698465,25.99532639482307,741473.1810652161,2877395.165842726,900000097471;900000097472;900000122233;900000122234,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00248,BV09282612,闽侯县医院西门(公交站),119.159762,26.145059,119.15486251105172,26.148129385123703,715413.714325618,2893874.114657084,900000181437;900000181438;900000189726,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00249,BV09290901,万仁(公交站),119.389762,26.008374,119.38482554582669,26.01128663264297,738687.6756425719,2879113.064227828,350100010280;900000208818,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00250,BV09310135,万仁(公交站),119.39052,26.007889,119.38558334992128,26.010800912143743,738764.5316730007,2879060.630762929,350100010328,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00251,BV09292150,龙胜路(公交站),119.423675,25.977957,119.41875815791272,25.98085576638693,742147.5257693508,2875803.671346377,900000042667,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00252,BV09294467,东斗(公交站),119.298631,26.02013,119.2938319142566,26.023192065873783,729554.2334886137,2880268.957937714,900000182671;900000182672,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00253,BV09297560,上柳路北(公交站),119.318984,26.143531,119.31413920538468,26.146638853143177,731344.1126252916,2893982.843971268,350100010099;350100010100;350100010232;350100010235;350100010407;350100010408;350100010522;350100010523;900000172638;900000172639,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00254,BV09299142,坑口(浅水湾)(公交站),119.514266,26.032375,119.50961876575056,26.03552747111265,751130.9049336908,2882033.3777710875,900000031552,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00255,BV09299467,桂山(公交站),119.330295,26.115256,119.3254304798138,26.11832424318421,732529.3948233478,2890865.687836181,900000071085;900000221801,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00256,BV09299468,彭岐(公交站),119.387189,26.009923,119.3822534147694,26.012838184102023,738427.0126667826,2879280.2800558275,350100010280;900000208818,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00257,BV09310136,彭岐(公交站),119.388396,26.009204,119.38345996900117,26.012117959535058,738549.2701705934,2879202.681480012,350100010328,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00258,BV09301134,境下(公交站),119.329481,26.11574,119.32461801789243,26.118810111452014,732447.1638140494,2890918.070273066,350100010221;350100010519,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00259,BV09303467,省妇产医院北门(招呼站)(公交站),119.313509,26.141702,119.30867470226674,26.14481885564068,730801.2273875489,2893771.465780373,350100010523,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00260,BV09303590,厦坊路北(公交站),119.311859,26.141914,119.307027748576,26.14503399079401,730636.1012748566,2893792.3781230515,350100010522;350100010523;900000079599;900000133373,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00261,BV09303593,坂中村(公交站),119.312077,26.14434,119.3072451627378,26.147461128763783,730653.0688401386,2894061.6940167868,350100010523,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
